u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,service,bridge,lanes,access,ref,junction,tunnel
3371304343,3377387914,0,330177558,True,,service,5 mph,0.919,"LINESTRING (-73.98538050000001 40.7769245, -73.9853696 40.776925)",parking_aisle,,,,,,
3371304344,3371304345,0,330177558,True,,service,5 mph,4.813,"LINESTRING (-73.98530909999999 40.7769278, -73.9852636 40.776954)",parking_aisle,,,,,,
3371304345,3371304346,0,330177558,True,,service,5 mph,4.884,"LINESTRING (-73.9852636 40.776954, -73.9852377 40.7769933)",parking_aisle,,,,,,
3371304346,3371304347,0,330177558,True,,service,5 mph,4.007,"LINESTRING (-73.9852377 40.7769933, -73.9852355 40.7770293)",parking_aisle,,,,,,
3371304347,3371304348,0,330177558,True,,service,5 mph,3.927,"LINESTRING (-73.9852355 40.7770293, -73.9852528 40.7770621)",parking_aisle,,,,,,
3371304348,3371304349,0,330177558,True,,service,5 mph,5.806,"LINESTRING (-73.9852528 40.7770621, -73.9852982 40.7771014)",parking_aisle,,,,,,
3371304349,3371304350,0,330177558,True,,service,5 mph,72.327,"LINESTRING (-73.9852982 40.7771014, -73.9860455 40.7774221)",parking_aisle,,,,,,
3371304350,6841543645,0,330177558,True,,service,5 mph,13.714,"LINESTRING (-73.9860455 40.7774221, -73.9861872 40.7774829)",parking_aisle,,,,,,
3371304352,1722116476,0,160140193,False,,service,5 mph,39.261,"LINESTRING (-73.98519899999999 40.7756027, -73.985384 40.7759268)",,,,,,,
3371304352,1722116479,0,160140193,False,,service,5 mph,6.564,"LINESTRING (-73.98519899999999 40.7756027, -73.9851681 40.7755485)",,,,,,,
3371304352,3377383040,0,330177559,False,,service,5 mph,5.871,"LINESTRING (-73.98519899999999 40.7756027, -73.9851369 40.7756267)",parking_aisle,,,,,,
3371304353,3371304354,0,330177559,False,,service,5 mph,11.318,"LINESTRING (-73.98503909999999 40.7756645, -73.98493120000001 40.7757252)",parking_aisle,,,,,,
3371304353,3377383040,0,330177559,False,,service,5 mph,9.246,"LINESTRING (-73.98503909999999 40.7756645, -73.9851369 40.7756267)",parking_aisle,,,,,,
3371304354,7050687006,0,330177559,False,,service,5 mph,1.475,"LINESTRING (-73.98493120000001 40.7757252, -73.9849227 40.7757368)",parking_aisle,,,,,,
3371304354,3371304353,0,330177559,False,,service,5 mph,11.318,"LINESTRING (-73.98493120000001 40.7757252, -73.98503909999999 40.7756645)",parking_aisle,,,,,,
3371304355,7050687006,0,330177559,False,,service,5 mph,29.536,"LINESTRING (-73.98475259999999 40.7759691, -73.9849227 40.7757368)",parking_aisle,,,,,,
3371304355,3371304356,0,526208115,False,,service,5 mph,29.4,"LINESTRING (-73.98475259999999 40.7759691, -73.98444550000001 40.7758433)",parking_aisle,,,,,,
3371304356,7050687005,0,526208115,False,,service,5 mph,85.003,"LINESTRING (-73.98444550000001 40.7758433, -73.983965 40.7765156)",parking_aisle,,,,,,
3371304356,3371304355,0,526208115,False,,service,5 mph,29.4,"LINESTRING (-73.98444550000001 40.7758433, -73.98475259999999 40.7759691)",parking_aisle,,,,,,
3371304357,3371304358,0,526208115,False,,service,5 mph,21.001,"LINESTRING (-73.9839307 40.7765635, -73.9841504 40.7766529)",parking_aisle,,,,,,
3371304357,7050687005,0,526208115,False,,service,5 mph,6.059,"LINESTRING (-73.9839307 40.7765635, -73.983965 40.7765156)",parking_aisle,,,,,,
3371304358,5117745455,0,526205736,False,,service,5 mph,5.516,"LINESTRING (-73.9841504 40.7766529, -73.9841189 40.7766964)",parking_aisle,,,,,,
3371304358,3371304357,0,526208115,False,,service,5 mph,21.001,"LINESTRING (-73.9841504 40.7766529, -73.9839307 40.7765635)",parking_aisle,,,,,,
3371304359,3377383047,0,526205736,False,,service,5 mph,8.249,"LINESTRING (-73.9839193 40.7769736, -73.98396579999999 40.7769083)",parking_aisle,,,,,,
3377383040,3371304353,0,330177559,False,,service,5 mph,9.246,"LINESTRING (-73.9851369 40.7756267, -73.98503909999999 40.7756645)",parking_aisle,,,,,,
3377383040,3371304352,0,330177559,False,,service,5 mph,5.871,"LINESTRING (-73.9851369 40.7756267, -73.98519899999999 40.7756027)",parking_aisle,,,,,,
3377383047,3371304359,0,526205736,False,,service,5 mph,8.249,"LINESTRING (-73.98396579999999 40.7769083, -73.9839193 40.7769736)",parking_aisle,,,,,,
3377383047,5117745455,0,526205736,False,,service,5 mph,26.858,"LINESTRING (-73.98396579999999 40.7769083, -73.9841189 40.7766964)",parking_aisle,,,,,,
3377383083,3371304326,0,330177554,False,,service,5 mph,40.338,"LINESTRING (-73.9868311 40.7759895, -73.986603 40.7763085)",parking_aisle,,,,,,
3377383083,3371304325,0,330177554,False,,service,5 mph,13.718,"LINESTRING (-73.9868311 40.7759895, -73.9869084 40.7758809)",parking_aisle,,,,,,
3377383085,3371304327,0,526225048,False,,service,5 mph,15.056,"LINESTRING (-73.98679009999999 40.7763886, -73.98694570000001 40.7764553)",,,,,,,
3377383085,3377387956,0,526225048,False,,service,5 mph,12.301,"LINESTRING (-73.98679009999999 40.7763886, -73.9866629 40.7763342)",,,,,,,
3377383086,3371304332,0,330177557,False,,service,5 mph,14.296,"LINESTRING (-73.98637189999999 40.7769692, -73.98651959999999 40.7770326)",parking_aisle,,,,,,
3377383086,3371304333,0,330177557,False,,service,5 mph,4.754,"LINESTRING (-73.98637189999999 40.7769692, -73.9863228 40.7769481)",parking_aisle,,,,,,
3377383087,3371304343,0,330177558,True,,service,5 mph,75.661,"LINESTRING (-73.9861674 40.777253, -73.98538050000001 40.7769245)",parking_aisle,,,,,,
3377387910,3371304330,0,330177556,False,,service,5 mph,27.722,"LINESTRING (-73.98630230000001 40.7762438, -73.98614569999999 40.7764631)",parking_aisle,,,,,,
3377387910,3371304329,0,330177556,False,,service,5 mph,6.12,"LINESTRING (-73.98630230000001 40.7762438, -73.9863364 40.7761952)",parking_aisle,,,,,,
3377387914,3371304344,0,330177558,True,,service,5 mph,5.104,"LINESTRING (-73.9853696 40.776925, -73.98530909999999 40.7769278)",parking_aisle,,,,,,
3377387933,1722116510,0,160140196,False,,service,5 mph,2.533,"LINESTRING (-73.9849681 40.776663, -73.984995 40.7766732)",parking_aisle,,,,,,
3377387933,1722116470,0,160140196,False,,service,5 mph,1.869,"LINESTRING (-73.9849681 40.776663, -73.9849483 40.7766554)",parking_aisle,,,,,,
3377387937,1722116505,0,754763814,False,,service,5 mph,3.667,"LINESTRING (-73.985111 40.7764663, -73.985073 40.7764502)",parking_aisle,,,,,,
3377387937,1722116508,0,754763814,False,,service,5 mph,1.126,"LINESTRING (-73.985111 40.7764663, -73.98512270000001 40.7764712)",parking_aisle,,,,,,
3377387956,3377383085,0,526225048,False,,service,5 mph,12.301,"LINESTRING (-73.9866629 40.7763342, -73.98679009999999 40.7763886)",,,,,,,
3377387956,3371304326,0,526225048,False,,service,5 mph,5.797,"LINESTRING (-73.9866629 40.7763342, -73.986603 40.7763085)",,,,,,,
3377387957,3371304326,0,526225048,False,,service,5 mph,10.998,"LINESTRING (-73.9864891 40.7762601, -73.986603 40.7763085)",,,,,,,
3377387957,3371304329,0,526225048,False,,service,5 mph,14.745,"LINESTRING (-73.9864891 40.7762601, -73.9863364 40.7761952)",,,,,,,
3377460307,432755908,0,104336139,True,East Drive,cycleway,20 mph,9.591,"LINESTRING (-73.95366679999999 40.7959669, -73.9537758 40.795992)",,,,,,,
3377460320,3248816517,0,318476041,True,West Drive,cycleway,20 mph,63.195,"LINESTRING (-73.97032710000001 40.7804479, -73.9708827 40.7800658)",,,,,,,
3377460323,30978759,0,318476063,True,West Drive,cycleway,20 mph,51.494,"LINESTRING (-73.9760582 40.7738457, -73.97631149999999 40.7734242)",,,,,,,
3377460331,4332562558,0,318476063,True,West Drive,cycleway,20 mph,20.056,"LINESTRING (-73.976619 40.7727537, -73.9766827 40.7725799)",,,,,,,
3377460350,247221965,0,385446617,True,West Drive,cycleway,20 mph,26.42,"LINESTRING (-73.97951260000001 40.7698849, -73.9796826 40.7696852)",,,,,,,
3377460351,3377460350,0,385446617,True,West Drive,cycleway,20 mph,33.904,"LINESTRING (-73.979281 40.7701343, -73.97951260000001 40.7698849)",,,,,,,
3377460352,2059303808,0,385446617,True,West Drive,cycleway,20 mph,24.547,"LINESTRING (-73.9786675 40.7706569, -73.9788744 40.7705014)",,,,,,,
3391966026,3377460331,0,318476063,True,West Drive,cycleway,20 mph,13.441,"LINESTRING (-73.97657940000001 40.7728708, -73.976619 40.7727537)",,,,,,,
3552444435,3552444436,0,225870534,True,West Road,residential,15 mph,41.867,"LINESTRING (-73.9531314 40.7595934, -73.952793 40.7598692)",,,,,,,
3552444436,3552444437,0,225870534,True,West Road,residential,15 mph,34.803,"LINESTRING (-73.952793 40.7598692, -73.95251709999999 40.7601022)",,,,,,,
3552444437,42450109,0,225870534,True,West Road,residential,15 mph,29.282,"LINESTRING (-73.95251709999999 40.7601022, -73.9522642 40.7602829)",,,,,,,
3552444438,3785703001,0,275305127,True,West Road,residential,15 mph,32.361,"LINESTRING (-73.95222029999999 40.7602963, -73.9518427 40.7603501)",,,,,,,
3569402101,1241820953,0,5671492,False,Road 5,residential,15 mph,15.491,"LINESTRING (-73.9540918 40.7575576, -73.9539079 40.7575558)",,,,,,,
3569402101,5487036764,0,5671492,False,Road 5,residential,15 mph,16.556,"LINESTRING (-73.9540918 40.7575576, -73.9542668 40.7576254)",,,,,,,
3569568694,2346815499,0,108209246,True,West Road,residential,15 mph,28.105,"LINESTRING (-73.9556941 40.7567529, -73.9554894 40.7569525)",,,,,,,
3569568697,42447412,0,225870535,True,West Road,residential,15 mph,13.594,"LINESTRING (-73.95489619999999 40.7577225, -73.9548266 40.7578328)",,,,,,,
3569568708,42426420,0,5671635,False,Main Street,residential,15 mph,13.401,"LINESTRING (-73.9514988 40.760451, -73.9513774 40.7605289)",,,,,,,
3569568708,3785702998,0,5671635,False,Main Street,residential,15 mph,7.211,"LINESTRING (-73.9514988 40.760451, -73.9515713 40.7604165)",,,,,,,
3590689285,3590689286,0,353285034,False,,service,5 mph,4.375,"LINESTRING (-73.9482611 40.7841271, -73.9482371 40.784162)",driveway,,,,,,
3590689285,6244763305,0,353285034,False,,service,5 mph,2.638,"LINESTRING (-73.9482611 40.7841271, -73.9482864 40.7841131)",driveway,,,,,,
3590689286,6244763303,0,353285034,False,,service,5 mph,2.853,"LINESTRING (-73.9482371 40.784162, -73.94824079999999 40.7841875)",driveway,,,,,,
3590689286,3590689285,0,353285034,False,,service,5 mph,4.375,"LINESTRING (-73.9482371 40.784162, -73.9482611 40.7841271)",driveway,,,,,,
3590689287,6244763302,0,353285034,False,,service,5 mph,18.845,"LINESTRING (-73.94852330000001 40.7841968, -73.9483257 40.7841172)",driveway,,,,,,
3590689287,3590689291,0,353285034,False,,service,5 mph,64.322,"LINESTRING (-73.94852330000001 40.7841968, -73.9491962 40.7844707)",driveway,,,,,,
3590689287,3590689289,0,353285034,False,,service,5 mph,6.296,"LINESTRING (-73.94852330000001 40.7841968, -73.9484882 40.7842468)",driveway,,,,,,
3590689288,6244763306,0,353285034,False,,service,5 mph,3.789,"LINESTRING (-73.9484099 40.7842663, -73.94845479999999 40.784264)",driveway,,,,,,
3590689288,6244763307,0,353285034,False,,service,5 mph,13.785,"LINESTRING (-73.9484099 40.7842663, -73.9482637 40.7842105)",driveway,,,,,,
3590689289,3590689287,0,353285034,False,,service,5 mph,6.296,"LINESTRING (-73.9484882 40.7842468, -73.94852330000001 40.7841968)",driveway,,,,,,
3590689289,6244763306,0,353285034,False,,service,5 mph,3.401,"LINESTRING (-73.9484882 40.7842468, -73.94845479999999 40.784264)",driveway,,,,,,
3590689291,3590689287,0,353285034,False,,service,5 mph,64.322,"LINESTRING (-73.9491962 40.7844707, -73.94852330000001 40.7841968)",driveway,,,,,,
3616582586,356623353,0,46613687,True,West Drive,cycleway,20 mph,27.84,"LINESTRING (-73.9669207 40.7876852, -73.9671073 40.7874785)",,,,,,,
3616582587,3616582586,0,46613687,True,West Drive,cycleway,20 mph,7.247,"LINESTRING (-73.9668688 40.7877372, -73.9669207 40.7876852)",,,,,,,
3624790934,3716628973,0,5670512,False,East 13th Street,residential,20 mph,75.486,"LINESTRING (-73.973799 40.726752, -73.97302070000001 40.7264159)",,,,,,,
3624790934,42436957,0,5670512,False,East 13th Street,residential,20 mph,229.503,"LINESTRING (-73.973799 40.726752, -73.9761797 40.7277545)",,,,,,,
3624790934,4301088465,0,477151469,False,Avenue D,secondary,20 mph,57.047,"LINESTRING (-73.973799 40.726752, -73.974127 40.7263032)",,,2,,,,
3655974176,4219827527,0,361075845,False,Lillian Wald Drive,service,20 mph,5.03,"LINESTRING (-73.9767325 40.7192785, -73.9767181 40.7193224)",,,,,,,
3659184788,4301308555,0,25167210,False,Avenue D,secondary,20 mph,61.643,"LINESTRING (-73.9759969 40.7237345, -73.9756438 40.72422)",,,2,,,,
3659184788,42455412,0,25167210,False,Avenue D,secondary,20 mph,5.777,"LINESTRING (-73.9759969 40.7237345, -73.97602999999999 40.723689)",,,2,,,,
3716628973,1989931095,0,5670512,False,East 13th Street,residential,20 mph,36.077,"LINESTRING (-73.97302070000001 40.7264159, -73.97264869999999 40.7262553)",,,,,,,
3716628973,3624790934,0,5670512,False,East 13th Street,residential,20 mph,75.486,"LINESTRING (-73.97302070000001 40.7264159, -73.973799 40.726752)",,,,,,,
3783071223,4301308520,0,397839400,False,Avenue D,secondary,20 mph,67.126,"LINESTRING (-73.9786496 40.7200988, -73.9782649 40.7206274)",,,2,,,,
3783071223,3783073288,0,397839400,False,Avenue D,secondary,20 mph,2.886,"LINESTRING (-73.9786496 40.7200988, -73.97866620000001 40.7200761)",,,2,,,,
3783071256,3783073197,0,25163419,True,East 2nd Street,residential,20 mph,4.54,"LINESTRING (-73.98000589999999 40.7205489, -73.98002719999999 40.7205864)",,,,,,,
3783073165,3783073245,0,25163419,True,East 2nd Street,residential,20 mph,4.688,"LINESTRING (-73.98003079999999 40.7204545, -73.98002459999999 40.7204964)",,,,,,,
3783073197,4219836772,0,25163419,True,East 2nd Street,residential,20 mph,94.686,"LINESTRING (-73.98002719999999 40.7205864, -73.9810133 40.7209945)",,,,,,,
3783073245,3783071256,0,25163419,True,East 2nd Street,residential,20 mph,6.047,"LINESTRING (-73.98002459999999 40.7204964, -73.98000589999999 40.7205489)",,,,,,,
3783073288,3783071223,0,397839400,False,Avenue D,secondary,20 mph,2.886,"LINESTRING (-73.97866620000001 40.7200761, -73.9786496 40.7200988)",,,2,,,,
3783073288,4219827522,0,397839400,False,Avenue D,secondary,20 mph,5.209,"LINESTRING (-73.97866620000001 40.7200761, -73.97869609999999 40.7200351)",,,2,,,,
3783088913,4219827527,0,361075845,False,Lillian Wald Drive,service,20 mph,5.174,"LINESTRING (-73.9767035 40.7193676, -73.9767181 40.7193224)",,,,,,,
3783088913,3998741455,0,361075845,False,Lillian Wald Drive,service,20 mph,66.745,"LINESTRING (-73.9767035 40.7193676, -73.97648890000001 40.7199454)",,,,,,,
3783144654,4219836765,0,440681437,False,Avenue C,secondary,20 mph,14.775,"LINESTRING (-73.98119749999999 40.7208478, -73.9811187 40.7209665)",,,2,,,,
3783144654,4219827523,0,440681437,False,Avenue C,secondary,20 mph,4.403,"LINESTRING (-73.98119749999999 40.7208478, -73.9812209 40.7208124)",,,2,,,,
3783146167,42453607,0,25163419,True,East 2nd Street,residential,20 mph,219.329,"LINESTRING (-73.9811698 40.7210599, -73.98344400000001 40.722019)",,,,,,,
3783146176,42453607,0,5672621,False,Avenue B,secondary,20 mph,50.519,"LINESTRING (-73.98373549999999 40.721622, -73.98344400000001 40.722019)",,,2,,,,
3783146176,42440401,0,5672621,False,Avenue B,secondary,20 mph,9.611,"LINESTRING (-73.98373549999999 40.721622, -73.9837903 40.7215462)",,,2,,,,
3785591429,3785591430,0,544616716,True,,motorway_link,15 mph,7.419,"LINESTRING (-73.96236500000001 40.7604268, -73.962439 40.760463)",,yes,2,,,,
3785591430,371036301,0,544616716,True,,motorway_link,15 mph,3.364,"LINESTRING (-73.962439 40.760463, -73.9624709 40.7604812)",,yes,2,,,,
3785591431,3785591432,0,544616716,True,,motorway_link,15 mph,4.974,"LINESTRING (-73.9625346 40.760532, -73.9625722 40.7605665)",,yes,2,,,,
3785591432,371036520,0,544616716,True,,motorway_link,15 mph,6.122,"LINESTRING (-73.9625722 40.7605665, -73.9626109 40.7606131)",,yes,2,,,,
3785591433,2089938150,0,544616716,True,,motorway_link,15 mph,5.924,"LINESTRING (-73.962636 40.7606511, -73.9626633 40.7607002)",,yes,2,,,,
3785591434,371036302,0,544616716,True,,motorway_link,15 mph,5.166,"LINESTRING (-73.9626906 40.7607546, -73.96270989999999 40.7607987)",,yes,2,,,,
3785591435,3785591436,0,544616716,True,,motorway_link,15 mph,5.015,"LINESTRING (-73.9627203 40.7608451, -73.9627259 40.76089)",,yes,2,,,,
3785591436,1775181597,0,544616716,True,,motorway_link,15 mph,5.082,"LINESTRING (-73.9627259 40.76089, -73.9627259 40.7609357)",,yes,2,,,,
3785591437,3785591438,0,544616716,True,,motorway_link,15 mph,5.512,"LINESTRING (-73.9627203 40.76099, -73.96271230000001 40.7610392)",,yes,2,,,,
3785591438,3785591440,0,544616716,True,,motorway_link,15 mph,3.347,"LINESTRING (-73.96271230000001 40.7610392, -73.96270320000001 40.7610685)",,yes,2,,,,
3785591439,3785591441,0,544616716,True,,motorway_link,15 mph,5.105,"LINESTRING (-73.96267810000001 40.7611358, -73.9626519 40.7611772)",,yes,2,,,,
3785591440,3785591439,0,544616716,True,,motorway_link,15 mph,7.776,"LINESTRING (-73.96270320000001 40.7610685, -73.96267810000001 40.7611358)",,yes,2,,,,
3785591441,42423747,0,544616716,True,,motorway_link,15 mph,7.253,"LINESTRING (-73.9626519 40.7611772, -73.9626098 40.7612341)",,yes,2,,,,
3785702998,3569568708,0,5671635,False,Main Street,residential,15 mph,7.211,"LINESTRING (-73.9515713 40.7604165, -73.9514988 40.760451)",,,,,,,
3785702998,3785702999,0,5671635,False,Main Street,residential,15 mph,4.318,"LINESTRING (-73.9515713 40.7604165, -73.9516168 40.7603986)",,,,,,,
3785702999,3785702998,0,5671635,False,Main Street,residential,15 mph,4.318,"LINESTRING (-73.9516168 40.7603986, -73.9515713 40.7604165)",,,,,,,
3785702999,3785703000,0,5671635,False,Main Street,residential,15 mph,4.529,"LINESTRING (-73.9516168 40.7603986, -73.9516673 40.7603846)",,,,,,,
3785703000,3785702999,0,5671635,False,Main Street,residential,15 mph,4.529,"LINESTRING (-73.9516673 40.7603846, -73.9516168 40.7603986)",,,,,,,
3785703000,42448828,0,5671635,False,Main Street,residential,15 mph,6.114,"LINESTRING (-73.9516673 40.7603846, -73.9517365 40.760368)",,,,,,,
3785703001,5487049922,0,275305127,True,West Road,residential,15 mph,3.96,"LINESTRING (-73.9518427 40.7603501, -73.9517968 40.7603578)",,,,,,,
3799572065,4599496692,0,376545878,False,Pennsylvania Plaza,service,5 mph,52.884,"LINESTRING (-73.9922292 40.7507832, -73.9925368 40.7503686)",,,,no,,,
3817760665,42434965,0,5670317,True,East 35th Street,residential,20 mph,12.311,"LINESTRING (-73.9752671 40.7453871, -73.97539399999999 40.745442)",,,,,,,
3834459542,5130933119,0,5670317,True,East 35th Street,residential,20 mph,3.609,"LINESTRING (-73.9731348 40.7444959, -73.9731723 40.7445116)",,,,,,,
3847026390,3847026392,0,381500065,False,,service,5 mph,60.063,"LINESTRING (-73.9809319 40.7459437, -73.9812762 40.7454707)",driveway,,,permissive,,,
3847026392,3847026390,0,381500065,False,,service,5 mph,60.063,"LINESTRING (-73.9812762 40.7454707, -73.9809319 40.7459437)",driveway,,,permissive,,,
3857400396,5147972298,0,491162341,True,Broadway,living_street,5 mph,39.348,"LINESTRING (-73.9892286 40.7426263, -73.98917470000001 40.7429778)",,,,,,,
3874681624,593840108,0,46432185,True,,service,5 mph,10.865,"LINESTRING (-74.0045551 40.757087, -74.0046667 40.757136)",driveway,,,,,,
3884582044,3998741456,0,361075845,False,Lillian Wald Drive,service,20 mph,69.344,"LINESTRING (-73.9778939 40.7198218, -73.97747510000001 40.7203586)",,,,,,,
3884582051,42444837,0,665503121,False,East 6th Street,residential,20 mph,6.634,"LINESTRING (-73.9748405 40.7216466, -73.97477050000001 40.7216193)",,,2,,,,
3884582051,4301308523,0,665503121,False,East 6th Street,residential,20 mph,32.18,"LINESTRING (-73.9748405 40.7216466, -73.9751747 40.7217866)",,,2,,,,
3887931468,1420632746,0,648888156,True,West Drive,cycleway,20 mph,19.744,"LINESTRING (-73.97986849999999 40.7693506, -73.9799503 40.7691842)",,yes,,,,,
3906849519,42434038,0,104336139,True,East Drive,cycleway,20 mph,5.07,"LINESTRING (-73.9548144 40.7942834, -73.9547996 40.7943276)",,,,,,,
3932847293,4259278559,0,46139023,True,Tunnel Entrance Street,primary,20 mph,64.728,"LINESTRING (-73.9751502 40.7446087, -73.9747856 40.7451211)",,,3,,,,
