u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,access,bridge,width,area,tunnel
5342020697,5342020698,0,58293679,False,,,cycleway,38.17,"LINESTRING (-74.0774401 4.6569491, -74.0775002 4.6566111)",,,,,,
5342020697,4525664186,0,58293679,False,,,cycleway,10.899,"LINESTRING (-74.0774401 4.6569491, -74.07749010000001 4.6570335)",,,,,,
5342020698,6498468280,0,58293679,False,,,cycleway,7.579,"LINESTRING (-74.0775002 4.6566111, -74.07753409999999 4.6565519)",,,,,,
5342020698,5342020697,0,58293679,False,,,cycleway,38.17,"LINESTRING (-74.0775002 4.6566111, -74.0774401 4.6569491)",,,,,,
5342195609,7442171218,0,612852880,False,,,cycleway,162.925,"LINESTRING (-74.08467039999999 4.6224261, -74.083731 4.6235531)",,,,,,
5342195609,983032499,0,612852880,False,,,cycleway,12.681,"LINESTRING (-74.08467039999999 4.6224261, -74.0847452 4.6223398)",,,,,,
5342336263,5800427079,0,497792157,False,,,cycleway,14.193,"LINESTRING (-74.0924114 4.613198, -74.0924938 4.6131003)",,,,,,
5342336266,5233693947,0,612852880,False,,,cycleway,22.76,"LINESTRING (-74.0908853 4.6150135, -74.0907498 4.6151673)",,,,,,
5342336299,266793616,0,89595194,False,,,cycleway,75.415,"LINESTRING (-74.0917352 4.6138787, -74.0912288 4.6134257)",,,,,,
5342336299,266793619,0,89595194,False,,,cycleway,5.958,"LINESTRING (-74.0917352 4.6138787, -74.0917752 4.6139145)",,,,,,
5342336307,983032483,0,497792157,False,,,cycleway,51.157,"LINESTRING (-74.0950843 4.609783, -74.0953815 4.609431)",,,,,,
5342336307,5342336308,0,497792157,False,,,cycleway,10.709,"LINESTRING (-74.0950843 4.609783, -74.09499 4.609804)",,,,,,
5342336308,5342336307,0,497792157,False,,,cycleway,10.709,"LINESTRING (-74.09499 4.609804, -74.0950843 4.609783)",,,,,,
5342336308,5342336309,0,497792157,False,,,cycleway,36.76,"LINESTRING (-74.09499 4.609804, -74.0947776 4.6100579)",,,,,,
5342336309,5342336308,0,497792157,False,,,cycleway,36.76,"LINESTRING (-74.0947776 4.6100579, -74.09499 4.609804)",,,,,,
5342336309,983032498,0,497792157,False,,,cycleway,9.692,"LINESTRING (-74.0947776 4.6100579, -74.0947601 4.6101433)",,,,,,
5344336010,6463639932,0,685767347,False,,,cycleway,27.493,"LINESTRING (-74.14679769999999 4.5948372, -74.14655019999999 4.5948536)",,,,,,
5344336010,6463639937,0,685767347,False,,,cycleway,16.49,"LINESTRING (-74.14679769999999 4.5948372, -74.1469462 4.5948462)",,,,,,
5346239218,919280854,0,689048347,False,,,cycleway,33.946,"LINESTRING (-74.15602490000001 4.5961421, -74.15571970000001 4.5961676)",,,,,,
5346239218,5346242721,0,689048347,False,,,cycleway,35.993,"LINESTRING (-74.15602490000001 4.5961421, -74.15634849999999 4.596115)",,,,,,
5346242721,5346239218,0,689048347,False,,,cycleway,35.993,"LINESTRING (-74.15634849999999 4.596115, -74.15602490000001 4.5961421)",,,,,,
5346242721,6463502564,0,689048347,False,,,cycleway,147.214,"LINESTRING (-74.15634849999999 4.596115, -74.15767200000001 4.5960038)",,,,,,
5346478439,6189025580,0,438346133,False,,,cycleway,5.712,"LINESTRING (-74.0594675 4.6775595, -74.059496 4.6776023)",,,,,,
5346478439,6189025581,0,438346133,False,,,cycleway,4.48,"LINESTRING (-74.0594675 4.6775595, -74.05943670000001 4.6775334)",,,,,,
5346478440,3213363984,0,438346133,False,,,cycleway,9.518,"LINESTRING (-74.0595143 4.6777252, -74.0594929 4.6778081)",,,,,,
5346478440,3213363985,0,438346133,False,,,cycleway,8.917,"LINESTRING (-74.0595143 4.6777252, -74.05951039999999 4.6776451)",,,,,,
5346478499,7024037663,0,691112532,False,,,cycleway,21.187,"LINESTRING (-74.0539776 4.6812919, -74.0538083 4.6813804)",,,,,,
5346478499,6189048343,0,691112532,False,,,cycleway,22.485,"LINESTRING (-74.0539776 4.6812919, -74.0541575 4.6811984)",,,,,,
5346483223,6189143473,0,661074327,False,,,cycleway,25.794,"LINESTRING (-74.05541169999999 4.6811267, -74.05531240000001 4.6813365)",,,,,,
5346483223,5346483236,0,661074336,False,,,cycleway,10.472,"LINESTRING (-74.05541169999999 4.6811267, -74.05549120000001 4.6811776)",,,,,,
5346483235,5219730608,0,691112532,False,,,cycleway,84.084,"LINESTRING (-74.05497800000001 4.6807056, -74.0543345 4.6811062)",,,,,,
5346483235,5219730606,0,691112532,False,,,cycleway,9.026,"LINESTRING (-74.05497800000001 4.6807056, -74.0550451 4.6806596)",,,,,,
5346483236,5346483237,0,661074336,False,,,cycleway,6.309,"LINESTRING (-74.05549120000001 4.6811776, -74.05554170000001 4.6812038)",,,,,,
5346483236,5346483223,0,661074336,False,,,cycleway,10.472,"LINESTRING (-74.05549120000001 4.6811776, -74.05541169999999 4.6811267)",,,,,,
5346483237,5346483246,0,661074336,False,,,cycleway,7.023,"LINESTRING (-74.05554170000001 4.6812038, -74.0556004 4.6812276)",,,,,,
5346483237,5346483236,0,661074336,False,,,cycleway,6.309,"LINESTRING (-74.05554170000001 4.6812038, -74.05549120000001 4.6811776)",,,,,,
5346483246,5346483237,0,661074336,False,,,cycleway,7.023,"LINESTRING (-74.0556004 4.6812276, -74.05554170000001 4.6812038)",,,,,,
5346483250,6189143394,0,349670363,False,,,cycleway,7.142,"LINESTRING (-74.052629 4.6828875, -74.052638 4.6828239)",,,,,,
5346483250,3518398336,0,349670363,False,,,cycleway,10.817,"LINESTRING (-74.052629 4.6828875, -74.0526145 4.6829837)",,,,,,
5346483262,6189143395,0,349670363,False,,,cycleway,6.851,"LINESTRING (-74.0526452 4.6827625, -74.0526503 4.6827011)",,,,,,
5346483262,6189143394,0,349670363,False,,,cycleway,6.874,"LINESTRING (-74.0526452 4.6827625, -74.052638 4.6828239)",,,,,,
5346739073,919986129,0,688007159,False,,,cycleway,23.376,"LINESTRING (-74.17579379999999 4.597103, -74.1755892 4.597052)",,,,,,
5346739073,5346739094,0,688007160,False,,,cycleway,5.159,"LINESTRING (-74.17579379999999 4.597103, -74.1757999 4.597057)",,,,,,
5346739094,5346739073,0,688007160,False,,,cycleway,5.159,"LINESTRING (-74.1757999 4.597057, -74.17579379999999 4.597103)",,,,,,
5346739094,2460973778,0,688007160,False,,,cycleway,4.576,"LINESTRING (-74.1757999 4.597057, -74.17580529999999 4.5970162)",,,,,,
5351806728,5906669034,0,49903175,False,,Alameda el Porvenir,cycleway,36.244,"LINESTRING (-74.1641731 4.6493782, -74.1639259 4.6495916)",,,,,,
5351806728,5906669040,0,49903175,False,,Alameda el Porvenir,cycleway,27.002,"LINESTRING (-74.1641731 4.6493782, -74.1643643 4.6492277)",,,,,,
5351806781,5889193064,0,651369835,False,,,cycleway,13.684,"LINESTRING (-74.1697135 4.637888, -74.1696355 4.6377926)",,,,,,
5351806781,7003643185,0,651369835,False,,,cycleway,17.445,"LINESTRING (-74.1697135 4.637888, -74.1698198 4.6380037)",,,,,,
5351806782,6106589977,0,651369835,False,,,cycleway,25.842,"LINESTRING (-74.1688649 4.6367595, -74.1687295 4.6365703)",,,,,,
5351806782,6106590888,0,651369835,False,,,cycleway,53.679,"LINESTRING (-74.1688649 4.6367595, -74.16915590000001 4.6371454)",,,,,,
5351806804,6067033936,0,653505994,False,,,cycleway,6.464,"LINESTRING (-74.17742010000001 4.6352197, -74.1774762 4.6352038)",,,,,,
5351806804,4111719146,0,653505994,False,,,cycleway,3.789,"LINESTRING (-74.17742010000001 4.6352197, -74.1773871 4.6352286)",,,,,,
5351806810,4111719146,0,653505994,False,,,cycleway,8.547,"LINESTRING (-74.1773128 4.6352492, -74.1773871 4.6352286)",,,,,,
5351806810,6067033925,0,653505994,False,,,cycleway,170.067,"LINESTRING (-74.1773128 4.6352492, -74.1758335 4.6356556)",,,,,,
5370595676,6583022631,0,700779165,False,,,cycleway,108.648,"LINESTRING (-74.15916129999999 4.5842247, -74.1595761 4.58511)",,,,,,
5370595676,6455168922,0,700779165,False,,,cycleway,12.479,"LINESTRING (-74.15916129999999 4.5842247, -74.15911370000001 4.584123)",,,,,,
5372813101,5750039730,0,606479918,False,,,cycleway,9.088,"LINESTRING (-74.11922749999999 4.7194279, -74.1191817 4.7193601)",,,,,,
5372813101,605161374,0,606479918,False,,,cycleway,10.133,"LINESTRING (-74.11922749999999 4.7194279, -74.1192787 4.7195034)",,,,,,
5378334853,5740057039,0,545717038,False,,,cycleway,42.524,"LINESTRING (-74.0926468 4.7530606, -74.09246690000001 4.7533984)",,,,,,
5378334853,6032601673,0,545717038,False,,,cycleway,103.626,"LINESTRING (-74.0926468 4.7530606, -74.0930779 4.7522336)",,,,,,
5378334854,5378334856,0,545717038,False,,,cycleway,34.384,"LINESTRING (-74.0923968 4.7535174, -74.09223540000001 4.7537815)",,,,,,
5378334854,5740057039,0,545717038,False,,,cycleway,15.344,"LINESTRING (-74.0923968 4.7535174, -74.09246690000001 4.7533984)",,,,,,
5378334855,4985891047,0,545717038,False,,,cycleway,7.607,"LINESTRING (-74.092055 4.7540577, -74.09199719999999 4.7540946)",,,,,,
5378334855,1340736360,0,545717038,False,,,cycleway,6.605,"LINESTRING (-74.092055 4.7540577, -74.09209869999999 4.7540173)",,,,,,
5378334856,1340736360,0,545717038,False,,,cycleway,30.281,"LINESTRING (-74.09223540000001 4.7537815, -74.09209869999999 4.7540173)",,,,,,
5378334856,5378334854,0,545717038,False,,,cycleway,34.384,"LINESTRING (-74.09223540000001 4.7537815, -74.0923968 4.7535174)",,,,,,
5378334858,6032601673,0,545717038,False,,,cycleway,45.978,"LINESTRING (-74.09327380000001 4.7518691, -74.0930779 4.7522336)",,,,,,
5378334858,5378334873,0,545717038,False,,,cycleway,39.366,"LINESTRING (-74.09327380000001 4.7518691, -74.0934415 4.751557)",,,,,,
5378334863,5378334873,0,545717038,False,,,cycleway,22.951,"LINESTRING (-74.09353729999999 4.751374, -74.0934415 4.751557)",,,,,,
5378334863,5740057036,0,545717038,False,,,cycleway,23.525,"LINESTRING (-74.09353729999999 4.751374, -74.09363310000001 4.7511852)",,,,,,
5378334873,5378334858,0,545717038,False,,,cycleway,39.366,"LINESTRING (-74.0934415 4.751557, -74.09327380000001 4.7518691)",,,,,,
5378334873,5378334863,0,545717038,False,,,cycleway,22.951,"LINESTRING (-74.0934415 4.751557, -74.09353729999999 4.751374)",,,,,,
5378334887,5378334892,0,545717038,False,,,cycleway,30.405,"LINESTRING (-74.0942446 4.7500085, -74.0941184 4.7502513)",,,,,,
5378334887,5378334894,0,545717038,False,,,cycleway,30.182,"LINESTRING (-74.0942446 4.7500085, -74.09437010000001 4.7497676)",,,,,,
5378334892,1340736402,0,545717038,False,,,cycleway,49.44,"LINESTRING (-74.0941184 4.7502513, -74.0939128 4.7506459)",,,,,,
5378334892,5378334887,0,545717038,False,,,cycleway,30.405,"LINESTRING (-74.0941184 4.7502513, -74.0942446 4.7500085)",,,,,,
5378334894,5378334887,0,545717038,False,,,cycleway,30.182,"LINESTRING (-74.09437010000001 4.7497676, -74.0942446 4.7500085)",,,,,,
5378334894,871073017,0,545717038,False,,,cycleway,36.553,"LINESTRING (-74.09437010000001 4.7497676, -74.0945222 4.7494759)",,,,,,
5378357094,5740067057,0,545717038,False,,,cycleway,56.408,"LINESTRING (-74.0912599 4.7556895, -74.0910334 4.7561438)",,,,,,
5378357094,6032601785,0,545717038,False,,,cycleway,59.34,"LINESTRING (-74.0912599 4.7556895, -74.0915126 4.755219)",,,,,,
5379785930,4622509689,0,467645035,False,,,cycleway,39.7,"LINESTRING (-74.0766989 4.7579696, -74.0763408 4.7579804)",,,,,,
5379785930,5400447820,0,467645035,False,,,cycleway,83.243,"LINESTRING (-74.0766989 4.7579696, -74.0774387 4.7580996)",,,,,,
5379785931,5400447820,0,467645035,False,,,cycleway,9.34,"LINESTRING (-74.07752170000001 4.7581142, -74.0774387 4.7580996)",,,,,,
5379785931,5379785932,0,467645035,False,,,cycleway,18.9,"LINESTRING (-74.07752170000001 4.7581142, -74.0776899 4.7581424)",,,,,,
5379785932,5379785931,0,467645035,False,,,cycleway,18.9,"LINESTRING (-74.0776899 4.7581424, -74.07752170000001 4.7581142)",,,,,,
5379785932,5379785933,0,467645035,False,,,cycleway,9.845,"LINESTRING (-74.0776899 4.7581424, -74.07777830000001 4.7581336)",,,,,,
5379785933,5379785932,0,467645035,False,,,cycleway,9.845,"LINESTRING (-74.07777830000001 4.7581336, -74.0776899 4.7581424)",,,,,,
5379785933,5379785934,0,467645035,False,,,cycleway,12.747,"LINESTRING (-74.07777830000001 4.7581336, -74.07788979999999 4.7581054)",,,,,,
5379785934,5379785933,0,467645035,False,,,cycleway,12.747,"LINESTRING (-74.07788979999999 4.7581054, -74.07777830000001 4.7581336)",,,,,,
5379785934,5379785935,0,467645035,False,,,cycleway,26.712,"LINESTRING (-74.07788979999999 4.7581054, -74.0780898 4.7579713)",,,,,,
5379785935,5379785934,0,467645035,False,,,cycleway,26.712,"LINESTRING (-74.0780898 4.7579713, -74.07788979999999 4.7581054)",,,,,,
5379785935,5379785936,0,467645035,False,,,cycleway,33.212,"LINESTRING (-74.0780898 4.7579713, -74.0783304 4.7577932)",,,,,,
5379785936,5379785935,0,467645035,False,,,cycleway,33.212,"LINESTRING (-74.0783304 4.7577932, -74.0780898 4.7579713)",,,,,,
5379785936,5379785937,0,467645035,False,,,cycleway,34.649,"LINESTRING (-74.0783304 4.7577932, -74.0785906 4.7576204)",,,,,,
5379785937,5379785936,0,467645035,False,,,cycleway,34.649,"LINESTRING (-74.0785906 4.7576204, -74.0783304 4.7577932)",,,,,,
5379785937,5379785938,0,467645035,False,,,cycleway,36.787,"LINESTRING (-74.0785906 4.7576204, -74.0788472 4.7574105)",,,,,,
5379785938,5379785937,0,467645035,False,,,cycleway,36.787,"LINESTRING (-74.0788472 4.7574105, -74.0785906 4.7576204)",,,,,,
5379785938,5379785939,0,467645035,False,,,cycleway,10.706,"LINESTRING (-74.0788472 4.7574105, -74.078902 4.7573312)",,,,,,
5379785939,5379785938,0,467645035,False,,,cycleway,10.706,"LINESTRING (-74.078902 4.7573312, -74.0788472 4.7574105)",,,,,,
5379785939,5379785940,0,467645035,False,,,cycleway,32.177,"LINESTRING (-74.078902 4.7573312, -74.07907059999999 4.7570956)",,,,,,
5379785940,5379785939,0,467645035,False,,,cycleway,32.177,"LINESTRING (-74.07907059999999 4.7570956, -74.078902 4.7573312)",,,,,,
5379862891,5379862892,0,557857371,False,,,cycleway,6.923,"LINESTRING (-74.0852151 4.7508211, -74.0852774 4.7508164)",,,,,,
5379862891,5379862906,0,557857371,False,,,cycleway,3.339,"LINESTRING (-74.0852151 4.7508211, -74.0851885 4.750807)",,,,,,
5379862892,5379862893,0,557857371,False,,,cycleway,18.682,"LINESTRING (-74.0852774 4.7508164, -74.08542749999999 4.7507399)",,,,,,
5379862892,5379862891,0,557857371,False,,,cycleway,6.923,"LINESTRING (-74.0852774 4.7508164, -74.0852151 4.7508211)",,,,,,
5379862893,5379862894,0,557857371,False,,,cycleway,14.167,"LINESTRING (-74.08542749999999 4.7507399, -74.0855037 4.7506376)",,,,,,
5379862893,5379862892,0,557857371,False,,,cycleway,18.682,"LINESTRING (-74.08542749999999 4.7507399, -74.0852774 4.7508164)",,,,,,
5379862894,5379862895,0,557857371,False,,,cycleway,23.176,"LINESTRING (-74.0855037 4.7506376, -74.0856205 4.7504647)",,,,,,
5379862894,5379862893,0,557857371,False,,,cycleway,14.167,"LINESTRING (-74.0855037 4.7506376, -74.08542749999999 4.7507399)",,,,,,
5379862895,5379862896,0,557857371,False,,,cycleway,10.093,"LINESTRING (-74.0856205 4.7504647, -74.0856612 4.7503835)",,,,,,
5379862895,5379862894,0,557857371,False,,,cycleway,23.176,"LINESTRING (-74.0856205 4.7504647, -74.0855037 4.7506376)",,,,,,
5379862896,5379862897,0,557857371,False,,,cycleway,4.119,"LINESTRING (-74.0856612 4.7503835, -74.08565950000001 4.7503465)",,,,,,
5379862896,5379862895,0,557857371,False,,,cycleway,10.093,"LINESTRING (-74.0856612 4.7503835, -74.0856205 4.7504647)",,,,,,
5379862897,5379862898,0,557857371,False,,,cycleway,3.653,"LINESTRING (-74.08565950000001 4.7503465, -74.08563289999999 4.7503271)",,,,,,
5379862897,5379862896,0,557857371,False,,,cycleway,4.119,"LINESTRING (-74.08565950000001 4.7503465, -74.0856612 4.7503835)",,,,,,
5379862898,5379862899,0,557857371,False,,,cycleway,6.285,"LINESTRING (-74.08563289999999 4.7503271, -74.0855763 4.7503235)",,,,,,
5379862898,5379862897,0,557857371,False,,,cycleway,3.653,"LINESTRING (-74.08563289999999 4.7503271, -74.08565950000001 4.7503465)",,,,,,
5379862899,5379862900,0,557857371,False,,,cycleway,11.821,"LINESTRING (-74.0855763 4.7503235, -74.08548949999999 4.7503853)",,,,,,
5379862899,5379862898,0,557857371,False,,,cycleway,6.285,"LINESTRING (-74.0855763 4.7503235, -74.08563289999999 4.7503271)",,,,,,
5379862900,5379862901,0,557857371,False,,,cycleway,22.443,"LINESTRING (-74.08548949999999 4.7503853, -74.08536909999999 4.7505476)",,,,,,
5379862900,5379862899,0,557857371,False,,,cycleway,11.821,"LINESTRING (-74.08548949999999 4.7503853, -74.0855763 4.7503235)",,,,,,
5379862901,5379862902,0,557857371,False,,,cycleway,13.642,"LINESTRING (-74.08536909999999 4.7505476, -74.08528939999999 4.7506411)",,,,,,
5379862901,5379862900,0,557857371,False,,,cycleway,22.443,"LINESTRING (-74.08536909999999 4.7505476, -74.08548949999999 4.7503853)",,,,,,
5379862902,5379862903,0,557857371,False,,,cycleway,12.073,"LINESTRING (-74.08528939999999 4.7506411, -74.0852115 4.750717)",,,,,,
5379862902,5379862901,0,557857371,False,,,cycleway,13.642,"LINESTRING (-74.08528939999999 4.7506411, -74.08536909999999 4.7505476)",,,,,,
5379862903,5379862904,0,557857371,False,,,cycleway,6.437,"LINESTRING (-74.0852115 4.750717, -74.0851761 4.7507629)",,,,,,
5379862903,5379862902,0,557857371,False,,,cycleway,12.073,"LINESTRING (-74.0852115 4.750717, -74.08528939999999 4.7506411)",,,,,,
5379862904,5379862905,0,557857371,False,,,cycleway,3.141,"LINESTRING (-74.0851761 4.7507629, -74.0851744 4.7507911)",,,,,,
5379862904,5379862903,0,557857371,False,,,cycleway,6.437,"LINESTRING (-74.0851761 4.7507629, -74.0852115 4.750717)",,,,,,
5379862905,5379862906,0,557857371,False,,,cycleway,2.359,"LINESTRING (-74.0851744 4.7507911, -74.0851885 4.750807)",,,,,,
5379862905,5379862904,0,557857371,False,,,cycleway,3.141,"LINESTRING (-74.0851744 4.7507911, -74.0851761 4.7507629)",,,,,,
5379862906,5379862891,0,557857371,False,,,cycleway,3.339,"LINESTRING (-74.0851885 4.750807, -74.0852151 4.7508211)",,,,,,
5379862906,5379862905,0,557857371,False,,,cycleway,2.359,"LINESTRING (-74.0851885 4.750807, -74.0851744 4.7507911)",,,,,,
5381500352,3192655474,0,313340065,False,,,cycleway,31.86,"LINESTRING (-74.0963318 4.6937004, -74.0961609 4.6939308)",,,,,,
5381500352,3192655540,0,313340065,False,,,cycleway,41.546,"LINESTRING (-74.0963318 4.6937004, -74.0965331 4.6933852)",,,,,,
5382033564,5382033565,0,558126329,False,,,cycleway,45.024,"LINESTRING (-74.0963436 4.6426228, -74.0961258 4.642281)",,,,,,
5382033565,5382033566,0,558126329,False,,,cycleway,3.516,"LINESTRING (-74.0961258 4.642281, -74.0961531 4.6422649)",,,,,,
5382033565,5382033564,0,558126329,False,,,cycleway,45.024,"LINESTRING (-74.0961258 4.642281, -74.0963436 4.6426228)",,,,,,
5382033566,5169349340,0,248138427,False,,,cycleway,29.508,"LINESTRING (-74.0961531 4.6422649, -74.0962957 4.642489)",,,,,,
5382033566,810021324,0,248138427,False,,,cycleway,61.574,"LINESTRING (-74.0961531 4.6422649, -74.0958555 4.6417973)",,,,,,
5382033566,5382033565,0,558126329,False,,,cycleway,3.516,"LINESTRING (-74.0961531 4.6422649, -74.0961258 4.642281)",,,,,,
5382033567,5382033568,0,558126330,False,,,cycleway,38.052,"LINESTRING (-74.09871990000001 4.6462777, -74.09890040000001 4.6465688)",,,,,,
5382033567,810021301,0,558126330,False,,,cycleway,4.766,"LINESTRING (-74.09871990000001 4.6462777, -74.09868419999999 4.6463016)",,,,,,
5382033568,5382033567,0,558126330,False,,,cycleway,38.052,"LINESTRING (-74.09890040000001 4.6465688, -74.09871990000001 4.6462777)",,,,,,
5382033569,5169349386,0,248138423,False,,,cycleway,24.82,"LINESTRING (-74.101251 4.6502587, -74.1013748 4.6504447)",,,,,,
5382033569,2549891844,0,248138423,False,,,cycleway,112.142,"LINESTRING (-74.101251 4.6502587, -74.1006927 4.6494176)",,,,,,
5382033569,5382033570,0,558126331,False,,,cycleway,2.161,"LINESTRING (-74.101251 4.6502587, -74.1012341 4.6502684)",,,,,,
5382033570,5382033571,0,558126331,False,,,cycleway,40.214,"LINESTRING (-74.1012341 4.6502684, -74.1014322 4.6505714)",,,,,,
5382033570,5382033569,0,558126331,False,,,cycleway,2.161,"LINESTRING (-74.1012341 4.6502684, -74.101251 4.6502587)",,,,,,
5382033571,5382033570,0,558126331,False,,,cycleway,40.214,"LINESTRING (-74.1014322 4.6505714, -74.1012341 4.6502684)",,,,,,
5382033572,5168356027,0,166192468,False,,,cycleway,21.778,"LINESTRING (-74.1052136 4.6564516, -74.1053174 4.6566179)",,,,,,
5382033572,2531718386,0,166192468,False,,,cycleway,81.981,"LINESTRING (-74.1052136 4.6564516, -74.104823 4.6558255)",,,,,,
5382033572,5382033573,0,558126332,False,,,cycleway,4.322,"LINESTRING (-74.1052136 4.6564516, -74.1052471 4.6564317)",,,,,,
5382033573,5382033574,0,558126332,False,,,cycleway,44.289,"LINESTRING (-74.1052471 4.6564317, -74.10546170000001 4.6567677)",,,,,,
5382033573,5382033572,0,558126332,False,,,cycleway,4.322,"LINESTRING (-74.1052471 4.6564317, -74.1052136 4.6564516)",,,,,,
5382033574,5382033573,0,558126332,False,,,cycleway,44.289,"LINESTRING (-74.10546170000001 4.6567677, -74.1052471 4.6564317)",,,,,,
