u,v,key,osmid,name,highway,oneway,length,geometry,bridge,lanes,width,tunnel,maxspeed,junction,ref,access
7441750867,7441750868,0,81401180,,cycleway,False,10.116,"LINESTRING (19.2583916 47.483908, 19.2583037 47.4838391)",,,,,,,,
7441750868,7441750867,0,81401180,,cycleway,False,10.116,"LINESTRING (19.2583037 47.4838391, 19.2583916 47.483908)",,,,,,,,
7441750868,948494221,0,81401180,,cycleway,False,6.03,"LINESTRING (19.2583037 47.4838391, 19.2582235 47.4838372)",,,,,,,,
7441750872,7441750875,0,81401180,,cycleway,False,183.213,"LINESTRING (19.2631824 47.4843627, 19.2656177 47.4844422)",,,,,,,,
7441750872,948494301,0,81401180,,cycleway,False,178.497,"LINESTRING (19.2631824 47.4843627, 19.2608109 47.4842711)",,,,,,,,
7441750875,7441750876,0,81401180,,cycleway,False,139.299,"LINESTRING (19.2656177 47.4844422, 19.2674694 47.4845011)",,,,,,,,
7441750875,7441750872,0,81401180,,cycleway,False,183.213,"LINESTRING (19.2656177 47.4844422, 19.2631824 47.4843627)",,,,,,,,
7441750876,948494305,0,81401180,,cycleway,False,24.121,"LINESTRING (19.2674694 47.4845011, 19.2677903 47.4845062)",,,,,,,,
7441750876,7441750875,0,81401180,,cycleway,False,139.299,"LINESTRING (19.2674694 47.4845011, 19.2656177 47.4844422)",,,,,,,,
7441750879,948494329,0,81401180,,cycleway,False,32.224,"LINESTRING (19.2682623 47.4844653, 19.2686778 47.4843936)",,,,,,,,
7441750879,5597097155,0,81401180,,cycleway,False,15.916,"LINESTRING (19.2682623 47.4844653, 19.2680532 47.4844881)",,,,,,,,
7441750880,7441750881,0,81401180,,cycleway,False,15.035,"LINESTRING (19.2688453 47.4843792, 19.2690452 47.4843735)",,,,,,,,
7441750880,948494329,0,81401180,,cycleway,False,12.688,"LINESTRING (19.2688453 47.4843792, 19.2686778 47.4843936)",,,,,,,,
7441750881,7441750884,0,81401180,,cycleway,False,24.552,"LINESTRING (19.2690452 47.4843735, 19.2693715 47.4843849)",,,,,,,,
7441750881,7441750880,0,81401180,,cycleway,False,15.035,"LINESTRING (19.2690452 47.4843735, 19.2688453 47.4843792)",,,,,,,,
7441750884,948494333,0,81401180,,cycleway,False,24.153,"LINESTRING (19.2693715 47.4843849, 19.269687 47.4844264)",,,,,,,,
7441750884,7441750881,0,81401180,,cycleway,False,24.552,"LINESTRING (19.2693715 47.4843849, 19.2690452 47.4843735)",,,,,,,,
7441762985,948494338,0,81401180,,cycleway,False,60.814,"LINESTRING (19.2710523 47.4846714, 19.2718384 47.4848014)",,,,,,,,
7441762985,948494333,0,81401180,,cycleway,False,106.15,"LINESTRING (19.2710523 47.4846714, 19.269687 47.4844264)",,,,,,,,
7441762986,7456973071,0,81401180,,cycleway,False,5.909,"LINESTRING (19.2722063 47.4848784, 19.2722799 47.4848971)",,,,,,,,
7441762986,948494338,0,81401180,,cycleway,False,28.941,"LINESTRING (19.2722063 47.4848784, 19.2718384 47.4848014)",,,,,,,,
7456855107,7456855108,0,81401180,,cycleway,False,28.805,"LINESTRING (19.2502105 47.4838419, 19.2505906 47.4838084)",,,,,,,,
7456855107,3426078490,0,81401180,,cycleway,False,35.39,"LINESTRING (19.2502105 47.4838419, 19.2497501 47.4839089)",,,,,,,,
7456855108,948494283,0,81401180,,cycleway,False,19.651,"LINESTRING (19.2505906 47.4838084, 19.2508481 47.4837776)",,,,,,,,
7456855108,7456855107,0,81401180,,cycleway,False,28.805,"LINESTRING (19.2505906 47.4838084, 19.2502105 47.4838419)",,,,,,,,
7456855111,948494277,0,81401180,,cycleway,False,241.43,"LINESTRING (19.2462872 47.48464, 19.249345 47.4839736)",,,,,,,,
7456855111,7456855112,0,81401180,,cycleway,False,13.385,"LINESTRING (19.2462872 47.48464, 19.2461144 47.4846692)",,,,,,,,
7456855112,7456855111,0,81401180,,cycleway,False,13.385,"LINESTRING (19.2461144 47.4846692, 19.2462872 47.48464)",,,,,,,,
7456855112,948494276,0,81401180,,cycleway,False,36.249,"LINESTRING (19.2461144 47.4846692, 19.2456432 47.484739)",,,,,,,,
7456855113,948494276,0,81401180,,cycleway,False,16.917,"LINESTRING (19.2454311 47.48479, 19.2456432 47.484739)",,,,,,,,
7456855113,7456855114,0,81401180,,cycleway,False,36.466,"LINESTRING (19.2454311 47.48479, 19.2449687 47.4848895)",,,,,,,,
7456855114,7456855113,0,81401180,,cycleway,False,36.466,"LINESTRING (19.2449687 47.4848895, 19.2454311 47.48479)",,,,,,,,
7456855114,7456855116,0,81401180,,cycleway,False,73.822,"LINESTRING (19.2449687 47.4848895, 19.2440081 47.4850286)",,,,,,,,
7456855116,7456855114,0,81401180,,cycleway,False,73.822,"LINESTRING (19.2440081 47.4850286, 19.2449687 47.4848895)",,,,,,,,
7456855116,948493960,0,81401180,,cycleway,False,44.801,"LINESTRING (19.2440081 47.4850286, 19.2434174 47.4850832)",,,,,,,,
7456973071,948493912,0,81401180,,cycleway,False,5.91,"LINESTRING (19.2722799 47.4848971, 19.2723428 47.484929)",,,,,,,,
7456973071,7441762986,0,81401180,,cycleway,False,5.909,"LINESTRING (19.2722799 47.4848971, 19.2722063 47.4848784)",,,,,,,,
7456973072,7456973074,0,81401180,,cycleway,False,68.252,"LINESTRING (19.2730547 47.4853643, 19.2736877 47.4858045)",,,,,,,,
7456973072,948494344,0,81401180,,cycleway,False,52.642,"LINESTRING (19.2730547 47.4853643, 19.2725807 47.4850157)",,,,,,,,
7456973074,7456973075,0,81401180,,cycleway,False,10.54,"LINESTRING (19.2736877 47.4858045, 19.2737958 47.4858649)",,,,,,,,
7456973074,7456973072,0,81401180,,cycleway,False,68.252,"LINESTRING (19.2736877 47.4858045, 19.2730547 47.4853643)",,,,,,,,
7456973075,948494347,0,81401180,,cycleway,False,9.511,"LINESTRING (19.2737958 47.4858649, 19.2739038 47.4859095)",,,,,,,,
7456973075,7456973074,0,81401180,,cycleway,False,10.54,"LINESTRING (19.2737958 47.4858649, 19.2736877 47.4858045)",,,,,,,,
7456973078,948494360,0,81401180,,cycleway,False,241.782,"LINESTRING (19.2743765 47.4860726, 19.2774989 47.4865978)",,,,,,,,
7456973078,948494353,0,81401180,,cycleway,False,19.395,"LINESTRING (19.2743765 47.4860726, 19.2741343 47.4860123)",,,,,,,,
7456983486,7456983487,0,81401180,,cycleway,False,61.706,"LINESTRING (19.2776212 47.4866405, 19.2783315 47.486919)",,,,,,,,
7456983486,948494360,0,81401180,,cycleway,False,10.344,"LINESTRING (19.2776212 47.4866405, 19.2774989 47.4865978)",,,,,,,,
7456983487,948494365,0,81401180,,cycleway,False,44.174,"LINESTRING (19.2783315 47.486919, 19.2788162 47.4871438)",,,,,,,,
7456983487,7456983486,0,81401180,,cycleway,False,61.706,"LINESTRING (19.2783315 47.486919, 19.2776212 47.4866405)",,,,,,,,
7456983489,7456983491,0,81401180,,cycleway,False,36.346,"LINESTRING (19.2800578 47.4878915, 19.280399 47.4881232)",,,,,,,,
7456983489,7456983490,0,81401180,,cycleway,False,55.894,"LINESTRING (19.2800578 47.4878915, 19.2795125 47.4875496)",,,,,,,,
7456983490,7456983489,0,81401180,,cycleway,False,55.894,"LINESTRING (19.2795125 47.4875496, 19.2800578 47.4878915)",,,,,,,,
7456983490,948494365,0,81401180,,cycleway,False,69.09,"LINESTRING (19.2795125 47.4875496, 19.2788162 47.4871438)",,,,,,,,
7456983491,7456983493,0,81401180,,cycleway,False,103.829,"LINESTRING (19.280399 47.4881232, 19.2814059 47.4887627)",,,,,,,,
7456983491,7456983489,0,81401180,,cycleway,False,36.346,"LINESTRING (19.280399 47.4881232, 19.2800578 47.4878915)",,,,,,,,
7456983493,948494369,0,81401180,,cycleway,False,47.614,"LINESTRING (19.2814059 47.4887627, 19.2818601 47.4890613)",,,,,,,,
7456983493,7456983491,0,81401180,,cycleway,False,103.829,"LINESTRING (19.2814059 47.4887627, 19.280399 47.4881232)",,,,,,,,
7456983495,948494373,0,81401180,,cycleway,False,125.222,"LINESTRING (19.2819852 47.4891343, 19.283384 47.4897465)",,,,,,,,
7456983495,948494369,0,81401180,,cycleway,False,12.42,"LINESTRING (19.2819852 47.4891343, 19.2818601 47.4890613)",,,,,,,,
7456983497,948493935,0,81401180,,cycleway,False,15.179,"LINESTRING (19.2835624 47.489791, 19.2837285 47.4898687)",,,,,,,,
7456983497,948494373,0,81401180,,cycleway,False,14.289,"LINESTRING (19.2835624 47.489791, 19.283384 47.4897465)",,,,,,,,
7491524947,2798705419,0,250807947,,cycleway,False,2.389,"LINESTRING (19.1535596 47.4667239, 19.1535909 47.4667276)",,,,,,,,
7491524947,727643671,0,250807947,,cycleway,False,13.294,"LINESTRING (19.1535596 47.4667239, 19.153401 47.4667768)",,,,,,,,
7491524948,727643671,0,250807947,,cycleway,False,3.796,"LINESTRING (19.1533505 47.4667767, 19.153401 47.4667768)",,,,,,,,
7491524948,3261878792,0,250807947,,cycleway,False,4.116,"LINESTRING (19.1533505 47.4667767, 19.1533 47.4667624)",,,,,,,,
7491524949,727643677,0,251800929,,cycleway,False,2.112,"LINESTRING (19.1536207 47.4667323, 19.1536434 47.4667435)",,,,,,,,
7491524949,2798705419,0,251800929,,cycleway,False,2.3,"LINESTRING (19.1536207 47.4667323, 19.1535909 47.4667276)",,,,,,,,
7491524959,727643702,0,251800889,,cycleway,False,4.594,"LINESTRING (19.1542914 47.4669125, 19.1543098 47.4669519)",,,,,,,,
7491524959,5927866602,0,251800889,,cycleway,False,3.905,"LINESTRING (19.1542914 47.4669125, 19.1542844 47.4668777)",,,,,,,,
7491524960,2579721716,0,251800889,,cycleway,False,2.682,"LINESTRING (19.154258 47.4668342, 19.1542794 47.4668535)",,,,,,,,
7491524960,727643691,0,251800889,,cycleway,False,2.927,"LINESTRING (19.154258 47.4668342, 19.1542303 47.4668157)",,,,,,,,
7491784030,727643720,0,251800889,,cycleway,False,7.73,"LINESTRING (19.1555336 47.4682366, 19.1556288 47.4682629)",,,,,,,,
7491784030,1704949070,0,251800889,,cycleway,False,5.97,"LINESTRING (19.1555336 47.4682366, 19.1554825 47.4681955)",,,,,,,,
7492069234,727643724,0,251800889,,cycleway,False,54.991,"LINESTRING (19.156941 47.4695661, 19.1573551 47.4699738)",,,,,,,,
7492069234,2395280333,0,251800889,,cycleway,False,16.477,"LINESTRING (19.156941 47.4695661, 19.1568168 47.469444)",,,,,,,,
7492069267,1970632960,0,251800889,,cycleway,False,9.943,"LINESTRING (19.1596312 47.4719789, 19.1597074 47.472052)",,,,,,,,
7492069267,7492400294,0,251800889,,cycleway,False,27.713,"LINESTRING (19.1596312 47.4719789, 19.1594042 47.4717825)",,,,,,,,
7492168086,5658873397,0,251800889,,cycleway,False,56.485,"LINESTRING (19.1578763 47.4704391, 19.1583382 47.4708398)",,,,,,,,
7492168086,727643724,0,251800889,,cycleway,False,64.898,"LINESTRING (19.1578763 47.4704391, 19.1573551 47.4699738)",,,,,,,,
7492400293,7492400294,0,251800889,,cycleway,False,52.57,"LINESTRING (19.1589865 47.4714033, 19.1594042 47.4717825)",,,,,,,,
7492400293,727643731,0,251800889,,cycleway,False,74.787,"LINESTRING (19.1589865 47.4714033, 19.1583764 47.470872)",,,,,,,,
7492400294,7492069267,0,251800889,,cycleway,False,27.713,"LINESTRING (19.1594042 47.4717825, 19.1596312 47.4719789)",,,,,,,,
7492400294,7492400293,0,251800889,,cycleway,False,52.57,"LINESTRING (19.1594042 47.4717825, 19.1589865 47.4714033)",,,,,,,,
7492400301,727643738,0,251800889,,cycleway,False,157.711,"LINESTRING (19.1597451 47.4720866, 19.1610138 47.4732163)",,,,,,,,
7492400301,1970632960,0,251800889,,cycleway,False,4.778,"LINESTRING (19.1597451 47.4720866, 19.1597074 47.472052)",,,,,,,,
7492400304,727643738,0,275171839,,cycleway,False,3.574,"LINESTRING (19.1610531 47.4731982, 19.1610138 47.4732163)",,,,,,,,
7492400304,727610359,0,275171839,,cycleway,False,36.535,"LINESTRING (19.1610531 47.4731982, 19.1614659 47.4730247)",,,,,,,,
7495439429,7495439430,0,176390489,,cycleway,False,8.243,"LINESTRING (19.0131347 47.4031476, 19.0130494 47.4031941)",,,,,,,,
7495439429,6537426450,0,176390489,,cycleway,False,3.464,"LINESTRING (19.0131347 47.4031476, 19.0131706 47.4031281)",,,,,,,,
7495439430,6537426454,0,176390489,,cycleway,False,3.789,"LINESTRING (19.0130494 47.4031941, 19.0130101 47.4032154)",,,,,,,,
7495439430,7495439429,0,176390489,,cycleway,False,8.243,"LINESTRING (19.0130494 47.4031941, 19.0131347 47.4031476)",,,,,,,,
7495439436,7495439437,0,696183079,,cycleway,False,2.965,"LINESTRING (19.0124592 47.4042603, 19.0124254 47.4042466)",,,,,,,,
7495439436,6638804564,0,696183079,,cycleway,False,3.853,"LINESTRING (19.0124592 47.4042603, 19.0124565 47.4042949)",,,,,,,,
7495439437,6537426421,0,696183079,,cycleway,False,4.32,"LINESTRING (19.0124254 47.4042466, 19.0123733 47.4042303)",,,,,,,,
7495439437,7495439436,0,696183079,,cycleway,False,2.965,"LINESTRING (19.0124254 47.4042466, 19.0124592 47.4042603)",,,,,,,,
7495439441,6638804560,0,696183094,,cycleway,False,1.992,"LINESTRING (19.0125441 47.4031335, 19.0125238 47.403122)",,,,,,,,
7495439441,7495439442,0,696183094,,cycleway,False,2.902,"LINESTRING (19.0125441 47.4031335, 19.0125736 47.4031503)",,,,,,,,
7495439442,7495439441,0,696183094,,cycleway,False,2.902,"LINESTRING (19.0125736 47.4031503, 19.0125441 47.4031335)",,,,,,,,
7495439442,6638804561,0,696183094,,cycleway,False,2.387,"LINESTRING (19.0125736 47.4031503, 19.0125979 47.4031641)",,,,,,,,
7495439443,6638804561,0,696183094,,cycleway,False,7.123,"LINESTRING (19.0126705 47.4032052, 19.0125979 47.4031641)",,,,,,,,
7495439443,680056004,0,696183094,,cycleway,False,3.859,"LINESTRING (19.0126705 47.4032052, 19.0127124 47.4032252)",,,,,,,,
7495439448,7495439467,0,176390489,,cycleway,False,17.093,"LINESTRING (19.0134421 47.402828, 19.0132718 47.4029297)",,,,,,,,
7495439448,680055805,0,176390489,,cycleway,False,38.875,"LINESTRING (19.0134421 47.402828, 19.0138602 47.4026227)",,,,,,,,
7495439458,1869239754,0,696183094,,cycleway,False,11.25,"LINESTRING (19.0124752 47.4028299, 19.0124809 47.4027288)",,,,,,,,
7495439458,6537426476,0,696183094,,cycleway,False,18.357,"LINESTRING (19.0124752 47.4028299, 19.0124298 47.4029921)",,,,,,,,
7495439466,2390970215,0,176390489,,cycleway,False,6.031,"LINESTRING (19.0132248 47.4029778, 19.0132085 47.4030309)",,,,,,,,
7495439466,7495439467,0,176390489,,cycleway,False,6.412,"LINESTRING (19.0132248 47.4029778, 19.0132718 47.4029297)",,,,,,,,
7495439467,7495439466,0,176390489,,cycleway,False,6.412,"LINESTRING (19.0132718 47.4029297, 19.0132248 47.4029778)",,,,,,,,
7495439467,7495439448,0,176390489,,cycleway,False,17.093,"LINESTRING (19.0132718 47.4029297, 19.0134421 47.402828)",,,,,,,,
7495439469,680056004,0,176390489,,cycleway,False,11.998,"LINESTRING (19.0128708 47.4032374, 19.0127124 47.4032252)",,,,,,,,
7495439469,7495439470,0,176390489,,cycleway,False,6.44,"LINESTRING (19.0128708 47.4032374, 19.0129553 47.4032283)",,,,,,,,
7495439470,7495439469,0,176390489,,cycleway,False,6.44,"LINESTRING (19.0129553 47.4032283, 19.0128708 47.4032374)",,,,,,,,
7495439470,6537426454,0,176390489,,cycleway,False,4.367,"LINESTRING (19.0129553 47.4032283, 19.0130101 47.4032154)",,,,,,,,
7508444272,753979526,0,53864817,Hárosi-Duna part,cycleway,False,47.516,"LINESTRING (19.0149176 47.3960973, 19.0145523 47.3957488)",,,,,,,,
7508444272,753979190,0,53864817,Hárosi-Duna part,cycleway,False,26.913,"LINESTRING (19.0149176 47.3960973, 19.0151245 47.3962947)",,,,,,,,
7523379196,1325262441,0,375661285,,cycleway,False,2.84,"LINESTRING (19.0567693 47.4866999, 19.0567458 47.4867199)",,,,,,,,
7523379196,7523379197,0,375661285,,cycleway,False,3.528,"LINESTRING (19.0567693 47.4866999, 19.0567984 47.486675)",,,,,,,,
7523379197,7523379196,0,375661285,,cycleway,False,3.528,"LINESTRING (19.0567984 47.486675, 19.0567693 47.4866999)",,,,,,,,
7523379197,683890828,0,375661285,,cycleway,False,2.862,"LINESTRING (19.0567984 47.486675, 19.056822 47.4866548)",,,,,,,,
7554512477,7554512478,0,807860381,,cycleway,False,4.544,"LINESTRING (19.1941299 47.5289811, 19.1941039 47.5289442)",,,,,,,,no
7554512477,3220311017,0,807860381,,cycleway,False,7.45,"LINESTRING (19.1941299 47.5289811, 19.1941178 47.5290476)",,,,,,,,no
7554512478,7554512479,0,807860381,,cycleway,False,25.813,"LINESTRING (19.1941039 47.5289442, 19.1938215 47.5288118)",,,,,,,,no
7554512478,7554512477,0,807860381,,cycleway,False,4.544,"LINESTRING (19.1941039 47.5289442, 19.1941299 47.5289811)",,,,,,,,no
7554512479,7554512480,0,807860381,,cycleway,False,26.794,"LINESTRING (19.1938215 47.5288118, 19.1935261 47.5286766)",,,,,,,,no
7554512479,7554512478,0,807860381,,cycleway,False,25.813,"LINESTRING (19.1938215 47.5288118, 19.1941039 47.5289442)",,,,,,,,no
7554512480,7554512481,0,807860381,,cycleway,False,102.56,"LINESTRING (19.1935261 47.5286766, 19.1923849 47.5281697)",,,,,,,,no
7554512480,7554512479,0,807860381,,cycleway,False,26.794,"LINESTRING (19.1935261 47.5286766, 19.1938215 47.5288118)",,,,,,,,no
7554512481,7554512482,0,807860381,,cycleway,False,19.76,"LINESTRING (19.1923849 47.5281697, 19.1921601 47.5280773)",,,,,,,,no
7554512481,7554512480,0,807860381,,cycleway,False,102.56,"LINESTRING (19.1923849 47.5281697, 19.1935261 47.5286766)",,,,,,,,no
7554512482,2208414348,0,807860381,,cycleway,False,5.316,"LINESTRING (19.1921601 47.5280773, 19.1920909 47.5280672)",,,,,,,,no
7554512482,7554512481,0,807860381,,cycleway,False,19.76,"LINESTRING (19.1921601 47.5280773, 19.1923849 47.5281697)",,,,,,,,no
7554512483,2683448774,0,807860381,,cycleway,False,11.568,"LINESTRING (19.1919687 47.5281143, 19.191861 47.5281887)",,,,,,,,no
7554512483,7554512484,0,807860381,,cycleway,False,5.424,"LINESTRING (19.1919687 47.5281143, 19.1920241 47.528083)",,,,,,,,no
7554512484,7554512483,0,807860381,,cycleway,False,5.424,"LINESTRING (19.1920241 47.528083, 19.1919687 47.5281143)",,,,,,,,no
7554512484,2208414348,0,807860381,,cycleway,False,5.314,"LINESTRING (19.1920241 47.528083, 19.1920909 47.5280672)",,,,,,,,no
7570078880,6537426398,0,696183083,,cycleway,False,6.75,"LINESTRING (19.0121583 47.4045861, 19.0122477 47.4045812)",,,,,,,,
7570078880,6537426432,0,696183083,,cycleway,False,10.294,"LINESTRING (19.0121583 47.4045861, 19.0120218 47.4045921)",,,,,,,,
7573214058,735497558,0,59305550,,cycleway,False,21.191,"LINESTRING (18.9862988 47.4478634, 18.9864431 47.4480271)",,,,,,,,
7573214058,735497544,0,59305550,,cycleway,False,14.888,"LINESTRING (18.9862988 47.4478634, 18.9861974 47.4477484)",,,,,,,,
7575866208,2690496674,0,263433650,,cycleway,False,1.263,"LINESTRING (19.0039377 47.4665701, 19.0039405 47.4665813)",,,,,,,,
7575866208,2690496673,0,263433650,,cycleway,False,0.608,"LINESTRING (19.0039377 47.4665701, 19.0039364 47.4665647)",,,,,,,,
7575866209,2120594972,0,263433650,,cycleway,False,4.98,"LINESTRING (19.0038062 47.4667029, 19.0037747 47.4667423)",,,,,,,,
7575866209,7575866210,0,263433650,,cycleway,False,6.549,"LINESTRING (19.0038062 47.4667029, 19.0038573 47.4666552)",,,,,,,,
7575866210,7575866209,0,263433650,,cycleway,False,6.549,"LINESTRING (19.0038573 47.4666552, 19.0038062 47.4667029)",,,,,,,,
7575866210,7575866211,0,263433650,,cycleway,False,4.627,"LINESTRING (19.0038573 47.4666552, 19.0039035 47.4666277)",,,,,,,,
7575866211,7575866210,0,263433650,,cycleway,False,4.627,"LINESTRING (19.0039035 47.4666277, 19.0038573 47.4666552)",,,,,,,,
7575866211,7575866212,0,263433650,,cycleway,False,2.572,"LINESTRING (19.0039035 47.4666277, 19.0039289 47.4666122)",,,,,,,,
7575866212,7575866211,0,263433650,,cycleway,False,2.572,"LINESTRING (19.0039289 47.4666122, 19.0039035 47.4666277)",,,,,,,,
7575866212,7575866213,0,263433650,,cycleway,False,1.809,"LINESTRING (19.0039289 47.4666122, 19.0039382 47.4665972)",,,,,,,,
7575866213,7575866212,0,263433650,,cycleway,False,1.809,"LINESTRING (19.0039382 47.4665972, 19.0039289 47.4666122)",,,,,,,,
7575866213,2690496674,0,263433650,,cycleway,False,1.776,"LINESTRING (19.0039382 47.4665972, 19.0039405 47.4665813)",,,,,,,,
7579883279,1356382960,0,265871367,,cycleway,False,16.242,"LINESTRING (19.1040492 47.4819107, 19.103904 47.4818025)",,,,,,,,
7579883279,318627573,0,265871367,,cycleway,False,7.923,"LINESTRING (19.1040492 47.4819107, 19.1041009 47.4819728)",,,,,,,,
7589519248,3494153907,0,299343522,,cycleway,False,20.349,"LINESTRING (19.1272273 47.4676124, 19.1273308 47.4677815)",,,,,,,,
7589519248,6564067921,0,299343522,,cycleway,False,18.564,"LINESTRING (19.1272273 47.4676124, 19.1271229 47.4674611)",,,,,,,,
7589519259,1648921966,0,299343525,,cycleway,False,2.44,"LINESTRING (19.1263376 47.4663808, 19.1263692 47.4663858)",,,,,,,,
7589519259,2602832283,0,299343525,,cycleway,False,10.102,"LINESTRING (19.1263376 47.4663808, 19.1262154 47.4664186)",,,,,,,,
7589519260,5560741541,0,299343525,,cycleway,False,4.36,"LINESTRING (19.1260562 47.4664689, 19.1261084 47.4664518)",,,,,,,,
7589519260,1648921943,0,299343525,,cycleway,False,2.276,"LINESTRING (19.1260562 47.4664689, 19.126027 47.4664635)",,,,,,,,
7589519266,4123602412,0,299343519,,cycleway,False,5.318,"LINESTRING (19.1268434 47.4655492, 19.1267734 47.4655561)",,,,,,,,
7589519266,4123602411,0,299343519,,cycleway,False,3.979,"LINESTRING (19.1268434 47.4655492, 19.1268923 47.4655355)",,,,,,,,
7589519267,4123602411,0,299343519,,cycleway,False,4.97,"LINESTRING (19.1269505 47.4655143, 19.1268923 47.4655355)",,,,,,,,
7589519267,2599748091,0,299343519,,cycleway,False,23.775,"LINESTRING (19.1269505 47.4655143, 19.1272322 47.4654171)",,,,,,,,
7589627887,7589627889,0,299343518,,cycleway,False,9.914,"LINESTRING (19.1268372 47.4632671, 19.1268271 47.463356)",,,,,,,,
7589627887,2599748085,0,299343518,,cycleway,False,97.973,"LINESTRING (19.1268372 47.4632671, 19.1267246 47.4623893)",,,,,,,,
