u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,junction,ref,access
2585587168,3635659454,0,"[374458659, 164247523]",False,,cycleway,247.02999999999997,"LINESTRING (19.0517404 47.4911741, 19.051754 47.4912207, 19.0517913 47.4912839, 19.0518567 47.4913435, 19.0530093 47.4917268, 19.0535716 47.4919122, 19.0536386 47.491942, 19.0536863 47.4919906, 19.0536953 47.4920481, 19.0536772 47.4921421, 19.0535588 47.4923005, 19.0534651 47.4924189, 19.0533792 47.49252, 19.0533095 47.4925127)",,,,,,,,
2656920607,288169584,0,"[275176353, 275176354, 299747887, 260208274, 275176348, 275176350, 275176351]",False,,cycleway,967.2899999999998,"LINESTRING (19.1474794 47.4789512, 19.1473967 47.4789942, 19.1473793 47.4790033, 19.1462718 47.4795543, 19.1453525 47.4799716, 19.1452572 47.4800273, 19.145243 47.4800357, 19.1450059 47.4798854, 19.1449794 47.4798667, 19.1446996 47.4797938, 19.1444282 47.4797158, 19.1441964 47.4796901, 19.1439858 47.4796842, 19.1437266 47.4797093, 19.1435261 47.4797617, 19.1434106 47.4798088, 19.1432389 47.4798798, 19.1430543 47.4799715, 19.1427393 47.4801501, 19.142716 47.4801633, 19.1424651 47.4803046, 19.1424182 47.4803083, 19.1423571 47.4802851, 19.1422972 47.4802247, 19.1420139 47.4799849, 19.1416794 47.4799036, 19.1414711 47.4798314, 19.1413756 47.4797693, 19.1412896 47.4797181, 19.141226 47.4797037, 19.1411476 47.4797166, 19.141098 47.4797468, 19.1410438 47.479783, 19.1410649 47.4798318, 19.1410581 47.4798707, 19.1410271 47.4799118, 19.1407309 47.4800398, 19.1398873 47.4803954, 19.1397638 47.4804499, 19.1396913 47.4804717, 19.1396269 47.4804809, 19.1395764 47.4804809, 19.1395544 47.480479, 19.139482 47.480479, 19.1393826 47.4804809, 19.1392955 47.4804817, 19.1391921 47.4804953, 19.1390606 47.4805099, 19.1389498 47.480508, 19.1388576 47.4805225, 19.1388035 47.4805173, 19.1387278 47.4805099, 19.138554 47.4805613, 19.1383929 47.4806339, 19.1382902 47.4806829, 19.1381419 47.480761, 19.1379877 47.4808453, 19.1378201 47.4809003, 19.1377643 47.4809189, 19.1377156 47.4809748, 19.1377288 47.4810455, 19.1377422 47.4811174, 19.1377438 47.4811449, 19.1377293 47.4812123, 19.1377173 47.4813417, 19.1376979 47.4813461, 19.1376538 47.4813503, 19.1372276 47.4812692, 19.1371898 47.4812408)",,,,,,,,
2682126327,507687790,0,262551707,True,,cycleway,79.35499999999999,"LINESTRING (19.0821487 47.5861202, 19.0821257 47.5860956, 19.0821198 47.5860563, 19.0820864 47.5855798, 19.0820978 47.5855324, 19.0821001 47.5854124)",,,,,,,,
2682126331,5525202282,0,575932620,False,,cycleway,412.01400000000007,"LINESTRING (19.082274 47.5872309, 19.0823056 47.5873623, 19.0823729 47.5879315, 19.0823816 47.5880185, 19.0824453 47.5888094, 19.0824808 47.5890247, 19.0824996 47.5890988, 19.0825398 47.5891956, 19.0827147 47.5894684, 19.0828362 47.5896008, 19.0829489 47.5896994, 19.0833872 47.5900264, 19.0839871 47.5905055, 19.0840683 47.5905696)",,,,,,,,
2683924156,514860046,0,262737085,False,,cycleway,15.45,"LINESTRING (19.0616044 47.4052781, 19.0614786 47.4053879)",,,,,,,,
2683924156,4643020230,0,41771213,False,,cycleway,492.738,"LINESTRING (19.0616044 47.4052781, 19.0616882 47.4053291, 19.0617934 47.4052381, 19.0618654 47.4051804, 19.062077 47.4053128, 19.0627857 47.4057725, 19.0653791 47.4075108, 19.0661317 47.4080152, 19.066255 47.4080978)",,,,,,,,
2683924156,1318819039,0,41771213,False,,cycleway,1083.8220000000001,"LINESTRING (19.0616044 47.4052781, 19.0610496 47.4049405, 19.0601334 47.4043404, 19.0585117 47.4031745, 19.0582112 47.4030002, 19.0580053 47.4027446, 19.0577907 47.402245, 19.0556917 47.397834, 19.0552761 47.3969606, 19.0551834 47.3968278)",,,,,,,,
2696628368,1376699605,0,"[615763437, 263982999]",False,,cycleway,1389.7860000000005,"LINESTRING (18.9810504 47.5350561, 18.9809894 47.5350692, 18.9809495 47.5350774, 18.980526 47.53522, 18.9802042 47.5353468, 18.9798769 47.5355623, 18.9795685 47.5358448, 18.9792396 47.5362721, 18.9790852 47.5363782, 18.9786748 47.5366512, 18.9782482 47.5368433, 18.9776633 47.5369877, 18.9774833 47.5370362, 18.9770775 47.5371673, 18.9763507 47.5375314, 18.9761357 47.5376246, 18.9759928 47.5377372, 18.9755614 47.538452, 18.9753008 47.5388255, 18.9751372 47.5389416, 18.9749267 47.5391091, 18.9745036 47.539205, 18.9740186 47.5393774, 18.9738101 47.539484, 18.9735218 47.5396141, 18.9730804 47.5397738, 18.972756 47.5398864, 18.9724558 47.5399224, 18.9719581 47.5399233, 18.971749 47.5399018, 18.9715812 47.5399053, 18.9713826 47.5399761, 18.9711048 47.5401118, 18.9709328 47.5401959, 18.9698453 47.5404474, 18.9693746 47.5404956, 18.9690641 47.5405494, 18.9686026 47.5405806, 18.9682308 47.5406394, 18.9675104 47.540763, 18.9673025 47.5408119, 18.96706 47.5409036, 18.9668166 47.54104, 18.9664544 47.5413656, 18.9664311 47.5415103)",,,,,,,,
2701425381,282180921,0,"[25869355, 152883599, 817622575, 264976145, 152883602, 264976146, 264976147, 25869489, 212024886]",False,Téglaégető köz,cycleway,1457.5389999999995,"LINESTRING (19.0760423 47.4350388, 19.0760757 47.4350381, 19.0762527 47.4350317, 19.0789284 47.4349295, 19.079005 47.4349511, 19.0793177 47.4349389, 19.0794364 47.4349055, 19.0807696 47.4348584, 19.0817915 47.434813, 19.0823973 47.4347974, 19.0826632 47.4348529, 19.08272 47.4348726, 19.08304 47.4349832, 19.0830897 47.4350253, 19.0836618 47.435231, 19.0841434 47.4354125, 19.0842621 47.4354602, 19.0844624 47.435554, 19.0854545 47.4358854, 19.0856128 47.4359385, 19.0857586 47.4359673, 19.0857819 47.4359938, 19.0858423 47.4360579, 19.0858866 47.4360704, 19.0867152 47.4360423, 19.0873252 47.4360776, 19.0899579 47.4363106, 19.0902407 47.4363665, 19.0903177 47.436376, 19.0906305 47.4364147, 19.0906422 47.4364161, 19.0929779 47.4366044, 19.0929955 47.4365707, 19.0929994 47.4365633, 19.0930371 47.4363801, 19.0930371 47.4362993, 19.0938026 47.4355183)",yes,,,,,,,
2701425381,2226024517,0,264976143,False,,cycleway,14.166,"LINESTRING (19.0760423 47.4350388, 19.076006 47.4350392, 19.0759376 47.4350408, 19.0758544 47.4350462)",,,,,,,,
2701425381,1937293093,0,"[264978922, 220129597]",False,,cycleway,473.9719999999999,"LINESTRING (19.0760423 47.4350388, 19.0760443 47.435059, 19.0761086 47.4356787, 19.0761421 47.4357108, 19.0761458 47.4357538, 19.0761469 47.4357842, 19.07617 47.4360053, 19.0761787 47.4360972, 19.0762336 47.4361376, 19.0762609 47.4361797, 19.0762398 47.4362175, 19.0761839 47.4362402, 19.0761054 47.4362726, 19.0758887 47.4363241, 19.0757793 47.4363665, 19.073815 47.437622, 19.0737746 47.4376515, 19.073599 47.4377795, 19.0732922 47.4379921, 19.0730703 47.4380636, 19.0729618 47.4381245, 19.0729101 47.4382233)",,,,,,,,
2705616675,3461496397,0,"[34702195, 636946334]",False,,cycleway,200.89300000000003,"LINESTRING (19.0198682 47.5083714, 19.0199154 47.5083459, 19.0206661 47.5082523, 19.0209585 47.508178, 19.021224 47.5080783, 19.0214654 47.5079388, 19.0216451 47.5078247, 19.0218329 47.5076544, 19.0219827 47.5074363)",,,,,,,,
2705616675,726722426,0,"[263642305, 648075906, 265881987, 282652357, 622139464, 263642314, 308247214, 54586287, 431357784, 493341980, 54586269, 54586270, 54586239]",False,,cycleway,2967.4510000000005,"LINESTRING (19.0198682 47.5083714, 19.0183718 47.5085927, 19.0179739 47.5086571, 19.0176149 47.5087163, 19.0168814 47.5088346, 19.015566 47.5090666, 19.0155422 47.5090716, 19.0130803 47.5095231, 19.0127476 47.5095839, 19.0120232 47.5097116, 19.0114876 47.5097345, 19.0102665 47.5097514, 19.0101662 47.5097528, 19.0101131 47.5097535, 19.0099565 47.5097181, 19.0098622 47.5097182, 19.0095299 47.5097156, 19.0093691 47.5097172, 19.0090412 47.5097246, 19.0090065 47.5097271, 19.008889 47.5097596, 19.0088721 47.5097899, 19.0088563 47.5098231, 19.0088318 47.5098718, 19.0087859 47.5099571, 19.0087185 47.5101042, 19.008747 47.5101307, 19.008777 47.5101593, 19.0087829 47.5101746, 19.0087502 47.510198, 19.0084464 47.5104017, 19.008356 47.5104244, 19.0080536 47.510609, 19.007557 47.510785, 19.0074648 47.5108558, 19.0063389 47.5116629, 19.0049269 47.5126284, 19.0044058 47.5129231, 19.0031072 47.5136181, 19.0029634 47.5136958, 19.0029321 47.5137098, 19.0028699 47.5137377, 19.0022067 47.5142158, 19.0016549 47.5146084, 19.0015468 47.5146853, 19.0014712 47.5147348, 19.0014496 47.5147509, 19.0008801 47.5151563, 19.0007091 47.5152781, 19.0000028 47.5157669, 18.9999012 47.515839, 18.9998673 47.5158669, 18.9995771 47.5160689, 18.9992693 47.5162596, 18.9992052 47.5162965, 18.9988852 47.5164678, 18.998463 47.5166535, 18.9982379 47.5168144, 18.9982069 47.5168018, 18.9981753 47.5167875, 18.9981415 47.5167736, 18.9979855 47.5168471, 18.9971744 47.5171406, 18.9968802 47.5172566, 18.9965004 47.517519, 18.9964812 47.5175322, 18.9962836 47.5176726, 18.9940556 47.5192028, 18.9939347 47.5192859, 18.9925693 47.5202022, 18.9920797 47.5205448, 18.9917012 47.5208169, 18.990147 47.5219297, 18.9900862 47.5219797, 18.9900613 47.5219962, 18.9889629 47.5227209, 18.9887899 47.5228329)",,,,,,,,
2705616675,2705630769,0,"[819788709, 819784581, 819784583]",False,,cycleway,557.0880000000001,"LINESTRING (19.0198682 47.5083714, 19.019874 47.508401, 19.0198871 47.5084472, 19.0198978 47.5084849, 19.0199226 47.5085721, 19.0199369 47.5086253, 19.0200199 47.5086154, 19.0211252 47.5084748, 19.0212594 47.5084481, 19.0214022 47.5084289, 19.0214764 47.5084251, 19.0232646 47.5083188, 19.0239989 47.5082751, 19.0240684 47.5082714, 19.0265545 47.508145, 19.026625 47.50812, 19.0266819 47.5080959, 19.0267342 47.5080932, 19.0267802 47.508091, 19.0269054 47.5080866)",,,,,,,,
2705630769,4156959007,0,"[502766050, 483525123, 416713030, 390497993, 389236687, 389236689, 446488856, 446488857]",False,,cycleway,398.98099999999994,"LINESTRING (19.0269054 47.5080866, 19.0267793 47.5079742, 19.0266505 47.507849, 19.0264081 47.5077409, 19.0263348 47.5076549, 19.0262997 47.5076259, 19.0260706 47.5074146, 19.0259285 47.5072946, 19.0257387 47.5071292, 19.025457 47.5068823, 19.0250382 47.5065423, 19.0248285 47.5063731, 19.024758 47.5063129, 19.0245619 47.5060894, 19.0245031 47.5060046, 19.0244306 47.5058608, 19.0243745 47.5057196, 19.0243154 47.5054948, 19.0242942 47.5053293, 19.0243028 47.5051983, 19.024332 47.5050918)",,,,yes,,,,
2705630769,2705616675,0,"[819788709, 819784581, 819784583]",False,,cycleway,557.088,"LINESTRING (19.0269054 47.5080866, 19.0267802 47.508091, 19.0267342 47.5080932, 19.0266819 47.5080959, 19.026625 47.50812, 19.0265545 47.508145, 19.0240684 47.5082714, 19.0239989 47.5082751, 19.0232646 47.5083188, 19.0214764 47.5084251, 19.0214022 47.5084289, 19.0212594 47.5084481, 19.0211252 47.5084748, 19.0200199 47.5086154, 19.0199369 47.5086253, 19.0199226 47.5085721, 19.0198978 47.5084849, 19.0198871 47.5084472, 19.019874 47.508401, 19.0198682 47.5083714)",,,,,,,,
2705630769,462250141,0,"[451470049, 58654358, 819784583]",False,,cycleway,76.409,"LINESTRING (19.0269054 47.5080866, 19.0270211 47.5081011, 19.0271012 47.5081064, 19.0271597 47.5081376, 19.0272191 47.5081756, 19.02728 47.5082115, 19.0273395 47.5082174, 19.0273994 47.5082089, 19.0274793 47.508219, 19.0275774 47.5082208, 19.0276995 47.5081948, 19.0277756 47.5081597, 19.0278299 47.5081409)",,,,,,,,
2710143418,294692249,0,493766926,False,,cycleway,115.034,"LINESTRING (19.0616877 47.5392058, 19.0611598 47.5382346)",,,,,,,,
2710148216,294696645,0,"[265348710, 265348711]",True,,cycleway,536.658,"LINESTRING (19.0751657 47.5533413, 19.0752287 47.5533929, 19.0752725 47.553428, 19.0753218 47.553557, 19.0753739 47.5536933, 19.0759768 47.5551589, 19.0760496 47.555282, 19.0760747 47.55536, 19.0761565 47.5555133, 19.0763572 47.5559746, 19.076569 47.5564552, 19.0768554 47.5571091, 19.07688 47.5571643, 19.0769208 47.5572559, 19.0772301 47.5579511)",,,,,,,,
2743702750,3740494968,0,529152854,False,,cycleway,12.547,"LINESTRING (19.0590222 47.4764685, 19.0591197 47.4763769)",,,,,,,,
2743702976,2999406070,0,355501332,False,,cycleway,10.122,"LINESTRING (19.0574482 47.511278, 19.0573749 47.511281, 19.0573136 47.5112796)",,,,,,,,
2750906287,2750906346,0,269992157,False,,cycleway,141.93699999999998,"LINESTRING (19.0166793 47.4637047, 19.0168784 47.4637208, 19.0170639 47.4639462, 19.0172291 47.463904, 19.017675 47.4637902, 19.0177367 47.4637744, 19.0179228 47.4640068, 19.0180003 47.4641036, 19.0180057 47.4641257)",,,,,,,,
2750906346,2750906287,0,269992157,False,,cycleway,141.937,"LINESTRING (19.0180057 47.4641257, 19.0180003 47.4641036, 19.0179228 47.4640068, 19.0177367 47.4637744, 19.017675 47.4637902, 19.0172291 47.463904, 19.0170639 47.4639462, 19.0168784 47.4637208, 19.0166793 47.4637047)",,,,,,,,
2757253988,2757253997,0,270723152,False,,cycleway,61.532,"LINESTRING (19.2434788 47.4204659, 19.2430695 47.4206551, 19.2428292 47.4207309, 19.2428193 47.4207689)",,,,,,,,
2757253997,2757253988,0,270723152,False,,cycleway,61.532,"LINESTRING (19.2428193 47.4207689, 19.2428292 47.4207309, 19.2430695 47.4206551, 19.2434788 47.4204659)",,,,,,,,
2765297867,296202461,0,"[121051776, 271575199, 331771521, 271561124, 54513391, 331771514, 121051775]",False,,cycleway,1758.8410000000001,"LINESTRING (19.1026841 47.5584287, 19.1026446 47.5584206, 19.1021924 47.5583277, 19.1022161 47.5582684, 19.1026468 47.5572166, 19.1030415 47.5563138, 19.1034368 47.5553931, 19.103067 47.555323, 19.10301 47.5552719, 19.1029827 47.5551718, 19.1029452 47.5550629, 19.1029127 47.5550559, 19.1019685 47.5552371, 19.1019267 47.5552298, 19.1019285 47.5551698, 19.1019355 47.5550919, 19.1019369 47.5550271, 19.1018883 47.5550077, 19.1017234 47.5546994, 19.1015449 47.5543715, 19.1015354 47.5543248, 19.1014926 47.5542547, 19.101445 47.5542102, 19.1007192 47.5529085, 19.1000033 47.5516473, 19.099632 47.5509935, 19.0995808 47.5509045, 19.0990123 47.5498516, 19.098619 47.5492007, 19.098347 47.5485229, 19.0979491 47.5474718, 19.0974213 47.5461613, 19.0965527 47.5453102, 19.0965191 47.5452776, 19.0964614 47.5452214, 19.0964214 47.5451822, 19.0963848 47.5451493, 19.0963622 47.5451173, 19.096322 47.5450929, 19.0962675 47.5450333, 19.0962329 47.5449646, 19.0962088 47.5448941, 19.0962171 47.5448465)",,,,,,,,
2765370451,819181272,0,"[67859936, 299815811, 271575215, 257137494, 271575222]",False,,cycleway,887.827,"LINESTRING (19.1103369 47.5630097, 19.1103472 47.5629354, 19.1103641 47.562863, 19.1104637 47.5626869, 19.1104725 47.5626301, 19.1104719 47.5625993, 19.1104468 47.5625226, 19.1103973 47.5624619, 19.1103387 47.5624085, 19.1102622 47.5623724, 19.1101818 47.5623441, 19.1100838 47.5623252, 19.1099694 47.5623193, 19.1090673 47.5623277, 19.1088259 47.5623271, 19.1082544 47.5623256, 19.1078778 47.5623163, 19.1078348 47.5622964, 19.1078174 47.5622511, 19.1078086 47.5622283, 19.107736 47.5622409, 19.1076696 47.5622511, 19.1070749 47.560801, 19.1068905 47.5603608, 19.1067913 47.5601185, 19.1067756 47.560103, 19.1066127 47.5599423, 19.1061835 47.5598626, 19.105702 47.5597923, 19.1051424 47.5597196, 19.1048585 47.5597323, 19.1041343 47.559602, 19.1040143 47.5595759, 19.1039492 47.5595617, 19.1034642 47.559456, 19.1030169 47.5593604, 19.1022712 47.5592012)",,,,,,,,
2765803357,1673542011,0,"[271639410, 294367669, 207614853]",False,,cycleway,380.818,"LINESTRING (19.0730353 47.5425306, 19.0731212 47.5425276, 19.0735587 47.5424761, 19.0744911 47.542383, 19.0752483 47.5422497, 19.0760296 47.5420813, 19.0768412 47.5418373, 19.0777845 47.5414429)",,,,,,,,
2766675289,1645007139,0,831661853,True,,cycleway,52.147,"LINESTRING (19.0699211 47.4860669, 19.0698088 47.4858855, 19.0697964 47.4856133)",,,,,,,,
2776406169,1733159916,0,"[644904344, 644904342]",True,,cycleway,92.259,"LINESTRING (19.0565722 47.4743508, 19.0566461 47.4744546, 19.0565476 47.4746631, 19.0564874 47.4747953, 19.0564085 47.4749598, 19.0563718 47.475035, 19.0563645 47.4750558, 19.0563622 47.4750733, 19.0563657 47.475095, 19.0563767 47.4751388)",,,,,,,,
2776406173,2776406180,0,"[606701458, 272709967]",True,,cycleway,91.386,"LINESTRING (19.055986 47.4750264, 19.0560054 47.4749976, 19.0560321 47.4749579, 19.0560563 47.4749232, 19.0560722 47.4749061, 19.0560951 47.474885, 19.0561215 47.4748601, 19.056138 47.4748381, 19.0561827 47.4747405, 19.0562261 47.4746554, 19.0563455 47.4744626, 19.0564206 47.4743306, 19.0564959 47.4742919)",,,,,,,,
2776406173,1733165248,0,644904345,False,,cycleway,42.43300000000001,"LINESTRING (19.055986 47.4750264, 19.0559739 47.4750398, 19.0559355 47.4750829, 19.0558871 47.4751282, 19.0558605 47.4751505, 19.0558076 47.4751959, 19.0557364 47.4752279, 19.0556621 47.4752597, 19.0556209 47.4752783, 19.0555931 47.4752908)",,,,,,,,
2776406173,1733159916,0,644904345,False,,cycleway,31.933,"LINESTRING (19.055986 47.4750264, 19.056101 47.4750561, 19.0562735 47.4751046, 19.0563767 47.4751388)",,,,,,,,
2780948484,687632187,0,"[273214186, 205832349]",False,Gizella sétány,cycleway,1250.8370000000002,"LINESTRING (19.0656673 47.4797118, 19.0657023 47.4796502, 19.0657271 47.4795483, 19.0658009 47.4794669, 19.0661135 47.4791316, 19.0662944 47.4789122, 19.0668698 47.4782204, 19.0671 47.4778968, 19.067511 47.4772356, 19.0686892 47.474859, 19.068772 47.4746715, 19.0691541 47.4735931, 19.0694983 47.4726476, 19.0696524 47.472017, 19.0698423 47.470715, 19.0699198 47.4698742, 19.0699407 47.4696495, 19.0699707 47.4689826)",,,,,,,,
2782453649,683240540,0,124972268,False,,cycleway,22.453,"LINESTRING (19.1377112 47.4559624, 19.1375694 47.4560598, 19.1375017 47.4561063)",,,,,,,,
2782453649,4205476190,0,"[299343514, 336626341]",False,,cycleway,227.6,"LINESTRING (19.1377112 47.4559624, 19.1377944 47.4559404, 19.1378759 47.4559569, 19.138 47.4560302, 19.1380415 47.4560547, 19.1380798 47.4560761, 19.1381249 47.4560686, 19.1389913 47.4554513, 19.1394451 47.4551615, 19.1397461 47.4551633, 19.1399966 47.4553314)",,,,,,,,
2782453655,2782453656,0,"[336625835, 336625837, 117043790]",False,,cycleway,388.67600000000004,"LINESTRING (19.1438802 47.4578193, 19.1438115 47.4578507, 19.1437945 47.4579077, 19.1438117 47.4579273, 19.1439215 47.4580521, 19.143587 47.4582115, 19.1434717 47.4582612, 19.1438407 47.4586293, 19.1440353 47.458833, 19.1446368 47.4594625, 19.1447121 47.4594963, 19.1448008 47.459528, 19.1449456 47.4597057, 19.1450749 47.4598495, 19.1457723 47.4606247)",,,,,,,,
2782453656,2782453655,0,"[336625835, 336625837, 117043790]",False,,cycleway,388.67599999999993,"LINESTRING (19.1457723 47.4606247, 19.1450749 47.4598495, 19.1449456 47.4597057, 19.1448008 47.459528, 19.1447121 47.4594963, 19.1446368 47.4594625, 19.1440353 47.458833, 19.1438407 47.4586293, 19.1434717 47.4582612, 19.143587 47.4582115, 19.1439215 47.4580521, 19.1438117 47.4579273, 19.1437945 47.4579077, 19.1438115 47.4578507, 19.1438802 47.4578193)",,,,,,,,
2782464302,318613427,0,28975707,False,,cycleway,101.23400000000001,"LINESTRING (19.1473971 47.4619207, 19.1473726 47.4618054, 19.1472633 47.4612858, 19.1471413 47.4611837, 19.1469568 47.461125)",,,,,,,,
2782913748,1942848366,0,299854771,False,Szép Ernő sétány,cycleway,91.38,"LINESTRING (19.1647656 47.4381869, 19.1657927 47.4377479)",,,,,,,,
2845788179,4437444318,0,446484589,False,,cycleway,162.31300000000002,"LINESTRING (19.0380309 47.5324539, 19.0381014 47.5324324, 19.0381121 47.5324287, 19.038137 47.5324204, 19.0381677 47.5324016, 19.0381809 47.5323696, 19.0381955 47.5323277, 19.0382125 47.5322997, 19.0382333 47.5322816, 19.0382545 47.5322711, 19.038265 47.532266, 19.0383101 47.5322586, 19.0385946 47.5322362, 19.0386355 47.532233, 19.0387978 47.5322344, 19.0388169 47.5322339, 19.0391752 47.5322251, 19.0395096 47.5322111, 19.0395747 47.5322101, 19.039619 47.5322133, 19.0396406 47.5322174, 19.0396626 47.5322198, 19.0397236 47.5322166, 19.0397973 47.5322129, 19.0398718 47.5322338, 19.0399195 47.5322454, 19.0399494 47.532245, 19.0400062 47.5322144)",,,,,,,,
2853675627,2924589978,0,100005223,False,,cycleway,33.154,"LINESTRING (19.0230812 47.4638921, 19.0231109 47.4638889, 19.0231213 47.4638877, 19.0231434 47.4638852, 19.0231621 47.4638832, 19.0232182 47.4638769, 19.0231934 47.4638088, 19.0232351 47.4637984, 19.0232512 47.4637944, 19.0232731 47.4637889, 19.0232895 47.4637855, 19.0233818 47.4637668)",,,,,,,,
2894542794,1247503710,0,285825388,False,,cycleway,124.968,"LINESTRING (19.217822 47.4851593, 19.2177025 47.4853457, 19.2177189 47.4855154, 19.2176452 47.4855412, 19.2167405 47.4855743, 19.2167388 47.4856566)",,,,,,,,
