u,v,key,osmid,name,highway,maxspeed,access,oneway,length,geometry,lanes,service,width,bridge,tunnel,junction
6710531236,6652365313,0,707965403,,service,5 mph,,False,34.627,"LINESTRING (-118.5250804 34.2488408, -118.5247038 34.2488489)",,,,,,
6710531236,6032930309,0,707965403,,service,5 mph,,False,8.79,"LINESTRING (-118.5250804 34.2488408, -118.525175 34.2488292)",,,,,,
6710531269,6033249384,0,640434481,,service,5 mph,,False,5.011,"LINESTRING (-118.523551 34.2476874, -118.5236055 34.2476863)",,driveway,,,,
6710531269,6432748039,0,640434481,,service,5 mph,,False,8.689,"LINESTRING (-118.523551 34.2476874, -118.5234565 34.2476894)",,driveway,,,,
6710531270,6033013062,0,640393830,,service,5 mph,,False,27.508,"LINESTRING (-118.5237614 34.2485717, -118.5240606 34.2485774)",,driveway,,,,
6710531270,6032906240,0,640393830,,service,5 mph,,False,10.619,"LINESTRING (-118.5237614 34.2485717, -118.5236459 34.2485695)",,driveway,,,,
6710904981,6710904982,0,713783832,,service,15 mph,,False,51.127,"LINESTRING (-118.4992982 34.2289749, -118.4998543 34.2289717)",,alley,,,,
6710904982,6710904981,0,713783832,,service,15 mph,,False,51.127,"LINESTRING (-118.4998543 34.2289717, -118.4992982 34.2289749)",,alley,,,,
6710904984,6420064023,0,685163259,,service,15 mph,,False,5.445,"LINESTRING (-118.4973455 34.2290517, -118.4973747 34.2290943)",,alley,,,,
6710904984,6672932915,0,685163259,,service,15 mph,,False,51.362,"LINESTRING (-118.4973455 34.2290517, -118.4973334 34.2285899)",,alley,,,,
6711173931,6711173932,0,713816788,,service,15 mph,,False,43.9,"LINESTRING (-118.5031756 34.2321421, -118.5031759 34.2325369)",,alley,,,,
6711173932,6711173931,0,713816788,,service,15 mph,,False,43.9,"LINESTRING (-118.5031759 34.2325369, -118.5031756 34.2321421)",,alley,,,,
6715201029,1293326654,0,114134855,,service,15 mph,,False,3.024,"LINESTRING (-118.366825 34.1400953, -118.3667923 34.140098)",,alley,,,,
6715201029,4418258677,0,114134855,,service,15 mph,,False,3.732,"LINESTRING (-118.366825 34.1400953, -118.366864 34.1401045)",,alley,,,,
6722822769,1524136243,0,139037809,,service,15 mph,private,False,184.562,"LINESTRING (-118.6143133 34.1868926, -118.6123068 34.1868965)",,driveway,,,,
6722822769,5972217006,0,139037809,,service,15 mph,private,False,17.293,"LINESTRING (-118.6143133 34.1868926, -118.6145013 34.1868922)",,driveway,,,,
6722822770,5972217003,0,139037809,,service,15 mph,private,False,13.433,"LINESTRING (-118.6123056 34.1867166, -118.6123041 34.1865958)",,driveway,,,,
6722822770,1524136243,0,139037809,,service,15 mph,private,False,20.004,"LINESTRING (-118.6123056 34.1867166, -118.6123068 34.1868965)",,driveway,,,,
6726592617,358073875,0,31964110,,service,15 mph,,False,59.214,"LINESTRING (-118.3587255 34.1653198, -118.3593691 34.1653199)",,alley,,,,
6726592617,358073874,0,31964110,,service,15 mph,,False,40.169,"LINESTRING (-118.3587255 34.1653198, -118.3582889 34.1653198)",,alley,,,,
6727019625,6727019627,0,715820471,,service,15 mph,,False,120.629,"LINESTRING (-118.3626953 34.1441215, -118.363288 34.1450891)",,alley,,,,
6727019625,7644687005,0,715820471,,service,15 mph,,False,42.115,"LINESTRING (-118.3626953 34.1441215, -118.3624705 34.1437916)",,alley,,,,
6727019627,6727019625,0,715820471,,service,15 mph,,False,120.629,"LINESTRING (-118.363288 34.1450891, -118.3626953 34.1441215)",,alley,,,,
6727019627,7441341212,0,795584563,,service,15 mph,,False,54.307,"LINESTRING (-118.363288 34.1450891, -118.3635461 34.1455283)",,alley,,,,
6732248662,4592798282,0,716743200,,service,15 mph,,False,102.985,"LINESTRING (-118.3637823 34.1459142, -118.3642842 34.146742)",,alley,,,,
6732248662,7441341212,0,795584563,,service,15 mph,,False,48.102,"LINESTRING (-118.3637823 34.1459142, -118.3635461 34.1455283)",,alley,,,,
6733143295,6023369072,0,639762545,,service,15 mph,,False,110.785,"LINESTRING (-118.5354644 34.2329748, -118.5354707 34.2319785)",,alley,,,,
6733143295,1801309801,0,639762545,,service,15 mph,,False,9.218,"LINESTRING (-118.5354644 34.2329748, -118.5354639 34.2330577)",,alley,,,,
6733267842,5885827394,0,623206085,,service,15 mph,,False,41.756,"LINESTRING (-118.4042046 34.1687116, -118.4042001 34.1690871)",,alley,,,,
6733267842,7311751556,0,623206085,,service,15 mph,,False,4.96,"LINESTRING (-118.4042046 34.1687116, -118.4042052 34.168667)",,alley,,,,
6733370202,6733370206,0,716896446,,service,15 mph,,False,40.446,"LINESTRING (-118.3832812 34.1640725, -118.3834358 34.164413)",,alley,,,,
6733370202,6415478221,0,716896446,,service,15 mph,,False,9.034,"LINESTRING (-118.3832812 34.1640725, -118.3832426 34.1639978)",,alley,,,,
6733370203,6733370204,0,716896446,,service,15 mph,,False,86.743,"LINESTRING (-118.3834848 34.1644376, -118.3844276 34.1644363)",,alley,,,,
6733370203,6733370206,0,716896446,,service,15 mph,,False,5.273,"LINESTRING (-118.3834848 34.1644376, -118.3834358 34.164413)",,alley,,,,
6733370204,6733370205,0,716896446,,service,15 mph,,False,4.147,"LINESTRING (-118.3844276 34.1644363, -118.3844592 34.1644629)",,alley,,,,
6733370204,6733370203,0,716896446,,service,15 mph,,False,86.743,"LINESTRING (-118.3844276 34.1644363, -118.3834848 34.1644376)",,alley,,,,
6733370205,123473095,0,716896446,,service,15 mph,,False,48.326,"LINESTRING (-118.3844592 34.1644629, -118.3844621 34.1648975)",,alley,,,,
6733370205,6733370204,0,716896446,,service,15 mph,,False,4.147,"LINESTRING (-118.3844592 34.1644629, -118.3844276 34.1644363)",,alley,,,,
6733370206,6733370203,0,716896446,,service,15 mph,,False,5.273,"LINESTRING (-118.3834358 34.164413, -118.3834848 34.1644376)",,alley,,,,
6733370206,6733370202,0,716896446,,service,15 mph,,False,40.446,"LINESTRING (-118.3834358 34.164413, -118.3832812 34.1640725)",,alley,,,,
6734589236,6734589237,0,717051227,,service,15 mph,,False,98.511,"LINESTRING (-118.3648039 34.1572024, -118.3637333 34.1572054)",,alley,,,,
6734589236,6734589238,0,717051227,,service,15 mph,,False,40.597,"LINESTRING (-118.3648039 34.1572024, -118.3652451 34.1572028)",,alley,,,,
6734589237,7434119509,0,717051227,,service,15 mph,,False,46.624,"LINESTRING (-118.3637333 34.1572054, -118.3632266 34.1572076)",,alley,,,,
6734589237,6734589236,0,717051227,,service,15 mph,,False,98.511,"LINESTRING (-118.3637333 34.1572054, -118.3648039 34.1572024)",,alley,,,,
6734589238,6734589236,0,717051227,,service,15 mph,,False,40.597,"LINESTRING (-118.3652451 34.1572028, -118.3648039 34.1572024)",,alley,,,,
6735587234,851881369,0,71623376,,service,15 mph,,False,47.537,"LINESTRING (-118.362068 34.1744073, -118.3620645 34.1739798)",,alley,,,,
6735587234,851881368,0,71623376,,service,15 mph,,False,97.165,"LINESTRING (-118.362068 34.1744073, -118.3620753 34.1752811)",,alley,,,,
6753626194,6240999783,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,4.76,"LINESTRING (-118.340073 34.1387035, -118.3400767 34.1387462)",,,,,,
6753626194,6240999782,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,9.099,"LINESTRING (-118.340073 34.1387035, -118.3400574 34.1386227)",,,,,,
6753691783,702379796,0,766866679,,service,15 mph,,False,38.201,"LINESTRING (-118.4547264 34.0447284, -118.4544833 34.0444501)",,alley,,,,
6753691783,702379795,0,766866679,,service,15 mph,,False,78.238,"LINESTRING (-118.4547264 34.0447284, -118.4552264 34.0452971)",,alley,,,,
6755645434,122599096,0,165885366,West Colden Avenue,residential,20 mph,,False,3.874,"LINESTRING (-118.2892894 33.9491305, -118.2893314 33.9491302)",,,,,,
6755645434,6768715583,0,165885366,West Colden Avenue,residential,20 mph,,False,60.428,"LINESTRING (-118.2892894 33.9491305, -118.2886343 33.9491349)",,,,,,
6755665880,702388962,0,55953625,,service,15 mph,,False,24.474,"LINESTRING (-118.4366368 34.0492021, -118.4363838 34.0492692)",,alley,,,,
6755665880,6755665882,0,55953625,,service,15 mph,,False,20.511,"LINESTRING (-118.4366368 34.0492021, -118.4368488 34.0491458)",,alley,,,,
6755665882,6755665880,0,55953625,,service,15 mph,,False,20.511,"LINESTRING (-118.4368488 34.0491458, -118.4366368 34.0492021)",,alley,,,,
6755665882,702388961,0,55953625,,service,15 mph,,False,63.587,"LINESTRING (-118.4368488 34.0491458, -118.4375061 34.0489714)",,alley,,,,
6755725624,702389742,0,55953707,,service,15 mph,,False,20.298,"LINESTRING (-118.4381387 34.0518768, -118.4382665 34.0520255)",,alley,,,,
6755725624,7713206381,0,55953707,,service,15 mph,,False,171.001,"LINESTRING (-118.4381387 34.0518768, -118.4370624 34.0506239)",,alley,,,,
6758711177,702386183,0,766866679,,service,15 mph,,False,142.859,"LINESTRING (-118.4588434 34.04948, -118.457936 34.0484382)",,alley,,,,
6758711177,702379792,0,766866679,,service,15 mph,,False,61.511,"LINESTRING (-118.4588434 34.04948, -118.4592252 34.0499338)",,alley,,,,
6758930219,702381677,0,55952790,,service,15 mph,,False,104.325,"LINESTRING (-118.4727447 34.0515061, -118.4716441 34.0517268)",,alley,,,,
6758930219,271821730,0,55952790,,service,15 mph,,False,77.006,"LINESTRING (-118.4727447 34.0515061, -118.4735587 34.0513488)",,alley,,,,
6758930219,6758930220,0,720148307,,service,15 mph,,False,13.545,"LINESTRING (-118.4727447 34.0515061, -118.472622 34.051439)",,alley,,,,
6758930220,7553207373,0,720148307,,service,15 mph,,False,15.786,"LINESTRING (-118.472622 34.051439, -118.4724978 34.0513412)",,alley,,,,
6758930220,6758930219,0,720148307,,service,15 mph,,False,13.545,"LINESTRING (-118.472622 34.051439, -118.4727447 34.0515061)",,alley,,,,
6758930221,7553207372,0,720148307,,service,15 mph,,False,8.241,"LINESTRING (-118.4724149 34.0512411, -118.4723796 34.051173)",,alley,,,,
6758930221,7553207373,0,720148307,,service,15 mph,,False,13.499,"LINESTRING (-118.4724149 34.0512411, -118.4724978 34.0513412)",,alley,,,,
6758930222,7553207370,0,720148307,,service,15 mph,,False,5.359,"LINESTRING (-118.4723165 34.0510579, -118.472273 34.0510259)",,alley,,,,
6758930222,7553207371,0,720148307,,service,15 mph,,False,5.603,"LINESTRING (-118.4723165 34.0510579, -118.4723472 34.0511014)",,alley,,,,
6758930223,7553207370,0,720148307,,service,15 mph,,False,19.536,"LINESTRING (-118.4721038 34.05092, -118.472273 34.0510259)",,alley,,,,
6758976494,705023699,0,56182925,,service,15 mph,,False,120.241,"LINESTRING (-118.4244141 33.9931801, -118.4253569 33.9939273)",,alley,,,,
6758976494,705023708,0,56182925,,service,15 mph,,False,80.925,"LINESTRING (-118.4244141 33.9931801, -118.4237796 33.9926772)",,alley,,,,
6759060733,122500746,0,13271449,,service,15 mph,,False,58.401,"LINESTRING (-118.4488697 34.0478298, -118.4484981 34.0474043)",,alley,,,,
6759060733,2488983898,0,13271449,,service,15 mph,,False,113.893,"LINESTRING (-118.4488697 34.0478298, -118.4495944 34.0486596)",,alley,,,,
6759224601,6768715583,0,165885366,West Colden Avenue,residential,20 mph,,False,7.213,"LINESTRING (-118.2885561 33.9491354, -118.2886343 33.9491349)",,,,,,
6759224601,6438210988,0,165885366,West Colden Avenue,residential,20 mph,,False,67.19,"LINESTRING (-118.2885561 33.9491354, -118.2878277 33.9491403)",,,,,,
6759596686,702389379,0,295763725,,service,15 mph,,False,145.881,"LINESTRING (-118.4260485 34.0568763, -118.4272688 34.0560402)",,alley,,,,
6759596686,702389378,0,295763725,,service,15 mph,,False,60.285,"LINESTRING (-118.4260485 34.0568763, -118.4255442 34.0572218)",,alley,,,,
6759733541,7455725874,0,49893355,,service,15 mph,,False,85.473,"LINESTRING (-118.2770258 33.7742131, -118.276963 33.7734462)",,alley,,,,
6759733541,634105643,0,49893355,,service,15 mph,,False,18.306,"LINESTRING (-118.2770258 33.7742131, -118.2770401 33.7743773)",,alley,,,,
6761151703,537442765,0,13317406,North Coyote Canyon Drive,service,10 mph,,False,9.862,"LINESTRING (-118.3384325 34.1445905, -118.3384895 34.1445154)",,,,,,
6761151703,122803426,0,13317406,North Coyote Canyon Drive,service,10 mph,,False,4.682,"LINESTRING (-118.3384325 34.1445905, -118.338422 34.1446317)",,,,,,
6761151704,537442775,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,10.366,"LINESTRING (-118.3393124 34.1435441, -118.3393516 34.1434567)",,,,,,
6761151704,537442773,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,12.173,"LINESTRING (-118.3393124 34.1435441, -118.3392432 34.1436374)",,,,,,
6761151705,6761151706,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,8.059,"LINESTRING (-118.3395136 34.1431447, -118.3395867 34.1431048)",,,,,,
6761151705,537442776,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,10.145,"LINESTRING (-118.3395136 34.1431447, -118.3394354 34.143209)",,,,,,
6761151706,1599473348,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,8.178,"LINESTRING (-118.3395867 34.1431048, -118.3396424 34.1430475)",,,,,,
6761151706,6761151705,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,8.059,"LINESTRING (-118.3395867 34.1431048, -118.3395136 34.1431447)",,,,,,
6761151707,6787467531,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,75.884,"LINESTRING (-118.3396433 34.1428678, -118.3392285 34.142278)",,,,,,
6761151707,122803428,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,10.032,"LINESTRING (-118.3396433 34.1428678, -118.3396619 34.1429567)",,,,,,
6761151708,122803437,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,5.068,"LINESTRING (-118.3389742 34.141667, -118.3389671 34.1416218)",,,,,,
6761151708,6787467529,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,12.237,"LINESTRING (-118.3389742 34.141667, -118.3389811 34.1417769)",,,,,,
6761151709,122803439,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,19.992,"LINESTRING (-118.3389359 34.1415684, -118.3387892 34.1414358)",,,,,,
6761151709,122803437,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,6.596,"LINESTRING (-118.3389359 34.1415684, -118.3389671 34.1416218)",,,,,,
6761151710,122803463,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,6.427,"LINESTRING (-118.3392221 34.1411126, -118.3392919 34.1411144)",,,,,,
6761151710,122803452,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,3.823,"LINESTRING (-118.3392221 34.1411126, -118.3391827 34.1411235)",,,,,,
6761151711,122803463,0,13345570,Dark Canyon Drive,service,10 mph,private,False,8.034,"LINESTRING (-118.3393698 34.141147, -118.3392919 34.1411144)",,,,,,
6761151711,122961672,0,13345570,Dark Canyon Drive,service,10 mph,private,False,16.367,"LINESTRING (-118.3393698 34.141147, -118.339521 34.1412245)",,,,,,
6761151712,6787467527,0,13345570,Dark Canyon Drive,service,10 mph,private,False,4.627,"LINESTRING (-118.3397037 34.1413612, -118.3396664 34.1413333)",,,,,,
6761151712,122961669,0,13345570,Dark Canyon Drive,service,10 mph,private,False,11.408,"LINESTRING (-118.3397037 34.1413612, -118.3397867 34.1414374)",,,,,,
6761151713,1599473349,0,13345570,Dark Canyon Drive,service,10 mph,private,False,11.077,"LINESTRING (-118.3399627 34.140335, -118.3400487 34.1404047)",,,,,,
6761151713,122961645,0,13345570,Dark Canyon Drive,service,10 mph,private,False,17.261,"LINESTRING (-118.3399627 34.140335, -118.3398049 34.1402511)",,,,,,
6761151714,462630744,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,5.424,"LINESTRING (-118.3395432 34.1399197, -118.3395882 34.1399512)",,,,,,
6761151714,6761151715,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,14.853,"LINESTRING (-118.3395432 34.1399197, -118.3393995 34.1398589)",,,,,,
6761151715,6761151714,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,14.853,"LINESTRING (-118.3393995 34.1398589, -118.3395432 34.1399197)",,,,,,
6761151715,462630742,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,14.39,"LINESTRING (-118.3393995 34.1398589, -118.3392695 34.139787)",,,,,,
6761151716,462630690,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,4.744,"LINESTRING (-118.3404202 34.1375525, -118.3404434 34.1375906)",,,,,,
6761151716,462630688,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,19.336,"LINESTRING (-118.3404202 34.1375525, -118.340347 34.1373895)",,,,,,
6761151718,462630685,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,7.386,"LINESTRING (-118.3400491 34.1372994, -118.3401288 34.1373072)",,,,,,
6761151718,6761151719,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,15.77,"LINESTRING (-118.3400491 34.1372994, -118.3398778 34.1373028)",,,,,,
6761151719,6761151718,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,15.77,"LINESTRING (-118.3398778 34.1373028, -118.3400491 34.1372994)",,,,,,
6761151719,462630683,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,3.988,"LINESTRING (-118.3398778 34.1373028, -118.339835 34.1372972)",,,,,,
6761151720,462630677,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,4.57,"LINESTRING (-118.3396481 34.1371728, -118.3396747 34.1372075)",,,,,,
6761151720,6240999771,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,3.547,"LINESTRING (-118.3396481 34.1371728, -118.3396368 34.1371423)",,,,,,
6761151721,6240999771,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,4.972,"LINESTRING (-118.3396279 34.1370982, -118.3396368 34.1371423)",,,,,,
6761151721,462630672,0,13435241,South Coyote Canyon Drive,service,10 mph,private,False,9.908,"LINESTRING (-118.3396279 34.1370982, -118.3396448 34.1370102)",,,,,,
6762950671,652296424,0,51129844,,service,15 mph,,False,271.633,"LINESTRING (-118.5113605 34.2435535, -118.5143155 34.2435747)",1,alley,,,,
6762950671,652296421,0,51129844,,service,15 mph,,False,13.559,"LINESTRING (-118.5113605 34.2435535, -118.511213 34.2435524)",1,alley,,,,
6762955098,294188610,0,51129850,,service,15 mph,,False,11.122,"LINESTRING (-118.5110266 34.2507959, -118.5111476 34.2507969)",,alley,,,,
6762955098,652296487,0,51129850,,service,15 mph,,False,46.004,"LINESTRING (-118.5110266 34.2507959, -118.5105261 34.2507916)",,alley,,,,
6762955117,652296513,0,51129852,,service,15 mph,,False,37.296,"LINESTRING (-118.5025136 34.2551855, -118.5029194 34.2551856)",,alley,,,,
6762955117,652296512,0,51129852,,service,15 mph,,False,14.678,"LINESTRING (-118.5025136 34.2551855, -118.5023539 34.2551855)",,alley,,,,
6762955140,4269351093,0,427749637,,service,15 mph,,False,14.656,"LINESTRING (-118.4942401 34.2576069, -118.4942394 34.2574751)",,alley,,,,
6762955140,4269351092,0,427749637,,service,15 mph,,False,39.208,"LINESTRING (-118.4942401 34.2576069, -118.4942421 34.2579595)",,alley,,,,
6762955155,4269351113,0,427749648,,service,15 mph,,False,40.58,"LINESTRING (-118.4934899 34.2569792, -118.4930484 34.256974)",,alley,,,,
6762955155,4269351110,0,427749648,,service,15 mph,,False,10.561,"LINESTRING (-118.4934899 34.2569792, -118.4936048 34.2569806)",,alley,,,,
6762955157,4269351110,0,427749648,,service,15 mph,,False,10.654,"LINESTRING (-118.4937207 34.2569827, -118.4936048 34.2569806)",,alley,,,,
6762955157,6420064042,0,427749648,,service,15 mph,,False,43.712,"LINESTRING (-118.4937207 34.2569827, -118.4941962 34.2569914)",,alley,,,,
6762955162,4269349085,0,427749633,,service,15 mph,,False,10.761,"LINESTRING (-118.4934307 34.2642562, -118.4935478 34.2642563)",,alley,,,,
6762955162,4269349086,0,427749633,,service,15 mph,,False,41.473,"LINESTRING (-118.4934307 34.2642562, -118.4929794 34.2642557)",,alley,,,,
