u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,tunnel,access,service,area,ref
5457938481,5457938467,0,566831164,residential,True,21.092,"LINESTRING (-118.4165992 33.968622, -118.416632 33.9686381, -118.4166694 33.9686442, -118.4167071 33.9686397, -118.4167409 33.9686251, -118.416767 33.9686021, -118.4167824 33.9685731)",,,,,15 mph,,,,,
5457938498,5457938500,0,569220106,residential,True,16.458,"LINESTRING (-118.4164346 33.9686162, -118.4162932 33.9687065)",,Ignatian Circle,,,15 mph,,,,,
5457938498,5457938503,0,817064725,footway,False,4.656,"LINESTRING (-118.4164346 33.9686162, -118.4164644 33.96865)",,,,,,,,,,
5457938498,7630230573,0,817064725,footway,False,3.363,"LINESTRING (-118.4164346 33.9686162, -118.4164115 33.9685928)",,,,,,,,,,
5457938500,1842897463,0,383830063,residential,False,101.59599999999999,"LINESTRING (-118.4162932 33.9687065, -118.4162157 33.9687224, -118.4161184 33.9687298, -118.4158579 33.9687282, -118.4155715 33.968724, -118.4155132 33.9687233, -118.4154569 33.9687348, -118.415419 33.9687541, -118.4153853 33.9687785, -118.4153602 33.9688025, -118.4153402 33.968835, -118.4153189 33.968907)",,Ignatian Circle,2,,15 mph,,,,,
5457938500,5457938503,0,566831168,residential,True,16.999,"LINESTRING (-118.4162932 33.9687065, -118.4164016 33.968673, -118.4164644 33.96865)",,Ignatian Circle,,,15 mph,,,,,
5457938503,5457938498,0,817064725,footway,False,4.656,"LINESTRING (-118.4164644 33.96865, -118.4164346 33.9686162)",,,,,,,,,,
5457938503,5457938481,0,566831168,residential,True,12.873,"LINESTRING (-118.4164644 33.96865, -118.4165438 33.9686391, -118.4165992 33.968622)",,Ignatian Circle,,,15 mph,,,,,
5457938503,5272779069,0,"[817064724, 817064725]",footway,False,12.664,"LINESTRING (-118.4164644 33.96865, -118.416482 33.9686669, -118.4165685 33.9687238)",,,,,,,,,,
5549416465,122920264,0,"[398236448, 398236449, 398236450, 378665219, 398372424, 398372425, 398372426, 136645037, 398372429, 398236445, 398236446, 398236447]",tertiary,False,1649.0460000000003,"LINESTRING (-118.3110542 33.7629384, -118.3109556 33.762925, -118.310634 33.7628747, -118.3105942 33.7628699, -118.3099547 33.7627932, -118.3096935 33.7627619, -118.3090999 33.7626841, -118.3088025 33.7626451, -118.3082649 33.7625925, -118.3079763 33.7625884, -118.3077584 33.7625961, -118.3075778 33.7626109, -118.3072695 33.7626634, -118.3068098 33.7627423, -118.3061546 33.7628583, -118.3055752 33.7629586, -118.3052746 33.7630144, -118.3048942 33.7630797, -118.3042077 33.7632014, -118.3038822 33.7632571, -118.3033893 33.7633371, -118.3023295 33.7634153, -118.3000143 33.76353, -118.2994201 33.7635595, -118.299189 33.7635708, -118.2990546 33.7635707, -118.2987894 33.76356, -118.2976644 33.7634868, -118.2970857 33.7634489, -118.2968172 33.7634525, -118.2964573 33.7634854, -118.2961015 33.7635479, -118.2959142 33.763586, -118.2957222 33.7636251, -118.2954785 33.7636616, -118.2954276 33.7636673, -118.2953713 33.7636736, -118.2950041 33.7637147, -118.2947473 33.7637478, -118.2945137 33.7637728, -118.2943258 33.7637896, -118.2941619 33.7638048, -118.2937723 33.7638456, -118.2935858 33.7638701, -118.293398 33.7638969)",,Westmont Drive,"['3', '2']",,,,,,,
5558095702,122815549,0,"[404490872, 417417419, 817444351]",residential,False,2319.12,"LINESTRING (-118.6239503 34.1682992, -118.6245254 34.1682982, -118.6249452 34.1682975, -118.6255009 34.1682965, -118.6256193 34.1682963, -118.6261065 34.1682955, -118.6264937 34.1682948, -118.6265416 34.1682947, -118.6266968 34.1682944, -118.6269616 34.1682939, -118.6276919 34.1682927, -118.6289594 34.1682897, -118.6298297 34.1682876, -118.6301642 34.1682868, -118.6311636 34.1682845, -118.6320594 34.1682824, -118.6329856 34.1682828, -118.6337834 34.1682832, -118.6338644 34.1682823, -118.633981 34.1682817, -118.6342382 34.1682784, -118.6343709 34.1682901, -118.6347551 34.1683577, -118.6348155 34.1683633, -118.634945 34.1683638, -118.6353574 34.1683664, -118.6364155 34.1683662, -118.6375156 34.1683646, -118.6385543 34.1683555, -118.6391315 34.1683506, -118.639403 34.1683665, -118.6398039 34.168424, -118.6400131 34.1684873, -118.6408916 34.1688228, -118.6407672 34.1690524, -118.640721 34.1691908, -118.640713 34.16933, -118.6407159 34.1694598, -118.6407388 34.1695721, -118.6407829 34.1698021, -118.6407886 34.1698767, -118.6407976 34.1701031, -118.6407909 34.1707011, -118.6407927 34.1713101, -118.640793 34.1714165, -118.6407925 34.1717511, -118.6407934 34.171789, -118.6407951 34.1719005, -118.6407964 34.1720009, -118.6407964 34.1720155, -118.6407981 34.1728861, -118.6408072 34.1733489, -118.6408014 34.1737175, -118.6408111 34.1744402, -118.6408092 34.1754413, -118.640809 34.1755311)",,"['Mariano Street', 'Manton Avenue']",,,25 mph,,,,,
5577628787,5577628788,0,"[583400931, 583400932]",residential,False,734.911,"LINESTRING (-118.6430986 34.1847294, -118.6432159 34.1820694, -118.6432128 34.1819375, -118.6431959 34.1818733, -118.6431614 34.1818177, -118.6430078 34.1817902, -118.6428502 34.1817938, -118.6428075 34.181845, -118.6427757 34.1819259, -118.6427539 34.1820421, -118.6427393 34.1824547, -118.6426339 34.1847225, -118.6426048 34.1849163, -118.6426094 34.1849664, -118.642641 34.1850061, -118.6426984 34.1850251, -118.6428601 34.185047)",,Platt Avenue Service Road,,,25 mph,,,,,
5577628788,5577628787,0,"[583400931, 583400932]",residential,False,734.9110000000001,"LINESTRING (-118.6428601 34.185047, -118.6426984 34.1850251, -118.642641 34.1850061, -118.6426094 34.1849664, -118.6426048 34.1849163, -118.6426339 34.1847225, -118.6427393 34.1824547, -118.6427539 34.1820421, -118.6427757 34.1819259, -118.6428075 34.181845, -118.6428502 34.1817938, -118.6430078 34.1817902, -118.6431614 34.1818177, -118.6431959 34.1818733, -118.6432128 34.1819375, -118.6432159 34.1820694, -118.6430986 34.1847294)",,Platt Avenue Service Road,,,25 mph,,,,,
5875192624,122487731,0,"[621899899, 471311183]",service,False,321.437,"LINESTRING (-118.573831 34.1839652, -118.5739556 34.1841041, -118.5740073 34.1841616, -118.5740383 34.1841964, -118.5740592 34.1842189, -118.5748184 34.1850345, -118.5750731 34.1853091, -118.575204 34.1854506, -118.5759579 34.1862588)",,Avenue of Champions,,,8 mph,,,,,
5875192663,5875192788,0,378631004,service,False,110.42600000000002,"LINESTRING (-118.5735383 34.1836, -118.5735373 34.1833269, -118.5735367 34.1831792, -118.5735536 34.1830787, -118.5735534 34.1828678, -118.5735532 34.1826079)",,,,,8 mph,,,,,
5875192671,5875192788,0,621899915,service,False,295.35999999999996,"LINESTRING (-118.5737072 34.1837736, -118.5737598 34.1837397, -118.5749596 34.1829675, -118.5749639 34.1829641, -118.5749674 34.1829602, -118.5749703 34.1829554, -118.5749727 34.1829506, -118.5749732 34.1829419, -118.5749715 34.1829332, -118.5749674 34.1829264, -118.5749616 34.1829197, -118.574861 34.1828093, -118.5747625 34.1827139, -118.5746704 34.1826591, -118.5745925 34.1826316, -118.5745269 34.18262, -118.574473 34.1826165, -118.5743663 34.1826171, -118.5740677 34.1826175, -118.573994 34.182606, -118.5735532 34.1826079)",,,,,8 mph,,,parking_aisle,,
5875192788,2037726112,0,378631004,service,False,32.274,"LINESTRING (-118.5735532 34.1826079, -118.5735531 34.1824535, -118.5735531 34.1824422, -118.5735493 34.182395, -118.5735383 34.1823183)",,,,,8 mph,,,,,
5875192788,5875192663,0,378631004,service,False,110.42599999999999,"LINESTRING (-118.5735532 34.1826079, -118.5735534 34.1828678, -118.5735536 34.1830787, -118.5735367 34.1831792, -118.5735373 34.1833269, -118.5735383 34.1836)",,,,,8 mph,,,,,
5875192788,5875192671,0,621899915,service,False,295.35999999999996,"LINESTRING (-118.5735532 34.1826079, -118.573994 34.182606, -118.5740677 34.1826175, -118.5743663 34.1826171, -118.574473 34.1826165, -118.5745269 34.18262, -118.5745925 34.1826316, -118.5746704 34.1826591, -118.5747625 34.1827139, -118.574861 34.1828093, -118.5749616 34.1829197, -118.5749674 34.1829264, -118.5749715 34.1829332, -118.5749732 34.1829419, -118.5749727 34.1829506, -118.5749703 34.1829554, -118.5749674 34.1829602, -118.5749639 34.1829641, -118.5749596 34.1829675, -118.5737598 34.1837397, -118.5737072 34.1837736)",,,,,8 mph,,,parking_aisle,,
5882898024,4089310814,0,"[700994131, 406882988]","['cycleway', 'footway']",False,109.131,"LINESTRING (-118.5183755 34.1855001, -118.5183615 34.1855329, -118.5183614 34.185563, -118.5183348 34.1855784, -118.5183205 34.1855997, -118.518316 34.1856193, -118.5183109 34.1864492, -118.5183022 34.1864629)",,Metro Orange Line Bike Path,,,,,,,,
5882898025,4089319346,0,"[406883864, 700995068]",footway,False,257.103,"LINESTRING (-118.5183765 34.1848147, -118.5183672 34.1847415, -118.518365 34.1839118, -118.5183708 34.1831317, -118.5183705 34.1830228, -118.5183606 34.1830037, -118.51836 34.1829942, -118.5183596 34.1827045, -118.5183506 34.1826874, -118.5183313 34.1826732, -118.5183024 34.1826642, -118.5182252 34.1826625, -118.518225 34.1826412, -118.5182211 34.1825922)",,,,,,,,,,
5884446899,4089319341,0,700995071,footway,False,5.37,"LINESTRING (-118.5182135 34.1810626, -118.5182247 34.1810152)",,,,,,,,,,
5920135436,5920135442,0,627116500,residential,False,388.31,"LINESTRING (-118.553582 34.2391236, -118.553437 34.2391264, -118.5533656 34.2391779, -118.5533557 34.2392129, -118.55338 34.239553, -118.553365 34.2406951, -118.5533791 34.2423359, -118.5533445 34.2424671)",,,,,25 mph,,,,,
5920135442,5920135436,0,627116500,residential,False,388.31,"LINESTRING (-118.5533445 34.2424671, -118.5533791 34.2423359, -118.553365 34.2406951, -118.55338 34.239553, -118.5533557 34.2392129, -118.5533656 34.2391779, -118.553437 34.2391264, -118.553582 34.2391236)",,,,,25 mph,,,,,
5947823602,3826391357,0,629768408,footway,False,85.351,"LINESTRING (-118.6026493 34.1812818, -118.6027051 34.1813053, -118.6028123 34.1813849, -118.6027886 34.1814594, -118.6027456 34.1815191, -118.602643 34.1816568, -118.6024784 34.1818969, -118.602481 34.181909)",,,,,,,,,,
5954017549,7630772391,0,566831169,residential,True,5.883,"LINESTRING (-118.4166151 33.967426, -118.4166141 33.9674789)",,Loyola Boulevard,2,,15 mph,,,,,
5954017549,7630772443,0,630555987,service,False,4.787,"LINESTRING (-118.4166151 33.967426, -118.4165632 33.9674251)",,,,,15 mph,,,,,
5954017549,5954017550,0,630555987,service,False,13.363,"LINESTRING (-118.4166151 33.967426, -118.41676 33.9674258)",,,,,15 mph,,,,,
5954017550,5954017549,0,630555987,service,False,13.363,"LINESTRING (-118.41676 33.9674258, -118.4166151 33.967426)",,,,,15 mph,,,,,
5954017550,5954017549,1,"[566831169, 13385422]",residential,True,345.49099999999993,"LINESTRING (-118.41676 33.9674258, -118.4167741 33.9666645, -118.4167795 33.9664367, -118.4167816 33.9660685, -118.416783 33.9659933, -118.4167835 33.9659657, -118.4167158 33.9658919, -118.4166458 33.9659674, -118.4166419 33.9660685, -118.416634 33.9666616, -118.4166166 33.9673665, -118.4166151 33.967426)",,Loyola Boulevard,2,,15 mph,,,,,
5954017551,7630772443,0,630555987,service,False,101.346,"LINESTRING (-118.4154929 33.9673373, -118.4162076 33.9673443, -118.4162667 33.9673612, -118.4163012 33.9673912, -118.4163751 33.9674236, -118.4165386 33.9674253, -118.4165632 33.9674251)",,,,,15 mph,,,,,
5965944845,122815549,0,417417421,residential,False,190.292,"LINESTRING (-118.6428775 34.1755246, -118.6418067 34.1755314, -118.640809 34.1755311)",,Hatteras Street,,,25 mph,,,,,
5972217048,122893169,0,"[687290469, 13279814, 13332583, 32524348, 817446544, 813553618, 190479451, 190479452]","['footway', 'residential']",False,3043.0530000000003,"LINESTRING (-118.6081092 34.1942333, -118.6081103 34.1952172, -118.6081105 34.1953856, -118.6081106 34.1954901, -118.6081107 34.1955726, -118.6081112 34.1956576, -118.6081151 34.1963974, -118.6081155 34.1964777, -118.6081159 34.1965487, -118.6081245 34.197311, -118.6081255 34.1973945, -118.6081253 34.1974589, -118.608125 34.1976088, -118.6082148 34.1976211, -118.6082169 34.1977527, -118.6081927 34.1978043, -118.6080863 34.1979747, -118.6080536 34.1980338, -118.6081517 34.1981352, -118.6081295 34.1982592, -118.6081258 34.1991159, -118.6081254 34.1991977, -118.6082484 34.1991968, -118.6103168 34.1991814, -118.6103271 34.2000449, -118.6103224 34.2002736, -118.6103217 34.2003423, -118.6103217 34.2005078, -118.6103214 34.2008905, -118.6103246 34.2010287, -118.6103277 34.2011495, -118.610326 34.2012931, -118.6103301 34.2014993, -118.6103314 34.2017316, -118.6103289 34.201966, -118.6103314 34.2023895, -118.6103329 34.2028488, -118.6103346 34.2037494, -118.6103281 34.2045716, -118.6103274 34.2046537, -118.6103278 34.2047406, -118.6103317 34.2055627, -118.6103355 34.2065013, -118.6103381 34.2073763, -118.6103415 34.2081782, -118.6103414 34.2082949, -118.610342 34.208401, -118.6103359 34.2091278, -118.6103361 34.2091779, -118.610339 34.2099546, -118.6103396 34.2101316, -118.6103432 34.2108416, -118.610346 34.2114248, -118.6103485 34.2119499, -118.610355 34.2123158, -118.6103833 34.2126241, -118.6103855 34.212815, -118.6103833 34.2134982, -118.6103181 34.2139402, -118.6103576 34.215567, -118.6103519 34.2156603, -118.6103625 34.2158618, -118.6104989 34.216356, -118.6105561 34.2166349, -118.610557 34.2171485, -118.6105566 34.2179365, -118.6105551 34.2181111, -118.6105285 34.2182435, -118.6104719 34.2183568, -118.6104004 34.2184996, -118.6103861 34.2186487, -118.610387 34.2187252, -118.6103949 34.2191136, -118.6104004 34.2194719, -118.6104001 34.2196021)",yes,"['Glade Avenue', 'Farralone Avenue', 'Gault Street', 'Glade Avenue Footbridge', 'Glade Avenue Path']",,6',"['30 mph', '25 mph']",,,,,
5973965620,7784601177,0,"[404491136, 833919755, 833919756]",footway,False,83.343,"LINESTRING (-118.6179791 34.1658473, -118.6180367 34.1659667, -118.6182669 34.1664767, -118.6183006 34.166548)",,,,,,yes,,,,
5980486725,4255684813,0,"[426262792, 426262789, 426262790]",footway,False,108.07600000000001,"LINESTRING (-118.6391566 34.1897168, -118.6391874 34.1897169, -118.6396044 34.1897319, -118.6396218 34.1897333, -118.6398561 34.1897419, -118.6398676 34.1897422, -118.640316 34.1897558, -118.6403306 34.1897555)",yes,"['blocked bridge', 'blocked path']",,,,,no,,,
5992264489,3328113727,0,"[201516805, 833919758, 326190399]",footway,False,205.367,"LINESTRING (-118.5143034 34.1721684, -118.5142976 34.172132, -118.5142904 34.1716523, -118.5142842 34.1715288, -118.5142831 34.1714798, -118.5143062 34.1714575, -118.5142994 34.1714517, -118.5142959 34.1714328, -118.5143091 34.1714146, -118.5143289 34.1714081, -118.5143585 34.1714117, -118.5143757 34.1714308, -118.5143755 34.1714574, -118.5143516 34.1714776, -118.5143265 34.1714807, -118.5143052 34.1714729, -118.5142886 34.1714552, -118.514286 34.1714277, -118.5143046 34.1714053, -118.5143325 34.1713986, -118.5143345 34.1710021, -118.5143577 34.1709981, -118.5143764 34.170979, -118.5143812 34.1709524, -118.5143638 34.1709226, -118.51433 34.1709213, -118.5143063 34.17093, -118.5142919 34.1709461, -118.5142917 34.1709668, -118.5143014 34.1709838, -118.514321 34.170992, -118.5143514 34.1709902, -118.5143679 34.1709739, -118.5143702 34.1709528, -118.5143596 34.170931, -118.5143386 34.1709111, -118.5142701 34.1708665)",yes,,,,,,,,,
5992264525,7527155320,0,"[32725608, 833919757, 32725614]",footway,False,217.57,"LINESTRING (-118.5055732 34.172141, -118.5055634 34.1721149, -118.5055525 34.1716384, -118.505567 34.1716055, -118.5055798 34.171572, -118.505576 34.1715362, -118.5055621 34.1715042, -118.5055627 34.171425, -118.505715 34.1714226, -118.5057143 34.1709912, -118.505353 34.1709909, -118.5053503 34.1709652, -118.5057107 34.1709635, -118.5057108 34.1709104)",yes,,,,,,,,,
5993742889,6309798502,0,"[673775818, 298748162]","['path', 'footway']",False,69.543,"LINESTRING (-118.5408238 34.1731044, -118.5408238 34.1731463, -118.5408267 34.1736033, -118.5408255 34.1737298)",,tunnel,,,,yes,,,,
6032589607,1722428298,0,640361782,tertiary,True,21.707,"LINESTRING (-118.3222547 33.9710387, -118.3223395 33.9709931, -118.3224642 33.9709517)",,West 76th Street,,,,,,,,
6038382780,7890070899,0,406020300,footway,False,62.286,"LINESTRING (-118.5660827 34.1733839, -118.5660194 34.1728262)",,,,,,yes,,,,
6047997583,4035444178,0,401080818,primary,True,108.704,"LINESTRING (-118.483691 34.2191359, -118.4837588 34.2190583, -118.4837562 34.2188636, -118.4837576 34.2186918, -118.4837585 34.2185884, -118.4837536 34.2183309, -118.4836862 34.2181869)",,Woodley Avenue,,,,,,,,
6047997583,122746833,0,"[401080770, 401080803, 405140578, 405140581, 405140582, 405140580, 405140579, 401080777, 642418620, 401080779, 399315110, 401080815, 401080817, 401080827, 401080796, 401080829, 399315134]",primary,False,1869.154,"LINESTRING (-118.483691 34.2191359, -118.4836864 34.2200211, -118.4836851 34.2201998, -118.4836871 34.2203211, -118.4836873 34.2203533, -118.4836917 34.2212033, -118.4836932 34.2213419, -118.4836949 34.2214756, -118.4836981 34.2216383, -118.4837135 34.2218196, -118.4837376 34.2219344, -118.4837773 34.2220759, -118.4838132 34.2221717, -118.4838643 34.2222851, -118.4839399 34.2224406, -118.4840387 34.2225822, -118.4842004 34.2227824, -118.4844796 34.223127, -118.4846098 34.2232889, -118.4847298 34.2234319, -118.4848437 34.2235798, -118.4849229 34.2237014, -118.4849994 34.22384, -118.4850597 34.223983, -118.4851092 34.2241279, -118.4851483 34.224278, -118.4851688 34.2244263, -118.4851791 34.224594, -118.4851779 34.2247732, -118.4851589 34.2266193, -118.485157 34.2268821, -118.485156 34.2270188, -118.4851503 34.2275966, -118.4851491 34.2277129, -118.4851481 34.2278536, -118.4851434 34.2282899, -118.4851422 34.2283982, -118.4851389 34.228518, -118.4851359 34.2286265, -118.4851268 34.2289539, -118.4851154 34.2300194, -118.4850995 34.2315042, -118.4850948 34.2319489, -118.485094 34.2320255, -118.4850929 34.2320995, -118.4850868 34.23255, -118.4850804 34.2338136, -118.4850765 34.2344211, -118.4850745 34.2347457, -118.4850732 34.2349501, -118.4850718 34.2351677, -118.4850708 34.2354494, -118.4850712 34.2355247, -118.4850717 34.2356423)",,Woodley Avenue,"['4', '5']",,,,,,,
6138698412,1532343909,0,"[427554700, 139819060]",residential,False,628.8310000000001,"LINESTRING (-118.6425225 34.1927898, -118.6423659 34.1927789, -118.6423426 34.1927788, -118.6422945 34.1927794, -118.642297 34.1927008, -118.6424023 34.1902335, -118.6424147 34.1901459, -118.642439 34.1900692, -118.6424495 34.1900455, -118.6424712 34.1900179, -118.6425065 34.1899857, -118.6425567 34.1899587, -118.642646 34.1899476, -118.6427194 34.18996, -118.6427675 34.1899815, -118.642803 34.1900123, -118.6428176 34.1900345, -118.6428281 34.1900553, -118.642848 34.1901229, -118.6428579 34.1901942, -118.6428368 34.1906947, -118.6427989 34.1915394, -118.6427716 34.1922534, -118.6427709 34.1922832, -118.6427605 34.192379)",,North Platt Avenue,,,25 mph,,,,,
