u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width
1274363892,349202793,0,"[112004864, 49182158]",,Ruppiner Straße,path,,False,28.719,"LINESTRING (13.3979852 52.5403937, 13.3980282 52.5403379, 13.398075 52.5402771, 13.3981791 52.5402486, 13.3982207 52.5401941)",,,,,,,,,
1274363892,771185891,0,49182158,,Ruppiner Straße,path,,False,50.794999999999995,"LINESTRING (13.3979852 52.5403937, 13.3980562 52.5404432, 13.3978905 52.540679, 13.3978384 52.5407531, 13.3977506 52.5407618)",,,,,,,,,
1274363892,1274363912,0,112003898,,Stralsunder Straße,path,,False,231.40800000000002,"LINESTRING (13.3979852 52.5403937, 13.397926 52.54042, 13.3976353 52.5404895, 13.3969204 52.5402889, 13.3969031 52.540275, 13.3967907 52.5401172, 13.3966588 52.5400808, 13.3962121 52.5399573, 13.3951326 52.539659, 13.3950269 52.5396298)",,,,,,,,,
1274363912,1274363892,0,112003898,,Stralsunder Straße,path,,False,231.408,"LINESTRING (13.3950269 52.5396298, 13.3951326 52.539659, 13.3962121 52.5399573, 13.3966588 52.5400808, 13.3967907 52.5401172, 13.3969031 52.540275, 13.3969204 52.5402889, 13.3976353 52.5404895, 13.397926 52.54042, 13.3979852 52.5403937)",,,,,,,,,
1289155099,967930557,0,"[113715836, 83183111]",,,path,,False,876.248,"LINESTRING (13.4824392 52.6107396, 13.4826741 52.6110831, 13.4827353 52.6111743, 13.4828174 52.6112968, 13.4829933 52.6115602, 13.4832297 52.6119142, 13.4835447 52.6124046, 13.4840217 52.613136, 13.4842882 52.6135447, 13.4845496 52.6139456, 13.4846482 52.6141016, 13.4852979 52.6151293, 13.4853917 52.6152378, 13.4858301 52.6157542, 13.4859599 52.615896, 13.4859873 52.6159337, 13.4862117 52.6162065, 13.4864777 52.6165161, 13.4872007 52.6173933, 13.4872651 52.617439, 13.4873956 52.6175283, 13.4877521 52.6179093)",,,,,,,,,
1293355232,26745939,0,"[79868682, 541571587, 541571588]",,,path,,False,298.14300000000003,"LINESTRING (13.2815904 52.5014566, 13.2815828 52.5015622, 13.2816059 52.5016027, 13.2816245 52.5016354, 13.2816 52.5017489, 13.2815808 52.5017822, 13.2814772 52.5019617, 13.2811981 52.5022001, 13.2810492 52.5022875, 13.2807386 52.5024266, 13.2804803 52.5025939, 13.280337 52.5026966, 13.2803075 52.5027566, 13.2802733 52.5028372, 13.2802391 52.5029179, 13.2800943 52.5030779, 13.2799602 52.5031775, 13.2798167 52.5032509, 13.2796423 52.5033065, 13.2795479 52.5033224, 13.2794619 52.5033044, 13.2793654 52.5033232, 13.2793204 52.5033673, 13.2792415 52.5034958)",,,,,yes,,,,
1308816362,281428419,0,"[115956196, 281617583]",,,path,,False,106.472,"LINESTRING (13.3447836 52.603626, 13.3454602 52.6039041, 13.3460893 52.6041627)",,,,,,,,,
1329094275,1377360648,0,118113499,,,footway,,False,202.01500000000001,"LINESTRING (13.3602735 52.5159781, 13.3602213 52.5160184, 13.3598911 52.5161649, 13.3594872 52.5163277, 13.3584678 52.5167077, 13.3584235 52.5166617, 13.3582042 52.5166961, 13.3581011 52.5167015, 13.3579658 52.5166873, 13.3578688 52.5168326)",,,,,,,,,
1329311388,456893959,0,115092088,,Wilhelm-Hoff-Straße,path,,False,546.8919999999999,"LINESTRING (13.5253766 52.4332191, 13.5252722 52.4331541, 13.5252322 52.4331292, 13.5252152 52.4331187, 13.5249079 52.4329393, 13.5237854 52.4322959, 13.5237447 52.4322721, 13.5236556 52.4322199, 13.5235543 52.4321606, 13.5235148 52.4321375, 13.5226503 52.4316272, 13.5225605 52.4315778, 13.5221082 52.4313289, 13.522038 52.4312876, 13.5219322 52.4312253, 13.5217531 52.4312373, 13.5216745 52.4312426, 13.5188252 52.4312875, 13.518618 52.4312874)",3.5,,,,,,,,
1337618587,1337618622,0,219630965,,,service,,False,12.771999999999998,"LINESTRING (13.338145 52.5138862, 13.338068 52.5138813, 13.3380476 52.51388, 13.3379573 52.5138742)",,,,,,,,,
1337618622,27011311,0,4377141,2,Klopstockstraße,tertiary,30,False,15.096,"LINESTRING (13.3379573 52.5138742, 13.3379838 52.5137394)",,,,,,,,,
1337618622,1337618587,0,219630965,,,service,,False,12.771999999999998,"LINESTRING (13.3379573 52.5138742, 13.3380476 52.51388, 13.338068 52.5138813, 13.338145 52.5138862)",,,,,,,,,
1337618622,26701394,0,4377141,2,Klopstockstraße,tertiary,30,False,536.9409999999999,"LINESTRING (13.3379573 52.5138742, 13.3379476 52.5139177, 13.3379258 52.5140409, 13.3379063 52.5141509, 13.3378886 52.5142812, 13.3378774 52.514414, 13.3378766 52.5145611, 13.3378845 52.5146062, 13.3379152 52.5147093, 13.3379218 52.5147313, 13.3379287 52.5147488, 13.3379849 52.5148551, 13.3380624 52.514976, 13.3381054 52.5150285, 13.3381234 52.5150537, 13.3381576 52.515098, 13.3381639 52.5151053, 13.3382497 52.5151695, 13.3388431 52.5156197, 13.3389706 52.5157097, 13.3391602 52.5158435, 13.3393899 52.5160056, 13.3397851 52.5162873, 13.3399238 52.5163826, 13.3402994 52.5166478, 13.3404491 52.5167487, 13.3405903 52.5168489, 13.3406798 52.5169117, 13.3408686 52.517049, 13.3411843 52.5172778, 13.3412057 52.5172933, 13.3412806 52.5173458, 13.3414766 52.5174812, 13.3415979 52.5175689, 13.3416624 52.5176155, 13.3417272 52.5176614, 13.3418286 52.5177365, 13.3418848 52.5177782, 13.3419027 52.5177915, 13.3419482 52.5178252)",,,,,,,,,
1337992592,3595265993,0,353710544,,,path,,False,74.602,"LINESTRING (13.2566149 52.4348494, 13.2565535 52.4349015, 13.2564764 52.4349624, 13.2563802 52.4351579, 13.2561465 52.4354508)",,,,,,,,,
1338463911,292559084,0,"[148699033, 26005188, 26005189, 26005191]",,Colmarer Weg,path,,False,239.05599999999995,"LINESTRING (13.2788813 52.4366696, 13.2787852 52.4366866, 13.2782745 52.4372819, 13.278208 52.4373245, 13.2781248 52.4373476, 13.2780727 52.437401, 13.2780205 52.437436, 13.2779794 52.4374432, 13.277942 52.4374385, 13.2779144 52.4374261, 13.2778959 52.4374059, 13.2778941 52.4373816, 13.2779083 52.4373614, 13.2779274 52.4373496, 13.2779472 52.4373431, 13.2779712 52.4373398, 13.2779927 52.4373405, 13.2780211 52.437347, 13.2780444 52.4373596, 13.2780588 52.4373766, 13.2780619 52.4373969, 13.2780461 52.4374219, 13.2779861 52.4374921, 13.2776844 52.437807, 13.2776806 52.4378218, 13.2776836 52.4378363, 13.2776945 52.4378512, 13.277709 52.4378616, 13.2777262 52.437869, 13.2777457 52.4378736, 13.2777729 52.4378751, 13.2777957 52.4378723, 13.2778237 52.4378624, 13.2778416 52.4378493, 13.277852 52.4378325, 13.277853 52.4378164, 13.2778433 52.4377976, 13.2778259 52.4377839, 13.2777975 52.4377732, 13.2777697 52.4377698, 13.2777139 52.4377704, 13.2776732 52.4377841, 13.277648 52.4378072, 13.2776475 52.4378366, 13.2776525 52.4379029)",6,yes,,yes,,,,,
1342593631,1247559505,0,"[39810058, 160765540, 23451479]",,,path,,False,252.248,"LINESTRING (13.4069069 52.4306184, 13.4068234 52.4304575, 13.4067896 52.4304006, 13.4065632 52.4300202, 13.4064358 52.4298706, 13.4063191 52.4297565, 13.4062015 52.4296199, 13.40612 52.4294914, 13.4060138 52.4292965, 13.4058286 52.4294911, 13.4054568 52.4297116, 13.4053078 52.4298311, 13.405189 52.4299541)",,,,,,,,,
1342593631,31034728,0,23451479,,,path,,False,33.674,"LINESTRING (13.4069069 52.4306184, 13.4069317 52.4307641, 13.40697 52.4308576, 13.4070021 52.4309143)",,,,,,,,,
1342593631,4427963633,0,119505398,,,path,,False,131.099,"LINESTRING (13.4069069 52.4306184, 13.4068109 52.430733, 13.4066967 52.4308309, 13.4065548 52.4308933, 13.4063478 52.4309382, 13.4062113 52.4309537, 13.405801 52.4310006, 13.4056744 52.4310026, 13.4055269 52.4309264, 13.4053681 52.4308847, 13.4053008 52.4308564)",,,,,,,,,
1355549251,4385226829,0,27217550,,,path,,False,168.187,"LINESTRING (13.212488 52.5474031, 13.2125209 52.5474797, 13.2126333 52.5476258, 13.2127401 52.547709, 13.21281 52.5477846, 13.2129075 52.5478759, 13.2129093 52.5479117, 13.2128808 52.5480319, 13.2130179 52.5484595, 13.2134807 52.5485645, 13.2135444 52.5486318)",,,,,,,,,
1364770385,7682600969,0,"[123834954, 125955238]",,,path,,False,344.86699999999996,"LINESTRING (13.2417898 52.5408435, 13.2419972 52.5404198, 13.2419295 52.540107, 13.2417853 52.5400704, 13.24161 52.540026, 13.2413347 52.5399562, 13.240804 52.5398216, 13.2402457 52.53968, 13.2400037 52.5396187, 13.2395185 52.5394934, 13.238933 52.539389, 13.2383192 52.5393026)",,,,,,,,,
1370154724,1370154726,0,349588602,,Rathausstraße,path,,False,33.454,"LINESTRING (13.4794362 52.5155002, 13.4792739 52.5155398, 13.4792596 52.5155439, 13.4791367 52.5155794, 13.4789851 52.515623)",,,,,,,,,
1370154726,1370154724,0,349588602,,Rathausstraße,path,,False,33.454,"LINESTRING (13.4789851 52.515623, 13.4791367 52.5155794, 13.4792596 52.5155439, 13.4792739 52.5155398, 13.4794362 52.5155002)",,,,,,,,,
1370154726,100078509,0,"[432427269, 432427271, 432427274, 432427276, 623919824, 624010908, 624010911]","['3', '2']",Möllendorffstraße,secondary,50,True,460.0779999999999,"LINESTRING (13.4789851 52.515623, 13.4794034 52.5161233, 13.479432 52.5161606, 13.4795141 52.5162676, 13.4796584 52.5164557, 13.4797473 52.5165741, 13.4798028 52.5166455, 13.4798564 52.516716, 13.4799132 52.516938, 13.4797979 52.5168571, 13.4797045 52.5167866, 13.4796413 52.5167282, 13.4796101 52.5166949, 13.4795493 52.5166299, 13.4793256 52.5163651, 13.4792953 52.5163275, 13.4792113 52.5162233, 13.4790209 52.5159958, 13.4788059 52.5157447, 13.4781984 52.5150045, 13.4779343 52.5146858, 13.4779069 52.5146514, 13.4778348 52.514561)",,,,,,,,,
1377360648,1329094275,0,118113499,,,footway,,False,202.01500000000001,"LINESTRING (13.3578688 52.5168326, 13.3579658 52.5166873, 13.3581011 52.5167015, 13.3582042 52.5166961, 13.3584235 52.5166617, 13.3584678 52.5167077, 13.3594872 52.5163277, 13.3598911 52.5161649, 13.3602213 52.5160184, 13.3602735 52.5159781)",,,,,,,,,
1390663952,1390663940,0,"[125142873, 125142875]",,,path,,False,31.394,"LINESTRING (13.4402635 52.4232522, 13.4402656 52.4231877, 13.4402988 52.4229998, 13.4403461 52.4229998)",,,,private,,,,,
1392030042,1392030048,0,171323621,,,path,,False,30.072,"LINESTRING (13.4750526 52.5544403, 13.4750843 52.5547002, 13.4750855 52.55471)",,,,,,,,,
1392030048,1392030042,0,171323621,,,path,,False,30.072,"LINESTRING (13.4750855 52.55471, 13.4750843 52.5547002, 13.4750526 52.5544403)",,,,,,,,,
1393509243,26735152,0,125462298,,,path,,False,10.592,"LINESTRING (13.3523394 52.5242181, 13.3523063 52.524125)",3,,,,,,,,
1411289004,1411289006,0,154381232,,Revaler Straße,path,,False,124.619,"LINESTRING (13.4660766 52.5044618, 13.4660081 52.5044334, 13.4659135 52.5044208, 13.4653059 52.5045393, 13.4651744 52.5045635, 13.4643261 52.5047193)",,,,,,,,,
1411289006,1411289004,0,154381232,,Revaler Straße,path,,False,124.619,"LINESTRING (13.4643261 52.5047193, 13.4651744 52.5045635, 13.4653059 52.5045393, 13.4659135 52.5044208, 13.4660081 52.5044334, 13.4660766 52.5044618)",,,,,,,,,
1420463308,3564206680,0,283317450,,,path,,False,36.879,"LINESTRING (13.4849153 52.439052, 13.4846097 52.4387776)",,,,,,,,,
1420463308,292039990,0,26625980,,,path,,False,239.13199999999998,"LINESTRING (13.4849153 52.439052, 13.4846965 52.4391389, 13.4824536 52.4402277, 13.4822805 52.440308, 13.4821121 52.4403501)",,,,,,,,,
1420463308,474739933,0,303296443,,,path,,False,816.2270000000001,"LINESTRING (13.4849153 52.439052, 13.4850948 52.4390215, 13.4851779 52.4389559, 13.4857448 52.4386789, 13.4865338 52.4382912, 13.4873236 52.4379047, 13.4881353 52.4375076, 13.4889205 52.4371234, 13.4891749 52.4369989, 13.4893573 52.4369784, 13.4896339 52.4368619, 13.491245 52.4360098, 13.4932315 52.4350717, 13.4936058 52.4348368, 13.4936282 52.4347297, 13.4934329 52.4345257, 13.4932656 52.4343573)",,,,,,,,,
1420463314,292039990,0,128565867,,,path,,False,19.668,"LINESTRING (13.4819184 52.4402184, 13.4821121 52.4403501)",,,,,,,,,
1421882112,205275191,0,686315368,,,path,,False,3.796,"LINESTRING (13.3738459 52.4922742, 13.373838 52.4922404)",,,,,,,,,
1421882126,1423781380,0,128746129,,,path,,False,168.225,"LINESTRING (13.3730014 52.4933535, 13.3730862 52.4948655)",,,,,,,,,
1421882126,1421882133,0,128746136,,,footway,,False,40.413999999999994,"LINESTRING (13.3730014 52.4933535, 13.3732248 52.4933141, 13.3734903 52.4932683, 13.3735692 52.493244)",6,,,,,,,,
1421882126,2731678880,0,"[36395401, 128746130, 275040956]",,Yorckbrücke 10,path,,False,411.015,"LINESTRING (13.3730014 52.4933535, 13.3729509 52.4924616, 13.3729795 52.4924362, 13.3730517 52.4924208, 13.373048 52.4923835, 13.3730419 52.4922887, 13.3730293 52.492095, 13.3730291 52.4920201, 13.3730175 52.4918719, 13.3729904 52.4914903, 13.3730242 52.4911824, 13.3730604 52.4910435, 13.3731058 52.4909154, 13.3734757 52.4897215)",,yes,,,,,,,
1421882133,1421882126,0,128746136,,,footway,,False,40.414,"LINESTRING (13.3735692 52.493244, 13.3734903 52.4932683, 13.3732248 52.4933141, 13.3730014 52.4933535)",6,,,,,,,,
1421882229,1421882230,0,128746127,,,footway,,False,50.003,"LINESTRING (13.3795098 52.4957769, 13.3791054 52.4954006)",,,,,,,,,
1421882230,1421882229,0,128746127,,,footway,,False,50.003,"LINESTRING (13.3791054 52.4954006, 13.3795098 52.4957769)",,,,,,,,,
1422300257,1423781380,0,128962690,,,path,,False,26.656,"LINESTRING (13.3734797 52.4948572, 13.3730862 52.4948655)",6,,,,,,,,
1423754708,3218425678,0,686315372,,,path,,False,2.25,"LINESTRING (13.3743222 52.492166, 13.3743241 52.4921458)",,,,,,,,,
1423754719,4418136473,0,"[444330800, 686315373, 686315366, 128959191]",,"['Yorckbrücke 17', 'Waldterrasse']",path,,False,142.648,"LINESTRING (13.374929 52.4929962, 13.3748448 52.4925216, 13.3747666 52.4920811, 13.3747673 52.4920603, 13.3747289 52.491742, 13.3747232 52.4917198)",6,yes,,,,,,,
1423781380,1421882126,0,128746129,,,path,,False,168.225,"LINESTRING (13.3730862 52.4948655, 13.3730014 52.4933535)",,,,,,,,,
1423781380,1422300257,0,128962690,,,path,,False,26.656,"LINESTRING (13.3730862 52.4948655, 13.3734797 52.4948572)",6,,,,,,,,
1423781380,2325911080,0,"[128746129, 223437074, 334849438, 334849439]",,,path,,False,553.679,"LINESTRING (13.3730862 52.4948655, 13.3731457 52.495764, 13.3732039 52.4959975, 13.3734541 52.4969788, 13.3734652 52.4970295, 13.3734693 52.4970465, 13.3735289 52.4972409, 13.3735326 52.4972807, 13.3735237 52.4973228, 13.3734915 52.4973602, 13.3734485 52.4973914, 13.3732468 52.497471, 13.3731992 52.4974935, 13.3731581 52.497523, 13.3731203 52.4975696, 13.3731103 52.4976059, 13.373082 52.4978322, 13.3730136 52.4983709, 13.3729148 52.4991984, 13.3729057 52.4993432, 13.3723866 52.4995302)",4,,,,,,,,
1430613753,28092874,0,"[129727608, 509807716]",,,path,,False,86.92200000000001,"LINESTRING (13.3608963 52.4857514, 13.3608222 52.4856581, 13.3602725 52.4851593, 13.3601584 52.4851253)",,,,,,,,,
1446063645,1446063658,0,131383391,,,path,,False,11.908,"LINESTRING (13.2644005 52.4141849, 13.2643685 52.4142902)",,,,,,,,,
1446063645,3810015442,0,22874510,,Werner-Sylten-Weg,path,,False,124.815,"LINESTRING (13.2644005 52.4141849, 13.2645099 52.4141965, 13.2661517 52.4143866, 13.2661434 52.4144217)",,,,,,,,,
1446063645,245924423,0,22874510,,Werner-Sylten-Weg,path,,False,117.977,"LINESTRING (13.2644005 52.4141849, 13.2627736 52.4139972, 13.2626911 52.4139885)",,,,,,,,,
1446063658,1446063645,0,131383391,,,path,,False,11.908,"LINESTRING (13.2643685 52.4142902, 13.2644005 52.4141849)",,,,,,,,,
1448679340,26871463,0,153692976,2,Linienstraße,residential,30,False,345.0490000000001,"LINESTRING (13.3928956 52.5274816, 13.3927809 52.5274499, 13.3913256 52.5270473, 13.390954 52.5269445, 13.3907937 52.5269001, 13.3890028 52.5264299, 13.3884605 52.5262842, 13.3884094 52.5262091, 13.3883608 52.526146)",,,,,,,,,
1448679341,26871574,0,713576590,,Linienstraße,residential,30,False,177.16,"LINESTRING (13.3972848 52.5286707, 13.3948924 52.5280226)",,,,,,,,,
1456024179,163030384,0,16141709,,,path,,False,153.274,"LINESTRING (13.5887488 52.5350044, 13.589476 52.5349658, 13.589745 52.534948, 13.5908778 52.5348914, 13.5909433 52.5348785, 13.5910005 52.5348673)",,,,,,,,,
1459876787,1459876823,0,229321137,,,path,,False,67.507,"LINESTRING (13.3150791 52.5765172, 13.3149397 52.5765311, 13.3145007 52.5765926, 13.3141032 52.5766464)",,,,,,,,,
1459876822,2159902276,0,229321135,,,path,,False,71.22399999999999,"LINESTRING (13.3151184 52.5766189, 13.3143691 52.5767205, 13.314286 52.5767336, 13.314183 52.5767272, 13.3141132 52.5767373, 13.3140887 52.5767408)",,,,,,,,,
1459876823,1459876787,0,229321137,,,path,,False,67.507,"LINESTRING (13.3141032 52.5766464, 13.3145007 52.5765926, 13.3149397 52.5765311, 13.3150791 52.5765172)",,,,,,,,,
1459876823,2159902271,0,229321137,,,path,,False,5.759,"LINESTRING (13.3141032 52.5766464, 13.3140451 52.5766568, 13.3140223 52.5766625)",,,,,,,,,
1459876823,2159902224,0,"[26401499, 31910790]",2,Antonienstraße,secondary,50,True,575.913,"LINESTRING (13.3141032 52.5766464, 13.3140226 52.5764987, 13.3138748 52.5762648, 13.3137111 52.5760203, 13.3135001 52.5756476, 13.3134404 52.5755369, 13.3133548 52.575378, 13.3133205 52.5753015, 13.313201 52.5750216, 13.3131197 52.5748303, 13.3129186 52.5742796, 13.3127249 52.5737621, 13.3126606 52.573585, 13.3124192 52.5729197, 13.312292 52.5725774, 13.3122561 52.5724807, 13.3122332 52.5724181, 13.3121979 52.5723231, 13.3121591 52.5722163, 13.3120466 52.5719092, 13.3119652 52.571687, 13.3119488 52.5716435)",,,,,,,,,
1459876973,1459876978,0,181186870,,,path,,False,15.087,"LINESTRING (13.2996292 52.5789338, 13.2994792 52.5790343)",,,,,,,,,
1459876973,2429303053,0,"[229321137, 181186870]",,,path,,False,593.22,"LINESTRING (13.2996292 52.5789338, 13.2997261 52.5788872, 13.2997857 52.5788878, 13.3000812 52.5787338, 13.3003207 52.5785852, 13.3006352 52.5784138, 13.3012398 52.5782571, 13.3015175 52.57821, 13.3023877 52.577995, 13.3035303 52.5778176, 13.3044654 52.5776725, 13.3048277 52.5776162, 13.3049402 52.5775892, 13.3053734 52.5775242, 13.3056951 52.5774775, 13.3061196 52.5774306, 13.3063844 52.5774037, 13.3066506 52.5773841, 13.3070909 52.5773521, 13.3073651 52.5773262, 13.3074827 52.5773229, 13.3076504 52.5773175, 13.3078162 52.5773124)",,,,,,,,,
1459876973,168409288,0,"[27840664, 256590468]",3,Holzhauser Straße,secondary,50,True,27.500999999999998,"LINESTRING (13.2996292 52.5789338, 13.2997916 52.5790333, 13.2999158 52.5791094)",,,,,,,,,
1459876978,1459876973,0,181186870,,,path,,False,15.087,"LINESTRING (13.2994792 52.5790343, 13.2996292 52.5789338)",,,,,,,,,
1459876978,1459877008,0,"[182527416, 182527414, 181186870]",,,"['cycleway', 'path']",,False,614.86,"LINESTRING (13.2994792 52.5790343, 13.299361 52.5791239, 13.2992568 52.5792486, 13.2990526 52.5793691, 13.2986079 52.5795666, 13.2982061 52.5797365, 13.2978358 52.5798654, 13.2973213 52.5800169, 13.2963213 52.5803115, 13.2956389 52.580511, 13.2951537 52.5806553, 13.2949859 52.5807019, 13.2948789 52.5807306, 13.2945466 52.5808196, 13.2944686 52.5808405, 13.2942847 52.5808898, 13.2939684 52.5809494, 13.2936576 52.5809863, 13.293226 52.5810123, 13.2926011 52.5810003, 13.2923414 52.5809899, 13.2915276 52.5809326, 13.2913391 52.5808744)",,yes,,,,,,,
1459876978,27176660,0,"[27840665, 331703874, 331703868, 256590469]","['4', '3']",Holzhauser Straße,secondary,50,True,431.80799999999994,"LINESTRING (13.2994792 52.5790343, 13.2985953 52.5785519, 13.2983876 52.5784369, 13.2980187 52.5782376, 13.2979841 52.5782189, 13.2978901 52.5781647, 13.2977489 52.5780803, 13.2974073 52.577876, 13.297304 52.5778142, 13.2971459 52.5777155, 13.296844 52.5775271, 13.2962353 52.5771397, 13.2961446 52.5770822, 13.2955867 52.5767286, 13.2955187 52.5766855, 13.2951945 52.5765318, 13.295053 52.5764876, 13.2949974 52.5764702, 13.2948043 52.5764056)",,,,,,,,,
1459877003,1459877008,0,182527414,,,path,,False,13.422,"LINESTRING (13.2911408 52.5808672, 13.2913391 52.5808744)",,,,,,,,,
1459877003,321202084,0,"[32614976, 39470012, 4537056]",,"['Berliner Straße', 'Seidelstraße']",secondary,50,True,713.5210000000001,"LINESTRING (13.2911408 52.5808672, 13.2918379 52.5799843, 13.2918986 52.5798925, 13.2925538 52.5790689, 13.2926664 52.5789294, 13.2927797 52.5787849, 13.292853 52.5786927, 13.2933019 52.5781354, 13.293838 52.5774697, 13.2938557 52.5774465, 13.2939789 52.5772843, 13.2942451 52.576898, 13.2944712 52.5764774, 13.2944964 52.5764305, 13.2945638 52.5763051, 13.29462 52.5762014, 13.294677 52.5760932, 13.2948483 52.575877, 13.294953 52.5757449, 13.2951717 52.5754803, 13.2955574 52.5750475)",,,,,,,,,
1459877008,1459877003,0,182527414,,,path,,False,13.422,"LINESTRING (13.2913391 52.5808744, 13.2911408 52.5808672)",,,,,,,,,
1459877008,1459876978,0,"[182527416, 181186870, 182527414]",,,"['cycleway', 'path']",,False,614.8599999999999,"LINESTRING (13.2913391 52.5808744, 13.2915276 52.5809326, 13.2923414 52.5809899, 13.2926011 52.5810003, 13.293226 52.5810123, 13.2936576 52.5809863, 13.2939684 52.5809494, 13.2942847 52.5808898, 13.2944686 52.5808405, 13.2945466 52.5808196, 13.2948789 52.5807306, 13.2949859 52.5807019, 13.2951537 52.5806553, 13.2956389 52.580511, 13.2963213 52.5803115, 13.2973213 52.5800169, 13.2978358 52.5798654, 13.2982061 52.5797365, 13.2986079 52.5795666, 13.2990526 52.5793691, 13.2992568 52.5792486, 13.299361 52.5791239, 13.2994792 52.5790343)",,yes,,,,,,,
