u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,bridge,service,tunnel,access
61356813,61356796,0,8651189,False,2,,Cambridge Street,secondary,,19.5,20.878,"LINESTRING (-71.0792417 42.3823385, -71.0789942 42.3823813)",,,,
61356813,5674301640,0,8651189,False,2,,Cambridge Street,secondary,,19.5,14.663,"LINESTRING (-71.0792417 42.3823385, -71.0794183 42.3823192)",,,,
61364193,2063699186,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,72.727,"LINESTRING (-71.027012 42.3791068, -71.0264347 42.3796027)",,,,
61364193,5456769415,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,101.87,"LINESTRING (-71.027012 42.3791068, -71.0278205 42.3784121)",,,,
61397507,61397807,0,8639136,False,,,Albert H. Gordon Road,service,,,29.594,"LINESTRING (-71.123726 42.365601, -71.12338800000001 42.365509)",,,,
61397507,61397555,0,8639136,False,,,Albert H. Gordon Road,service,,,36.024,"LINESTRING (-71.123726 42.365601, -71.1241229 42.3657387)",,,,
61397528,61397531,0,8640156,True,,,Albert H. Gordon Road,service,,,8.207,"LINESTRING (-71.1231226 42.3654881, -71.12322109999999 42.3655004)",,,,
61397531,61397807,0,8640156,True,,,Albert H. Gordon Road,service,,,13.745,"LINESTRING (-71.12322109999999 42.3655004, -71.12338800000001 42.365509)",,,,
61397534,7118221888,0,8639136,False,,,Albert H. Gordon Road,service,,,9.299,"LINESTRING (-71.1256151 42.3664025, -71.1255197 42.3663575)",,,,
61397539,61397528,0,8640156,True,,,Albert H. Gordon Road,service,,,11.544,"LINESTRING (-71.12299299999999 42.365448, -71.1231226 42.3654881)",,,,
61397555,61397507,0,8639136,False,,,Albert H. Gordon Road,service,,,36.024,"LINESTRING (-71.1241229 42.3657387, -71.123726 42.365601)",,,,
61397555,7087084793,0,8639136,False,,,Albert H. Gordon Road,service,,,23.241,"LINESTRING (-71.1241229 42.3657387, -71.1243777 42.3658295)",,,,
61397561,7087084791,0,8639136,False,,,Albert H. Gordon Road,service,,,6.975,"LINESTRING (-71.12452740000001 42.3658902, -71.12445390000001 42.3658588)",,,,
61397561,3013364913,0,8639136,False,,,Albert H. Gordon Road,service,,,6.61,"LINESTRING (-71.12452740000001 42.3658902, -71.12459579999999 42.3659215)",,,,
61397647,61397673,0,8640156,True,,,Albert H. Gordon Road,service,,,11.091,"LINESTRING (-71.123232 42.365179, -71.123097 42.365179)",,,,
61397647,61406912,0,828022581,False,,,Batten Way,service,,,31.639,"LINESTRING (-71.123232 42.365179, -71.1233177 42.3649016)",,,,
61397653,61406922,0,828022581,False,,,Batten Way,service,,,34.949,"LINESTRING (-71.12344419999999 42.3644966, -71.12335 42.3648031)",,,,
61397653,5458349297,0,828022581,False,,,Batten Way,service,,,60.579,"LINESTRING (-71.12344419999999 42.3644966, -71.1233426 42.363957)",,,,
61397665,61397754,0,8640156,True,,,Albert H. Gordon Road,service,,,8.54,"LINESTRING (-71.1229058 42.3653332, -71.12291639999999 42.3654096)",,,,
61397668,61397665,0,8640156,True,,,Albert H. Gordon Road,service,,,10.168,"LINESTRING (-71.1229439 42.3652462, -71.1229058 42.3653332)",,,,
61397671,61397668,0,8640156,True,,,Albert H. Gordon Road,service,,,8.086,"LINESTRING (-71.12301100000001 42.365193, -71.1229439 42.3652462)",,,,
61397673,61397671,0,8640156,True,,,Albert H. Gordon Road,service,,,7.235,"LINESTRING (-71.123097 42.365179, -71.12301100000001 42.365193)",,,,
61397746,61397758,0,8640156,True,,,Albert H. Gordon Road,service,,,6.85,"LINESTRING (-71.123403 42.365258, -71.12334199999999 42.365216)",,,,
61397750,61397746,0,8640156,True,,,Albert H. Gordon Road,service,,,5.242,"LINESTRING (-71.12342200000001 42.365303, -71.123403 42.365258)",,,,
61397754,61397539,0,8640156,True,,,Albert H. Gordon Road,service,,,7.605,"LINESTRING (-71.12291639999999 42.3654096, -71.12299299999999 42.365448)",,,,
61397758,61397647,0,8640156,True,,,Albert H. Gordon Road,service,,,9.93,"LINESTRING (-71.12334199999999 42.365216, -71.123232 42.365179)",,,,
61397802,61397750,0,8640156,True,,,Albert H. Gordon Road,service,,,7.7,"LINESTRING (-71.1234281 42.3653721, -71.12342200000001 42.365303)",,,,
61397807,61397507,0,8639136,False,,,Albert H. Gordon Road,service,,,29.594,"LINESTRING (-71.12338800000001 42.365509, -71.123726 42.365601)",,,,
61397807,61397802,0,8640156,True,,,Albert H. Gordon Road,service,,,15.575,"LINESTRING (-71.12338800000001 42.365509, -71.1234281 42.3653721)",,,,
61399236,7746087845,0,8648903,False,,,Batten Way,service,,,7.81,"LINESTRING (-71.12331 42.3637427, -71.1233206 42.3638125)",,,,
61399236,7746087851,0,426625721,False,2,,Western Avenue,secondary,25 mph,18.3,13.124,"LINESTRING (-71.12331 42.3637427, -71.1231512 42.3637555)",,,,
61406912,61397647,0,828022581,False,,,Batten Way,service,,,31.639,"LINESTRING (-71.1233177 42.3649016, -71.123232 42.365179)",,,,
61406912,61406922,0,828022581,False,,,Batten Way,service,,,11.27,"LINESTRING (-71.1233177 42.3649016, -71.12335 42.3648031)",,,,
61406922,61406912,0,828022581,False,,,Batten Way,service,,,11.27,"LINESTRING (-71.12335 42.3648031, -71.1233177 42.3649016)",,,,
61406922,61397653,0,828022581,False,,,Batten Way,service,,,34.949,"LINESTRING (-71.12335 42.3648031, -71.12344419999999 42.3644966)",,,,
61409985,61410159,0,8646782,False,,,,path,,,3.674,"LINESTRING (-71.08072679999999 42.3437838, -71.0806827 42.3437784)",,,,
61410154,61410165,0,8646691,False,,,,path,,,4.944,"LINESTRING (-71.08061290000001 42.3437521, -71.0805529 42.3437553)",,,,
61410154,61410157,0,8646782,False,,,,path,,,1.528,"LINESTRING (-71.08061290000001 42.3437521, -71.08063110000001 42.3437549)",,,,
61410154,61410170,0,8646831,False,,,,path,,,4.714,"LINESTRING (-71.08061290000001 42.3437521, -71.08059830000001 42.3437111)",,,,
61410157,61410154,0,8646782,False,,,,path,,,1.528,"LINESTRING (-71.08063110000001 42.3437549, -71.08061290000001 42.3437521)",,,,
61410157,61410159,0,8646782,False,,,,path,,,4.981,"LINESTRING (-71.08063110000001 42.3437549, -71.0806827 42.3437784)",,,,
61410159,61410157,0,8646782,False,,,,path,,,4.981,"LINESTRING (-71.0806827 42.3437784, -71.08063110000001 42.3437549)",,,,
61410159,61409985,0,8646782,False,,,,path,,,3.674,"LINESTRING (-71.0806827 42.3437784, -71.08072679999999 42.3437838)",,,,
61410161,1325749828,0,8646691,False,,,,path,,,7.061,"LINESTRING (-71.080433 42.3437454, -71.0803581 42.3437765)",,,,
61410161,61410165,0,8646691,False,,,,path,,,9.915,"LINESTRING (-71.080433 42.3437454, -71.0805529 42.3437553)",,,,
61410165,61410161,0,8646691,False,,,,path,,,9.915,"LINESTRING (-71.0805529 42.3437553, -71.080433 42.3437454)",,,,
61410165,61410154,0,8646691,False,,,,path,,,4.944,"LINESTRING (-71.0805529 42.3437553, -71.08061290000001 42.3437521)",,,,
61410170,61410154,0,8646831,False,,,,path,,,4.714,"LINESTRING (-71.08059830000001 42.3437111, -71.08061290000001 42.3437521)",,,,
61410170,61410174,0,8646831,False,,,,path,,,8.94,"LINESTRING (-71.08059830000001 42.3437111, -71.0805862 42.3436312)",,,,
61410174,61410170,0,8646831,False,,,,path,,,8.94,"LINESTRING (-71.0805862 42.3436312, -71.08059830000001 42.3437111)",,,,
61410174,61410149,0,8646831,False,,,,path,,,8.105,"LINESTRING (-71.0805862 42.3436312, -71.08062099999999 42.343563)",,,,
61410178,61410215,0,485295770,False,,,,path,,,5.25,"LINESTRING (-71.0802477 42.3439577, -71.08021960000001 42.3440001)",,,,
61410178,61410183,0,485295770,False,,,,path,,,4.185,"LINESTRING (-71.0802477 42.3439577, -71.080259 42.343921)",,,,
61410183,61410178,0,485295770,False,,,,path,,,4.185,"LINESTRING (-71.080259 42.343921, -71.0802477 42.3439577)",,,,
61410183,61410188,0,485295770,False,,,,path,,,9.209,"LINESTRING (-71.080259 42.343921, -71.080288 42.343841)",,,,
61410188,61410183,0,485295770,False,,,,path,,,9.209,"LINESTRING (-71.080288 42.343841, -71.080259 42.343921)",,,,
61410188,61410193,0,485295770,False,,,,path,,,7.052,"LINESTRING (-71.080288 42.343841, -71.080333 42.343787)",,,,
61410193,61410188,0,485295770,False,,,,path,,,7.052,"LINESTRING (-71.080333 42.343787, -71.080288 42.343841)",,,,
61410193,1325749828,0,485295770,False,,,,path,,,2.37,"LINESTRING (-71.080333 42.343787, -71.0803581 42.3437765)",,,,
61410210,1325750548,0,485295770,False,,,,path,,,7.927,"LINESTRING (-71.0801057 42.3440823, -71.080044 42.3441371)",,,,
61410210,61410215,0,485295770,False,,,,path,,,13.083,"LINESTRING (-71.0801057 42.3440823, -71.08021960000001 42.3440001)",,,,
61410215,61410210,0,485295770,False,,,,path,,,13.083,"LINESTRING (-71.08021960000001 42.3440001, -71.0801057 42.3440823)",,,,
61410215,61410178,0,485295770,False,,,,path,,,5.25,"LINESTRING (-71.08021960000001 42.3440001, -71.0802477 42.3439577)",,,,
61411213,61411450,0,82332100,False,2,,Cambridge Street,secondary,,19.5,81.86,"LINESTRING (-71.076331 42.383236, -71.0772341 42.3829246)",yes,,,
61411450,61411463,0,8651189,False,2,,Cambridge Street,secondary,,19.5,92.106,"LINESTRING (-71.0772341 42.3829246, -71.0782469 42.382569)",,,,
61411450,61411213,0,82332100,False,2,,Cambridge Street,secondary,,19.5,81.86,"LINESTRING (-71.0772341 42.3829246, -71.076331 42.383236)",yes,,,
61411463,61411450,0,8651189,False,2,,Cambridge Street,secondary,,19.5,92.106,"LINESTRING (-71.0782469 42.382569, -71.0772341 42.3829246)",,,,
61411463,61345357,0,8651189,False,2,,Cambridge Street,secondary,,19.5,23.556,"LINESTRING (-71.0782469 42.382569, -71.07851719999999 42.3824982)",,,,
61452100,7478206090,0,8651189,False,2,,Cambridge Street,secondary,,19.5,6.715,"LINESTRING (-71.0803762 42.3822264, -71.0802951 42.382234)",,,,
61452100,61178885,0,8651189,False,2,,Cambridge Street,secondary,,19.5,25.619,"LINESTRING (-71.0803762 42.3822264, -71.08068129999999 42.3821785)",,,,
61463265,6990594248,0,426472927,True,3,,Tremont Street,secondary,25 mph,30.2,10.752,"LINESTRING (-71.05983209999999 42.3590338, -71.0598565 42.3589388)",,,,
61463269,4257798138,0,426472927,True,3,,Tremont Street,secondary,25 mph,30.2,16.526,"LINESTRING (-71.0600196 42.3586022, -71.0601161 42.3584718)",,,,
61463282,7623094010,0,138827717,True,4,,Tremont Street,secondary,25 mph,30.2,7.035,"LINESTRING (-71.0603454 42.3581634, -71.0603855 42.3581075)",,,,
61463293,61463296,0,138827717,True,4,,Tremont Street,secondary,25 mph,30.2,21.201,"LINESTRING (-71.06012579999999 42.3584587, -71.0602525 42.3582926)",,,,
61463296,61463282,0,138827717,True,4,,Tremont Street,secondary,25 mph,30.2,16.268,"LINESTRING (-71.0602525 42.3582926, -71.0603454 42.3581634)",,,,
61477866,2296606074,0,830631263,False,,,South Bay Harbor Trail,footway,,,6.437,"LINESTRING (-71.06420780000001 42.3401704, -71.0642587 42.3402144)",,,,
61477866,1184043364,0,830631263,False,,,South Bay Harbor Trail,footway,,,9.053,"LINESTRING (-71.06420780000001 42.3401704, -71.0641361 42.3401086)",,,,
61576635,3124419861,0,35600264,False,,,,footway,,,11.335,"LINESTRING (-71.10016469999999 42.3402423, -71.10029590000001 42.3402737)",,,,
61590176,2981747106,0,830631260,False,,,South Bay Harbor Trail,footway,,,8.493,"LINESTRING (-71.06461969999999 42.3396713, -71.064539 42.339719)",,,,
61590176,2981747119,0,830631260,False,,,South Bay Harbor Trail,footway,,,7.873,"LINESTRING (-71.06461969999999 42.3396713, -71.0646958 42.3396283)",,,,
319855311,1017494708,0,87483744,False,,,,footway,,,11.55,"LINESTRING (-71.0941378 42.3453371, -71.09427719999999 42.3453503)",,,,
319855311,417241869,0,87483744,False,,,,footway,,,8.185,"LINESTRING (-71.0941378 42.3453371, -71.09404619999999 42.3453082)",,,,
319855827,520944624,0,42004171,False,,,,footway,,,21.106,"LINESTRING (-71.0951005 42.3418958, -71.09533860000001 42.3418247)",,,,
327354000,327363789,0,830631273,False,,,South Bay Harbor Trail,footway,,,12.132,"LINESTRING (-71.0633505 42.3416019, -71.0632772 42.3416966)",,,,
327354000,2296606072,0,830631273,False,,,South Bay Harbor Trail,footway,,,42.971,"LINESTRING (-71.0633505 42.3416019, -71.0635371 42.3412409)",,,,
327363789,7755609022,0,830631273,False,,,South Bay Harbor Trail,footway,,,32.463,"LINESTRING (-71.0632772 42.3416966, -71.0631351 42.341969)",,,,
327363789,327354000,0,830631273,False,,,South Bay Harbor Trail,footway,,,12.132,"LINESTRING (-71.0632772 42.3416966, -71.0633505 42.3416019)",,,,
417241855,1017454116,0,831595606,False,,,,footway,,,4.344,"LINESTRING (-71.09259849999999 42.3465962, -71.09261770000001 42.3465598)",,,,
417241855,1017454111,0,831595606,False,,,,footway,,,3.577,"LINESTRING (-71.09259849999999 42.3465962, -71.0925855 42.3466269)",,,,
417241856,2488871122,0,831595606,False,,,,footway,,,4.26,"LINESTRING (-71.0926515 42.3465233, -71.0926834 42.3464931)",,,,
417241856,1017454116,0,831595606,False,,,,footway,,,4.918,"LINESTRING (-71.0926515 42.3465233, -71.09261770000001 42.3465598)",,,,
417241857,417241858,0,831595606,False,,,,footway,,,20.241,"LINESTRING (-71.0927878 42.3463922, -71.09295880000001 42.3462612)",,,,
417241857,2488871122,0,831595606,False,,,,footway,,,14.124,"LINESTRING (-71.0927878 42.3463922, -71.0926834 42.3464931)",,,,
417241858,417241859,0,831595606,False,,,,footway,,,44.565,"LINESTRING (-71.09295880000001 42.3462612, -71.093317 42.3459603)",,,,
417241858,417241857,0,831595606,False,,,,footway,,,20.241,"LINESTRING (-71.09295880000001 42.3462612, -71.0927878 42.3463922)",,,,
417241859,1017469923,0,831595606,False,,,,footway,,,53.852,"LINESTRING (-71.093317 42.3459603, -71.093721 42.345579)",,,,
417241859,417241858,0,831595606,False,,,,footway,,,44.565,"LINESTRING (-71.093317 42.3459603, -71.09295880000001 42.3462612)",,,,
417241860,417241861,0,831595606,False,,,,footway,,,6.632,"LINESTRING (-71.094116 42.3452514, -71.0941667 42.345205)",,,,
417241860,417241869,0,831595606,False,,,,footway,,,8.532,"LINESTRING (-71.094116 42.3452514, -71.09404619999999 42.3453082)",,,,
417241861,1017469924,0,831595606,False,,,,footway,,,4.564,"LINESTRING (-71.0941667 42.345205, -71.09419800000001 42.3451711)",,,,
417241861,417241860,0,831595606,False,,,,footway,,,6.632,"LINESTRING (-71.0941667 42.345205, -71.094116 42.3452514)",,,,
417241862,417241863,0,87483744,False,,,,footway,,,38.748,"LINESTRING (-71.0944277 42.3443006, -71.0939893 42.3441724)",,,,
417241862,1017494757,0,87483744,False,,,,footway,,,7.413,"LINESTRING (-71.0944277 42.3443006, -71.0945127 42.3443229)",,,,
417241862,417241892,0,831595606,False,,,,footway,,,26.948,"LINESTRING (-71.0944277 42.3443006, -71.09448039999999 42.3440614)",,,,
417241862,1017469939,0,831595606,False,,,,footway,,,36.179,"LINESTRING (-71.0944277 42.3443006, -71.09435499999999 42.3446215)",,,,
417241863,1017559707,0,87483744,False,,,,footway,,,7.011,"LINESTRING (-71.0939893 42.3441724, -71.0939058 42.3441595)",,,,
417241863,417241862,0,87483744,False,,,,footway,,,38.748,"LINESTRING (-71.0939893 42.3441724, -71.0944277 42.3443006)",,,,
417241863,417241892,0,87484521,False,,,,footway,,,42.206,"LINESTRING (-71.0939893 42.3441724, -71.09448039999999 42.3440614)",,,,
417241865,1017509464,0,87483744,False,,,,footway,,,7.841,"LINESTRING (-71.0935362 42.3442862, -71.0935344 42.3443567)",,,,
417241865,417241874,0,87483744,False,,,,footway,,,13.608,"LINESTRING (-71.0935362 42.3442862, -71.09354740000001 42.3441641)",,,,
417241866,1017509457,0,87483744,False,,,,footway,,,7.916,"LINESTRING (-71.0934814 42.3446033, -71.0934496 42.3446705)",,,,
417241866,1017509516,0,87483744,False,,,,footway,,,10.607,"LINESTRING (-71.0934814 42.3446033, -71.0935089 42.3445101)",,,,
417241867,1017509514,0,87483744,False,,,,footway,,,5.986,"LINESTRING (-71.0934092 42.3448611, -71.0934295 42.3449128)",,,,
417241867,1017509481,0,87483744,False,,,,footway,,,6.694,"LINESTRING (-71.0934092 42.3448611, -71.0934086 42.3448009)",,,,
417241868,1017509549,0,87483744,False,,,,footway,,,3.75,"LINESTRING (-71.0936047 42.3451565, -71.0936382 42.3451794)",,,,
417241868,1017509519,0,87483744,False,,,,footway,,,4.948,"LINESTRING (-71.0936047 42.3451565, -71.0935684 42.345121)",,,,
417241869,319855311,0,87483744,False,,,,footway,,,8.185,"LINESTRING (-71.09404619999999 42.3453082, -71.0941378 42.3453371)",,,,
417241869,417241870,0,87483744,False,,,,footway,,,17.998,"LINESTRING (-71.09404619999999 42.3453082, -71.0938417 42.3452503)",,,,
417241869,417241860,0,831595606,False,,,,footway,,,8.532,"LINESTRING (-71.09404619999999 42.3453082, -71.094116 42.3452514)",,,,
417241869,1017469923,0,831595606,False,,,,footway,,,40.262,"LINESTRING (-71.09404619999999 42.3453082, -71.093721 42.345579)",,,,
417241870,417241875,0,35600253,False,,,,footway,,,54.258,"LINESTRING (-71.0938417 42.3452503, -71.0932411 42.3454529)",,,,
417241870,417241869,0,87483744,False,,,,footway,,,17.998,"LINESTRING (-71.0938417 42.3452503, -71.09404619999999 42.3453082)",,,,
417241870,1017509462,0,87483744,False,,,,footway,,,6.225,"LINESTRING (-71.0938417 42.3452503, -71.0937727 42.3452272)",,,,
417241874,417241865,0,87483744,False,,,,footway,,,13.608,"LINESTRING (-71.09354740000001 42.3441641, -71.0935362 42.3442862)",,,,
417241874,1017559723,0,87483744,False,,,,footway,,,8.484,"LINESTRING (-71.09354740000001 42.3441641, -71.0936485 42.3441487)",,,,
417241875,1017509483,0,35600253,False,,,,footway,,,8.419,"LINESTRING (-71.0932411 42.3454529, -71.09314620000001 42.3454814)",,,,
417241875,417241870,0,35600253,False,,,,footway,,,54.258,"LINESTRING (-71.0932411 42.3454529, -71.0938417 42.3452503)",,,,
417241876,1017509552,0,35600253,False,,,,footway,,,13.562,"LINESTRING (-71.09281799999999 42.3454849, -71.09266 42.3454497)",,,,
417241876,1017509540,0,35600253,False,,,,footway,,,9.102,"LINESTRING (-71.09281799999999 42.3454849, -71.09292809999999 42.3454938)",,,,
417241877,1017509511,0,35600253,False,,,,footway,,,11.758,"LINESTRING (-71.0923865 42.3452812, -71.0924857 42.3453574)",,,,
417241892,417241863,0,87484521,False,,,,footway,,,42.206,"LINESTRING (-71.09448039999999 42.3440614, -71.0939893 42.3441724)",,,,
417241892,1036760691,0,831595606,False,,,,footway,,,20.735,"LINESTRING (-71.09448039999999 42.3440614, -71.0945289 42.3438784)",,,,
417241892,417241862,0,831595606,False,,,,footway,,,26.948,"LINESTRING (-71.09448039999999 42.3440614, -71.0944277 42.3443006)",,,,
417241971,1021428278,0,89184148,False,,,,footway,,,9.92,"LINESTRING (-71.0940509 42.3411498, -71.0941565 42.341193)",,,,
417241999,417242005,0,383943282,False,,,,footway,,,5.268,"LINESTRING (-71.09985500000001 42.3407033, -71.0999169 42.340691)",,,,
417241999,417242021,0,383943282,False,,,,footway,,,6.326,"LINESTRING (-71.09985500000001 42.3407033, -71.0997797 42.3407151)",,,,
417242023,3124419870,0,42004167,False,,,,footway,,,5.758,"LINESTRING (-71.0999058 42.3404161, -71.0999599 42.3403832)",,,,
417242023,1036760690,0,42004167,False,,,,footway,,,5.356,"LINESTRING (-71.0999058 42.3404161, -71.09985229999999 42.3404436)",,,,
520944600,520944608,0,42004174,False,,,,footway,,,37.206,"LINESTRING (-71.09774969999999 42.3394579, -71.09768819999999 42.3397894)",,,,
520944600,1034849584,0,89184017,False,,,,footway,,,6.346,"LINESTRING (-71.09774969999999 42.3394579, -71.0977317 42.3394024)",,,,
520944600,1034849578,0,89184017,False,,,,footway,,,7.276,"LINESTRING (-71.09774969999999 42.3394579, -71.0977987 42.3395124)",,,,
520944601,1034849564,0,42004166,False,,,,footway,,,7.174,"LINESTRING (-71.0979985 42.339647, -71.0979146 42.3396648)",,,,
520944601,1034849570,0,42004166,False,,,,footway,,,5.738,"LINESTRING (-71.0979985 42.339647, -71.098068 42.3396421)",,,,
520944601,1034849591,0,89184017,False,,,,footway,,,7.52,"LINESTRING (-71.0979985 42.339647, -71.0979269 42.3396049)",,,,
520944602,1034849570,0,42004166,False,,,,footway,,,5.321,"LINESTRING (-71.09813269999999 42.3396437, -71.098068 42.3396421)",,,,
520944602,1034849585,0,42004166,False,,,,footway,,,6.295,"LINESTRING (-71.09813269999999 42.3396437, -71.0982082 42.3396532)",,,,
520944603,1034849567,0,42004166,False,,,,footway,,,6.547,"LINESTRING (-71.09836439999999 42.3396998, -71.09829190000001 42.3396754)",,,,
520944603,1034849589,0,42004166,False,,,,footway,,,7.548,"LINESTRING (-71.09836439999999 42.3396998, -71.0984442 42.3397334)",,,,
520944604,1034849598,0,42004166,False,,,,footway,,,6.372,"LINESTRING (-71.098652 42.3398945, -71.0986054 42.3398487)",,,,
520944604,1034849587,0,42004166,False,,,,footway,,,5.053,"LINESTRING (-71.098652 42.3398945, -71.09868400000001 42.3399333)",,,,
