u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,ref,bridge,access
6997803842,3415383198,0,747956414,False,,path,4.336,"LINESTRING (-83.0355017 42.3471976, -83.0354672 42.3471681)",,Dequindre Cut Greenway Ramp,,,
6997803843,6997803844,0,747956414,False,,path,3.674,"LINESTRING (-83.0355232 42.3472258, -83.03553789999999 42.347257)",,Dequindre Cut Greenway Ramp,,,
6997803843,6997803842,0,747956414,False,,path,3.599,"LINESTRING (-83.0355232 42.3472258, -83.0355017 42.3471976)",,Dequindre Cut Greenway Ramp,,,
6997803844,6997803845,0,747956414,False,,path,3.87,"LINESTRING (-83.03553789999999 42.347257, -83.0355466 42.3472912)",,Dequindre Cut Greenway Ramp,,,
6997803844,6997803843,0,747956414,False,,path,3.674,"LINESTRING (-83.03553789999999 42.347257, -83.0355232 42.3472258)",,Dequindre Cut Greenway Ramp,,,
6997803845,6997803846,0,747956414,False,,path,3.152,"LINESTRING (-83.0355466 42.3472912, -83.03554870000001 42.3473195)",,Dequindre Cut Greenway Ramp,,,
6997803845,6997803844,0,747956414,False,,path,3.87,"LINESTRING (-83.0355466 42.3472912, -83.03553789999999 42.347257)",,Dequindre Cut Greenway Ramp,,,
6997803846,6997803847,0,747956414,False,,path,4.483,"LINESTRING (-83.03554870000001 42.3473195, -83.0355472 42.3473598)",,Dequindre Cut Greenway Ramp,,,
6997803846,6997803845,0,747956414,False,,path,3.152,"LINESTRING (-83.03554870000001 42.3473195, -83.0355466 42.3472912)",,Dequindre Cut Greenway Ramp,,,
6997803847,6997803846,0,747956414,False,,path,4.483,"LINESTRING (-83.0355472 42.3473598, -83.03554870000001 42.3473195)",,Dequindre Cut Greenway Ramp,,,
6997832798,6997832800,0,740531187,False,,path,3.942,"LINESTRING (-83.0272463 42.334342, -83.0272176 42.3343136)",,Dequindre Cut Non Motorized Path,,,
6997832798,3415382186,0,740531187,False,,path,5.3,"LINESTRING (-83.0272463 42.334342, -83.02727849999999 42.3343833)",,Dequindre Cut Non Motorized Path,,,
6997832799,6997832801,0,740531187,False,,path,3.877,"LINESTRING (-83.02719089999999 42.3342911, -83.0271609 42.3342642)",,Dequindre Cut Non Motorized Path,,,
6997832799,6997832800,0,740531187,False,,path,3.328,"LINESTRING (-83.02719089999999 42.3342911, -83.0272176 42.3343136)",,Dequindre Cut Non Motorized Path,,,
6997832800,6997832799,0,740531187,False,,path,3.328,"LINESTRING (-83.0272176 42.3343136, -83.02719089999999 42.3342911)",,Dequindre Cut Non Motorized Path,,,
6997832800,6997832798,0,740531187,False,,path,3.942,"LINESTRING (-83.0272176 42.3343136, -83.0272463 42.334342)",,Dequindre Cut Non Motorized Path,,,
6997832801,822360184,0,740531187,False,,path,3.447,"LINESTRING (-83.0271609 42.3342642, -83.0271403 42.3342372)",,Dequindre Cut Non Motorized Path,,,
6997832801,6997832799,0,740531187,False,,path,3.877,"LINESTRING (-83.0271609 42.3342642, -83.02719089999999 42.3342911)",,Dequindre Cut Non Motorized Path,,,
6997832802,4100642158,0,740531187,False,,path,1.862,"LINESTRING (-83.02712320000001 42.3342081, -83.02711650000001 42.3341921)",,Dequindre Cut Non Motorized Path,,,
6997832802,822360184,0,740531187,False,,path,3.528,"LINESTRING (-83.02712320000001 42.3342081, -83.0271403 42.3342372)",,Dequindre Cut Non Motorized Path,,,
6997832803,3415382169,0,740531187,False,,path,3.742,"LINESTRING (-83.0271132 42.3341765, -83.0271157 42.3341429)",,Dequindre Cut Non Motorized Path,,,
6997832803,4100642158,0,740531187,False,,path,1.756,"LINESTRING (-83.0271132 42.3341765, -83.02711650000001 42.3341921)",,Dequindre Cut Non Motorized Path,,,
6997832804,822360163,0,740531187,False,,path,1.675,"LINESTRING (-83.0271217 42.3340901, -83.02711979999999 42.3340751)",,Dequindre Cut Non Motorized Path,,,
6997832804,6933134652,0,740531187,False,,path,2.231,"LINESTRING (-83.0271217 42.3340901, -83.0271195 42.3341101)",,Dequindre Cut Non Motorized Path,,,
6997832828,3415382186,0,740531187,False,,path,8.782,"LINESTRING (-83.02732640000001 42.3344539, -83.02727849999999 42.3343833)",,Dequindre Cut Non Motorized Path,,,
6997832828,3415382178,0,740531187,False,,path,1.578,"LINESTRING (-83.02732640000001 42.3344539, -83.0273344 42.3344668)",,Dequindre Cut Non Motorized Path,,,
6998809257,6136426051,0,629760343,False,,path,11.332,"LINESTRING (-83.03734609999999 42.349376, -83.0372835 42.3492852)",,Dequindre Cut Greenway,,,
6998809257,723853885,0,629760343,False,,path,56.337,"LINESTRING (-83.03734609999999 42.349376, -83.0376378 42.3498345)",,Dequindre Cut Greenway,,,
6998809283,6136426413,0,629760343,False,,path,104.885,"LINESTRING (-83.03710890000001 42.3490539, -83.0365525 42.348205)",,Dequindre Cut Greenway,,,
6998809283,6998809284,0,629760343,False,,path,6.177,"LINESTRING (-83.03710890000001 42.3490539, -83.03714220000001 42.3491037)",,Dequindre Cut Greenway,,,
6998809284,6998809283,0,629760343,False,,path,6.177,"LINESTRING (-83.03714220000001 42.3491037, -83.03710890000001 42.3490539)",,Dequindre Cut Greenway,,,
6998809284,6136426027,0,629760343,False,,path,7.063,"LINESTRING (-83.03714220000001 42.3491037, -83.0371835 42.3491594)",,Dequindre Cut Greenway,,,
6998856499,847216035,0,71157008,False,,path,29.552,"LINESTRING (-83.035166 42.346786, -83.03509750000001 42.3465251)",,Dequindre Cut Greenway Ramp,,,
6998856499,6998856500,0,71157008,False,,path,7.476,"LINESTRING (-83.035166 42.346786, -83.03518529999999 42.3468517)",,Dequindre Cut Greenway Ramp,,,
6998856500,6998856499,0,71157008,False,,path,7.476,"LINESTRING (-83.03518529999999 42.3468517, -83.035166 42.346786)",,Dequindre Cut Greenway Ramp,,,
6998856500,847216033,0,71157008,False,,path,5.76,"LINESTRING (-83.03518529999999 42.3468517, -83.0352046 42.3469015)",,Dequindre Cut Greenway Ramp,,,
6998856501,847216033,0,71157008,False,,path,5.138,"LINESTRING (-83.0352275 42.3469445, -83.0352046 42.3469015)",,Dequindre Cut Greenway Ramp,,,
6998856501,6998856502,0,71157008,False,,path,4.211,"LINESTRING (-83.0352275 42.3469445, -83.03524950000001 42.3469787)",,Dequindre Cut Greenway Ramp,,,
6998856502,6998856501,0,71157008,False,,path,4.211,"LINESTRING (-83.03524950000001 42.3469787, -83.0352275 42.3469445)",,Dequindre Cut Greenway Ramp,,,
6998856502,6998856503,0,71157008,False,,path,7.075,"LINESTRING (-83.03524950000001 42.3469787, -83.0352946 42.3470329)",,Dequindre Cut Greenway Ramp,,,
6998856503,6998856502,0,71157008,False,,path,7.075,"LINESTRING (-83.0352946 42.3470329, -83.03524950000001 42.3469787)",,Dequindre Cut Greenway Ramp,,,
6998856503,3415382189,0,71157008,False,,path,6.02,"LINESTRING (-83.0352946 42.3470329, -83.0353384 42.3470763)",,Dequindre Cut Greenway Ramp,,,
6998856504,3415382189,0,71157008,False,,path,6.619,"LINESTRING (-83.0353928 42.3471202, -83.0353384 42.3470763)",,Dequindre Cut Greenway Ramp,,,
6998856504,3415383198,0,71157008,False,,path,8.109,"LINESTRING (-83.0353928 42.3471202, -83.0354672 42.3471681)",,Dequindre Cut Greenway Ramp,,,
6998856539,6933138822,0,654873618,False,,path,0.975,"LINESTRING (-83.0274065 42.3345476, -83.0274036 42.3345391)",,Dequindre Cut Non Motorized Path,,,
6998856539,6933138871,0,654873618,False,,path,1.065,"LINESTRING (-83.0274065 42.3345476, -83.0274113 42.3345565)",,Dequindre Cut Non Motorized Path,,,
7105391459,6965121775,0,598697684,False,,pedestrian,37.744,"LINESTRING (-83.0569222 42.3335616, -83.05710019999999 42.3338745)",,2nd Avenue,,,destination
7105391459,4516271484,0,598697684,False,,pedestrian,88.897,"LINESTRING (-83.0569222 42.3335616, -83.0565031 42.3328246)",,2nd Avenue,,,destination
30958779,5411423197,0,664754482,False,5,secondary,20.788,"LINESTRING (-82.9395152 42.374909, -82.9397376 42.3748198)",35 mph,East Jefferson Avenue,,,
62546659,62836081,0,25966591,True,2,secondary,18.408,"LINESTRING (-82.98787 42.39668, -82.988067 42.396759)",35 mph,Conner Street,,,
62546682,62793252,0,25966589,True,3,secondary,20.862,"LINESTRING (-82.9893668 42.3957365, -82.9892275 42.3955796)",35 mph,Conner Street,,yes,
62551730,62836074,0,236852113,True,2,secondary,31.407,"LINESTRING (-82.986918 42.396007, -82.98714 42.396237)",35 mph,Conner Street,,,
62554886,62546682,0,333697808,True,2,secondary,44.644,"LINESTRING (-82.98964599999999 42.396081, -82.9893668 42.3957365)",35 mph,Conner Avenue,,,
62559716,62836086,0,506711999,True,3,secondary,24.326,"LINESTRING (-82.98843599999999 42.396841, -82.988722 42.396898)",35 mph,Conner Street,,,
62561491,62618649,0,38330185,True,4,secondary,50.624,"LINESTRING (-83.00341280000001 42.3462938, -83.00287659999999 42.3465179)",35 mph,East Jefferson Avenue,,,
62563347,62789699,0,506712001,True,2,secondary,20.334,"LINESTRING (-82.98678200000001 42.39499, -82.986541 42.394948)",35 mph,Conner Avenue,,,
62563371,62836070,0,506711998,True,2,secondary,30.902,"LINESTRING (-82.98632600000001 42.395396, -82.98654500000001 42.395622)",35 mph,Conner Street,,,
62567934,62789690,0,8748863,True,3,secondary,18.759,"LINESTRING (-82.98857099999999 42.395245, -82.988356 42.395188)",35 mph,Conner Avenue,,,
62618561,62618562,0,453835473,True,3,secondary,106.854,"LINESTRING (-83.03801679999999 42.331129, -83.036794 42.331455)",35 mph,East Jefferson Avenue,,,
62618562,62618563,0,453835473,True,3,secondary,21.561,"LINESTRING (-83.036794 42.331455, -83.036551 42.331528)",35 mph,East Jefferson Avenue,,,
62618563,62618564,0,453835473,True,3,secondary,6.636,"LINESTRING (-83.036551 42.331528, -83.036479 42.331555)",35 mph,East Jefferson Avenue,,,
62618564,62618566,0,453835473,True,3,secondary,16.683,"LINESTRING (-83.036479 42.331555, -83.0363026 42.3316292)",35 mph,East Jefferson Avenue,,,
62618566,62618567,0,453835473,True,3,secondary,16.838,"LINESTRING (-83.0363026 42.3316292, -83.0361398 42.3317211)",35 mph,East Jefferson Avenue,,,
62618567,1236010378,0,453835473,True,3,secondary,14.387,"LINESTRING (-83.0361398 42.3317211, -83.036012 42.3318095)",35 mph,East Jefferson Avenue,,,
62618571,62618573,0,453835473,True,3,secondary,8.239,"LINESTRING (-83.0359469 42.3318584, -83.0358847 42.3319165)",35 mph,East Jefferson Avenue,,,
62618573,62618575,0,453835473,True,3,secondary,7.139,"LINESTRING (-83.0358847 42.3319165, -83.0358373 42.3319703)",35 mph,East Jefferson Avenue,,,
62618575,62618578,0,453835473,True,3,secondary,9.798,"LINESTRING (-83.0358373 42.3319703, -83.0357728 42.3320444)",35 mph,East Jefferson Avenue,,,
62618578,4664507338,0,453835473,True,3,secondary,8.665,"LINESTRING (-83.0357728 42.3320444, -83.0357238 42.3321134)",35 mph,East Jefferson Avenue,,,
62618580,334810031,0,219846871,True,3,secondary,20.742,"LINESTRING (-83.0356707 42.3321878, -83.0355548 42.3323535)",35 mph,East Jefferson Avenue,,,
62618641,1228076912,0,38330185,True,4,secondary,52.278,"LINESTRING (-83.0046849 42.3458975, -83.0041241 42.3461194)",35 mph,East Jefferson Avenue,,,
62618646,1228076513,0,38330185,True,4,secondary,6.613,"LINESTRING (-83.00394319999999 42.3461616, -83.003867 42.3461807)",35 mph,East Jefferson Avenue,,,
62618649,7058943966,0,38330185,True,4,secondary,5.089,"LINESTRING (-83.00287659999999 42.3465179, -83.00282230000001 42.3465399)",35 mph,East Jefferson Avenue,,,
62618651,62618653,0,257526254,True,4,secondary,29.199,"LINESTRING (-83.0018773 42.3469375, -83.0015689 42.3470679)",35 mph,East Jefferson Avenue,,,
62618653,1228076873,0,257526255,True,4,secondary,9.528,"LINESTRING (-83.0015689 42.3470679, -83.0014687 42.347111)",35 mph,East Jefferson Avenue,,,
62618655,62618657,0,257526256,True,4,secondary,12.692,"LINESTRING (-83.0004629 42.3475539, -83.0003342 42.347617)",35 mph,East Jefferson Avenue,,,
62618657,7058943961,0,257526256,True,4,secondary,12.673,"LINESTRING (-83.0003342 42.347617, -83.0002125 42.347687)",35 mph,East Jefferson Avenue,,,
62618662,4556460598,0,257526256,True,4,secondary,8.275,"LINESTRING (-83.0000989 42.3477639, -83.00002739999999 42.3478163)",35 mph,East Jefferson Avenue,,,
62618823,5411423324,0,510958834,True,2,secondary,15.149,"LINESTRING (-82.9441868 42.3730255, -82.9443466 42.3729575)",35 mph,East Jefferson Avenue,,,
62618825,4992415268,0,510958831,True,2,secondary,12.531,"LINESTRING (-82.94341660000001 42.3733287, -82.943552 42.3732768)",35 mph,East Jefferson Avenue,,,
62618830,4999344857,0,510976129,True,2,secondary,71.831,"LINESTRING (-82.9422299 42.3738206, -82.9429937 42.3735061)",35 mph,East Jefferson Avenue,,,
62618832,5411423194,0,510976133,True,2,secondary,18.661,"LINESTRING (-82.941288 42.3742171, -82.94148490000001 42.3741334)",35 mph,East Jefferson Avenue,,,
62619049,1228076598,0,219571268,True,4,secondary,70.356,"LINESTRING (-83.00404279999999 42.3463113, -83.0047936 42.3460073)",35 mph,East Jefferson Avenue,,,
62619052,1228076439,0,219571268,True,4,secondary,29.184,"LINESTRING (-83.00311809999999 42.3467055, -83.0034244 42.3465727)",35 mph,East Jefferson Avenue,,,
62619054,4409577842,0,219571264,True,3,secondary,9.639,"LINESTRING (-83.00204410000001 42.3471629, -83.00214699999999 42.3471213)",35 mph,East Jefferson Avenue,,,
62619056,62619054,0,257526253,True,4,secondary,26.335,"LINESTRING (-83.00177050000001 42.3472862, -83.00204410000001 42.3471629)",35 mph,East Jefferson Avenue,,,
62619058,4556460590,0,530324251,True,4,secondary,10.538,"LINESTRING (-83.0004098 42.3478835, -83.0005194 42.3478343)",35 mph,East Jefferson Avenue,,,
62657485,6925561103,0,69706030,False,2,residential,6.428,"LINESTRING (-83.01844389999999 42.3375465, -83.01847890000001 42.3375982)",25 mph,Joseph Campau Street,,,
62657485,6925561107,0,69706030,False,2,residential,5.533,"LINESTRING (-83.01844389999999 42.3375465, -83.0184146 42.3375017)",25 mph,Joseph Campau Street,,,
62672369,6933862012,0,69706030,False,2,residential,11.42,"LINESTRING (-83.01772149999999 42.3364629, -83.0177827 42.3365551)",25 mph,Joseph Campau Street,,,
62672369,6933862054,0,69706030,False,2,residential,12.144,"LINESTRING (-83.01772149999999 42.3364629, -83.01766000000001 42.3363636)",25 mph,Joseph Campau Street,,,
62758317,6933862008,0,69706030,False,2,residential,8.024,"LINESTRING (-83.0181285 42.3370662, -83.01817200000001 42.3371308)",25 mph,Joseph Campau Street,,,
62758317,7667222874,0,69706030,False,2,residential,5.918,"LINESTRING (-83.0181285 42.3370662, -83.0180963 42.3370186)",25 mph,Joseph Campau Street,,,
62789657,63057894,0,333697808,True,2,secondary,11.475,"LINESTRING (-82.9901876 42.3971179, -82.990177 42.397015)",35 mph,Conner Avenue,,,
62789671,62789668,0,506712001,True,2,secondary,70.881,"LINESTRING (-82.98582399999999 42.39469, -82.98513199999999 42.394309)",35 mph,Conner Avenue,,,
62789690,4963897415,0,8748863,True,3,secondary,16.504,"LINESTRING (-82.988356 42.395188, -82.98815759999999 42.3951643)",35 mph,Conner Avenue,,,
62789695,62789697,0,506712000,True,2,secondary,50.302,"LINESTRING (-82.98791199999999 42.395135, -82.987306 42.395069)",35 mph,Conner Avenue,,,
62789697,62563347,0,506712000,True,2,secondary,43.918,"LINESTRING (-82.987306 42.395069, -82.98678200000001 42.39499)",35 mph,Conner Avenue,,,
62789699,62789671,0,506712001,True,2,secondary,65.497,"LINESTRING (-82.986541 42.394948, -82.98582399999999 42.39469)",35 mph,Conner Avenue,,,
62792262,62793261,0,25966590,True,2,secondary,17.921,"LINESTRING (-82.98761620000001 42.3965738, -82.98780480000001 42.3966549)",35 mph,Conner Street,,yes,
62793252,283274068,0,25966589,True,3,secondary,20.853,"LINESTRING (-82.9892275 42.3955796, -82.9890518 42.3954442)",35 mph,Conner Street,,yes,
62793261,62546659,0,25966590,True,2,secondary,6.038,"LINESTRING (-82.98780480000001 42.3966549, -82.98787 42.39668)",35 mph,Conner Street,,yes,
62800724,6933862058,0,69706030,False,2,residential,5.99,"LINESTRING (-83.0188526 42.338166, -83.01888460000001 42.3382144)",25 mph,Joseph Campau Street,,,
62800724,6933862056,0,69706030,False,2,residential,6.304,"LINESTRING (-83.0188526 42.338166, -83.0188191 42.338115)",25 mph,Joseph Campau Street,,,
62833515,1236029032,0,69706030,False,2,residential,2.181,"LINESTRING (-83.0170088 42.3354367, -83.0170313 42.3354471)",25 mph,Joseph Campau Street,,,
62833517,6933861580,0,69706030,False,2,residential,9.713,"LINESTRING (-83.0170789 42.3354968, -83.0171342 42.335574)",25 mph,Joseph Campau Street,,,
62833517,1236029152,0,69706030,False,2,residential,4.628,"LINESTRING (-83.0170789 42.3354968, -83.0170493 42.3354614)",25 mph,Joseph Campau Street,,,
62833519,6933861568,0,69706030,False,2,residential,10.205,"LINESTRING (-83.0173041 42.3358311, -83.0173582 42.3359137)",25 mph,Joseph Campau Street,,,
62833519,1236029132,0,69706030,False,2,residential,2.393,"LINESTRING (-83.0173041 42.3358311, -83.0173028 42.3358096)",25 mph,Joseph Campau Street,,,
62836064,62836066,0,8758163,True,2,secondary,32.806,"LINESTRING (-82.985472 42.394668, -82.985747 42.394882)",35 mph,Conner Street,,,
62836066,62836068,0,8758163,True,2,secondary,29.72,"LINESTRING (-82.985747 42.394882, -82.985984 42.395084)",35 mph,Conner Street,,,
62836068,62563371,0,8758163,True,2,secondary,44.636,"LINESTRING (-82.985984 42.395084, -82.98632600000001 42.395396)",35 mph,Conner Street,,,
62836070,62836072,0,506711998,True,2,secondary,35.822,"LINESTRING (-82.98654500000001 42.395622, -82.986795 42.395886)",35 mph,Conner Street,,,
62836072,62551730,0,506711998,True,2,secondary,16.824,"LINESTRING (-82.986795 42.395886, -82.986918 42.396007)",35 mph,Conner Street,,,
62836074,62836076,0,236852113,True,2,secondary,15.777,"LINESTRING (-82.98714 42.396237, -82.987263 42.396346)",35 mph,Conner Street,,,
62836076,62836077,0,236852113,True,2,secondary,11.726,"LINESTRING (-82.987263 42.396346, -82.987362 42.396422)",35 mph,Conner Street,,,
62836077,62836079,0,236852113,True,2,secondary,10.635,"LINESTRING (-82.987362 42.396422, -82.98745700000001 42.396487)",35 mph,Conner Street,,,
62836079,62792262,0,25966590,True,2,secondary,16.25,"LINESTRING (-82.98745700000001 42.396487, -82.98761620000001 42.3965738)",35 mph,Conner Street,,yes,
62836081,62836084,0,25966591,True,2,secondary,16.221,"LINESTRING (-82.988067 42.396759, -82.988254 42.396806)",35 mph,Conner Street,,,
62836084,62559716,0,25966591,True,2,secondary,15.444,"LINESTRING (-82.988254 42.396806, -82.98843599999999 42.396841)",35 mph,Conner Street,,,
62836086,62836088,0,506711999,True,3,secondary,10.865,"LINESTRING (-82.988722 42.396898, -82.988845 42.396934)",35 mph,Conner Street,,,
62836088,4217516692,0,506711999,True,3,secondary,7.228,"LINESTRING (-82.988845 42.396934, -82.9889228 42.3969644)",35 mph,Conner Street,,,
62836092,62836095,0,422029613,True,3,secondary,13.501,"LINESTRING (-82.98893200000001 42.396968, -82.98907 42.397034)",35 mph,Conner Street,,,
62836095,62836097,0,422029613,True,3,secondary,13.145,"LINESTRING (-82.98907 42.397034, -82.989199 42.397104)",35 mph,Conner Street,,,
62836097,62836099,0,422029613,True,3,secondary,13.169,"LINESTRING (-82.989199 42.397104, -82.989322 42.39718)",35 mph,Conner Street,,,
62836099,62836101,0,422029613,True,3,secondary,20.868,"LINESTRING (-82.989322 42.39718, -82.9894929 42.3973189)",35 mph,Conner Street,,,
62836305,62567934,0,8748863,True,3,secondary,8.551,"LINESTRING (-82.988669 42.395271, -82.98857099999999 42.395245)",35 mph,Conner Avenue,,,
62836307,62836305,0,8748863,True,3,secondary,21.411,"LINESTRING (-82.9888936 42.3953688, -82.988669 42.395271)",35 mph,Conner Avenue,,,
62870012,62870015,0,58897791,False,,tertiary,18.311,"LINESTRING (-83.12138 42.424878, -83.12157500000001 42.424958)",30 mph,Pontchartrain Boulevard,,,
