u,v,key,osmid,oneway,highway,maxspeed,length,geometry,lanes,name,access,service,width,tunnel,junction,area,bridge
2330628784,2331583561,0,504869280,False,service,20,21.025,"LINESTRING (37.5762023 55.5010174, 37.5761463 55.500831)",,,,,,,,,
2330628784,2330628823,0,504869280,False,service,20,26.154,"LINESTRING (37.5762023 55.5010174, 37.5762748 55.501249)",,,,,,,,,
2330628789,2330628740,0,224243411,False,service,20,11.595,"LINESTRING (37.5768228 55.5040818, 37.5768053 55.5041856)",,,,,,,,,
2330628789,2330628761,0,224243411,False,service,20,6.681,"LINESTRING (37.5768228 55.5040818, 37.5768376 55.5040223)",,,,,,,,,
2330628802,2419780829,0,224243403,False,service,20,19.408,"LINESTRING (37.5747227 55.501423, 37.5744209 55.5014583)",,,,,,,,,
2330628802,3457116896,0,224243403,False,service,20,43.256,"LINESTRING (37.5747227 55.501423, 37.575395 55.5013434)",,,,,,,,,
2330628802,2330628837,0,338602920,False,service,20,109.002,"LINESTRING (37.5747227 55.501423, 37.5750349 55.5023872)",,,,,,,,,
2330628807,2330628632,0,338602920,False,service,20,11.159,"LINESTRING (37.575703 55.5023336, 37.5755898 55.5024108)",,,,,,,,,
2330628807,2330628616,0,338602920,False,service,20,31.661,"LINESTRING (37.575703 55.5023336, 37.5761975 55.5022823)",,,,,,,,,
2330628807,5071100069,0,504869286,False,service,20,28.114,"LINESTRING (37.575703 55.5023336, 37.5756236 55.5020848)",,,,,,,,,
2330628812,2330628614,0,338602920,False,service,20,18.623,"LINESTRING (37.5765318 55.5029892, 37.5764781 55.5028245)",,,,,,,,,
2330628812,2330628831,0,338602920,False,service,20,17.434,"LINESTRING (37.5765318 55.5029892, 37.576589 55.5031426)",,,,,,,,,
2330628813,2330628845,0,224243411,False,service,20,6.59,"LINESTRING (37.5765119 55.5049364, 37.5764589 55.5048853)",,,,,,,,,
2330628813,3457116907,0,224243411,False,service,20,7.629,"LINESTRING (37.5765119 55.5049364, 37.5766305 55.5049504)",,,,,,,,,
2330628814,2330628830,0,224243411,False,service,20,18.821,"LINESTRING (37.5764659 55.504299, 37.5761698 55.504276)",,,,,,,,,
2330628814,3457116906,0,224243411,False,service,20,16.077,"LINESTRING (37.5764659 55.504299, 37.5767037 55.5042464)",,,,,,,,,
2330628814,2330628832,0,224243411,False,service,20,16.521,"LINESTRING (37.5764659 55.504299, 37.57645 55.5044473)",,,,,,,,,
2330628816,2330628699,0,224243392,False,service,20,20.384,"LINESTRING (37.5766526 55.5046269, 37.5769718 55.5045965)",,,,,,,,,
2330628821,2330628697,0,224243396,False,service,20,52.118,"LINESTRING (37.5755647 55.5020287, 37.5763709 55.5019229)",,,,,,,,,
2330628821,5071100070,0,504869286,False,service,20,8.107,"LINESTRING (37.5755647 55.5020287, 37.5755064 55.5019637)",,,,,,,,,
2330628821,5071100069,0,504869286,False,service,20,7.258,"LINESTRING (37.5755647 55.5020287, 37.5756236 55.5020848)",,,,,,,,,
2330628823,3457116896,0,224243403,False,service,20,56.395,"LINESTRING (37.5762748 55.501249, 37.575395 55.5013434)",,,,,,,,,
2330628823,2330628784,0,504869280,False,service,20,26.154,"LINESTRING (37.5762748 55.501249, 37.5762023 55.5010174)",,,,,,,,,
2330628823,2330628842,0,504869283,False,service,20,11.713,"LINESTRING (37.5762748 55.501249, 37.5764297 55.5013073)",,,,,,,,,
2330628824,3457116900,0,224243396,False,service,20,5.879,"LINESTRING (37.576864 55.502401, 37.5767846 55.5024288)",,,,,,,,,
2330628824,3457116901,0,224243396,False,service,20,6.38,"LINESTRING (37.576864 55.502401, 37.5768897 55.5023455)",,,,,,,,,
2330628830,2330628755,0,224243411,False,service,20,23.208,"LINESTRING (37.5761698 55.504276, 37.5758129 55.504328)",,,,,,,,,
2330628830,2330628814,0,224243411,False,service,20,18.821,"LINESTRING (37.5761698 55.504276, 37.5764659 55.504299)",,,,,,,,,
2330628831,2330628812,0,338602920,False,service,20,17.434,"LINESTRING (37.576589 55.5031426, 37.5765318 55.5029892)",,,,,,,,,
2330628831,2330628652,0,338602920,False,service,20,13.934,"LINESTRING (37.576589 55.5031426, 37.5766171 55.5032669)",,,,,,,,,
2330628832,2330628814,0,224243411,False,service,20,16.521,"LINESTRING (37.57645 55.5044473, 37.5764659 55.504299)",,,,,,,,,
2330628832,2330628845,0,224243411,False,service,20,48.707,"LINESTRING (37.57645 55.5044473, 37.5764589 55.5048853)",,,,,,,,,
2330628835,2419780832,0,224243399,False,service,20,92.898,"LINESTRING (37.5762364 55.504079, 37.5759586 55.5032585)",,,,,,,,,
2330628835,2330504263,0,224243399,False,service,20,62.041,"LINESTRING (37.5762364 55.504079, 37.5752706 55.5041891)",,,,,,,,,
2330628835,2330628761,0,224243411,False,service,20,38.382,"LINESTRING (37.5762364 55.504079, 37.5768376 55.5040223)",,,,,,,,,
2330628837,2330628802,0,338602920,False,service,20,109.002,"LINESTRING (37.5750349 55.5023872, 37.5747227 55.501423)",,,,,,,,,
2330628837,5071100068,0,338602920,False,service,20,10.716,"LINESTRING (37.5750349 55.5023872, 37.5751589 55.5024532)",,,,,,,,,
2330628839,2419780829,0,224243403,False,service,20,12.177,"LINESTRING (37.5742315 55.5014803, 37.5744209 55.5014583)",,,,,,,,,
2330628842,2330628823,0,504869283,False,service,20,11.713,"LINESTRING (37.5764297 55.5013073, 37.5762748 55.501249)",,,,,,,,,
2330628842,3458979432,0,504869283,False,service,20,14.379,"LINESTRING (37.5764297 55.5013073, 37.5764779 55.5014337)",,,,,,,,,
2330628844,3457116907,0,224243411,False,service,20,46.166,"LINESTRING (37.5773578 55.5048983, 37.5766305 55.5049504)",,,,,,,,,
2330628844,3457116909,0,224243411,False,service,20,9.703,"LINESTRING (37.5773578 55.5048983, 37.57751 55.5049119)",,,,,,,,,
2330628845,2330628832,0,224243411,False,service,20,48.707,"LINESTRING (37.5764589 55.5048853, 37.57645 55.5044473)",,,,,,,,,
2330628845,2330628813,0,224243411,False,service,20,6.59,"LINESTRING (37.5764589 55.5048853, 37.5765119 55.5049364)",,,,,,,,,
2330628849,2419780841,0,224243433,False,service,20,44.29,"LINESTRING (37.577241 55.5055449, 37.5774366 55.5059275)",,,,,,,,,
2330628849,2330628669,0,224243433,False,service,20,35.715,"LINESTRING (37.577241 55.5055449, 37.5766764 55.5055753)",,,,,,,,,
2331583470,2331583510,0,504869272,False,service,20,31.115,"LINESTRING (37.5783164 55.5015387, 37.5788035 55.5014919)",,,,,,,,,
2331583470,2331583492,0,504869273,False,service,20,25.409,"LINESTRING (37.5783164 55.5015387, 37.578244 55.5013139)",,,,,,,,,
2331583475,1289109312,0,113711146,False,service,20,52.241,"LINESTRING (37.577812 55.5043053, 37.5776999 55.5038398)",,,,,,,,,
2331583475,1289109332,0,113711146,False,service,20,35.209,"LINESTRING (37.577812 55.5043053, 37.5779965 55.5046042)",,,,,,,,,
2331583487,2331583531,0,224337168,False,service,20,29.278,"LINESTRING (37.5773382 55.5006816, 37.5768757 55.5007082)",,,,,,,,,
2331583489,2331583565,0,504869277,False,service,20,26.399,"LINESTRING (37.5773301 55.5012088, 37.5777419 55.5011645)",,,,,,,,,
2331583489,3457116895,0,504869279,False,service,20,17.144,"LINESTRING (37.5773301 55.5012088, 37.5772796 55.5010573)",,,,,,,,,
2331583492,2331583518,0,504869273,False,service,20,29.09,"LINESTRING (37.578244 55.5013139, 37.5777886 55.5013576)",,,,,,,,,
2331583492,2331583470,0,504869273,False,service,20,25.409,"LINESTRING (37.578244 55.5013139, 37.5783164 55.5015387)",,,,,,,,,
2331583501,2331583538,0,224243413,False,service,20,14.786,"LINESTRING (37.5783164 55.5010296, 37.5785382 55.5010732)",,,,,,,,,
2331583501,2331583515,0,224243413,False,service,20,34.839,"LINESTRING (37.5783164 55.5010296, 37.57777 55.5010785)",,,,,,,,,
2331583510,2331583554,0,224243413,False,service,20,35.327,"LINESTRING (37.5788035 55.5014919, 37.5787063 55.501179)",,,,,,,,,
2331583510,2331583470,0,504869272,False,service,20,31.115,"LINESTRING (37.5788035 55.5014919, 37.5783164 55.5015387)",,,,,,,,,
2331583515,2331583501,0,224243413,False,service,20,34.839,"LINESTRING (37.57777 55.5010785, 37.5783164 55.5010296)",,,,,,,,,
2331583515,2419780826,0,224337167,False,service,20,50.833,"LINESTRING (37.57777 55.5010785, 37.5776696 55.5006249)",,,,,,,,,
2331583515,2331583565,0,504869275,False,service,20,9.725,"LINESTRING (37.57777 55.5010785, 37.5777419 55.5011645)",,,,,,,,,
2331583516,2330504335,0,224337166,False,service,20,11.861,"LINESTRING (37.5767869 55.5004318, 37.57685 55.5003313)",,,,,,,,,
2331583516,2331583539,0,504869268,False,service,20,83.262,"LINESTRING (37.5767869 55.5004318, 37.5754887 55.5005733)",,,,,,,,,
2331583516,2331583531,0,504869270,False,service,20,31.239,"LINESTRING (37.5767869 55.5004318, 37.5768757 55.5007082)",,,,,,,,,
2331583518,2331583492,0,504869273,False,service,20,29.09,"LINESTRING (37.5777886 55.5013576, 37.578244 55.5013139)",,,,,,,,,
2331583518,2331583565,0,504869275,False,service,20,21.672,"LINESTRING (37.5777886 55.5013576, 37.5777419 55.5011645)",,,,,,,,,
2331583531,2331583487,0,224337168,False,service,20,29.278,"LINESTRING (37.5768757 55.5007082, 37.5773382 55.5006816)",,,,,,,,,
2331583531,2331583516,0,504869270,False,service,20,31.239,"LINESTRING (37.5768757 55.5007082, 37.5767869 55.5004318)",,,,,,,,,
2331583531,3457112692,0,504869280,False,service,20,11.258,"LINESTRING (37.5768757 55.5007082, 37.5767403 55.5007743)",,,,,,,,,
2331583532,3457116893,0,504869279,False,service,20,6.01,"LINESTRING (37.5768312 55.5010124, 37.57692 55.5010322)",,,,,,,,,
2331583532,3457116894,0,504869279,False,service,20,6.445,"LINESTRING (37.5768312 55.5010124, 37.5767846 55.5009608)",,,,,,,,,
2331583538,2331583554,0,224243413,False,service,20,15.827,"LINESTRING (37.5785382 55.5010732, 37.5787063 55.501179)",,,,,,,,,
2331583538,2331583501,0,224243413,False,service,20,14.786,"LINESTRING (37.5785382 55.5010732, 37.5783164 55.5010296)",,,,,,,,,
2331583539,2331583568,0,224337151,False,service,20,49.382,"LINESTRING (37.5754887 55.5005733, 37.5756013 55.5010128)",,,,,,,,,
2331583539,2330504341,0,224337158,False,service,20,43.474,"LINESTRING (37.5754887 55.5005733, 37.5753812 55.5001871)",,,,,,,,,
2331583539,2331583516,0,504869268,False,service,20,83.262,"LINESTRING (37.5754887 55.5005733, 37.5767869 55.5004318)",,,,,,,,,
2331583540,2330504341,0,224337158,False,service,20,13.941,"LINESTRING (37.5752828 55.5000748, 37.5753812 55.5001871)",,,,,,,,,
2331583550,2331583594,0,504869279,False,service,20,4.707,"LINESTRING (37.5771745 55.5010111, 37.5772469 55.5010216)",,,,,,,,,
2331583550,3457116893,0,504869279,False,service,20,16.199,"LINESTRING (37.5771745 55.5010111, 37.57692 55.5010322)",,,,,,,,,
2331583554,2331583510,0,224243413,False,service,20,35.327,"LINESTRING (37.5787063 55.501179, 37.5788035 55.5014919)",,,,,,,,,
2331583554,2331583538,0,224243413,False,service,20,15.827,"LINESTRING (37.5787063 55.501179, 37.5785382 55.5010732)",,,,,,,,,
2331583561,3457112692,0,504869280,False,service,20,37.938,"LINESTRING (37.5761463 55.500831, 37.5767403 55.5007743)",,,,,,,,,
2331583561,2330628784,0,504869280,False,service,20,21.025,"LINESTRING (37.5761463 55.500831, 37.5762023 55.5010174)",,,,,,,,,
2331583565,2331583515,0,504869275,False,service,20,9.725,"LINESTRING (37.5777419 55.5011645, 37.57777 55.5010785)",,,,,,,,,
2331583565,2331583518,0,504869275,False,service,20,21.672,"LINESTRING (37.5777419 55.5011645, 37.5777886 55.5013576)",,,,,,,,,
2331583565,2331583489,0,504869277,False,service,20,26.399,"LINESTRING (37.5777419 55.5011645, 37.5773301 55.5012088)",,,,,,,,,
2331583568,5071100073,0,224337151,False,service,20,9.513,"LINESTRING (37.5756013 55.5010128, 37.5757164 55.5010682)",,,,,,,,,
2331583568,2331583539,0,224337151,False,service,20,49.382,"LINESTRING (37.5756013 55.5010128, 37.5754887 55.5005733)",,,,,,,,,
2331583579,2330504335,0,224337166,False,service,20,11.16,"LINESTRING (37.5768898 55.5002335, 37.57685 55.5003313)",,,,,,,,,
2331583594,3457116895,0,504869279,False,service,20,4.472,"LINESTRING (37.5772469 55.5010216, 37.5772796 55.5010573)",,,,,,,,,
2331583594,2331583550,0,504869279,False,service,20,4.707,"LINESTRING (37.5772469 55.5010216, 37.5771745 55.5010111)",,,,,,,,,
2334144233,545808173,0,63211559,False,service,20,4.71,"LINESTRING (37.5683749 55.5697158, 37.5684024 55.5697552)",,,,,,,,,
2334144233,784693391,0,63211559,False,service,20,10.285,"LINESTRING (37.5683749 55.5697158, 37.5683108 55.5696307)",,,,,,,,,
2334217026,669218156,0,52732590,False,service,20,59.539,"LINESTRING (37.7029062 55.6669274, 37.7022256 55.6673007)",,,,,,,,,
2336050827,1816701751,0,151991189,False,service,20,44.28,"LINESTRING (37.608817 55.6068592, 37.6086416 55.6064735)",,,,,,,,,
2336050827,1648230894,0,151991189,False,service,20,5.258,"LINESTRING (37.608817 55.6068592, 37.6088378 55.606905)",,,,,,,,,
2336054564,1939430237,0,356627063,False,service,20,5.576,"LINESTRING (37.6083561 55.6069838, 37.6082708 55.6069977)",,1-я Покровская улица,,,,,,,
2336054564,1857476049,0,356627063,False,service,20,26.21,"LINESTRING (37.6083561 55.6069838, 37.6087569 55.6069182)",,1-я Покровская улица,,,,,,,
2343338676,545902651,0,43367633,True,service,10,12.048,"LINESTRING (37.6202527 55.6413728, 37.6203417 55.6414688)",,,,,,,,,
2344725434,303534480,0,539208876,False,residential,20,56.324,"LINESTRING (37.3658686 55.8504747, 37.3665504 55.8501429)",,Пятницкое шоссе (дублёр),,,,,,,
2344725434,303534245,0,539208876,False,residential,20,29.856,"LINESTRING (37.3658686 55.8504747, 37.3655066 55.8506502)",,Пятницкое шоссе (дублёр),,,,,,,
2344725472,248543382,0,539208876,False,residential,20,18.658,"LINESTRING (37.3669099 55.849966, 37.3671307 55.8498529)",,Пятницкое шоссе (дублёр),,,,,,,
2344725472,6528521057,0,539208876,False,residential,20,1.771,"LINESTRING (37.3669099 55.849966, 37.3668881 55.8499762)",,Пятницкое шоссе (дублёр),,,,,,,
2348527200,7767756144,0,226004569,False,secondary,20,8.497,"LINESTRING (37.6956665 55.8009314, 37.6957902 55.8009631)",2,улица Олений Вал,,,,,,,
2348527204,5502312777,0,226004569,False,secondary,20,6.785,"LINESTRING (37.6963643 55.8010887, 37.6962618 55.8010686)",2,улица Олений Вал,,,,,,,
2349062197,613547582,0,48289813,False,service,20,26.271,"LINESTRING (37.4406873 55.8580762, 37.4411008 55.8581205)",,,,,,,,,
2349062197,612972405,0,48289813,False,service,20,139.169,"LINESTRING (37.4406873 55.8580762, 37.4384969 55.8578414)",,,,,,,,,
2363060461,317439029,0,28873491,False,service,20,36.681,"LINESTRING (37.5780235 55.5691621, 37.5785465 55.5690159)",,,,,,,,,
2363060461,317439028,0,28873491,False,service,20,11.352,"LINESTRING (37.5780235 55.5691621, 37.5778616 55.5692073)",,,,,,,,,
2364071531,542373681,0,43231122,False,service,20,47.089,"LINESTRING (37.5839745 55.5660561, 37.5836903 55.5656643)",,,,,,,,,
2364071531,542373836,0,43231122,False,service,20,53.086,"LINESTRING (37.5839745 55.5660561, 37.5842949 55.5664978)",,,,,,,,,
2364338030,1308018383,0,23763212,False,service,20,40.712,"LINESTRING (37.8263072 55.7779591, 37.8260617 55.7782982)",,,,,,,,,
2364338030,2874313621,0,23763212,False,service,20,11.777,"LINESTRING (37.8263072 55.7779591, 37.8263782 55.777861)",,,,,,,,,
2369469880,1108032630,0,95552863,False,service,10,18.581,"LINESTRING (37.6687145 55.6766845, 37.6687153 55.6768516)",,,,,,,,,
2369469880,1108033203,0,95552863,False,service,10,23.684,"LINESTRING (37.6687145 55.6766845, 37.6686799 55.6764724)",,,,,,,,,
2369536071,4093500723,0,69323138,False,living_street,20,19.352,"LINESTRING (37.6652635 55.6809492, 37.6655699 55.6809281)",2,,,,,,,,
2369536071,632673185,0,69323138,False,living_street,20,12.246,"LINESTRING (37.6652635 55.6809492, 37.6650701 55.6809647)",2,,,,,,,,
2369536074,705066296,0,56188105,False,living_street,20,23.171,"LINESTRING (37.6655875 55.6829127, 37.6659552 55.6828915)",2,,,,,,,,
2369536074,705066295,0,56188105,False,living_street,20,14.166,"LINESTRING (37.6655875 55.6829127, 37.6653627 55.6829257)",2,,,,,,,,
2369536088,2471170831,0,69323113,False,service,20,3.571,"LINESTRING (37.668121 55.6854353, 37.6681225 55.6854032)",,,,,,,,,
2369536088,830597492,0,69323113,False,service,20,16.963,"LINESTRING (37.668121 55.6854353, 37.6681137 55.6855878)",,,,,,,,,
2371091158,2717176430,0,228425576,False,service,20,14.908,"LINESTRING (37.6013529 55.50343, 37.6012315 55.5033149)",,,,,,,,,
2371091159,2371091163,0,266766947,False,service,20,68.9,"LINESTRING (37.6023575 55.5025224, 37.6014575 55.5028747)",,,,,,,,,
2371091159,2371091166,0,266766947,False,service,20,45.408,"LINESTRING (37.6023575 55.5025224, 37.6019235 55.5021963)",,,,,,,,,
2371091161,2371091166,0,266766947,False,service,20,68.422,"LINESTRING (37.6010161 55.5025347, 37.6019235 55.5021963)",,,,,,,,,
2371091161,2371091163,0,266766947,False,service,20,46.926,"LINESTRING (37.6010161 55.5025347, 37.6014575 55.5028747)",,,,,,,,,
2371091162,2371096281,0,266766947,False,service,20,13.752,"LINESTRING (37.6012901 55.5019771, 37.6014778 55.5019139)",,,,,,,,,
2371091162,2371091164,0,266766947,False,service,20,51.055,"LINESTRING (37.6012901 55.5019771, 37.6006114 55.5022282)",,,,,,,,,
2371091163,2371091161,0,266766947,False,service,20,46.926,"LINESTRING (37.6014575 55.5028747, 37.6010161 55.5025347)",,,,,,,,,
2371091163,2371091159,0,266766947,False,service,20,68.9,"LINESTRING (37.6014575 55.5028747, 37.6023575 55.5025224)",,,,,,,,,
2371091164,2371091162,0,266766947,False,service,20,51.055,"LINESTRING (37.6006114 55.5022282, 37.6012901 55.5019771)",,,,,,,,,
2371091164,2371096282,0,266766947,False,service,20,21.569,"LINESTRING (37.6006114 55.5022282, 37.6004701 55.5024049)",,,,,,,,,
2371091165,2371096282,0,266766947,False,service,20,21.558,"LINESTRING (37.6004489 55.5025984, 37.6004701 55.5024049)",,,,,,,,,
2371091165,2717176430,0,266766947,False,service,20,93.683,"LINESTRING (37.6004489 55.5025984, 37.6012315 55.5033149)",,,,,,,,,
2371091166,2371091159,0,266766947,False,service,20,45.408,"LINESTRING (37.6019235 55.5021963, 37.6023575 55.5025224)",,,,,,,,,
2371091166,2371096281,0,266766947,False,service,20,42.118,"LINESTRING (37.6019235 55.5021963, 37.6014778 55.5019139)",,,,,,,,,
2371091166,2371091161,0,266766947,False,service,20,68.422,"LINESTRING (37.6019235 55.5021963, 37.6010161 55.5025347)",,,,,,,,,
2371096281,2723149545,0,232216370,False,service,20,11.77,"LINESTRING (37.6014778 55.5019139, 37.6013605 55.5018315)",,,,,,,,,
2371096281,2371091166,0,266766947,False,service,20,42.118,"LINESTRING (37.6014778 55.5019139, 37.6019235 55.5021963)",,,,,,,,,
2371096281,2371091162,0,266766947,False,service,20,13.752,"LINESTRING (37.6014778 55.5019139, 37.6012901 55.5019771)",,,,,,,,,
2371096282,2371091164,0,266766947,False,service,20,21.569,"LINESTRING (37.6004701 55.5024049, 37.6006114 55.5022282)",,,,,,,,,
2371096282,2371091165,0,266766947,False,service,20,21.558,"LINESTRING (37.6004701 55.5024049, 37.6004489 55.5025984)",,,,,,,,,
2371096283,817666111,0,268540248,False,service,20,18.83,"LINESTRING (37.5998247 55.5026205, 37.6001144 55.5026624)",,,,,,,,,
2371096283,3433257000,0,268540248,False,service,20,19.617,"LINESTRING (37.5998247 55.5026205, 37.5995136 55.5026117)",,,,,,,,,
2371096284,3433257000,0,268540248,False,service,20,14.949,"LINESTRING (37.5992963 55.5026658, 37.5995136 55.5026117)",,,,,,,,,
2371096284,2371096285,0,268540248,False,service,20,53.688,"LINESTRING (37.5992963 55.5026658, 37.59858 55.5029276)",,,,,,,,,
2371096285,2371096284,0,268540248,False,service,20,53.688,"LINESTRING (37.59858 55.5029276, 37.5992963 55.5026658)",,,,,,,,,
2371096285,2371099159,0,268540248,False,service,20,18.972,"LINESTRING (37.59858 55.5029276, 37.5983397 55.5030305)",,,,,,,,,
2371099157,2371099158,0,228426228,False,service,20,43.031,"LINESTRING (37.6002992 55.5027618, 37.599727 55.5029733)",,,,,,,,,
2371099157,2717176432,0,268540248,False,service,20,82.558,"LINESTRING (37.6002992 55.5027618, 37.6009583 55.5034036)",,,,,,,,,
2371099157,817666111,0,268540248,False,service,20,16.05,"LINESTRING (37.6002992 55.5027618, 37.6001144 55.5026624)",,,,,,,,,
