u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,lanes,ref,width,est_width,bridge,tunnel,junction,area,service
1046607422,4407308354,0,"[90264608, 443098922]",Carrer de Petrarca,residential,30,True,140.44299999999998,"LINESTRING (2.1648094 41.4288587, 2.165033 41.4289916, 2.1653696 41.4291796, 2.1657505 41.4293921, 2.1660277 41.4295477, 2.1661279 41.4296062, 2.1661527 41.4296207)",yes,,,,,,,,,
1046607422,3825223114,0,145410061,Carrer del Duero,living_street,20,True,89.005,"LINESTRING (2.1648094 41.4288587, 2.1649729 41.4287003, 2.1654628 41.4282257)",,1,,,,,,,,
1046612981,1046612993,0,90265351,Passatge de la Plana,residential,30,False,44.615,"LINESTRING (2.1575189 41.4306955, 2.1570151 41.4308308)",,,,,,,,,,
1046612983,1046612998,0,90265353,Baixada de Rivero,living_street,20,True,59.587,"LINESTRING (2.1579962 41.431013, 2.1581144 41.4304845)",,1,,,,,,,,
1046612983,30254614,0,146179945,Carrer de Rivero,living_street,20,True,98.973,"LINESTRING (2.1579962 41.431013, 2.1588452 41.4310878, 2.1590922 41.4312545)",,1,,,,,,,,
1046612989,1046612991,0,90265355,Carrer de Granollers,residential,30,True,82.86,"LINESTRING (2.1622314 41.4280512, 2.1613594 41.4276937)",,2,,,,,,,,
1046612989,6978253598,0,"[745485977, 90265354]",Carrer d'Estoril,residential,30,False,61.601,"LINESTRING (2.1622314 41.4280512, 2.1627205 41.4277042, 2.162728 41.4276554)",,1,,,,,,,,
1046612989,490941580,0,90265354,Carrer d'Estoril,residential,30,False,119.196,"LINESTRING (2.1622314 41.4280512, 2.1614384 41.4288306, 2.1613755 41.4289092)",,1,,,,,,,,
1046612989,1046613006,0,664484224,Carrer de Granollers,residential,30,True,93.044,"LINESTRING (2.1622314 41.4280512, 2.1630295 41.4284242, 2.1631785 41.4284938)",,2,,,,,,,,
1046612991,2576838582,0,"[251467392, 90265355, 251467391]","['Carrer de Granollers', ""Carrer d'Aiguafreda"", 'Carrer de les Franqueses']",residential,30,True,204.492,"LINESTRING (2.1613594 41.4276937, 2.1600477 41.4271123, 2.1599653 41.4270758, 2.1600546 41.4269366, 2.1595035 41.426712)",,"['1', '2']",,,,,,,,
1046612991,1046613011,0,90265356,Baixada de Can Mateu,residential,30,True,54.550999999999995,"LINESTRING (2.1613594 41.4276937, 2.1609788 41.4280409, 2.1609446 41.4280731)",,1,,,,,,,,
1046612993,1046612981,0,90265351,Passatge de la Plana,residential,30,False,44.615,"LINESTRING (2.1570151 41.4308308, 2.1575189 41.4306955)",,,,,,,,,,
1046612993,4416582754,0,"[83223137, 83223139]","['Passatge de la Plana', 'Carrer Curt']",residential,30,True,50.079,"LINESTRING (2.1570151 41.4308308, 2.1569958 41.4307938, 2.156536 41.4307662, 2.1564501 41.4307591)",,,,,,,,,,
1046612995,258565861,0,260927894,Carrer de Santa Joana d'Arc,residential,30,True,46.48,"LINESTRING (2.15808 41.4298432, 2.1582436 41.4294436)",,1,,,,,,,,
1046612995,2576838595,0,251467396,Carrer de Crehuet,living_street,20,False,77.94800000000001,"LINESTRING (2.15808 41.4298432, 2.1588759 41.4301066, 2.1589381 41.4301207)",,,,,,,,,,
1046612995,955030173,0,251467396,Carrer de Crehuet,living_street,20,False,73.03800000000001,"LINESTRING (2.15808 41.4298432, 2.1573854 41.4296326, 2.1572678 41.429597)",,,,,,,,,,
1046612997,1588281317,0,90265349,Carrer de Grífols,residential,30,True,53.368,"LINESTRING (2.1595877 41.4275277, 2.1596988 41.4275727, 2.1601509 41.4277558)",,1,,,,,,,,
1046612998,4591013619,0,81966893,Carrer de la Plana,living_street,20,True,61.522,"LINESTRING (2.1581144 41.4304845, 2.1587988 41.4306914)",,1,,,,,,,,
1046613006,1046607396,0,284404482,Passeig de Maragall,tertiary,30,False,26.034,"LINESTRING (2.1631785 41.4284938, 2.1630854 41.4285825, 2.1629854 41.4286778)",yes,4,,,,,,,,
1046613006,1046607407,0,284404482,Passeig de Maragall,tertiary,30,False,59.416,"LINESTRING (2.1631785 41.4284938, 2.1632644 41.4284102, 2.1634927 41.4281879, 2.1636182 41.4281009, 2.1636379 41.4280873)",yes,4,,,,,,,,
1046613010,387127646,0,23855624,Carrer del Llobregós,residential,30,True,187.63400000000001,"LINESTRING (2.1620143 41.4272009, 2.1618759 41.4271452, 2.1612552 41.4268955, 2.160657 41.4266382, 2.1600427 41.4263875)",,,,,,,,,,
1046613011,6096823155,0,90265356,Baixada de Can Mateu,residential,30,True,44.201,"LINESTRING (2.1609446 41.4280731, 2.1606166 41.4283854)",,1,,,,,,,,
1050231255,82762458,0,4776272,Carrer de Sant Pere Màrtir,living_street,10,True,56.508,"LINESTRING (2.156353 41.4004047, 2.1563685 41.4003907, 2.1567851 41.4000133)",,,,,,,,,,
1050231255,30333370,0,237659862,Travessera de Gràcia,tertiary,30,True,23.613,"LINESTRING (2.156353 41.4004047, 2.1563918 41.400429, 2.1565702 41.4005409)",,,,,,,,,,
1071339362,256680583,0,92296460,Carrer dels Reis catòlics,residential,30,False,467.79599999999994,"LINESTRING (2.1010013 41.4168629, 2.1010544 41.4168258, 2.1011063 41.4167769, 2.1011558 41.4167226, 2.101274 41.416575, 2.1014851 41.4162469, 2.101548 41.4161491, 2.1020029 41.4157557, 2.102746 41.4151131, 2.1031947 41.4147251, 2.1033461 41.4145748, 2.1034803 41.4144257, 2.1035381 41.4143497, 2.1037209 41.4140753, 2.1039195 41.413967, 2.1039683 41.4139404, 2.1042436 41.4136352, 2.1043664 41.4135379)",,,GR 96,,,,,,,
1071339487,3385754231,0,92313625,Camí del Pantà,residential,30,False,141.731,"LINESTRING (2.0980834 41.4184047, 2.0979434 41.4184812, 2.0976547 41.4186388, 2.0975166 41.4187142, 2.0970306 41.419241, 2.0969484 41.41933)",,,,,,,,,,
1071339487,416524094,0,302447165,Camí del Pantà,residential,30,False,206.06400000000002,"LINESTRING (2.0980834 41.4184047, 2.0980862 41.4183339, 2.0980737 41.4181344, 2.0981021 41.4179365, 2.0981943 41.4173779, 2.098214 41.4172326, 2.0981832 41.41712, 2.0980115 41.4169286, 2.0978812 41.4166144)",,,,,,,,,,
1071339487,1350466674,0,"[302534836, 302776677]",Camí del Cama-sec,residential,30,False,64.19300000000001,"LINESTRING (2.0980834 41.4184047, 2.0981693 41.4185012, 2.0983775 41.4188416, 2.0984257 41.4189205)",,,,,,,,,,
1071400813,1350466268,0,120443061,Camí de Vallvidrera al Tibidabo,residential,30,False,188.463,"LINESTRING (2.1120736 41.4170552, 2.1117551 41.4168418, 2.1116568 41.4167792, 2.1115526 41.4167272, 2.1110108 41.4164833, 2.1109344 41.4164366, 2.1104521 41.416113, 2.1102962 41.4160176)",,,,,,,,,,
1071400892,1350466674,0,302447156,Camí de la Llenega,residential,30,False,339.564,"LINESTRING (2.1012783 41.4187378, 2.1012002 41.4184603, 2.1010901 41.4183889, 2.1009519 41.4183577, 2.1006192 41.4185192, 2.1004231 41.4185381, 2.1002446 41.4184589, 2.100245 41.4184052, 2.1002454 41.4183613, 2.1001651 41.4182268, 2.1000355 41.4181032, 2.0997287 41.4180635, 2.0994569 41.4181412, 2.0992195 41.4183305, 2.0984691 41.4188882, 2.0984257 41.4189205)",,,,,,,,,,
1071400892,256680641,0,493844526,Carretera de l'Església,primary,50,False,252.477,"LINESTRING (2.1012783 41.4187378, 2.1008769 41.4188413, 2.0996425 41.4192038, 2.0993749 41.4192598, 2.0991349 41.4192598, 2.0989333 41.4192318, 2.0986723 41.4191126, 2.0984588 41.4190161)",,2,BV-1462,6,,,,,,
1071400892,1350466688,0,493844526,Carretera de l'Església,primary,50,False,1742.0940000000014,"LINESTRING (2.1012783 41.4187378, 2.1016827 41.4186513, 2.1019452 41.4186105, 2.1021205 41.4186384, 2.1026296 41.4188054, 2.1027586 41.4188378, 2.1035139 41.4190631, 2.1037523 41.4191045, 2.1042543 41.4191237, 2.1053658 41.419162, 2.1060582 41.4193294, 2.1062946 41.4194004, 2.1064358 41.4195257, 2.1066139 41.4197489, 2.106747 41.4198734, 2.1069385 41.4199758, 2.1072611 41.4201194, 2.1076495 41.4203134, 2.1078193 41.4203995, 2.1079576 41.4204869, 2.1080483 41.420555, 2.1081085 41.4206001, 2.1081586 41.4206377, 2.1081921 41.420654, 2.1082389 41.4206678, 2.108284 41.4206666, 2.1083225 41.4206528, 2.1083492 41.4206365, 2.1083671 41.4206145, 2.1083843 41.4205876, 2.1083977 41.4205575, 2.1084044 41.4205237, 2.1083927 41.4204735, 2.1083659 41.4204008, 2.1083124 41.4203055, 2.108264 41.4202428, 2.1081737 41.4201425, 2.1081068 41.4200949, 2.1080266 41.4200611, 2.1078945 41.4200222, 2.1078159 41.4199934, 2.107744 41.4199482, 2.1076788 41.4199006, 2.1076019 41.4198354, 2.1074882 41.4197088, 2.1073733 41.4195395, 2.1072054 41.4193007, 2.1070908 41.4191705, 2.1069588 41.4190541, 2.1068141 41.4189326, 2.1067304 41.4188614, 2.1067092 41.4188286, 2.1067003 41.4187933, 2.1066976 41.4187553, 2.1067052 41.4187181, 2.106733 41.4186492, 2.1067729 41.4185749, 2.1068256 41.4184963, 2.1068777 41.4184234, 2.1069427 41.4183632, 2.1070366 41.4183043, 2.1072296 41.4182136, 2.1073119 41.4181774, 2.1073492 41.4181553, 2.107391 41.4181225, 2.1074159 41.4180882, 2.1074319 41.4180461, 2.1074346 41.418001, 2.1074173 41.4179491, 2.1073827 41.4178857, 2.1073266 41.4178323, 2.1072453 41.4177715, 2.1071742 41.4177296, 2.1071034 41.4177046, 2.107054 41.4176963, 2.1070254 41.4176938, 2.1069663 41.4176909, 2.1068325 41.4177164, 2.1067558 41.4177427, 2.1066585 41.4177815, 2.1065607 41.4178279, 2.1064226 41.4178994, 2.1063665 41.4179271, 2.1063188 41.4179457, 2.1062346 41.4179634, 2.1060568 41.417985, 2.105678 41.4180267, 2.1056234 41.4180289, 2.1055442 41.4180228, 2.1054752 41.4180141, 2.1054297 41.417999, 2.1053899 41.417975, 2.1053539 41.4179426, 2.1053261 41.4179023, 2.1051981 41.4175205, 2.1051406 41.4173041, 2.1051108 41.4172106, 2.1050897 41.4171664, 2.1050619 41.4171286, 2.1050466 41.4171117, 2.1050199 41.4170919, 2.1049843 41.4170751, 2.1049447 41.4170637, 2.104905 41.4170606, 2.1048583 41.4170637, 2.1048044 41.4170751, 2.1047516 41.4170919, 2.1046774 41.4171178, 2.1045849 41.4171529, 2.1043542 41.4172413, 2.104279 41.4172618, 2.104219 41.417271, 2.1041523 41.4172728, 2.1040964 41.4172675, 2.1040466 41.417253, 2.1039948 41.4172279, 2.1039552 41.417205, 2.1039105 41.4171722, 2.1038688 41.4171372, 2.1038383 41.4171052, 2.103819 41.4170693, 2.1038088 41.4170289, 2.1038078 41.4169992, 2.1038129 41.4169733, 2.103822 41.4169443, 2.1038397 41.4169058, 2.1038783 41.4168331, 2.1040336 41.4165696, 2.1040452 41.4165363, 2.1040499 41.4165057, 2.1040476 41.416482, 2.1040359 41.416454, 2.104023 41.4164286, 2.104002 41.4163997, 2.1039857 41.4163796, 2.1038335 41.4162309, 2.103816 41.4162057, 2.1038053 41.4161806, 2.1038026 41.4161535, 2.103804 41.4161273, 2.1038107 41.4160991, 2.1038187 41.41608, 2.1038402 41.4160408, 2.1038657 41.4160046, 2.1043861 41.4154248, 2.104673 41.4151065, 2.1046904 41.4150823, 2.1047106 41.4150441, 2.1047161 41.4150152, 2.1047177 41.4149817, 2.1047115 41.414947, 2.1046971 41.4149234, 2.1046717 41.4148953, 2.1046329 41.4148685, 2.1045378 41.4148193)",,2,BV-1462,6,,,,,,
1075221588,30689531,0,557137212,Carrer de Salvador Espriu,secondary,30,True,130.439,"LINESTRING (2.200602 41.3914755, 2.2005668 41.3914503, 2.200461 41.3913731, 2.2004258 41.3913467, 2.1997024 41.3908037, 2.1996636 41.3907747, 2.199494 41.3906478)",,,,,,,,,,
1075221588,30253212,0,"[92701027, 765639927, 765639928, 765639929, 765639930]",Carrer de Frederic Mompou,residential,30,True,198.175,"LINESTRING (2.200602 41.3914755, 2.2004233 41.3916117, 2.200388 41.3916382, 2.2003648 41.3916557, 2.200249 41.3917437, 2.1991722 41.3925616, 2.19907 41.3926393, 2.1990288 41.3926707, 2.1989899 41.3927002, 2.1989327 41.3927436)",,,,,,,yes,,,
1075627979,1520175201,0,552622139,,secondary,50,True,29.256,"LINESTRING (2.1328573 41.322497, 2.1328841 41.3225824, 2.1328793 41.32267, 2.1328432 41.3227534)",,2,,9,,,,roundabout,,
1075627997,456868915,0,"[556504378, 556063132, 552622142]",,secondary,50,True,62.74199999999999,"LINESTRING (2.1320798 41.3224666, 2.132141 41.322395, 2.1322179 41.3223455, 2.1323191 41.3223079, 2.1324299 41.3222915, 2.1325425 41.3222973, 2.1327222 41.3223598)",,2,,9,,,,roundabout,,
1075628099,1075627997,0,92741493,,secondary,50,True,44.55200000000001,"LINESTRING (2.1321497 41.322838, 2.1320711 41.322754, 2.1320317 41.3226558, 2.1320354 41.3225532, 2.1320798 41.3224666)",,2,,9,,,,roundabout,,
1075628099,456868906,0,165536496,Carrer Número 6,secondary_link,50,True,96.14699999999999,"LINESTRING (2.1321497 41.322838, 2.131978 41.3227405, 2.1319107 41.3226895, 2.1317284 41.3226493, 2.1310824 41.322592)",,,,,,,,,,
1075628122,1075628099,0,92741493,,secondary,50,True,11.405,"LINESTRING (2.1322594 41.3228991, 2.1321497 41.322838)",,2,,9,,,,roundabout,,
1075648439,6103772408,0,122118006,Carrer del Portell,residential,30,True,49.381,"LINESTRING (2.1512006 41.4185091, 2.1511004 41.4183863, 2.1509963 41.4182208, 2.1509358 41.4181128)",,,,,,,,,,
1075648439,1365367852,0,139987158,Carrer del Portell,residential,20,False,155.151,"LINESTRING (2.1512006 41.4185091, 2.1512582 41.4185959, 2.1515589 41.4190504, 2.1516025 41.4191811, 2.15164 41.4192935, 2.1516526 41.4194128, 2.1516657 41.4195357, 2.1516924 41.4197881, 2.1516971 41.4198322)",,,,,,,,,,
1075648439,983340529,0,281259648,Camí de Can Móra,living_street,10,False,276.386,"LINESTRING (2.1512006 41.4185091, 2.1511633 41.4183722, 2.1510772 41.4182139, 2.1510033 41.4180425, 2.1509554 41.4179526, 2.1509562 41.4179154, 2.150967 41.4178736, 2.1510253 41.4177872, 2.1511227 41.4176915, 2.1512779 41.4176239, 2.1513166 41.4176208, 2.1514968 41.4176065, 2.1517157 41.4175684, 2.1518878 41.4174844, 2.152069 41.4173449, 2.1522352 41.4172157, 2.1524073 41.4170837, 2.1525922 41.4169661, 2.1527101 41.4168582, 2.1527527 41.4167649)",,,,,,,,,,
1075648459,1365367852,0,317250950,Carrer de Tirso,residential,30,False,10.327,"LINESTRING (2.1517249 41.4199227, 2.1516971 41.4198322)",,,,,,,,,,
1075648459,412451017,0,84650285,Carrer de Ceuta,residential,30,False,28.592999999999996,"LINESTRING (2.1517249 41.4199227, 2.1517497 41.4200279, 2.1517782 41.4201485, 2.1517847 41.4201759)",,,,,,,,,,
1075648459,6301479267,0,92743273,Carrer de Ceuta,residential,30,False,177.161,"LINESTRING (2.1517249 41.4199227, 2.1517348 41.4198302, 2.1517753 41.4194539, 2.1517753 41.4194358, 2.151776 41.4191179, 2.1517736 41.4190622, 2.1517491 41.4184889, 2.1517738 41.4183324)",,,,,,,,,,
1086926627,363881327,0,93661433,Carrer de la Residència,residential,30,True,83.08,"LINESTRING (2.1899979 41.4399608, 2.1900657 41.4399538, 2.190828 41.439866, 2.1909849 41.439862)",,1,,,,,,,,
1086926627,1298461690,0,"[114683235, 114683231]","['Carrer de Valentí Iglésias', 'Carrer de Lanzarote']",residential,30,True,141.722,"LINESTRING (2.1899979 41.4399608, 2.189992 41.4400335, 2.1899301 41.4407915, 2.189846 41.4407887, 2.1894739 41.4407763, 2.1893407 41.4407718)",,1,,,,,,,,
1086926705,1299427207,0,669433335,Carrer de la Residència,living_street,20,True,74.928,"LINESTRING (2.188537 41.4400842, 2.1894298 41.440006)",,1,,,,,,,,
1086926705,1298461691,0,239224533,Carrer Gran de Sant Andreu,residential,10,True,70.067,"LINESTRING (2.188537 41.4400842, 2.1884202 41.4406385, 2.1884058 41.4407066)",,1,,,,,,,,
1086926758,598223919,0,370782791,Carrer de Fernando Pessoa,secondary,50,True,247.71900000000002,"LINESTRING (2.1931788 41.4399624, 2.1931862 41.4398522, 2.1932248 41.4392757, 2.1932715 41.4385781, 2.193321 41.4378358, 2.1933276 41.4377374)",,1,,,,,,,,
1086926758,1086926772,0,370782792,Carrer d'Estefania de Requesens,residential,30,False,93.10300000000001,"LINESTRING (2.1931788 41.4399624, 2.1930179 41.4399559, 2.1922032 41.439923, 2.1921172 41.4399194, 2.1920636 41.4399163)",,2,,,,,,,,
1086926758,6039148297,0,641209547,Carrer d'Estefania de Requesens,residential,30,False,20.289,"LINESTRING (2.1931788 41.4399624, 2.1933669 41.4399704, 2.1934218 41.4399728)",,1,,,,,,,,
1086926772,1299613770,0,46837918,Carrer del Cinca,residential,30,True,110.446,"LINESTRING (2.1920636 41.4399163, 2.1920551 41.4400371, 2.1919977 41.4407984, 2.1919894 41.440908)",,1,,,,,,,,
1086926772,1086926758,0,370782792,Carrer d'Estefania de Requesens,residential,30,False,93.10300000000001,"LINESTRING (2.1920636 41.4399163, 2.1921172 41.4399194, 2.1922032 41.439923, 2.1930179 41.4399559, 2.1931788 41.4399624)",,2,,,,,,,,
1086926772,363881327,0,370782793,Carrer de la Residència,residential,30,False,90.12199999999999,"LINESTRING (2.1920636 41.4399163, 2.191985 41.4399137, 2.1918876 41.4399074, 2.1911665 41.4398711, 2.1909849 41.439862)",,2,,,,,,,,
1086926813,1363598891,0,36958960,Carrer de Claramunt,residential,30,True,23.876,"LINESTRING (2.2059039 41.4369844, 2.2061866 41.4370189)",,,,,,,,,,
1086926813,1086926864,0,93661431,Carrer de Barnola,residential,30,True,77.218,"LINESTRING (2.2059039 41.4369844, 2.2060577 41.4362996)",,1,,,,,,,,
1086926830,30618149,0,727318177,Carrer de Tàrrega,residential,30,False,22.116,"LINESTRING (2.2069745 41.4377645, 2.2072346 41.4378037)",,,,,,,,,,
1086926830,429742263,0,4782314,Carrer de Salomó,residential,30,False,71.292,"LINESTRING (2.2069745 41.4377645, 2.2069809 41.437732, 2.2071053 41.4371309)",,,,,,,,,,
1086926830,3209362424,0,4782314,Carrer de Salomó,residential,30,False,73.76700000000001,"LINESTRING (2.2069745 41.4377645, 2.2069414 41.4378973, 2.2068336 41.4383562, 2.2068192 41.4384176)",,,,,,,,,,
1086926830,429742256,0,727318177,Carrer de Tàrrega,residential,30,False,27.461000000000002,"LINESTRING (2.2069745 41.4377645, 2.2067411 41.4377242, 2.2066535 41.437709)",,,,,,,,,,
1086926851,2956932683,0,93661452,Carrer d'Ardèvol,residential,30,False,70.37,"LINESTRING (2.2055041 41.4375768, 2.2056333 41.4369514)",,,,,,,,,,
1086926851,3209362431,0,93661452,Carrer d'Ardèvol,residential,30,False,41.773,"LINESTRING (2.2055041 41.4375768, 2.2054228 41.4379475)",,,,,,,,,,
1086926851,1363598906,0,332261710,Carrer de Tàrrega,residential,30,False,45.693,"LINESTRING (2.2055041 41.4375768, 2.2057681 41.4376058, 2.2060458 41.4376395)",,,,,,,,,,
1086926856,3209362431,0,93661452,Carrer d'Ardèvol,residential,30,False,89.888,"LINESTRING (2.2052505 41.4387455, 2.2053625 41.4382301, 2.2054228 41.4379475)",,,,,,,,,,
1086926856,6788067150,0,"[247540065, 729397982]","[""Carrer d'Alfarràs"", 'Passeig de Mollerussa']",residential,30,True,70.844,"LINESTRING (2.2052505 41.4387455, 2.2049642 41.4387074, 2.2046903 41.438671, 2.2047351 41.4384631)",,1,,,,,,,,
1086926864,30689276,0,237799275,Carrer de Sant Adrià,residential,30,False,71.91,"LINESTRING (2.2060577 41.4362996, 2.2067541 41.4363909, 2.206908 41.4364084)",,2,,,,,,,,
1086926864,2956932678,0,237799275,Carrer de Sant Adrià,residential,30,False,71.012,"LINESTRING (2.2060577 41.4362996, 2.2056878 41.4362565, 2.205216 41.4362013)",,2,,,,,,,,
1088518829,30686342,0,661154522,Carrer de Gavà,residential,30,True,125.787,"LINESTRING (2.1397409 41.3710006, 2.1402505 41.3713348, 2.1402591 41.3713404, 2.1402787 41.3713533, 2.1407766 41.3716804, 2.1408755 41.3717454)",,1,,,,,,,,
1088518835,30686214,0,187557302,Carrer de Cuyàs,residential,30,True,93.703,"LINESTRING (2.1421964 41.3715375, 2.142207 41.3716213, 2.1414857 41.3720643, 2.1414248 41.3721017)",,,,,,,,,,
1088518835,6873411834,0,360937772,Carrer del Corral,residential,30,True,176.37,"LINESTRING (2.1421964 41.3715375, 2.1419461 41.371327, 2.1413842 41.3708545, 2.1413401 41.3708175, 2.1412164 41.3707063, 2.141061 41.3705881, 2.1407925 41.3703523)",,,,,,,,,,
1088579987,1012815284,0,"[753154747, 93736054]",Carrer Tort,"['living_street', 'residential']","['20', '30']",True,61.978,"LINESTRING (2.1404565 41.370051, 2.1403754 41.3701005, 2.1398804 41.3704028)",,,,,,,,,,
1088579987,1012356750,0,360937772,Carrer del Corral,residential,30,True,47.903000000000006,"LINESTRING (2.1404565 41.370051, 2.1404126 41.3700094, 2.1400877 41.3697209)",,,,,,,,,,
1092685726,2022888132,0,136362726,Carrer de Vila i Vilà,living_street,10,True,5.093,"LINESTRING (2.1675942 41.3745411, 2.1676483 41.3745199)",,,,,,,,,,
1092685726,30248270,0,"[753508659, 753508660, 4746213, 249938214]","['Plaça de la Bella Dorita', 'Carrer del Roser']","['living_street', 'residential']","['20', '30']",True,300.66,"LINESTRING (2.1675942 41.3745411, 2.1674761 41.3745792, 2.1674126 41.3745877, 2.1673933 41.3745732, 2.1669285 41.3738609, 2.1663912 41.3730101, 2.1663818 41.3729732, 2.1663646 41.3729529, 2.1659374 41.3722834)",,,,,,,,,,
1092685773,4538123416,0,331574672,Carrer de Viladomat,tertiary,30,True,20.372,"LINESTRING (2.1631937 41.3752214, 2.1631944 41.3751431, 2.1631953 41.3750382)",,,,,,,,,,
1094870540,430764140,0,94204371,Carrer de Samària,residential,30,False,113.659,"LINESTRING (2.1394448 41.4239484, 2.1389408 41.423163, 2.1388587 41.4230256)",,,,,,,,,,
1098044394,1859058465,0,94529718,Passatge d'Utset,living_street,20,False,75.682,"LINESTRING (2.1778979 41.4043627, 2.1772777 41.4048222, 2.1772527 41.4048413)",no,,,,,,,,,
1100295130,1106505947,0,95427353,Carrer de Joan I,living_street,20,True,74.799,"LINESTRING (2.1870546 41.4073204, 2.1877954 41.4069412)",,1,,,,,,,,
1100295130,3109205926,0,238179136,Avinguda Meridiana,tertiary,30,True,54.230000000000004,"LINESTRING (2.1870546 41.4073204, 2.1870573 41.4074211, 2.1870678 41.407808)",,2,,11,,,,,,
