u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,access,bridge,tunnel,width,junction,service
42428989,42428994,0,560349614,Broadway,primary,False,84.106,"LINESTRING (-73.939025 40.843942, -73.93900789999999 40.8440159, -73.9389303 40.8443524, -73.9388795 40.8446152, -73.9388653 40.8446886)",,,,,,,,,
42428989,42428985,0,560349614,Broadway,primary,False,80.965,"LINESTRING (-73.939025 40.843942, -73.9390386 40.8438776, -73.9390982 40.8435957, -73.9391608 40.8432996, -73.939177 40.843223)",,,,,,,,,
42428994,42427152,0,5669813,West 173rd Street,residential,True,158.30599999999998,"LINESTRING (-73.9388653 40.8446886, -73.9389963 40.844734, -73.9390003 40.8447357, -73.9398302 40.845082, -73.940416 40.8453264, -73.940518 40.845369)",,1,,,,,,,
42428994,42428998,0,560349614,Broadway,primary,False,84.138,"LINESTRING (-73.9388653 40.8446886, -73.9388448 40.8447697, -73.9387583 40.8451115, -73.9387231 40.845251, -73.9386928 40.8453707, -73.9386774 40.8454318)",,,,,,,,,
42428994,42428989,0,560349614,Broadway,primary,False,84.10600000000001,"LINESTRING (-73.9388653 40.8446886, -73.9388795 40.8446152, -73.9389303 40.8443524, -73.93900789999999 40.8440159, -73.939025 40.843942)",,,,,,,,,
42428998,42449627,0,5672503,West 174th Street,residential,True,38.164,"LINESTRING (-73.9386774 40.8454318, -73.9385506 40.8454106, -73.93854090000001 40.845409, -73.9383491 40.845334, -73.93826199999999 40.8453)",,,,,,,,,
42428998,42429002,0,560349614,Broadway,primary,False,86.75800000000001,"LINESTRING (-73.9386774 40.8454318, -73.93865340000001 40.8455126, -73.93846259999999 40.846154, -73.938451 40.846193)",,,,,,,,,
42428998,42428994,0,560349614,Broadway,primary,False,84.13799999999999,"LINESTRING (-73.9386774 40.8454318, -73.9386928 40.8453707, -73.9387231 40.845251, -73.9387583 40.8451115, -73.9388448 40.8447697, -73.9388653 40.8446886)",,,,,,,,,
42429002,42429006,0,560349614,Broadway,primary,False,85.556,"LINESTRING (-73.938451 40.846193, -73.9384245 40.8462821, -73.9382476 40.8468779, -73.938228 40.8469437)",,,,,,,,,
42429002,42428998,0,560349614,Broadway,primary,False,86.75800000000001,"LINESTRING (-73.938451 40.846193, -73.93846259999999 40.846154, -73.93865340000001 40.8455126, -73.9386774 40.8454318)",,,,,,,,,
42429002,42427159,0,814054676,West 175th Street,residential,True,140.193,"LINESTRING (-73.938451 40.846193, -73.93859430000001 40.846222, -73.939941 40.8464947, -73.940061 40.846519)",,,,,,,,,
42429006,42436812,0,5670495,West 176th Street,residential,True,86.73,"LINESTRING (-73.938228 40.8469437, -73.9380767 40.8469527, -73.937313 40.846623)",,,,,,,,,
42429006,42429011,0,560349614,Broadway,primary,False,70.19,"LINESTRING (-73.938228 40.8469437, -73.93820770000001 40.8470088, -73.938036 40.847558)",,,,,,,,,
42429006,42429002,0,560349614,Broadway,primary,False,85.556,"LINESTRING (-73.938228 40.8469437, -73.9382476 40.8468779, -73.9384245 40.8462821, -73.938451 40.846193)",,,,,,,,,
42429011,42427168,0,5673446,West 177th Street,residential,True,128.975,"LINESTRING (-73.938036 40.847558, -73.93952400000001 40.847838)",,,,,,,,,
42429011,42429013,0,440122881,Broadway,primary,False,17.77,"LINESTRING (-73.938036 40.847558, -73.93797499999999 40.847711)",,,,,,,,,
42429011,42429006,0,560349614,Broadway,primary,False,70.19,"LINESTRING (-73.938036 40.847558, -73.93820770000001 40.8470088, -73.938228 40.8469437)",,,,,,,,,
42429013,42429017,0,440122880,Broadway,primary,False,79.296,"LINESTRING (-73.93797499999999 40.847711, -73.93768849999999 40.8483904)",,,,,,,,,
42429013,42429011,0,440122881,Broadway,primary,False,17.77,"LINESTRING (-73.93797499999999 40.847711, -73.938036 40.847558)",,,,,,,,,
42429017,42429013,0,440122880,Broadway,primary,False,79.296,"LINESTRING (-73.93768849999999 40.8483904, -73.93797499999999 40.847711)",,,,,,,,,
42429017,42449634,0,"[584971533, 5671998]",West 178th Street,secondary,True,122.53299999999999,"LINESTRING (-73.93768849999999 40.8483904, -73.9373303 40.848246, -73.936403 40.847872)",,,,,,,,,
42429017,42429023,0,"[44763889, 46591067, 46591086]",Broadway,primary,False,84.95899999999999,"LINESTRING (-73.93768849999999 40.8483904, -73.93763389999999 40.8484382, -73.9370837 40.8489191, -73.93702759999999 40.8489682)",,4,US 9,,yes,,,,
42429023,42428094,0,44763886,Broadway,primary,False,82.886,"LINESTRING (-73.93702759999999 40.8489682, -73.936397 40.849541)",,4,US 9,,,,,,
42429023,60926076,0,44763888,West 179th Street,primary,True,166.178,"LINESTRING (-73.93702759999999 40.8489682, -73.93895019999999 40.8493123)",,2,US 9,,,,,,
42429023,42429017,0,"[44763889, 46591067, 46591086]",Broadway,primary,False,84.95899999999999,"LINESTRING (-73.93702759999999 40.8489682, -73.9370837 40.8489191, -73.93763389999999 40.8484382, -73.93768849999999 40.8483904)",,4,US 9,,yes,,,,
42429029,42429032,0,223486858,Broadway,primary,False,70.994,"LINESTRING (-73.9357231 40.8501764, -73.93542600000001 40.850774)",,4,US 9,,,,,,
42429029,42428094,0,44763886,Broadway,primary,False,91.075,"LINESTRING (-73.9357231 40.8501764, -73.93578429999999 40.8500717, -73.936397 40.849541)",,4,US 9,,,,,,
42429029,42444069,0,"[421838875, 223874086]",West 181st Street,primary,False,73.854,"LINESTRING (-73.9357231 40.8501764, -73.9353476 40.8500096, -73.934966 40.84984)",,,,,,,,,
42429029,42444081,0,"[421838878, 223486855]",West 181st Street,primary,False,84.47,"LINESTRING (-73.9357231 40.8501764, -73.93608759999999 40.850282, -73.936661 40.850448)",,,,,,,,,
42429032,42429029,0,223486858,Broadway,primary,False,70.994,"LINESTRING (-73.93542600000001 40.850774, -73.9357231 40.8501764)",,4,US 9,,,,,,
42429032,42429035,0,223486858,Broadway,primary,False,78.85499999999999,"LINESTRING (-73.93542600000001 40.850774, -73.93523759999999 40.8511365, -73.93508300000001 40.851434)",,4,US 9,,,,,,
42429035,42438199,0,5670675,West 183rd Street,residential,False,94.724,"LINESTRING (-73.93508300000001 40.851434, -73.93409800000001 40.851021)",,,,,,,,,
42429035,42429044,0,223486858,Broadway,primary,False,74.034,"LINESTRING (-73.93508300000001 40.851434, -73.9349706 40.8516624, -73.934776 40.852058)",,4,US 9,,,,,,
42429035,42429032,0,223486858,Broadway,primary,False,78.85499999999999,"LINESTRING (-73.93508300000001 40.851434, -73.93523759999999 40.8511365, -73.93542600000001 40.850774)",,4,US 9,,,,,,
42429044,42449641,0,164758478,West 184th Street,residential,False,105.484,"LINESTRING (-73.934776 40.852058, -73.933667 40.851615)",,,,,,,,,
42429044,42429058,0,223486858,Broadway,primary,False,80.086,"LINESTRING (-73.934776 40.852058, -73.93443000000001 40.852729)",,4,US 9,,,,,,
42429044,42454240,0,164756917,West 184th Street,tertiary,False,85.011,"LINESTRING (-73.934776 40.852058, -73.9356327 40.8523141, -73.935716 40.852339)",,,,,,,,,
42429044,42429035,0,223486858,Broadway,primary,False,74.034,"LINESTRING (-73.934776 40.852058, -73.9349706 40.8516624, -73.93508300000001 40.851434)",,4,US 9,,,,,,
42429058,42449644,0,164758479,West 185th Street,residential,True,116.391,"LINESTRING (-73.93443000000001 40.852729, -73.933226 40.852213)",,,,,,,,,
42429058,42429044,0,223486858,Broadway,primary,False,80.086,"LINESTRING (-73.93443000000001 40.852729, -73.934776 40.852058)",,4,US 9,,,,,,
42429058,42429072,0,223486858,Broadway,primary,False,56.038,"LINESTRING (-73.93443000000001 40.852729, -73.9343453 40.8528974, -73.93419299999999 40.8532)",,4,US 9,,,,,,
42429072,42445689,0,5671353,West 186th Street,residential,False,84.929,"LINESTRING (-73.93419299999999 40.8532, -73.93513299999999 40.853479)",,,,,,,,,
42429072,42429083,0,223486858,Broadway,primary,False,114.124,"LINESTRING (-73.93419299999999 40.8532, -73.9337034 40.8541572)",,4,US 9,,,,,,
42429072,42429058,0,223486858,Broadway,primary,False,56.038,"LINESTRING (-73.93419299999999 40.8532, -73.9343453 40.8528974, -73.93443000000001 40.852729)",,4,US 9,,,,,,
42429083,42429094,0,223486858,Broadway,primary,False,135.039,"LINESTRING (-73.9337034 40.8541572, -73.933312 40.855335)",,4,US 9,,,,,,
42429083,42429072,0,223486858,Broadway,primary,False,114.124,"LINESTRING (-73.9337034 40.8541572, -73.93419299999999 40.8532)",,4,US 9,,,,,,
42429083,42436296,0,61914064,West 187th Street,residential,False,86.81,"LINESTRING (-73.9337034 40.8541572, -73.9338357 40.8541849, -73.93462700000001 40.854501)",,,,,,,,,
42429094,42429083,0,223486858,Broadway,primary,False,135.039,"LINESTRING (-73.933312 40.855335, -73.9337034 40.8541572)",,4,US 9,,,,,,
42429094,42450290,0,5671789,West 189th Street,residential,True,84.786,"LINESTRING (-73.933312 40.855335, -73.93420070000001 40.8555682, -73.93426599999999 40.855581)",,,,,,,,,
42429094,42429100,0,223486858,Broadway,primary,False,137.894,"LINESTRING (-73.933312 40.855335, -73.93327840000001 40.8554062, -73.93306389999999 40.8558609, -73.9329266 40.8561519, -73.93279649999999 40.8564277, -73.932761 40.856503)",,4,US 9,,,,,,
42429100,42454300,0,5673069,West 190th Street,residential,False,83.414,"LINESTRING (-73.932761 40.856503, -73.9328943 40.8565459, -73.9329606 40.8565636, -73.9335653 40.8567499, -73.9336059 40.8567615, -73.93368100000001 40.856783)",,,,,,,,,
42429100,42429104,0,223486858,Broadway,primary,False,26.086,"LINESTRING (-73.932761 40.856503, -73.93267590000001 40.8566425, -73.932631 40.856716)",,4,US 9,,,,,,
42429100,42429094,0,223486858,Broadway,primary,False,137.894,"LINESTRING (-73.932761 40.856503, -73.93279649999999 40.8564277, -73.9329266 40.8561519, -73.93306389999999 40.8558609, -73.93327840000001 40.8554062, -73.933312 40.855335)",,4,US 9,,,,,,
42429104,42453591,0,5672264,Fairview Avenue,tertiary,False,106.97800000000001,"LINESTRING (-73.932631 40.856716, -73.9325066 40.8566825, -73.9322032 40.8566002, -73.9320262 40.8566042, -73.93147500000001 40.856851)",,,,,,,,,
42429104,42427780,0,223486858,Broadway,primary,False,134.51399999999998,"LINESTRING (-73.932631 40.856716, -73.93259260000001 40.8567895, -73.93207889999999 40.857772, -73.93204299999999 40.857841)",,4,US 9,,,,,,
42429104,42429100,0,223486858,Broadway,primary,False,26.086,"LINESTRING (-73.932631 40.856716, -73.93267590000001 40.8566425, -73.932761 40.856503)",,4,US 9,,,,,,
42429109,7740582994,0,223486858,Broadway,primary,False,37.393,"LINESTRING (-73.93181800000001 40.858271, -73.9317894 40.8583323, -73.93165759999999 40.8585846)",,4,US 9,,,,,,
42429109,42427780,0,223486858,Broadway,primary,False,51.422,"LINESTRING (-73.93181800000001 40.858271, -73.9318474 40.8582147, -73.9320092 40.8579055, -73.93204299999999 40.857841)",,4,US 9,,,,,,
42429174,42443524,0,5671703,West 196th Street,residential,False,180.48399999999998,"LINESTRING (-73.93077099999999 40.860641, -73.930031 40.860417, -73.9288876 40.8608361, -73.928817 40.860862)",,,,,,,,,
42429174,42427844,0,223486858,Broadway,primary,False,176.286,"LINESTRING (-73.93077099999999 40.860641, -73.93011199999999 40.8617817, -73.9300657 40.8619046, -73.9300186 40.8620558, -73.9300037 40.8621121)",,4,US 9,,,,,,
42429174,1764387326,0,223486858,Broadway,primary,False,117.639,"LINESTRING (-73.93077099999999 40.860641, -73.9310455 40.8600595, -73.93120759999999 40.8596364)",,4,US 9,,,,,,
42429184,42431180,0,5673079,Dongan Place,residential,True,160.667,"LINESTRING (-73.93001940000001 40.8634187, -73.928997 40.863322, -73.9282853 40.8635847, -73.928206 40.863614)",,,,,,,,,
42429184,42429211,0,223486858,Broadway,primary,False,169.65800000000002,"LINESTRING (-73.93001940000001 40.8634187, -73.9299785 40.8635123, -73.9298898 40.8637037, -73.9298666 40.8637441, -73.92975250000001 40.863904, -73.9296846 40.8639893, -73.92961029999999 40.8640753, -73.9294671 40.864208, -73.9293146 40.8643406, -73.92916200000001 40.864471, -73.92909469999999 40.8645253, -73.92897139999999 40.8646189, -73.9289023 40.8646634)",,4,US 9,,,,,,
42429184,1764647101,0,223486858,Broadway,primary,False,91.922,"LINESTRING (-73.93001940000001 40.8634187, -73.9300473 40.8633229, -73.930053 40.8632689, -73.9300475 40.8632088, -73.9299977 40.8629234, -73.929954 40.8625988)",,4,US 9,,,,,,
42429211,42431180,0,5669981,Arden Street,residential,True,130.555,"LINESTRING (-73.9289023 40.8646634, -73.928206 40.863614)",,,,,,,,,
42429211,42429212,0,223486858,Broadway,primary,False,81.518,"LINESTRING (-73.9289023 40.8646634, -73.9281099 40.8650857)",,4,US 9,,,,,,
42429211,42429184,0,223486858,Broadway,primary,False,169.65800000000002,"LINESTRING (-73.9289023 40.8646634, -73.92897139999999 40.8646189, -73.92909469999999 40.8645253, -73.92916200000001 40.864471, -73.9293146 40.8643406, -73.9294671 40.864208, -73.92961029999999 40.8640753, -73.9296846 40.8639893, -73.92975250000001 40.863904, -73.9298666 40.8637441, -73.9298898 40.8637037, -73.9299785 40.8635123, -73.93001940000001 40.8634187)",,4,US 9,,,,,,
42429212,42429211,0,223486858,Broadway,primary,False,81.518,"LINESTRING (-73.9281099 40.8650857, -73.9289023 40.8646634)",,4,US 9,,,,,,
42429212,595729841,0,745528453,Broadway,primary,False,33.574,"LINESTRING (-73.9281099 40.8650857, -73.92778370000001 40.8652598)",,4,US 9,,,,,,
42429215,42432795,0,5670131,Dyckman Street,primary,False,124.514,"LINESTRING (-73.9272714 40.8655306, -73.92662 40.864525)",,,,,,,,,
42429215,42429216,0,308329352,Broadway,primary,False,129.885,"LINESTRING (-73.9272714 40.8655306, -73.925872 40.866025)",,4,US 9,,,,,,
42429215,42432799,0,46616991,Dyckman Street,tertiary,True,100.436,"LINESTRING (-73.9272714 40.8655306, -73.92732909999999 40.8656338, -73.927707 40.8658926, -73.928057 40.8662)",,,,,,,,,
42429215,42441009,0,164873474,Riverside Drive,primary,True,99.232,"LINESTRING (-73.9272714 40.8655306, -73.9274219 40.8655959, -73.92824779999999 40.8656646, -73.92842020000001 40.8656391)",,,,,,,,,
42429215,595729841,0,745528452,Broadway,primary,False,52.569,"LINESTRING (-73.9272714 40.8655306, -73.9274861 40.8654222, -73.92778370000001 40.8652598)",,4,US 9,,,,,,
42429216,42429215,0,308329352,Broadway,primary,False,129.885,"LINESTRING (-73.925872 40.866025, -73.9272714 40.8655306)",,4,US 9,,,,,,
42429216,42429217,0,308329352,Broadway,primary,False,80.692,"LINESTRING (-73.925872 40.866025, -73.925005 40.866336)",,4,US 9,,,,,,
42429216,42440079,0,5670853,Cumming Street,residential,True,141.231,"LINESTRING (-73.925872 40.866025, -73.9267725 40.8669936, -73.926838 40.867064)",,,,,,,,,
42429217,42445637,0,5671345,Academy Street,tertiary,False,98.417,"LINESTRING (-73.925005 40.866336, -73.92551400000001 40.867133)",,,,,,,,,
42429217,42437921,0,5671345,Academy Street,tertiary,False,119.899,"LINESTRING (-73.925005 40.866336, -73.924385 40.865365)",,,,,,,,,
42429217,42429216,0,308329352,Broadway,primary,False,80.692,"LINESTRING (-73.925005 40.866336, -73.925872 40.866025)",,4,US 9,,,,,,
42429217,42429220,0,308329352,Broadway,primary,False,176.379,"LINESTRING (-73.925005 40.866336, -73.92310999999999 40.867016)",,4,US 9,,,,,,
42429220,42437923,0,165366872,West 204th Street,tertiary,False,117.704,"LINESTRING (-73.92310999999999 40.867016, -73.922498 40.866064)",,,,,,,,,
42429220,42429217,0,308329352,Broadway,primary,False,176.379,"LINESTRING (-73.92310999999999 40.867016, -73.925005 40.866336)",,4,US 9,,,,,,
42429220,42429222,0,308329352,Broadway,primary,False,176.746,"LINESTRING (-73.92310999999999 40.867016, -73.92121710000001 40.867707)",,4,US 9,,,,,,
42429220,42453349,0,586133545,West 204th Street,tertiary,False,99.064,"LINESTRING (-73.92310999999999 40.867016, -73.92362300000001 40.867818)",,,,,,,,,
42429222,42431234,0,193048149,West 207th Street,tertiary,False,96.653,"LINESTRING (-73.92121710000001 40.867707, -73.9217076 40.8684931)",,,,,,,,,
42429222,42429220,0,308329352,Broadway,primary,False,176.746,"LINESTRING (-73.92121710000001 40.867707, -73.92310999999999 40.867016)",,4,US 9,,,,,,
42429222,42431242,0,"[46334608, 420863274]",West 207th Street,secondary,False,117.05199999999999,"LINESTRING (-73.92121710000001 40.867707, -73.92082739999999 40.8670932, -73.92061200000001 40.866759)",,,,,,,,,
42429222,42429226,0,223879808,Broadway,primary,False,131.2,"LINESTRING (-73.92121710000001 40.867707, -73.9210173 40.8677714, -73.9206966 40.8678696, -73.91975549999999 40.8681187)",,4,US 9,,,,,,
42429226,42453354,0,223879812,Isham Street,tertiary,False,108.987,"LINESTRING (-73.91975549999999 40.8681187, -73.92032 40.869001)",,,,,,,,,
42429226,5071822871,0,223879813,Broadway,primary,False,22.924,"LINESTRING (-73.91975549999999 40.8681187, -73.91949700000001 40.8681842)",,4,US 9,,,,,,
42429226,42429222,0,223879808,Broadway,primary,False,131.20000000000002,"LINESTRING (-73.91975549999999 40.8681187, -73.9206966 40.8678696, -73.9210173 40.8677714, -73.92121710000001 40.867707)",,4,US 9,,,,,,
42429226,42437925,0,223902543,Isham Street,tertiary,False,104.245,"LINESTRING (-73.91975549999999 40.8681187, -73.9192719 40.8673636, -73.91921499999999 40.867275)",,,,,,,,,
42429228,42429231,0,520349854,Broadway,primary,False,92.843,"LINESTRING (-73.918561 40.868482, -73.91759399999999 40.868885)",,4,US 9,,,,,,
42429228,42449593,0,5671712,West 212th Street,residential,True,190.88400000000001,"LINESTRING (-73.918561 40.868482, -73.9167035 40.8676827, -73.916588 40.867633)",,,,,,,,,
42429228,5071822871,0,520349854,Broadway,primary,False,85.6,"LINESTRING (-73.918561 40.868482, -73.9190468 40.8682982, -73.9191084 40.8682826, -73.91949700000001 40.8681842)",,4,US 9,,,,,,
42429231,42429228,0,520349854,Broadway,primary,False,92.843,"LINESTRING (-73.91759399999999 40.868885, -73.918561 40.868482)",,4,US 9,,,,,,
42429231,42429236,0,520349854,Broadway,primary,False,86.43299999999999,"LINESTRING (-73.91759399999999 40.868885, -73.9174031 40.8689795, -73.917168 40.869096, -73.9168095 40.8692894, -73.9167458 40.8693238)",,4,US 9,,,,,,
42429236,42429960,0,5669878,West 214th Street,residential,True,101.755,"LINESTRING (-73.9167458 40.8693238, -73.9158024 40.8689386, -73.91568100000001 40.868889)",,,,,,,,,
42429236,42429242,0,520349854,Broadway,primary,False,96.46799999999999,"LINESTRING (-73.9167458 40.8693238, -73.91628590000001 40.8695871, -73.9160317 40.8697414, -73.9158491 40.8698643)",,4,US 9,,,,,,
42429236,42429231,0,520349854,Broadway,primary,False,86.43299999999999,"LINESTRING (-73.9167458 40.8693238, -73.9168095 40.8692894, -73.917168 40.869096, -73.9174031 40.8689795, -73.91759399999999 40.868885)",,4,US 9,,,,,,
42429242,42454553,0,46334565,West 215th Street,tertiary,False,66.22800000000001,"LINESTRING (-73.9158491 40.8698643, -73.9157096 40.869772, -73.915183 40.869551)",,,,,,,,,
42429242,42429244,0,520349854,Broadway,primary,False,85.924,"LINESTRING (-73.9158491 40.8698643, -73.91558070000001 40.8700701, -73.9151316 40.8704145)",,4,US 9,,,,,,
42429242,42429236,0,520349854,Broadway,primary,False,96.46799999999999,"LINESTRING (-73.9158491 40.8698643, -73.9160317 40.8697414, -73.91628590000001 40.8695871, -73.9167458 40.8693238)",,4,US 9,,,,,,
42429244,1544809886,0,520349854,Broadway,primary,False,54.246,"LINESTRING (-73.9151316 40.8704145, -73.91468589999999 40.8707672)",,4,US 9,,,,,,
