u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,width,ref,tunnel,service,area
1757366859,2784211954,0,199082021,True,Rue Henry Farman,cycleway,,3.629,"LINESTRING (2.2759394 48.8335226, 2.2759709 48.8335478)",,,,,,,,,
1757697270,6368984231,0,680211090,False,,cycleway,,5.95,"LINESTRING (2.3616039 48.8778393, 2.3615294 48.8778608)",,,,,,,,,
1762608555,6576212923,0,683304588,False,Rue Riquet,cycleway,,9.471,"LINESTRING (2.3599178 48.8901669, 2.3600316 48.8901262)",2,,,,,,,,
1762608555,6951980348,0,742614919,False,Rue Ordener,cycleway,,12.199,"LINESTRING (2.3599178 48.8901669, 2.3597696 48.8902173)",2,,,,,,,,
1764245839,1764245870,0,37074490,False,Quai de Bercy,cycleway,,99.249,"LINESTRING (2.3805066 48.834693, 2.3813792 48.8340098)",,,,,,,,,
1764245839,2399833063,0,37074490,False,Quai de Bercy,cycleway,,163.76,"LINESTRING (2.3805066 48.834693, 2.379071 48.8358226)",,,,,,,,,
1764245859,1969476257,0,37074490,False,Quai de Bercy,cycleway,,25.864,"LINESTRING (2.3762151 48.8381744, 2.3764404 48.8379952)",,,,,,,,,
1764245859,6130203916,0,37074490,False,Quai de Bercy,cycleway,,10.664,"LINESTRING (2.3762151 48.8381744, 2.3761192 48.8382466)",,,,,,,,,
1764245870,332488720,0,37074490,False,Quai de Bercy,cycleway,,76.494,"LINESTRING (2.3813792 48.8340098, 2.3820627 48.8334894)",,,,,,,,,
1764245870,1764245839,0,37074490,False,Quai de Bercy,cycleway,,99.249,"LINESTRING (2.3813792 48.8340098, 2.3805066 48.834693)",,,,,,,,,
1764899789,6197986519,0,37074490,False,Quai de Bercy,cycleway,,18.643,"LINESTRING (2.386139 48.8302421, 2.3863015 48.830113)",,,,,,,,,
1764899789,268216492,0,37074490,False,Quai de Bercy,cycleway,,29.311,"LINESTRING (2.386139 48.8302421, 2.3858841 48.8304454)",,,,,,,,,
1764899789,268210114,0,164886542,False,Quai de la Rapée,cycleway,,3.852,"LINESTRING (2.386139 48.8302421, 2.3861765 48.8302664)",,,,,,,,,
1766143155,1577471676,0,196629388,False,Boulevard Davout,cycleway,,6.884,"LINESTRING (2.4089316 48.8641184, 2.4089304 48.8641803)",,,,,,,,,
1766143155,1089076124,0,196629388,False,Boulevard Davout,cycleway,,7.916,"LINESTRING (2.4089316 48.8641184, 2.4089155 48.864048)",,,,,,,,,
1766143156,1089076099,0,606749603,False,,cycleway,,5.11,"LINESTRING (2.4089588 48.8642353, 2.4090165 48.8642612)",,,,,,,,,
1766143156,1089076012,0,606749603,False,,cycleway,,2.402,"LINESTRING (2.4089588 48.8642353, 2.4089316 48.8642232)",,,,,,,,,
1766143158,1577471677,0,606749603,False,,cycleway,,3.765,"LINESTRING (2.4090979 48.8643128, 2.4091264 48.864341)",,,,,,,,,
1766143158,5779057822,0,606749603,False,,cycleway,,4.3,"LINESTRING (2.4090979 48.8643128, 2.4090585 48.8642841)",,,,,,,,,
1766143159,2879838059,0,606749608,False,,cycleway,,2.675,"LINESTRING (2.4090855 48.8646745, 2.4090604 48.864692)",,,,,,,,,
1766143159,1766434760,0,606749608,False,,cycleway,,3.119,"LINESTRING (2.4090855 48.8646745, 2.4091099 48.8646515)",,,,,,,,,
1766434760,5584351625,0,606749604,False,,cycleway,,0.877,"LINESTRING (2.4091099 48.8646515, 2.4091136 48.864644)",,,,,,,,,
1766434760,1766143159,0,606749608,False,,cycleway,,3.119,"LINESTRING (2.4091099 48.8646515, 2.4090855 48.8646745)",,,,,,,,,
1766434775,1089076188,0,606749608,False,,cycleway,,5.409,"LINESTRING (2.4090283 48.8647128, 2.4089717 48.8647441)",,,,,,,,,
1766434775,2879838059,0,606749608,False,,cycleway,,3.296,"LINESTRING (2.4090283 48.8647128, 2.4090604 48.864692)",,,,,,,,,
1769818930,4603914560,0,34678894,False,Quai de Bercy,cycleway,,11.176,"LINESTRING (2.3871454 48.8291791, 2.3871881 48.8290826)",,,,,,,,,
1769818930,268219615,0,34678894,False,Quai de Bercy,cycleway,,8.487,"LINESTRING (2.3871454 48.8291791, 2.3871306 48.8292548)",,,,,,,,,
1769818955,268219614,0,37074490,False,Quai de Bercy,cycleway,,14.057,"LINESTRING (2.3867236 48.8297628, 2.3868273 48.8296564)",,,,,,,,,
1769818955,6197986520,0,37074490,False,Quai de Bercy,cycleway,,10.371,"LINESTRING (2.3867236 48.8297628, 2.3866402 48.8298382)",,,,,,,,,
1769818999,268216491,0,37074490,False,Quai de Bercy,cycleway,,28.932,"LINESTRING (2.3838035 48.832084, 2.3840585 48.8318852)",,,,,,,,,
1769818999,1769819007,0,37074490,False,Quai de Bercy,cycleway,,31.025,"LINESTRING (2.3838035 48.832084, 2.3835339 48.8322993)",,,,,,,,,
1769819007,1769818999,0,37074490,False,Quai de Bercy,cycleway,,31.025,"LINESTRING (2.3835339 48.8322993, 2.3838035 48.832084)",,,,,,,,,
1769819007,1769819028,0,37074490,False,Quai de Bercy,cycleway,,64.594,"LINESTRING (2.3835339 48.8322993, 2.3829736 48.8327481)",,,,,,,,,
1769819028,1769819007,0,37074490,False,Quai de Bercy,cycleway,,64.594,"LINESTRING (2.3829736 48.8327481, 2.3835339 48.8322993)",,,,,,,,,
1769819028,1769819040,0,37074490,False,Quai de Bercy,cycleway,,30.736,"LINESTRING (2.3829736 48.8327481, 2.3827056 48.8329609)",,,,,,,,,
1769819040,1769819028,0,37074490,False,Quai de Bercy,cycleway,,30.736,"LINESTRING (2.3827056 48.8329609, 2.3829736 48.8327481)",,,,,,,,,
1769819040,7137215878,0,37074490,False,Quai de Bercy,cycleway,,16.817,"LINESTRING (2.3827056 48.8329609, 2.382558 48.8330768)",,,,,,,,,
1770366988,5728869243,0,266463584,False,Boulevard Soult,cycleway,,11.392,"LINESTRING (2.407808 48.8363091, 2.4079029 48.8363903)",,,,,,,,,
1770366988,1088436931,0,266463584,False,Boulevard Soult,cycleway,,22.95,"LINESTRING (2.407808 48.8363091, 2.4076293 48.8361395)",,,,,,,,,
1771585192,2879837690,0,93775914,True,Boulevard Davout,cycleway,,5.764,"LINESTRING (2.41083 48.8512012, 2.4108413 48.8511499)",,,,,,,,,
1771585814,1089076028,0,93775914,True,Boulevard Davout,cycleway,,64.302,"LINESTRING (2.4110996 48.8497655, 2.4111887 48.8491902)",,,,,,,,,
1771871099,1771871155,0,691660161,False,,path,,4.197,"LINESTRING (2.3687031 48.8215393, 2.3687286 48.8215055)",,,,,,,,,
1771871114,5586413759,0,606366015,True,Boulevard Masséna,cycleway,,1.412,"LINESTRING (2.368871 48.8216459, 2.3688713 48.8216332)",,,,,,,,,
1771871119,5751871547,0,54147200,False,Boulevard Masséna,cycleway,,2.523,"LINESTRING (2.3648621 48.8200954, 2.3648487 48.8201163)",,,,,,,,,
1771871119,1773094517,0,54147200,False,Boulevard Masséna,cycleway,,8.083,"LINESTRING (2.3648621 48.8200954, 2.3649077 48.8200292)",,,,,,,,,
1771871125,2720107681,0,778560138,False,Boulevard Masséna,cycleway,,229.385,"LINESTRING (2.3660657 48.8203979, 2.3688828 48.8213008)",,,,,,,,,
1771871139,1773094575,0,691660163,True,Boulevard Masséna,cycleway,,3.72,"LINESTRING (2.3688617 48.8213919, 2.3688848 48.8213621)",,,,,,,,,
1771871152,703740028,0,172849285,True,Boulevard Masséna,cycleway,,9.99,"LINESTRING (2.3647233 48.8202302, 2.3645977 48.8201951)",,,,,,,,,
1771871160,7625193343,0,53806256,True,Boulevard Masséna,cycleway,,4.732,"LINESTRING (2.3649193 48.8200109, 2.3649478 48.8199727)",,,,,,,,,
1771871160,1773094517,0,54147200,False,Boulevard Masséna,cycleway,,2.205,"LINESTRING (2.3649193 48.8200109, 2.3649077 48.8200292)",,,,,,,,,
1771871163,5586413761,0,208112167,True,Boulevard Masséna,cycleway,,3.473,"LINESTRING (2.3694614 48.8217765, 2.3694142 48.8217734)",,,,,,,,,
1771871169,5749255029,0,208112167,True,Boulevard Masséna,cycleway,,2.546,"LINESTRING (2.3693095 48.8217921, 2.369279 48.8217811)",,,,,,,,,
1771871215,5586413766,0,568304224,True,Boulevard Masséna,cycleway,,26.478,"LINESTRING (2.3689251 48.8213105, 2.3692482 48.8214175)",,,,,,,,,
1771871215,2720107681,0,778560138,False,Boulevard Masséna,cycleway,,3.279,"LINESTRING (2.3689251 48.8213105, 2.3688828 48.8213008)",,,,,,,,,
1773094374,558442659,0,294840623,True,,cycleway,,4.326,"LINESTRING (2.3597362 48.8188028, 2.3597698 48.8188348)",,,,,,,,,
1773094440,1773094456,0,54147253,True,Boulevard Masséna,cycleway,,3.541,"LINESTRING (2.3627325 48.8193348, 2.3627139 48.8193642)",,,,,,,,,
1773094456,34910288,0,54147253,True,Boulevard Masséna,cycleway,,3.503,"LINESTRING (2.3627139 48.8193642, 2.3626984 48.819394)",,,,,,,,,
1773094517,1771871119,0,54147200,False,Boulevard Masséna,cycleway,,8.083,"LINESTRING (2.3649077 48.8200292, 2.3648621 48.8200954)",,,,,,,,,
1773094517,1771871160,0,54147200,False,Boulevard Masséna,cycleway,,2.205,"LINESTRING (2.3649077 48.8200292, 2.3649193 48.8200109)",,,,,,,,,
1773094529,5909530340,0,172849285,True,Boulevard Masséna,cycleway,,22.566,"LINESTRING (2.3644785 48.8201361, 2.3642018 48.8200467)",,,,,,,,,
1773094575,1771871215,0,691660163,True,Boulevard Masséna,cycleway,,6.452,"LINESTRING (2.3688848 48.8213621, 2.3689251 48.8213105)",,,,,,,,,
1773421202,1225536784,0,159889412,True,Boulevard Kellermann,cycleway,,3.894,"LINESTRING (2.3452854 48.8193403, 2.345281 48.8193752)",,,,,,,,,
1773421304,683073875,0,54148861,True,Boulevard Kellermann,cycleway,,23.529,"LINESTRING (2.3554425 48.8208976, 2.3551605 48.8209991)",,,,,,,,,
1773421307,683073875,0,165814466,False,,cycleway,,7.859,"LINESTRING (2.3551156 48.8209349, 2.3551605 48.8209991)",,,,,,,,,
1773447912,7218812043,0,773157230,True,Rue Fernand Widal,cycleway,,6.24,"LINESTRING (2.360154 48.8177321, 2.3602385 48.8177394)",,,,,,,,,
1773530033,7068166114,0,627388210,True,Boulevard Jourdan,cycleway,,3.255,"LINESTRING (2.3303631 48.8220187, 2.3304054 48.8220097)",,,,,,,,,
1773530034,5299844106,0,627388210,True,Boulevard Jourdan,cycleway,,3.07,"LINESTRING (2.33022 48.8220483, 2.33026 48.82204)",,,,,,,,,
1773530069,5299844048,0,627388211,True,Boulevard Jourdan,cycleway,,11.099,"LINESTRING (2.3289085 48.8223696, 2.329052 48.8223374)",,,,,,,,,
1773530077,683082065,0,54149191,True,Boulevard Jourdan,cycleway,,133.548,"LINESTRING (2.3290017 48.8225673, 2.3272725 48.8229498)",,,,,,,,,
1774158025,166334075,0,16290794,False,,cycleway,30,5.864,"LINESTRING (2.3341129 48.8298724, 2.3341749 48.8299058)",,,,,,,,,
1774158025,7563391715,0,16290794,False,,cycleway,30,7.335,"LINESTRING (2.3341129 48.8298724, 2.3340373 48.8298291)",,,,,,,,,
1774395180,3625742336,0,113577231,True,Avenue Daumesnil,cycleway,,81.71,"LINESTRING (2.3853279 48.8423923, 2.386238 48.8419666)",,,,,,,,,
1774395180,368079,0,165933346,False,,cycleway,,6.48,"LINESTRING (2.3853279 48.8423923, 2.3854014 48.8424248)",,,,,,,,,
1774584898,32176140,0,29878919,True,Route Dauphine,cycleway,,148.405,"LINESTRING (2.4390892 48.8313217, 2.4386277 48.8326213)",,,,,,,,,
1774584902,417308198,0,35607258,True,Route Royale de Beauté,cycleway,,64.771,"LINESTRING (2.4434292 48.8341224, 2.4443 48.8340187)",,,,,,,,,
1774584903,409292093,0,29878919,True,Route Dauphine,cycleway,,23.628,"LINESTRING (2.4392426 48.8308867, 2.4391697 48.8310937)",,,,,,,,,
1774584971,1774584902,0,35607258,True,Route Royale de Beauté,cycleway,,122.814,"LINESTRING (2.4417824 48.8343342, 2.4434292 48.8341224)",,,,,,,,,
1774585020,417308173,0,35607258,True,Route Royale de Beauté,cycleway,,11.307,"LINESTRING (2.4379056 48.8347223, 2.4380469 48.8347634)",,,,,,,,,
1774585023,417308197,0,35607258,True,Route Royale de Beauté,cycleway,,14.26,"LINESTRING (2.4381991 48.8347622, 2.4383921 48.8347447)",,,,,,,,,
1774585025,1774585020,0,35607258,True,Route Royale de Beauté,cycleway,,8.98,"LINESTRING (2.4378525 48.8346495, 2.4379056 48.8347223)",,,,,,,,,
1775183381,1775183385,0,166031131,True,Boulevard Diderot,cycleway,,105.817,"LINESTRING (2.3876448 48.8473534, 2.3890677 48.8475232)",,,,,,,,,
1775183383,7266696854,0,166031132,True,Boulevard Diderot,cycleway,,6.101,"LINESTRING (2.381656 48.8468432, 2.3815742 48.8468326)",,,,,,,,,
1775183385,1775183413,0,166031131,True,Boulevard Diderot,cycleway,,117.106,"LINESTRING (2.3890677 48.8475232, 2.3906454 48.8476999)",,,,,,,,,
1775183387,6130758808,0,166031132,True,Boulevard Diderot,cycleway,,27.697,"LINESTRING (2.3831487 48.8470188, 2.3827759 48.8469757)",,,,,,,,,
1775183388,6130758812,0,166031132,True,Boulevard Diderot,cycleway,,78.854,"LINESTRING (2.3788358 48.8465278, 2.3777749 48.8464034)",,,,,,,,,
1775183390,1775183411,0,166031132,True,Boulevard Diderot,cycleway,,15.575,"LINESTRING (2.3865103 48.8473161, 2.3863202 48.8473791)",,,,,,,,,
1775183403,6130758802,0,166031131,True,Boulevard Diderot,cycleway,,15.4,"LINESTRING (2.3940449 48.8480866, 2.3941789 48.8481934)",,,,,,,,,
1775183404,1775183403,0,166031131,True,Boulevard Diderot,cycleway,,83.168,"LINESTRING (2.3929255 48.847957, 2.3940449 48.8480866)",,,,,,,,,
1775183405,1783816532,0,166100245,True,Boulevard Diderot,cycleway,,3.055,"LINESTRING (2.3775597 48.8463897, 2.3775182 48.8463927)",,,,,,,,,
1775183407,1775183388,0,166031132,True,Boulevard Diderot,cycleway,,33.301,"LINESTRING (2.3792828 48.846584, 2.3788358 48.8465278)",,,,,,,,,
1775183408,1286571455,0,166031133,True,Boulevard Diderot,cycleway,,16.701,"LINESTRING (2.3877716 48.8475423, 2.3876024 48.8474415)",,,,,,,,,
1775183410,1775183418,0,166031133,True,Boulevard Diderot,cycleway,,93.781,"LINESTRING (2.3940402 48.848263, 2.3927774 48.8481189)",,,,,,,,,
1775183411,7266696850,0,166031132,True,Boulevard Diderot,cycleway,,170.808,"LINESTRING (2.3863202 48.8473791, 2.3840186 48.847123)",,,,,,,,,
1775183413,1775183404,0,166031131,True,Boulevard Diderot,cycleway,,169.274,"LINESTRING (2.3906454 48.8476999, 2.3929255 48.847957)",,,,,,,,,
1775183415,7266696852,0,166031132,True,Boulevard Diderot,cycleway,,6.223,"LINESTRING (2.3837894 48.8470903, 2.3837048 48.8470846)",,,,,,,,,
1775183417,7266696856,0,166031132,True,Boulevard Diderot,cycleway,,5.803,"LINESTRING (2.3797041 48.8466302, 2.3796254 48.8466238)",,,,,,,,,
1775183418,1376013691,0,166031133,True,Boulevard Diderot,cycleway,,278.148,"LINESTRING (2.3927774 48.8481189, 2.3890332 48.8476872)",,,,,,,,,
1775401714,5996511200,0,54147855,True,Boulevard Brune,cycleway,,72.003,"LINESTRING (2.3214281 48.824026, 2.3223615 48.8238219)",,,,,,,,,
1775401775,5996511185,0,635794966,True,Boulevard Brune,cycleway,,36.696,"LINESTRING (2.3215509 48.8242381, 2.3210724 48.8243364)",,,,,,,,,
1775401826,683068184,0,54147855,True,Boulevard Brune,cycleway,,3.719,"LINESTRING (2.3195868 48.824429, 2.3196356 48.8244197)",,,,,,,,,
1775401841,5996511189,0,54147855,True,Boulevard Brune,cycleway,,2.666,"LINESTRING (2.3192025 48.8244852, 2.3192384 48.8244812)",,,,,,,,,
1775401849,683068186,0,54147855,True,Boulevard Brune,cycleway,,4.309,"LINESTRING (2.3191011 48.8245066, 2.3191575 48.8244955)",,,,,,,,,
1775401861,6387403853,0,54147855,True,Boulevard Brune,cycleway,,2.858,"LINESTRING (2.3183566 48.8246766, 2.3183935 48.8246682)",,,,,,,,,
1775401877,5866363428,0,54147855,True,Boulevard Brune,cycleway,,7.987,"LINESTRING (2.3165998 48.8250899, 2.316703 48.8250666)",,,,,,,,,
1775401895,683082177,0,161286877,True,Boulevard Brune,cycleway,,136.215,"LINESTRING (2.316696 48.8252957, 2.3149318 48.8256851)",,,,,,,,,
1775401932,1775401944,0,161286877,True,Boulevard Brune,cycleway,,79.773,"LINESTRING (2.3110564 48.8265508, 2.3100217 48.8267759)",,,,,,,,,
1775401944,683082707,0,161286877,True,Boulevard Brune,cycleway,,79.113,"LINESTRING (2.3100217 48.8267759, 2.3089972 48.8270024)",,,,,,,,,
1775836979,1284603896,0,31750641,True,Avenue Daumesnil,cycleway,,19.04,"LINESTRING (2.3771009 48.846371, 2.3773091 48.8462683)",,,,,1,,,,
1775836979,1711844990,0,166100245,True,Boulevard Diderot,cycleway,,6.91,"LINESTRING (2.3771009 48.846371, 2.3770413 48.8463228)",,,,,,,,,
1775836981,390306,0,113222457,True,Avenue Daumesnil,cycleway,,16.27,"LINESTRING (2.3776266 48.8462595, 2.3774063 48.8462793)",,,,,,,,,
1775836982,1775836979,0,166100245,True,Boulevard Diderot,cycleway,,5.288,"LINESTRING (2.3771606 48.8463978, 2.3771009 48.846371)",,,,,,,,,
1775836983,1775836982,0,166100245,True,Boulevard Diderot,cycleway,,5.805,"LINESTRING (2.3772242 48.846429, 2.3771606 48.8463978)",,,,,,,,,
1775836984,2385176072,0,31750641,True,Avenue Daumesnil,cycleway,,17.587,"LINESTRING (2.3774156 48.8462204, 2.3776152 48.8461323)",,,,,1,,,,
1776071220,418606405,0,35802062,False,Coulée Verte René-Dumont,cycleway,,63.69,"LINESTRING (2.3927761 48.8409435, 2.3936433 48.8409917)",,,,,,,,,
1776487074,5895962864,0,624362735,True,Boulevard Kellermann,cycleway,,15.039,"LINESTRING (2.3480081 48.8201834, 2.3481981 48.8202348)",,,,,,,,,
1777319566,7034431354,0,166273072,True,Boulevard Lefebvre,cycleway,,10.493,"LINESTRING (2.3052278 48.8278791, 2.3050912 48.8279077)",,,,,,,,,
1777319568,1777319569,0,166273072,True,Boulevard Lefebvre,cycleway,,3.609,"LINESTRING (2.3039196 48.8281533, 2.3038703 48.8281539)",,,,,,,,,
1777319569,1777319573,0,166273072,True,Boulevard Lefebvre,cycleway,,66.82,"LINESTRING (2.3038703 48.8281539, 2.3030036 48.8283425)",,,,,,,,,
1777319573,1777319578,0,166273072,True,Boulevard Lefebvre,cycleway,,98.276,"LINESTRING (2.3030036 48.8283425, 2.3017286 48.8286193)",,,,,,,,,
1777319578,1777319579,0,166273072,True,Boulevard Lefebvre,cycleway,,15.873,"LINESTRING (2.3017286 48.8286193, 2.3015215 48.8286616)",,,,,,,,,
1777319579,5528261208,0,166273072,True,Boulevard Lefebvre,cycleway,,2.654,"LINESTRING (2.3015215 48.8286616, 2.3015103 48.8286843)",,,,,,,,,
1777319589,1777319590,0,52511653,True,Boulevard Lefebvre,cycleway,,24.381,"LINESTRING (2.3003779 48.8288984, 2.3000612 48.8289663)",,,,,,,,,
1777319590,5895962855,0,52511653,True,Boulevard Lefebvre,cycleway,,67.598,"LINESTRING (2.3000612 48.8289663, 2.2991783 48.8291445)",,,,,,,,,
1777319596,5895962853,0,52511653,True,Boulevard Lefebvre,cycleway,,12.454,"LINESTRING (2.299028 48.8291777, 2.298867 48.8292139)",,,,,,,,,
1777319596,597723324,0,166273080,False,,cycleway,,3.747,"LINESTRING (2.299028 48.8291777, 2.2990129 48.8291455)",,,,,,,,,
1777319632,667362434,0,53565536,True,Boulevard Lefebvre,cycleway,,14.258,"LINESTRING (2.29222 48.8308069, 2.292387 48.8307409)",,,,,,,,,
1777319632,2498261684,0,166273071,True,Avenue de la Porte de la Plaine,tertiary,,4.277,"LINESTRING (2.29222 48.8308069, 2.2922233 48.8307685)",,,,,,,,,
1783816532,2385176074,0,166100245,True,Boulevard Diderot,cycleway,,6.827,"LINESTRING (2.3775182 48.8463927, 2.3774322 48.8464165)",,,,,,,,,
1784925510,429171995,0,48181452,False,Avenue Daumesnil,cycleway,,57.474,"LINESTRING (2.4257937 48.8376558, 2.4263735 48.8380044)",,,,,,,,,
1784925510,958304082,0,48181452,False,Avenue Daumesnil,cycleway,,36.52,"LINESTRING (2.4257937 48.8376558, 2.4254492 48.8374182)",,,,,,,,,
1785132471,5647775615,0,53565535,True,Boulevard Victor,cycleway,,10.598,"LINESTRING (2.2871691 48.8329316, 2.2872236 48.8328433)",,,,,,,,,
1785132559,6490857686,0,52511722,True,Boulevard Victor,cycleway,,8.648,"LINESTRING (2.2840164 48.8345002, 2.283914 48.834539)",,,,,,,,,
1785132601,667363612,0,52511722,True,Boulevard Victor,cycleway,,4.642,"LINESTRING (2.2836107 48.834654, 2.2835558 48.8346749)",,,,,,,,,
1789061420,5760817921,0,48966548,False,Place Léon Blum,cycleway,,6.554,"LINESTRING (2.3799516 48.8579001, 2.3799164 48.8578459)",,,,,,,,,
1789061420,5760817120,0,48966548,False,Place Léon Blum,cycleway,,7.287,"LINESTRING (2.3799516 48.8579001, 2.3799876 48.8579612)",,,,,,,,,
1789061678,5005427970,0,37030123,False,Place de la Bataille de Stalingrad,cycleway,,21.947,"LINESTRING (2.3701346 48.8831185, 2.370367 48.8829936)",,,,,,,,,
1789061678,430646695,0,37030123,False,Place de la Bataille de Stalingrad,cycleway,,19.282,"LINESTRING (2.3701346 48.8831185, 2.3700176 48.8832739)",,,,,,,,,
1789061752,6455832816,0,51311514,False,Galerie de l'Ourcq,cycleway,,2.877,"LINESTRING (2.3706843 48.8830969, 2.3707001 48.8831206)",,,,,,,,,
1789061752,654559033,0,51314737,False,Avenue Jean Jaurès,cycleway,,4.518,"LINESTRING (2.3706843 48.8830969, 2.3707409 48.8830806)",,,,,,,,,
1789061752,6864713658,0,754512392,False,,cycleway,,12.353,"LINESTRING (2.3706843 48.8830969, 2.3706104 48.882997)",,,,,,,,,
1789062117,781891270,0,62791928,True,,cycleway,,9.347,"LINESTRING (2.36868 48.8760113, 2.3686235 48.8760867)",,,,,,,,,
1792763821,7022561219,0,167951826,False,,cycleway,,2.263,"LINESTRING (2.361168 48.8682057, 2.3611737 48.8682257)",,,,,,,,,
1792763821,706744224,0,167951826,False,,cycleway,,7.385,"LINESTRING (2.361168 48.8682057, 2.361148 48.8681406)",,,,,,,,,
1792763822,7072416002,0,751162726,False,,cycleway,,2.167,"LINESTRING (2.3610832 48.8683377, 2.3610722 48.8683558)",,,,,,,,,
1792763822,7022561219,0,751162726,False,,cycleway,,14.104,"LINESTRING (2.3610832 48.8683377, 2.3611737 48.8682257)",,,,,,,,,
1794274630,1904805415,0,42980044,False,,cycleway,,18.936,"LINESTRING (2.4227536 48.843001, 2.4229755 48.8429134)",,,,,,,,,
1794274630,1904805424,0,42980044,False,,cycleway,,12.923,"LINESTRING (2.4227536 48.843001, 2.4226059 48.8430647)",,,,,,,,,
1794274632,2476976819,0,42980044,False,,cycleway,,10.974,"LINESTRING (2.4218183 48.8432471, 2.4219662 48.8432308)",,,,,,,,,
1794274632,1904805432,0,42980044,False,,cycleway,,22.356,"LINESTRING (2.4218183 48.8432471, 2.4215168 48.8432795)",,,,,,,,,
1794274634,6396664806,0,48181498,True,,cycleway,,5.272,"LINESTRING (2.4139228 48.8471067, 2.4138761 48.8470706)",,,,,,,,,
1794274637,3288053011,0,322047905,True,,cycleway,,4.274,"LINESTRING (2.4150877 48.8471454, 2.4150293 48.8471459)",,,,,,,,,
1794274641,1910461566,0,322047910,False,,cycleway,,6.549,"LINESTRING (2.413838 48.8485141, 2.4139065 48.848552)",,,,,,,,,
1794274641,4831320354,0,322047910,False,,cycleway,,10.26,"LINESTRING (2.413838 48.8485141, 2.4138188 48.8484227)",,,,,,,,,
1794274642,442335346,0,168118064,True,Rue de Lagny,cycleway,,36.824,"LINESTRING (2.4155448 48.8492218, 2.416048 48.8492166)",,,,,,,,,
