u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,access,tunnel,bridge,junction,service
6123781054,644137,0,27619127,,Boulevard Malesherbes,secondary,50,False,9.468,"LINESTRING (2.3086214 48.8840752, 2.3087032 48.8840092)",,,,,,
6123781225,644137,0,27619127,,Boulevard Malesherbes,secondary,50,False,10.788,"LINESTRING (2.3087951 48.8839333, 2.3087032 48.8840092)",,,,,,
6123781225,6123792366,0,27619127,,Boulevard Malesherbes,secondary,50,False,61.228,"LINESTRING (2.3087951 48.8839333, 2.3093168 48.8835026)",,,,,,
6123792366,6123781225,0,27619127,,Boulevard Malesherbes,secondary,50,False,61.228,"LINESTRING (2.3093168 48.8835026, 2.3087951 48.8839333)",,,,,,
6123792366,27252238,0,27619127,,Boulevard Malesherbes,secondary,50,False,21.023,"LINESTRING (2.3093168 48.8835026, 2.3094959 48.8833547)",,,,,,
6125027310,277518683,0,37775878,,Boulevard Malesherbes,secondary,50,False,20.469,"LINESTRING (2.3127188 48.8807042, 2.3125429 48.8808474)",,,,,,
6125027310,5523544240,0,37775878,,Boulevard Malesherbes,secondary,50,False,7.647,"LINESTRING (2.3127188 48.8807042, 2.3127845 48.8806507)",,,,,,
6125030599,27252609,0,37775878,,Boulevard Malesherbes,secondary,50,False,14.437,"LINESTRING (2.3135955 48.8800005, 2.3134724 48.880102)",,,,,,
6125030599,841953266,0,37775878,,Boulevard Malesherbes,secondary,50,False,44.961,"LINESTRING (2.3135955 48.8800005, 2.3139789 48.8796844)",,,,,,
6125035734,841953266,0,37775878,,Boulevard Malesherbes,secondary,50,False,19.103,"LINESTRING (2.3141418 48.8795501, 2.3139789 48.8796844)",,,,,,
6125035734,27235241,0,37775878,,Boulevard Malesherbes,secondary,50,False,15.676,"LINESTRING (2.3141418 48.8795501, 2.3142755 48.8794399)",,,,,,
6125037211,27235241,0,37775878,,Boulevard Malesherbes,secondary,50,False,15.322,"LINESTRING (2.3144077 48.879333, 2.3142755 48.8794399)",,,,,,
6125037211,21292440,0,37775878,,Boulevard Malesherbes,secondary,50,False,46.638,"LINESTRING (2.3144077 48.879333, 2.3148101 48.8790076)",,,,,,
6125040827,27235219,0,37775878,,Boulevard Malesherbes,secondary,50,False,24.665,"LINESTRING (2.3157644 48.8782217, 2.3155419 48.8783884)",,,,,,
6125040827,6125055845,0,37775878,,Boulevard Malesherbes,secondary,50,False,40.444,"LINESTRING (2.3157644 48.8782217, 2.3161135 48.8779396)",,,,,,
6125051822,21292440,0,37775878,,Boulevard Malesherbes,secondary,50,False,58.388,"LINESTRING (2.3153053 48.8785957, 2.3148101 48.8790076)",,,,,,
6125051822,27235219,0,37775878,,Boulevard Malesherbes,secondary,50,False,28.822,"LINESTRING (2.3153053 48.8785957, 2.3155419 48.8783884)",,,,,,
6125055845,6125040827,0,37775878,,Boulevard Malesherbes,secondary,50,False,40.444,"LINESTRING (2.3161135 48.8779396, 2.3157644 48.8782217)",,,,,,
6125055845,27235206,0,37775878,,Boulevard Malesherbes,secondary,50,False,22.434,"LINESTRING (2.3161135 48.8779396, 2.3163071 48.8777831)",,,,,,
6126468695,27235206,0,37775878,,Boulevard Malesherbes,secondary,50,False,21.099,"LINESTRING (2.3164869 48.8776347, 2.3163071 48.8777831)",,,,,,
6126468695,5526234771,0,37775878,,Boulevard Malesherbes,secondary,50,False,10.435,"LINESTRING (2.3164869 48.8776347, 2.3165758 48.8775613)",,,,,,
6129288807,2321729977,0,22736690,1,Avenue Antoine Quinson,residential,50,True,1.522,"LINESTRING (2.42768 48.8470202, 2.4276997 48.8470246)",,,,,,
6129288809,2211157072,0,515928049,1,Avenue Antoine Quinson,residential,50,True,2.0,"LINESTRING (2.4301618 48.8472324, 2.4301891 48.8472332)",,,,,,
6153413203,25256261,0,83279330,,Rue de Rennes,secondary,50,False,9.296,"LINESTRING (2.3246071 48.8446276, 2.3245386 48.8445572)",,,,,,
6153413203,2876905480,0,83279330,,Rue de Rennes,secondary,50,False,22.809,"LINESTRING (2.3246071 48.8446276, 2.3247741 48.8448008)",,,,,,
6153413204,6288229375,0,673142311,,Rue de Rennes,secondary,50,False,59.772,"LINESTRING (2.3261396 48.8461995, 2.3256982 48.8457472)",,,,,,
6153413204,2878370339,0,673142311,,Rue de Rennes,secondary,50,False,17.35,"LINESTRING (2.3261396 48.8461995, 2.3262677 48.8463308)",,,,,,
6165341529,370304919,0,32875063,,Boulevard Anatole France,residential,30,True,10.179,"LINESTRING (2.2433914 48.8163288, 2.2434351 48.8164157)",,,,,,
6166851873,27235424,0,4039136,,Boulevard de Courcelles,primary,50,False,42.845,"LINESTRING (2.3018512 48.8788746, 2.3024076 48.8789953)",,,,,,
6166851873,27235433,0,4039136,,Boulevard de Courcelles,primary,50,False,6.162,"LINESTRING (2.3018512 48.8788746, 2.3017712 48.8788572)",,,,,,
6166858699,27235433,0,4039136,,Boulevard de Courcelles,primary,50,False,57.163,"LINESTRING (2.3010277 48.8786985, 2.3017712 48.8788572)",,,,,,
6166858699,6213150082,0,4039136,,Boulevard de Courcelles,primary,50,False,3.974,"LINESTRING (2.3010277 48.8786985, 2.300976 48.8786875)",,,,,,
6166860394,6213150083,0,4039136,,Boulevard de Courcelles,primary,50,False,13.599,"LINESTRING (2.300466 48.8785785, 2.3006431 48.8786158)",,,,,,
6166860394,4937397545,0,4039136,,Boulevard de Courcelles,primary,50,False,115.305,"LINESTRING (2.300466 48.8785785, 2.2989664 48.8782581)",,,,,,
6199031115,134521843,0,109400095,,Rue Belgrand,primary,50,False,9.234,"LINESTRING (2.4002744 48.8648333, 2.4001483 48.8648371)",,,,,,
6199031115,2206936602,0,109400095,,Rue Belgrand,primary,50,False,62.732,"LINESTRING (2.4002744 48.8648333, 2.4011305 48.8648)",,,,,,
6201009926,3120496434,0,109400082,,Rue Belgrand,primary,50,False,9.579,"LINESTRING (2.4040269 48.864686, 2.4038962 48.8646914)",,,,,,
6201009926,134521839,0,109400082,,Rue Belgrand,primary,50,False,9.587,"LINESTRING (2.4040269 48.864686, 2.4041577 48.8646806)",,,,,,
6206634533,134521832,0,163070533,2,Rue Belgrand,primary,50,False,7.677,"LINESTRING (2.4073261 48.8645568, 2.4072214 48.8645616)",,,,,,
6206634533,6049770047,0,163070533,2,Rue Belgrand,primary,50,False,39.656,"LINESTRING (2.4073261 48.8645568, 2.4078673 48.8645359)",,,,,,
6213111428,534183644,0,663788446,,Rue Vaudétard,secondary,,True,16.506,"LINESTRING (2.2770561 48.8266978, 2.2771921 48.8265794)",Déviation D 50,,,,,
6213150081,6213150082,0,4039136,,Boulevard de Courcelles,primary,50,False,11.814,"LINESTRING (2.300823 48.8786534, 2.300976 48.8786875)",,,,,,
6213150081,6213150083,0,4039136,,Boulevard de Courcelles,primary,50,False,13.804,"LINESTRING (2.300823 48.8786534, 2.3006431 48.8786158)",,,,,,
6213150082,6166858699,0,4039136,,Boulevard de Courcelles,primary,50,False,3.974,"LINESTRING (2.300976 48.8786875, 2.3010277 48.8786985)",,,,,,
6213150082,6213150081,0,4039136,,Boulevard de Courcelles,primary,50,False,11.814,"LINESTRING (2.300976 48.8786875, 2.300823 48.8786534)",,,,,,
6213150083,6213150081,0,4039136,,Boulevard de Courcelles,primary,50,False,13.804,"LINESTRING (2.3006431 48.8786158, 2.300823 48.8786534)",,,,,,
6213150083,6166860394,0,4039136,,Boulevard de Courcelles,primary,50,False,13.599,"LINESTRING (2.3006431 48.8786158, 2.300466 48.8785785)",,,,,,
6221956778,3743820780,0,22736848,,Rue Massue,residential,30,True,67.046,"LINESTRING (2.4247663 48.8479042, 2.4256734 48.8478191)",C 9,,,,,
6230645993,260568406,0,673559990,,Rue de Rennes,secondary,50,False,5.892,"LINESTRING (2.3242064 48.8442184, 2.3241659 48.8441726)",,,,,,
6230645993,2574759531,0,673559990,,Rue de Rennes,secondary,50,False,3.214,"LINESTRING (2.3242064 48.8442184, 2.3242287 48.8442433)",,,,,,
6230713891,4090974137,0,83547404,,Rue de Rennes,secondary,50,False,3.402,"LINESTRING (2.3276144 48.8477304, 2.3275904 48.8477042)",,,,,,
6230713891,16820924,0,83547404,,Rue de Rennes,secondary,50,False,21.913,"LINESTRING (2.3276144 48.8477304, 2.3277692 48.8478991)",,,,,,
6258312942,21660045,0,366984752,4,Avenue Foch,secondary,50,False,5.501,"LINESTRING (2.2926976 48.8735754, 2.2927717 48.8735839)",,,,,,
6258312942,176932548,0,366984752,4,Avenue Foch,secondary,50,False,12.849,"LINESTRING (2.2926976 48.8735754, 2.2925244 48.873556)",,,,,,
6266691902,256235020,0,23651444,,Rue des Mares,residential,30,True,2.797,"LINESTRING (2.441336 48.8797868, 2.4412979 48.8797846)",,,,,,
6286105085,6787751335,0,99192303,,Rue Pierre Valette,residential,30,False,55.525,"LINESTRING (2.3034623 48.8159389, 2.3040098 48.8155934)",,destination,,,,
6286105085,6286105086,0,99192303,,Rue Pierre Valette,residential,30,False,32.019,"LINESTRING (2.3034623 48.8159389, 2.3031458 48.8161376)",,destination,,,,
6286105086,6286105085,0,99192303,,Rue Pierre Valette,residential,30,False,32.019,"LINESTRING (2.3031458 48.8161376, 2.3034623 48.8159389)",,destination,,,,
6286105086,280949093,0,99192303,,Rue Pierre Valette,residential,30,False,48.625,"LINESTRING (2.3031458 48.8161376, 2.3026564 48.8164332)",,destination,,,,
6286105087,280949093,0,99192303,,Rue Pierre Valette,residential,30,False,17.092,"LINESTRING (2.302431 48.8164732, 2.3026564 48.8164332)",,destination,,,,
6286105087,3802254111,0,99192303,,Rue Pierre Valette,residential,30,False,40.208,"LINESTRING (2.302431 48.8164732, 2.3019923 48.8166907)",,destination,,,,
6287132627,2289602056,0,14002360,,Rue Antoine Fratacci,primary,50,True,5.383,"LINESTRING (2.2903229 48.8204741, 2.2903884 48.8204521)",D 50,,,,,
6288229356,252659093,0,309765258,5,Avenue d'Italie,primary,50,False,23.789,"LINESTRING (2.3573227 48.8260023, 2.3573914 48.8257932)",,,,,,
6288229356,2301475342,0,309765258,5,Avenue d'Italie,primary,50,False,5.666,"LINESTRING (2.3573227 48.8260023, 2.3573063 48.8260521)",,,,,,
6288229370,4624214409,0,673142311,,Rue de Rennes,secondary,50,False,8.845,"LINESTRING (2.3267132 48.8467881, 2.326649 48.8467207)",,,,,,
6288229370,4090974115,0,673142311,,Rue de Rennes,secondary,50,False,5.947,"LINESTRING (2.3267132 48.8467881, 2.3267564 48.8468334)",,,,,,
6288229375,1765177777,0,673142311,,Rue de Rennes,secondary,50,False,5.471,"LINESTRING (2.3256982 48.8457472, 2.3256578 48.8457058)",,,,,,
6288229375,6153413204,0,673142311,,Rue de Rennes,secondary,50,False,59.772,"LINESTRING (2.3256982 48.8457472, 2.3261396 48.8461995)",,,,,,
6288229376,2876905480,0,83279330,,Rue de Rennes,secondary,50,False,96.576,"LINESTRING (2.3254882 48.8455312, 2.3247741 48.8448008)",,,,,,
6288229376,1765177774,0,83279330,,Rue de Rennes,secondary,50,False,5.266,"LINESTRING (2.3254882 48.8455312, 2.3255272 48.845571)",,,,,,
6291069647,2877972880,0,387178544,4,Rue Linois,tertiary,50,False,6.749,"LINESTRING (2.2820696 48.8490518, 2.2821353 48.8490092)",,,,,,
6291069647,4069673037,0,387178544,4,Rue Linois,tertiary,50,False,6.861,"LINESTRING (2.2820696 48.8490518, 2.2820028 48.8490951)",,,,,,
6291069665,3905019720,0,387178544,4,Rue Linois,tertiary,50,False,5.559,"LINESTRING (2.2827132 48.8486298, 2.282767 48.8485945)",,,,,,
6291069665,5326882001,0,387178544,4,Rue Linois,tertiary,50,False,29.663,"LINESTRING (2.2827132 48.8486298, 2.2824262 48.8488182)",,,,,,
6291069680,6654841064,0,4798975,,Rue Voltaire,secondary,,True,4.914,"LINESTRING (2.2803354 48.8258506, 2.2803965 48.8258689)",Déviation D 50,,,,,
6291071033,6543245174,0,123389297,,Avenue Lucien Descaves,tertiary,30,False,7.598,"LINESTRING (2.3321926 48.8171374, 2.3322177 48.8172037)",,,,,,
6291071033,2925426145,0,123389297,,Avenue Lucien Descaves,tertiary,30,False,6.671,"LINESTRING (2.3321926 48.8171374, 2.3321682 48.8170796)",,,,,,
6291071045,2589554879,0,27701599,4,Rue Linois,tertiary,50,False,5.237,"LINESTRING (2.2839543 48.8478033, 2.2840046 48.8477698)",,,,,,
6291071045,2589554876,0,27701599,4,Rue Linois,tertiary,50,False,99.266,"LINESTRING (2.2839543 48.8478033, 2.283 48.8484378)",,,,,,
6291071046,6428753778,0,41486595,4,Avenue d'Italie,primary,50,False,4.89,"LINESTRING (2.3590234 48.8205666, 2.3590367 48.8205235)",,,,,,
6291071046,2682446137,0,41486595,4,Avenue d'Italie,primary,50,False,21.173,"LINESTRING (2.3590234 48.8205666, 2.3589666 48.8207533)",,,,,,
6291071071,2140279462,0,548078041,,Boulevard Arago,secondary,50,False,7.873,"LINESTRING (2.3373055 48.8346238, 2.3371982 48.8346188)",,,,,,
6291071071,5295211210,0,548078041,,Boulevard Arago,secondary,50,False,14.66,"LINESTRING (2.3373055 48.8346238, 2.3375053 48.834633)",,,,,,
6291071074,6654830794,0,4786974,,Boulevard Voltaire,primary,30,False,113.557,"LINESTRING (2.2793832 48.8268132, 2.2803597 48.8260197)",D 50,,,,,
6291071074,2351631442,0,4786974,,Boulevard Voltaire,primary,30,False,4.194,"LINESTRING (2.2793832 48.8268132, 2.2793475 48.8268427)",D 50,,,,,
6291704568,4090974127,0,83547404,,Rue de Rennes,secondary,50,False,42.777,"LINESTRING (2.3275757 48.8476886, 2.3272675 48.8473617)",,,,,,
6291704568,4090974137,0,83547404,,Rue de Rennes,secondary,50,False,2.041,"LINESTRING (2.3275757 48.8476886, 2.3275904 48.8477042)",,,,,,
6293888046,2932541321,0,30410514,,Rue de Patay,tertiary,50,False,5.227,"LINESTRING (2.3766344 48.8242638, 2.3766867 48.8242318)",,,,,,
6293888046,6293888047,0,30410514,,Rue de Patay,tertiary,50,False,12.186,"LINESTRING (2.3766344 48.8242638, 2.3765126 48.8243385)",,,,,,
6293888047,6293888046,0,30410514,,Rue de Patay,tertiary,50,False,12.186,"LINESTRING (2.3765126 48.8243385, 2.3766344 48.8242638)",,,,,,
6293888047,15035553,0,30410514,,Rue de Patay,tertiary,50,False,10.727,"LINESTRING (2.3765126 48.8243385, 2.3764053 48.8244042)",,,,,,
6293982146,2268057917,0,27585929,,Avenue de France,tertiary,30,False,4.939,"LINESTRING (2.373041 48.8345619, 2.3730762 48.834524)",,,,,,
6293982146,2268057920,0,27585929,,Avenue de France,tertiary,30,False,46.011,"LINESTRING (2.373041 48.8345619, 2.3727135 48.8349151)",,,,,,
6293982147,2268057923,0,583872427,,Avenue de France,tertiary,30,False,5.031,"LINESTRING (2.3725179 48.8351256, 2.372554 48.8350871)",,,,,,
6293982147,382046,0,583872427,,Avenue de France,tertiary,30,False,54.422,"LINESTRING (2.3725179 48.8351256, 2.3721269 48.8355419)",,,,,,
6308440254,5313783378,0,673630758,,Rue Méhul,tertiary,,False,9.818,"LINESTRING (2.4098583 48.8891073, 2.4099911 48.8891204)",D 35bis,,,,,
6331773487,220799594,0,4783290,,Avenue de Verdun,primary,50,False,5.869,"LINESTRING (2.2587359 48.8203833, 2.2586631 48.8203612)",D 989,,,,,
6331773487,1460510109,0,4783290,,Avenue de Verdun,primary,50,False,7.688,"LINESTRING (2.2587359 48.8203833, 2.2588313 48.8204122)",D 989,,,,,
6335961817,6483877366,0,84068305,,Boulevard Malesherbes,secondary,50,False,0.817,"LINESTRING (2.3201707 48.8744612, 2.3201658 48.8744678)",,,,,,
6335961817,5879376453,0,84068305,,Boulevard Malesherbes,secondary,50,False,21.65,"LINESTRING (2.3201707 48.8744612, 2.320302 48.8742867)",,,,,,
6335961818,178761643,0,37775878,,Boulevard Malesherbes,secondary,50,False,34.442,"LINESTRING (2.3195971 48.8750686, 2.319307 48.8753126)",,,,,,
6335961818,6483877382,0,37775878,,Boulevard Malesherbes,secondary,50,False,3.202,"LINESTRING (2.3195971 48.8750686, 2.3196224 48.8750451)",,,,,,
6335986596,728489600,0,139093031,6,Pont de la Concorde,primary,50,False,1.743,"LINESTRING (2.3200462 48.8639628, 2.3200566 48.8639769)",,,,yes,,
6335986596,6335986597,0,139093031,6,Pont de la Concorde,primary,50,False,145.928,"LINESTRING (2.3200462 48.8639628, 2.31917 48.8627838)",,,,yes,,
6335986597,6335986596,0,139093031,6,Pont de la Concorde,primary,50,False,145.928,"LINESTRING (2.31917 48.8627838, 2.3200462 48.8639628)",,,,yes,,
6335986597,1524568680,0,139093031,6,Pont de la Concorde,primary,50,False,5.337,"LINESTRING (2.31917 48.8627838, 2.3191379 48.8627407)",,,,yes,,
6335986601,2313751660,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,80.917,"LINESTRING (2.3132126 48.8608363, 2.3131266 48.8601108)",,,,,,
6335986601,2313751662,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,4.774,"LINESTRING (2.3132126 48.8608363, 2.3132177 48.8608791)",,,,,,
6335986602,2313751679,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,4.305,"LINESTRING (2.3132613 48.8612487, 2.3132567 48.8612101)",,,,,,
6335986602,2313751689,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,164.534,"LINESTRING (2.3132613 48.8612487, 2.3134363 48.8627239)",,,,,,
6341123072,254292418,0,148107401,,Boulevard Michelet,tertiary,,True,171.654,"LINESTRING (2.4595095 48.8908448, 2.4603992 48.8922734)",,,,,,
6342028448,2110947451,0,148107401,,Boulevard Michelet,tertiary,,True,6.421,"LINESTRING (2.4573691 48.8886225, 2.4574186 48.8886702)",,,,,,
6384652761,252947851,0,23361373,,Rue Nungesser,residential,30,True,75.121,"LINESTRING (2.467806 48.8689191, 2.4680116 48.869581)",,,,,,
6428753778,168357320,0,41486595,4,Avenue d'Italie,primary,50,False,3.405,"LINESTRING (2.3590367 48.8205235, 2.359046 48.8204935)",,,,,,
6428753778,6291071046,0,41486595,4,Avenue d'Italie,primary,50,False,4.89,"LINESTRING (2.3590367 48.8205235, 2.3590234 48.8205666)",,,,,,
6432699744,332488720,0,16554113,,Pont de Tolbiac,secondary,50,False,8.56,"LINESTRING (2.3819725 48.8334404, 2.3820627 48.8334894)",,,,yes,,
6432699744,170827968,0,16554113,,Pont de Tolbiac,secondary,50,False,183.578,"LINESTRING (2.3819725 48.8334404, 2.3800432 48.8323855)",,,,yes,,
6442363273,6831274527,0,27255256,,Rue Eugène Delacroix,residential,30,True,50.619,"LINESTRING (2.4200721 48.8234086, 2.4207566 48.8233443)",,,,,,
6442363274,6442374607,0,27255328,1,Rue Adrien Damalix,residential,30,True,79.23,"LINESTRING (2.4218612 48.8232941, 2.4218234 48.8240062)",,,,,,
6442363275,299137134,0,27255256,,Rue Eugène Delacroix,residential,30,True,4.371,"LINESTRING (2.4218047 48.8232469, 2.421864 48.8232423)",,,,,,
6442363276,6442374605,0,27255328,1,Rue Adrien Damalix,residential,30,True,3.582,"LINESTRING (2.4218666 48.823189, 2.421865 48.8232212)",,,,,,
6442363277,6442374609,0,27255256,,Rue Eugène Delacroix,residential,30,True,76.779,"LINESTRING (2.4219351 48.8232352, 2.4229738 48.8231398)",,,,,,
6442363278,6442374606,0,27255328,1,Rue Adrien Damalix,residential,30,True,2.651,"LINESTRING (2.4219147 48.8221266, 2.4219125 48.8221504)",,,,,,
6442363280,6442363276,0,27255328,1,Rue Adrien Damalix,residential,30,True,103.102,"LINESTRING (2.4219088 48.8222622, 2.4218666 48.823189)",,,,,,
6442374595,431474564,0,27255302,1,Rue des Épinettes,residential,30,True,5.405,"LINESTRING (2.4199614 48.8200835, 2.4199389 48.8201298)",,,,,,
6442374596,1914571114,0,90929563,,Rue des Amandiers,residential,30,True,42.362,"LINESTRING (2.4208941 48.8192588, 2.4214719 48.8192388)",,,,,,
6442374597,1055514617,0,90929568,,Rue des Sureaux,residential,30,True,5.98,"LINESTRING (2.4217283 48.8193236, 2.4217327 48.8192699)",,,,,,
6442374598,299139508,0,27255302,1,Rue des Épinettes,residential,30,True,59.264,"LINESTRING (2.4215157 48.8200976, 2.420707 48.8200744)",,,,,,
6442374599,1055514647,0,27255302,1,Rue des Épinettes,residential,30,True,8.33,"LINESTRING (2.421768 48.8201076, 2.4216544 48.8201034)",,,,,,
6442374600,1111825796,0,27255328,1,Rue Adrien Damalix,residential,30,True,68.021,"LINESTRING (2.4220153 48.8201679, 2.4219899 48.8207794)",,,,,,
6442374602,299137587,0,27255328,1,Rue Adrien Damalix,residential,30,True,2.291,"LINESTRING (2.4219592 48.8213988, 2.421959 48.8214194)",,,,,,
6442374605,299137134,0,27255328,1,Rue Adrien Damalix,residential,30,True,2.347,"LINESTRING (2.421865 48.8232212, 2.421864 48.8232423)",,,,,,
6442374606,299137370,0,27255328,1,Rue Adrien Damalix,residential,30,True,4.716,"LINESTRING (2.4219125 48.8221504, 2.421911 48.8221928)",,,,,,
6442374607,249742235,0,27255328,1,Rue Adrien Damalix,residential,30,True,7.006,"LINESTRING (2.4218234 48.8240062, 2.4218222 48.8240692)",,,,,,
6442374608,6442374610,0,27255330,,Rue du Val d'Osne,unclassified,30,True,94.832,"LINESTRING (2.4230945 48.8230439, 2.4232606 48.8221981)",,,,,,
6442374609,299136999,0,27255256,,Rue Eugène Delacroix,residential,30,True,7.636,"LINESTRING (2.4229738 48.8231398, 2.4230773 48.8231313)",,,,,,
6442374610,299137368,0,27255330,,Rue du Val d'Osne,unclassified,30,True,10.607,"LINESTRING (2.4232606 48.8221981, 2.4232804 48.8221036)",,,,,,
6442374611,299137646,0,71056918,1,Rue du Val d'Osne,unclassified,30,True,57.402,"LINESTRING (2.4232984 48.8220057, 2.4233925 48.8214932)",,,,,,
6442374613,299137646,0,27255333,1,Rue Edmond Nocard,residential,30,True,8.129,"LINESTRING (2.4232818 48.8214875, 2.4233925 48.8214932)",,,,,,
6442374615,299137788,0,71056918,1,Rue du Val d'Osne,unclassified,30,True,9.417,"LINESTRING (2.423361 48.8202494, 2.4233487 48.8201651)",,,,,,
