u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,bridge,ref,service,junction,width,access,tunnel
5678064636,247948404,0,22999383,False,Søborg Parkalle,tertiary,40,11.379,"LINESTRING (12.5082335 55.7369995, 12.5080931 55.7369345)",,,,,,,,
5678064663,247948405,0,22999383,False,Søborg Parkalle,tertiary,40,28.47,"LINESTRING (12.5084378 55.737094, 12.5087891 55.7372566)",,,,,,,,
5678064663,5678064636,0,22999383,False,Søborg Parkalle,tertiary,40,16.553,"LINESTRING (12.5084378 55.737094, 12.5082335 55.7369995)",,,,,,,,
5679998683,31268868,0,415125418,False,Grønnemose Allé,tertiary,50,4.37,"LINESTRING (12.5151195 55.7227732, 12.5151892 55.7227713)",,,,,,,,
5679998683,7030236331,0,415125418,False,Grønnemose Allé,tertiary,50,16.082,"LINESTRING (12.5151195 55.7227732, 12.514863 55.7227801)",,,,,,,,
5680087396,3560214363,0,78465906,False,Maglegårds Alle,tertiary,40,52.749,"LINESTRING (12.5132543 55.7286221, 12.5130395 55.7281634)",,,,,,,,
5680087396,27348555,0,78465906,False,Maglegårds Alle,tertiary,40,22.481,"LINESTRING (12.5132543 55.7286221, 12.5133458 55.7288176)",,,,,,,,
5683222488,287542597,0,26248305,False,Rebslagerporten,tertiary,40,39.118,"LINESTRING (12.4435108 55.6289402, 12.4435404 55.6292916)",2,,,,,,,
5683222488,5683222489,0,26248305,False,Rebslagerporten,tertiary,40,0.601,"LINESTRING (12.4435108 55.6289402, 12.4435103 55.6289348)",2,,,,,,,
5683222489,5683222488,0,26248305,False,Rebslagerporten,tertiary,40,0.601,"LINESTRING (12.4435103 55.6289348, 12.4435108 55.6289402)",2,,,,,,,
5683222489,1471800158,0,26248305,False,Rebslagerporten,tertiary,40,2.161,"LINESTRING (12.4435103 55.6289348, 12.4435083 55.6289154)",2,,,,,,,
5683222496,5712270803,0,11699291,True,Naverporten,tertiary,40,9.586,"LINESTRING (12.4533221 55.6279153, 12.4534747 55.6279121)",,,,,,,,
5683222497,4897198653,0,26248961,True,Naverporten,tertiary,40,48.188,"LINESTRING (12.453361 55.6280267, 12.4525934 55.6280242)",,,,,,,,
5683222498,5683222496,0,11699291,True,Naverporten,tertiary,40,18.958,"LINESTRING (12.4530207 55.627926, 12.4533221 55.6279153)",,,,,,,,
5683222508,4103901054,0,11699291,True,Naverporten,tertiary,40,9.374,"LINESTRING (12.4457288 55.6280512, 12.4458781 55.62805)",,,,,,,,
5683222511,274896491,0,601104606,True,Naverporten,tertiary,40,28.131,"LINESTRING (12.4441865 55.6281563, 12.4437389 55.6281685)",,,,,,,,
5683222514,4103901040,0,601104605,True,Naverporten,tertiary,40,20.495,"LINESTRING (12.4450744 55.6281406, 12.444748 55.6281445)",,,,,,,,
5683223839,5379007766,0,26248903,False,Avedøre Tværvej,residential,30,6.395,"LINESTRING (12.4490587 55.6316626, 12.4491564 55.6316789)",2,,,,,,,
5683223839,287449393,0,26248903,False,Avedøre Tværvej,residential,30,140.308,"LINESTRING (12.4490587 55.6316626, 12.44693 55.6312777)",2,,,,,,,
5683223841,286531710,0,237214022,True,Store Kongensgade,primary,50,20.004,"LINESTRING (12.5867412 55.6831397, 12.5866058 55.6829768)",2,,O2,,,,,
5693158439,4682191697,0,26248903,False,Avedøre Tværvej,residential,30,145.393,"LINESTRING (12.4495992 55.6317572, 12.4518015 55.6321623)",2,,,,,,,
5693158439,287455025,0,26248903,False,Avedøre Tværvej,residential,30,16.826,"LINESTRING (12.4495992 55.6317572, 12.4493431 55.6317125)",2,,,,,,,
5696811624,5697036017,0,23338468,False,Tvedvangen,tertiary,50,20.202,"LINESTRING (12.4284956 55.7298263, 12.4287589 55.7297213)",,,,,,,,
5696811624,2957397102,0,23338468,False,Tvedvangen,tertiary,50,11.212,"LINESTRING (12.4284956 55.7298263, 12.4283495 55.7298846)",,,,,,,,
5696811697,5696811707,0,23338468,False,Tvedvangen,tertiary,50,29.133,"LINESTRING (12.4249973 55.7312173, 12.4253773 55.7310661)",,,,,,,,
5696811697,422359708,0,23338468,False,Tvedvangen,tertiary,50,16.316,"LINESTRING (12.4249973 55.7312173, 12.4247845 55.731302)",,,,,,,,
5696811705,1356056750,0,23338468,False,Tvedvangen,tertiary,50,13.821,"LINESTRING (12.4257023 55.7309368, 12.4258816 55.7308643)",,,,,,,,
5696811705,5696811707,0,23338468,False,Tvedvangen,tertiary,50,24.916,"LINESTRING (12.4257023 55.7309368, 12.4253773 55.7310661)",,,,,,,,
5696811707,5696811705,0,23338468,False,Tvedvangen,tertiary,50,24.916,"LINESTRING (12.4253773 55.7310661, 12.4257023 55.7309368)",,,,,,,,
5696811707,5696811697,0,23338468,False,Tvedvangen,tertiary,50,29.133,"LINESTRING (12.4253773 55.7310661, 12.4249973 55.7312173)",,,,,,,,
5697036017,1588825470,0,23338468,False,Tvedvangen,tertiary,50,11.474,"LINESTRING (12.4287589 55.7297213, 12.4289085 55.7296617)",,,,,,,,
5697036017,5696811624,0,23338468,False,Tvedvangen,tertiary,50,20.202,"LINESTRING (12.4287589 55.7297213, 12.4284956 55.7298263)",,,,,,,,
5700354218,278608095,0,23338468,False,Tvedvangen,tertiary,50,2.942,"LINESTRING (12.4239595 55.731648, 12.4239955 55.731631)",,,,,,,,
5700354218,1589924537,0,23338468,False,Tvedvangen,tertiary,50,38.799,"LINESTRING (12.4239595 55.731648, 12.4234851 55.7318725)",,,,,,,,
5700546783,5700546784,0,599046987,True,Rolighedsvej,tertiary,,3.029,"LINESTRING (12.4245089 55.8406246, 12.4245325 55.8406008)",,,,,,,,
5700546783,5700548601,0,599046996,True,Rolighedsvej,tertiary,,5.505,"LINESTRING (12.4245089 55.8406246, 12.4245927 55.84064)",,,,,,,,
5700546784,5700548578,0,599046987,True,Rolighedsvej,tertiary,,8.51,"LINESTRING (12.4245325 55.8406008, 12.4245987 55.8405339)",,,,,,,,
5700548577,5700546783,0,599046996,True,Rolighedsvej,tertiary,,12.075,"LINESTRING (12.4243251 55.8405908, 12.4245089 55.8406246)",,,,,,,,
5700548601,5700548721,0,599046996,True,Rolighedsvej,tertiary,,12.226,"LINESTRING (12.4245927 55.84064, 12.4246815 55.840738)",,,,,,,,
5700548602,5700546783,0,599046987,True,Rolighedsvej,tertiary,,5.726,"LINESTRING (12.4244643 55.8406696, 12.4245089 55.8406246)",,,,,,,,
5700832522,6668775711,0,709490867,False,Tvedvangen,tertiary,50,103.007,"LINESTRING (12.4170726 55.7378714, 12.4177792 55.7370348)",,,,,,,,
5700832522,252716166,0,709490867,False,Tvedvangen,tertiary,50,10.156,"LINESTRING (12.4170726 55.7378714, 12.417003 55.7379539)",,,,,,,,
5703276451,5703276458,0,87576620,False,Retortvej,tertiary,50,81.389,"LINESTRING (12.502032 55.6535075, 12.5016929 55.654214)",,,,,,,,
5703276451,4194918516,0,87576620,False,Retortvej,tertiary,50,26.231,"LINESTRING (12.502032 55.6535075, 12.5021413 55.6532798)",,,,,,,,
5703276458,94014519,0,87576620,False,Retortvej,tertiary,50,45.031,"LINESTRING (12.5016929 55.654214, 12.5015053 55.6546049)",,,,,,,,
5703276458,5703276451,0,87576620,False,Retortvej,tertiary,50,81.389,"LINESTRING (12.5016929 55.654214, 12.502032 55.6535075)",,,,,,,,
5703276460,6026909813,0,87576620,False,Retortvej,tertiary,50,45.867,"LINESTRING (12.5011978 55.6552588, 12.5010103 55.6556575)",,,,,,,,
5703276460,94014519,0,87576620,False,Retortvej,tertiary,50,75.226,"LINESTRING (12.5011978 55.6552588, 12.5015053 55.6546049)",,,,,,,,
5706742986,5706742987,0,23338468,False,Tvedvangen,tertiary,50,15.432,"LINESTRING (12.4326436 55.7281967, 12.4328226 55.7281013)",,,,,,,,
5706742986,1588787195,0,23338468,False,Tvedvangen,tertiary,50,28.155,"LINESTRING (12.4326436 55.7281967, 12.4322766 55.728343)",,,,,,,,
5706742987,252716177,0,23338468,False,Tvedvangen,tertiary,50,7.239,"LINESTRING (12.4328226 55.7281013, 12.4329024 55.7280542)",,,,,,,,
5706742987,5706742986,0,23338468,False,Tvedvangen,tertiary,50,15.432,"LINESTRING (12.4328226 55.7281013, 12.4326436 55.7281967)",,,,,,,,
5709578901,6469871217,0,168251834,False,Sluseholmen,tertiary,40,4.025,"LINESTRING (12.5482908 55.6458204, 12.5483292 55.6458494)",,,,,,,,
5709578901,5725202318,0,168251834,False,Sluseholmen,tertiary,40,8.518,"LINESTRING (12.5482908 55.6458204, 12.5482128 55.6457577)",,,,,,,,
5709629922,279223210,0,204731909,False,Skovdiget,tertiary,40,64.074,"LINESTRING (12.4277072 55.7621729, 12.4268047 55.7619005)",2,,,,,,,
5709629922,30564148,0,204731909,False,Skovdiget,tertiary,40,23.663,"LINESTRING (12.4277072 55.7621729, 12.4280405 55.7622735)",2,,,,,,,
5709629925,4086757709,0,204731909,False,Skovdiget,tertiary,40,9.21,"LINESTRING (12.4286015 55.7624452, 12.4284722 55.7624056)",2,,,,,,,
5709629925,4107716613,0,204731909,False,Skovdiget,tertiary,40,77.606,"LINESTRING (12.4286015 55.7624452, 12.4296913 55.7627786)",2,,,,,,,
5712183020,2328511277,0,360157611,True,Store Kongensgade,primary,50,24.446,"LINESTRING (12.5901751 55.6875526, 12.5902667 55.6873389)",1,,O2,,,,,
5712270803,1925744764,0,11699291,True,Naverporten,tertiary,40,30.66,"LINESTRING (12.4534747 55.6279121, 12.4539624 55.6278973)",,,,,,,,
5712456757,283874705,0,83355194,False,Grønnemose Alle,tertiary,50,7.355,"LINESTRING (12.5226749 55.7225713, 12.5227917 55.7225782)",,,,,,,,
5712456757,286496197,0,83355194,False,Grønnemose Alle,tertiary,50,28.223,"LINESTRING (12.5226749 55.7225713, 12.5222267 55.7225448)",,,,,,,,
5713666889,2352628934,0,4119358,False,Brøndby Nord Vej,tertiary,50,8.647,"LINESTRING (12.429543 55.6677587, 12.4294062 55.667749)",,,,,,,,
5713666889,278503218,0,4119358,False,Brøndby Nord Vej,tertiary,50,2.465,"LINESTRING (12.429543 55.6677587, 12.4295819 55.6677619)",,,,,,,,
5713666892,278503218,0,4119358,False,Brøndby Nord Vej,tertiary,50,29.271,"LINESTRING (12.4300452 55.6677938, 12.4295819 55.6677619)",,,,,,,,
5713666892,286910661,0,4119358,False,Brøndby Nord Vej,tertiary,50,2.161,"LINESTRING (12.4300452 55.6677938, 12.4300794 55.6677962)",,,,,,,,
5725202318,5709578901,0,168251834,False,Sluseholmen,tertiary,40,8.518,"LINESTRING (12.5482128 55.6457577, 12.5482908 55.6458204)",,,,,,,,
5725202318,1574030560,0,168251834,False,Sluseholmen,tertiary,40,78.334,"LINESTRING (12.5482128 55.6457577, 12.5474603 55.6451956)",,,,,,,,
5730365062,26321592,0,497270687,False,Ordrupvej,tertiary,50,19.878,"LINESTRING (12.5757965 55.7621073, 12.5760471 55.7622172)",2,,,,,,,
5730365062,5562406201,0,497270687,False,Ordrupvej,tertiary,50,6.247,"LINESTRING (12.5757965 55.7621073, 12.5757181 55.7620725)",2,,,,,,,
5730365066,5562406201,0,497270687,False,Ordrupvej,tertiary,50,1.45,"LINESTRING (12.5756998 55.7620645, 12.5757181 55.7620725)",2,,,,,,,
5730365066,26321590,0,497270687,False,Ordrupvej,tertiary,50,23.257,"LINESTRING (12.5756998 55.7620645, 12.5754069 55.7619357)",2,,,,,,,
5730365069,26321590,0,497270687,False,Ordrupvej,tertiary,50,57.588,"LINESTRING (12.5746944 55.7616078, 12.5754069 55.7619357)",2,,,,,,,
5730365069,3256733261,0,497270687,False,Ordrupvej,tertiary,50,36.759,"LINESTRING (12.5746944 55.7616078, 12.5742396 55.7613985)",2,,,,,,,
5735600460,576743,0,1822839,False,Nyelandsvej,tertiary,50,14.404,"LINESTRING (12.5191187 55.6854505, 12.5193239 55.6853922)",,,,,,,,
5735600460,4535101808,0,1822839,False,Nyelandsvej,tertiary,50,25.179,"LINESTRING (12.5191187 55.6854505, 12.5187432 55.6855309)",,,,,,,,
5735600461,1502906062,0,1822839,False,Nyelandsvej,tertiary,50,61.928,"LINESTRING (12.5149351 55.6863343, 12.5158585 55.6861363)",,,,,,,,
5735600461,576746,0,1822839,False,Nyelandsvej,tertiary,50,20.075,"LINESTRING (12.5149351 55.6863343, 12.5146307 55.6863904)",,,,,,,,
5735601372,367882888,0,3992331,False,Bernhard Bangs Alle,tertiary,50,5.019,"LINESTRING (12.5066225 55.686654, 12.5066625 55.6866149)",,,,,,,,
5735601372,20917594,0,3992331,False,Bernhard Bangs Alle,tertiary,50,8.519,"LINESTRING (12.5066225 55.686654, 12.5065547 55.6867204)",,,,,,,,
5745826572,273362100,0,83872617,False,Thorvaldsensvej,residential,40,36.75,"LINESTRING (12.541896 55.6818034, 12.5413618 55.6819395)",,,,,,,,
5745826572,1622070849,0,605923834,False,Thorvaldsensvej,residential,50,10.921,"LINESTRING (12.541896 55.6818034, 12.5420547 55.6817629)",,,,,,,,
5745826573,1433810212,0,29640,False,Thorvaldsensvej,residential,50,14.402,"LINESTRING (12.5397985 55.6823403, 12.5395922 55.6823973)",,,,,,,,
5745826573,793090,0,605923836,False,Thorvaldsensvej,residential,40,14.407,"LINESTRING (12.5397985 55.6823403, 12.5400048 55.6822832)",,,,,,,,
5755063946,388991482,0,25411122,False,Rønnebærvej,residential,,12.23,"LINESTRING (12.4686589 55.8133394, 12.4685861 55.8134415)",2,,,,,,,
5755063946,4707351490,0,25411122,False,Rønnebærvej,residential,,29.404,"LINESTRING (12.4686589 55.8133394, 12.4687854 55.8130847)",2,,,,,,,
5757703083,3328928909,0,25411122,False,Rønnebærvej,residential,,4.372,"LINESTRING (12.4693584 55.8121754, 12.4693287 55.812211)",2,,,,,,,
5757931590,20946304,0,25529371,True,Holte Stationsvej,tertiary,,10.068,"LINESTRING (12.4726906 55.8110047, 12.4728247 55.8110549)",2,,,,,,,
5759484701,2940337990,0,290508516,False,Vennemindevej,tertiary,50,61.583,"LINESTRING (12.5686787 55.7138388, 12.568837 55.7132922)",2,,,,,,,
5759484701,8089143,0,751406913,False,Vennemindevej,tertiary,50,14.962,"LINESTRING (12.5686787 55.7138388, 12.5686402 55.7139716)",2,,,,,,,
5759580143,280407600,0,123982747,False,Grønnevej,tertiary,50,25.722,"LINESTRING (12.4716402 55.7958903, 12.4715575 55.7961169)",2,,,,,,,
5768073418,5768073419,0,608925044,False,Ørnegårdsvej,tertiary,,9.421,"LINESTRING (12.5212631 55.7603066, 12.5212464 55.7602224)",2,,,,,,,
5768073419,5768073418,0,608925044,False,Ørnegårdsvej,tertiary,,9.421,"LINESTRING (12.5212464 55.7602224, 12.5212631 55.7603066)",2,,,,,,,
5768073419,27490738,0,608925044,False,Ørnegårdsvej,tertiary,,6.702,"LINESTRING (12.5212464 55.7602224, 12.5212137 55.760165)",2,,,,,,,
5793421429,6144994957,0,611957972,False,Elværksvej,tertiary,50,4.154,"LINESTRING (12.5562867 55.6545738, 12.5562223 55.6545651)",2,,,,,,,
5793421429,6144994956,0,611957972,False,Elværksvej,tertiary,50,4.002,"LINESTRING (12.5562867 55.6545738, 12.5563412 55.6545925)",2,,,,,,,
5793421431,6144994955,0,611957972,False,Elværksvej,tertiary,50,83.703,"LINESTRING (12.5569144 55.6553101, 12.5563831 55.6546196)",2,,,,,,,
5793421431,5793421432,0,611957972,False,Elværksvej,tertiary,50,7.304,"LINESTRING (12.5569144 55.6553101, 12.5569707 55.6553676)",2,,,,,,,
5793421432,5793421431,0,611957972,False,Elværksvej,tertiary,50,7.304,"LINESTRING (12.5569707 55.6553676, 12.5569144 55.6553101)",2,,,,,,,
5793421432,5793421433,0,611957972,False,Elværksvej,tertiary,50,13.398,"LINESTRING (12.5569707 55.6553676, 12.557137 55.6554432)",2,,,,,,,
5793421433,5793421432,0,611957972,False,Elværksvej,tertiary,50,13.398,"LINESTRING (12.557137 55.6554432, 12.5569707 55.6553676)",2,,,,,,,
5793421433,5793421434,0,611957972,False,Elværksvej,tertiary,50,11.971,"LINESTRING (12.557137 55.6554432, 12.557306 55.6554932)",2,,,,,,,
5793421434,5793421433,0,611957972,False,Elværksvej,tertiary,50,11.971,"LINESTRING (12.557306 55.6554932, 12.557137 55.6554432)",2,,,,,,,
5793421434,5793421435,0,611957972,False,Elværksvej,tertiary,50,12.672,"LINESTRING (12.557306 55.6554932, 12.5575045 55.6555143)",2,,,,,,,
5793421435,5793421434,0,611957972,False,Elværksvej,tertiary,50,12.672,"LINESTRING (12.5575045 55.6555143, 12.557306 55.6554932)",2,,,,,,,
5793421435,5793421436,0,611957972,False,Elværksvej,tertiary,50,12.672,"LINESTRING (12.5575045 55.6555143, 12.557703 55.6554932)",2,,,,,,,
5793421436,5793421435,0,611957972,False,Elværksvej,tertiary,50,12.672,"LINESTRING (12.557703 55.6554932, 12.5575045 55.6555143)",2,,,,,,,
5793421436,5793421437,0,611957972,False,Elværksvej,tertiary,50,12.564,"LINESTRING (12.557703 55.6554932, 12.5578907 55.6554538)",2,,,,,,,
5793421437,5793421436,0,611957972,False,Elværksvej,tertiary,50,12.564,"LINESTRING (12.5578907 55.6554538, 12.557703 55.6554932)",2,,,,,,,
5793421437,6168972788,0,611957972,False,Elværksvej,tertiary,50,40.217,"LINESTRING (12.5578907 55.6554538, 12.5584449 55.655272)",2,,,,,,,
5793421440,6168972790,0,611957972,False,Elværksvej,tertiary,50,7.121,"LINESTRING (12.5587426 55.6552992, 12.5586794 55.655246)",2,,,,,,,
5793421450,4312426655,0,611957972,False,Elværksvej,tertiary,50,1.349,"LINESTRING (12.5551104 55.6548105, 12.5550905 55.6548151)",2,,,,,,,
5793421450,6045873188,0,611957972,False,Elværksvej,tertiary,50,1.993,"LINESTRING (12.5551104 55.6548105, 12.5551398 55.6548037)",2,,,,,,,
5793421458,6045873188,0,611957972,False,Elværksvej,tertiary,50,3.601,"LINESTRING (12.5551929 55.6547914, 12.5551398 55.6548037)",2,,,,,,,
5793421458,6296200454,0,611957972,False,Elværksvej,tertiary,50,12.726,"LINESTRING (12.5551929 55.6547914, 12.5553806 55.654748)",2,,,,,,,
5801938076,1222141700,0,613084607,False,Mimersgade,tertiary,50,15.186,"LINESTRING (12.5515527 55.6980398, 12.5517595 55.6979686)",,,,,,,,
5890912554,4270350177,0,25620564,False,Dynamovej,tertiary,50,5.078,"LINESTRING (12.4597061 55.7347102, 12.4597411 55.734669)",,,,,,,yes,
5890912554,369910041,0,25620564,False,Dynamovej,tertiary,50,8.774,"LINESTRING (12.4597061 55.7347102, 12.4596457 55.7347814)",,,,,,,yes,
5914986666,1623451187,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,32.003,"LINESTRING (12.6019862 55.6778264, 12.6020245 55.6775394)",2,,,,,,,
5914986666,1439782434,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,16.728,"LINESTRING (12.6019862 55.6778264, 12.601958 55.677976)",2,,,,,,,
5914986667,1439782449,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,10.826,"LINESTRING (12.602005 55.6774271, 12.6019773 55.677331)",2,,,,,,,
5914986667,1623451187,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,12.547,"LINESTRING (12.602005 55.6774271, 12.6020245 55.6775394)",2,,,,,,,
5914986668,1205978160,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,24.595,"LINESTRING (12.6032013 55.6795308, 12.6030349 55.6793305)",,,,,,,,
5914986668,4183084244,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,20.965,"LINESTRING (12.6032013 55.6795308, 12.6033492 55.6796999)",,,,,,,,
5959709837,17207426,0,162074187,False,Forlandet,tertiary,50,20.308,"LINESTRING (12.6131369 55.6845589, 12.6130368 55.6847326)",2,,,,,,,
5959709837,3090168601,0,162074187,False,Forlandet,tertiary,50,10.313,"LINESTRING (12.6131369 55.6845589, 12.6131878 55.6844707)",2,,,,,,,
5964782502,6954883836,0,43633664,False,Søndre Fasanvej,tertiary,50,29.194,"LINESTRING (12.5213348 55.6792482, 12.5212143 55.6789946)",2,,,,,,,
5964782502,576734,0,43633664,False,Søndre Fasanvej,tertiary,50,12.274,"LINESTRING (12.5213348 55.6792482, 12.5213657 55.6793572)",2,,,,,,,
5964815412,2785012668,0,26233006,False,Dalvangsvej,tertiary,40,11.89,"LINESTRING (12.4136225 55.6689644, 12.4134334 55.6689721)",,,,,,,,
5964815412,5964815427,0,26233006,False,Dalvangsvej,tertiary,40,17.121,"LINESTRING (12.4136225 55.6689644, 12.4138948 55.6689533)",,,,,,,,
5964815419,287714083,0,26233006,False,Dalvangsvej,tertiary,40,2.759,"LINESTRING (12.4130403 55.6689878, 12.4129964 55.6689895)",,,,,,,,
5964815419,2785012668,0,26233006,False,Dalvangsvej,tertiary,40,24.713,"LINESTRING (12.4130403 55.6689878, 12.4134334 55.6689721)",,,,,,,,
5964815427,5964815412,0,26233006,False,Dalvangsvej,tertiary,40,17.121,"LINESTRING (12.4138948 55.6689533, 12.4136225 55.6689644)",,,,,,,,
5964815427,287254337,0,26233006,False,Dalvangsvej,tertiary,40,2.98,"LINESTRING (12.4138948 55.6689533, 12.4139422 55.6689514)",,,,,,,,
6013712904,1041202738,0,3993236,False,Nordsøvej,unclassified,50,335.193,"LINESTRING (12.6150512 55.7186093, 12.6100395 55.7196669)",,,,,,,,
6013712904,2292875763,0,3993236,False,Nordsøvej,unclassified,50,237.157,"LINESTRING (12.6150512 55.7186093, 12.618597 55.717861)",,,,,,,,
6026909593,1524487749,0,87576620,False,Retortvej,tertiary,50,38.993,"LINESTRING (12.5004813 55.6567066, 12.5003064 55.6570431)",,,,,,,,
6026909593,94014540,0,87576620,False,Retortvej,tertiary,50,42.215,"LINESTRING (12.5004813 55.6567066, 12.5006707 55.6563423)",,,,,,,,
6026909813,279992768,0,87576620,False,Retortvej,tertiary,50,8.595,"LINESTRING (12.5010103 55.6556575, 12.5009751 55.6557322)",,,,,,,,
6026909813,5703276460,0,87576620,False,Retortvej,tertiary,50,45.867,"LINESTRING (12.5010103 55.6556575, 12.5011978 55.6552588)",,,,,,,,
6040935359,6040938992,0,641461858,True,Øresundsvej,tertiary,50,4.375,"LINESTRING (12.6282937 55.6617706, 12.628229 55.6617559)",1,,,,,,,
6040935360,6040935362,0,641461856,True,Øresundsvej,tertiary,50,15.547,"LINESTRING (12.6283012 55.6617639, 12.6285444 55.6617909)",1,yes,,,,,,
6040935361,6040935359,0,641461859,True,Øresundsvej,tertiary,50,14.901,"LINESTRING (12.6285139 55.6618209, 12.6282937 55.6617706)",1,yes,,,,,,
6040935362,6040935376,0,641461865,True,Øresundsvej,tertiary,50,4.512,"LINESTRING (12.6285444 55.6617909, 12.628615 55.6617987)",1,,,,,,,
6040935375,6040938989,0,645216716,True,Øresundsvej,tertiary,50,14.342,"LINESTRING (12.6289982 55.6618692, 12.6292083 55.6619201)",1,,,,,,,
6040935376,6040938986,0,645216723,True,Øresundsvej,tertiary,50,2.986,"LINESTRING (12.628615 55.6617987, 12.6286617 55.6618039)",1,,,,,,,
