u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,lanes,ref,junction
46295643,3170917299,0,7388246,Akerdijk,tertiary,50,False,2.937,"LINESTRING (4.7667315 52.3509132, 4.7667612 52.350894)",,,,,,
46295643,1753159828,0,7388246,Akerdijk,tertiary,50,False,7.571,"LINESTRING (4.7667315 52.3509132, 4.7667146 52.3509805)",,,,,,
46295648,6932177507,0,666428612,Amstelveenseweg,secondary,50,True,26.364,"LINESTRING (4.8569122 52.3510597, 4.856816 52.3512894)",,,,2,,
46296026,1596178523,0,7384548,Plesmanlaan,unclassified,,False,5.27,"LINESTRING (4.8242764 52.3510012, 4.8242715 52.3510485)",,,,,,
46296026,1606474524,0,7384887,Plesmanlaan,unclassified,,False,10.552,"LINESTRING (4.8242764 52.3510012, 4.8242765 52.3509063)",,,,,,
46296809,302446141,0,7385586,Louis Davidsstraat,tertiary,50,False,38.149,"LINESTRING (4.8109482 52.3512759, 4.8107752 52.3516023)",yes,,,,,
46296809,1062052693,0,189508645,Louis Davidsstraat,tertiary,50,False,9.969,"LINESTRING (4.8109482 52.3512759, 4.8109934 52.3511906)",,,,,,
46297020,1753159382,0,7388246,Akerdijk,tertiary,50,False,6.205,"LINESTRING (4.7666952 52.351213, 4.7667148 52.3511585)",,,,,,
46297020,1753159872,0,7388246,Akerdijk,tertiary,50,False,4.95,"LINESTRING (4.7666952 52.351213, 4.7666542 52.3512498)",,,,,,
46297168,1753159872,0,7388246,Akerdijk,tertiary,50,False,10.385,"LINESTRING (4.7665282 52.3513027, 4.7666542 52.3512498)",,,,,,
46297168,46299298,0,7388246,Akerdijk,tertiary,50,False,111.227,"LINESTRING (4.7665282 52.3513027, 4.7651372 52.3518306)",,,,,,
46297765,4546369303,0,443335462,Hobbemakade,secondary,50,False,24.759,"LINESTRING (4.8859545 52.3514336, 4.8859752 52.3516559)",,,,,S108,
46297765,4958863838,0,443335462,Hobbemakade,secondary,50,False,43.756,"LINESTRING (4.8859545 52.3514336, 4.8859572 52.3510401)",,,,,S108,
46299022,1686005141,0,7382916,Haarlemmermeerstraat,secondary,50,False,32.394,"LINESTRING (4.8503953 52.3517351, 4.8503895 52.3520264)",,,,,S107,
46299298,46297168,0,7388246,Akerdijk,tertiary,50,False,111.227,"LINESTRING (4.7651372 52.3518306, 4.7665282 52.3513027)",,,,,,
46299298,46300532,0,7388246,Akerdijk,tertiary,50,False,59.682,"LINESTRING (4.7651372 52.3518306, 4.7643999 52.3521226)",,,,,,
46300532,46299298,0,7388246,Akerdijk,tertiary,50,False,59.682,"LINESTRING (4.7643999 52.3521226, 4.7651372 52.3518306)",,,,,,
46300532,46302831,0,7388246,Akerdijk,tertiary,50,False,113.269,"LINESTRING (4.7643999 52.3521226, 4.7629947 52.3526712)",,,,,,
46302831,4549851170,0,7387515,Akerdijk,tertiary,50,False,207.501,"LINESTRING (4.7629947 52.3526712, 4.7604382 52.353693)",,,,,,
46302831,46300532,0,7388246,Akerdijk,tertiary,50,False,113.269,"LINESTRING (4.7629947 52.3526712, 4.7643999 52.3521226)",,,,,,
46304606,6932059833,0,740404194,Koninginneweg,tertiary,50,False,20.982,"LINESTRING (4.8626211 52.3531279, 4.8623567 52.3530303)",,,,2,,
46304606,6932059835,0,740404194,Koninginneweg,tertiary,50,False,10.127,"LINESTRING (4.8626211 52.3531279, 4.8627493 52.3531744)",,,,2,,
46306442,46312806,0,7382916,Haarlemmermeerstraat,secondary,50,False,159.378,"LINESTRING (4.8503616 52.3534238, 4.850331 52.354857)",,,,,S107,
46306442,1686005141,0,7382916,Haarlemmermeerstraat,secondary,50,False,155.396,"LINESTRING (4.8503616 52.3534238, 4.8503895 52.3520264)",,,,,S107,
46308915,4549851170,0,7387515,Akerdijk,tertiary,50,False,82.209,"LINESTRING (4.759422 52.3540947, 4.7604382 52.353693)",,,,,,
46308915,1069544389,0,7389993,Lijnderdijk,tertiary,50,False,42.114,"LINESTRING (4.759422 52.3540947, 4.7589097 52.3543081)",,,,,,
46311335,1702349054,0,7384323,Pieter Calandlaan,tertiary,50,False,31.738,"LINESTRING (4.8122228 52.3545511, 4.8126633 52.3546464)",,,,,,
46311335,1336569005,0,7384323,Pieter Calandlaan,tertiary,50,False,31.521,"LINESTRING (4.8122228 52.3545511, 4.8117822 52.354462)",,,,,,
46312806,1360374240,0,7382916,Haarlemmermeerstraat,secondary,50,False,11.416,"LINESTRING (4.850331 52.354857, 4.8503215 52.3549595)",,,,,S107,
46312806,46306442,0,7382916,Haarlemmermeerstraat,secondary,50,False,159.378,"LINESTRING (4.850331 52.354857, 4.8503616 52.3534238)",,,,,S107,
46312855,4622218801,0,7384323,Pieter Calandlaan,tertiary,50,False,110.212,"LINESTRING (4.8137848 52.3548619, 4.815327 52.3551704)",,,,,,
46312855,1702349054,0,7384323,Pieter Calandlaan,tertiary,50,False,79.847,"LINESTRING (4.8137848 52.3548619, 4.8126633 52.3546464)",,,,,,
46314732,1753159108,0,7389993,Lijnderdijk,tertiary,50,False,17.427,"LINESTRING (4.7564302 52.3553113, 4.7562344 52.3554126)",,,,,,
46314732,1753159691,0,7389993,Lijnderdijk,tertiary,50,False,18.516,"LINESTRING (4.7564302 52.3553113, 4.7566443 52.3552082)",,,,,,
46314954,840411198,0,7384323,Pieter Calandlaan,tertiary,50,False,12.354,"LINESTRING (4.8161891 52.3553428, 4.8163618 52.3553777)",,,,,,
46314954,4622218801,0,7384323,Pieter Calandlaan,tertiary,50,False,61.607,"LINESTRING (4.8161891 52.3553428, 4.815327 52.3551704)",,,,,,
46316016,46318462,0,7382916,Haarlemmermeerstraat,secondary,50,False,61.94,"LINESTRING (4.8503001 52.3555536, 4.8502894 52.3561106)",,,,,S107,
46316016,6931277600,0,7382916,Haarlemmermeerstraat,secondary,50,False,15.717,"LINESTRING (4.8503001 52.3555536, 4.8503138 52.3554125)",,,,,S107,
46316723,1753159818,0,7389993,Lijnderdijk,tertiary,50,False,20.724,"LINESTRING (4.7556834 52.3557571, 4.7554925 52.3559025)",,,,,,
46316723,1753159548,0,7389993,Lijnderdijk,tertiary,50,False,18.341,"LINESTRING (4.7556834 52.3557571, 4.7558664 52.3556358)",,,,,,
46318462,46323048,0,7382916,Haarlemmermeerstraat,secondary,50,False,118.073,"LINESTRING (4.8502894 52.3561106, 4.8503069 52.3571724)",,,,,S107,
46318462,46316016,0,7382916,Haarlemmermeerstraat,secondary,50,False,61.94,"LINESTRING (4.8502894 52.3561106, 4.8503001 52.3555536)",,,,,S107,
46318613,4751569440,0,613577495,Ferdinand Bolstraat,unclassified,30,False,48.052,"LINESTRING (4.8905434 52.3561768, 4.8906138 52.3566068)",,,no,,,
46318613,5333538321,0,613577495,Ferdinand Bolstraat,unclassified,30,False,60.328,"LINESTRING (4.8905434 52.3561768, 4.8904526 52.3556371)",,,no,,,
46318986,1753159496,0,7389993,Lijnderdijk,tertiary,50,False,24.196,"LINESTRING (4.7549639 52.3564198, 4.754814 52.3566172)",,,,,,
46318986,1753159408,0,7389993,Lijnderdijk,tertiary,50,False,25.758,"LINESTRING (4.7549639 52.3564198, 4.7551475 52.3562171)",,,,,,
46319946,1069638489,0,7370272,Weesperzijde,tertiary,50,True,4.103,"LINESTRING (4.9068372 52.3564242, 4.9068176 52.3563893)",,,,,,
46320292,46319946,0,7370272,Weesperzijde,tertiary,50,True,14.696,"LINESTRING (4.9068532 52.356556, 4.9068372 52.3564242)",,,,,,
46320611,599531256,0,7370272,Weesperzijde,tertiary,50,True,8.376,"LINESTRING (4.9069394 52.3566875, 4.9068874 52.3566192)",,,,,,
46321243,1753159416,0,7389993,Lijnderdijk,tertiary,50,False,13.05,"LINESTRING (4.7547274 52.3567606, 4.7546773 52.3568739)",,,,,,
46321243,1753159496,0,7389993,Lijnderdijk,tertiary,50,False,16.995,"LINESTRING (4.7547274 52.3567606, 4.754814 52.3566172)",,,,,,
46323048,46318462,0,7382916,Haarlemmermeerstraat,secondary,50,False,118.073,"LINESTRING (4.8503069 52.3571724, 4.8502894 52.3561106)",,,,,S107,
46323256,46324615,0,7389993,Lijnderdijk,tertiary,50,False,32.886,"LINESTRING (4.7545258 52.3572969, 4.7544636 52.3575902)",,,,,,
46323256,1753159545,0,7389993,Lijnderdijk,tertiary,50,False,16.898,"LINESTRING (4.7545258 52.3572969, 4.7545763 52.3571481)",,,,,,
46324615,1753159362,0,7389993,Lijnderdijk,tertiary,50,False,24.582,"LINESTRING (4.7544636 52.3575902, 4.7544495 52.3578111)",,,,,,
46324615,46323256,0,7389993,Lijnderdijk,tertiary,50,False,32.886,"LINESTRING (4.7544636 52.3575902, 4.7545258 52.3572969)",,,,,,
46326372,1753159405,0,7389993,Lijnderdijk,tertiary,50,False,25.86,"LINESTRING (4.7544634 52.3579891, 4.7545031 52.3582204)",,,,,,
46326372,1753159362,0,7389993,Lijnderdijk,tertiary,50,False,19.815,"LINESTRING (4.7544634 52.3579891, 4.7544495 52.3578111)",,,,,,
46326775,1713450908,0,7372489,Van Baerlestraat,tertiary,50,True,22.155,"LINESTRING (4.8784826 52.3581156, 4.8786235 52.3579359)",,,,,,
46326943,3295377802,0,14368292,Willemsparkweg,tertiary_link,50,True,6.304,"LINESTRING (4.8786171 52.3582282, 4.8785566 52.3581852)",,,,2,,
46327240,5802352873,0,613138435,Stadhouderskade,primary,50,False,21.502,"LINESTRING (4.8894276 52.3583843, 4.8891689 52.3584958)",,,,,S100,
46328225,1753159705,0,7389993,Lijnderdijk,tertiary,50,False,71.33,"LINESTRING (4.75454 52.3584018, 4.7547264 52.3590331)",,,,,,
46328225,1753159405,0,7389993,Lijnderdijk,tertiary,50,False,20.326,"LINESTRING (4.75454 52.3584018, 4.7545031 52.3582204)",,,,,,
46329636,5076631145,0,613138435,Stadhouderskade,primary,50,False,13.159,"LINESTRING (4.8886784 52.3587626, 4.8885434 52.3588475)",,,,,S100,
46329636,863195548,0,613138435,Stadhouderskade,primary,50,False,32.812,"LINESTRING (4.8886784 52.3587626, 4.8890323 52.3585617)",,,,,S100,
46330619,5629182107,0,613138435,Stadhouderskade,primary,50,False,31.841,"LINESTRING (4.8883917 52.3589629, 4.8881322 52.3592014)",,,,,S100,
46330619,5076631145,0,613138435,Stadhouderskade,primary,50,False,16.455,"LINESTRING (4.8883917 52.3589629, 4.8885434 52.3588475)",,,,,S100,
46331612,5799462755,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,3.605,"LINESTRING (4.8893967 52.3591709, 4.8893437 52.3591691)",,,,,,
46331612,5792762155,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,42.228,"LINESTRING (4.8893967 52.3591709, 4.8899832 52.3592971)",,,,,,
46331882,5792909238,0,7371956,Eerste Weteringplantsoen,unclassified,50,False,4.428,"LINESTRING (4.8901448 52.3592954, 4.8900796 52.3592961)",,,,,,
46331882,1342102773,0,7371956,Eerste Weteringplantsoen,unclassified,50,False,7.525,"LINESTRING (4.8901448 52.3592954, 4.8902556 52.3592942)",,,,,,
46331976,1342102773,0,7371956,Eerste Weteringplantsoen,unclassified,50,False,6.676,"LINESTRING (4.8903539 52.3592932, 4.8902556 52.3592942)",,,,,,
46333293,1753159296,0,7389993,Lijnderdijk,tertiary,50,False,97.005,"LINESTRING (4.7548556 52.3595183, 4.7550836 52.3603795)",,,,,,
46333293,1753159705,0,7389993,Lijnderdijk,tertiary,50,False,54.661,"LINESTRING (4.7548556 52.3595183, 4.7547264 52.3590331)",,,,,,
46333305,5799462759,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,2.341,"LINESTRING (4.8890389 52.3595693, 4.8890304 52.3595897)",,,,,,
46333305,5799462753,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,42.625,"LINESTRING (4.8890389 52.3595693, 4.8892541 52.3592092)",,,,,,
46333770,103067888,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,30.407,"LINESTRING (4.8890449 52.3596496, 4.8892289 52.3598989)",,,,,,
46333770,5799462758,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,2.321,"LINESTRING (4.8890449 52.3596496, 4.8890341 52.3596298)",,,,,,
46333772,46333989,0,742166008,Huddekade,unclassified,30,False,52.25,"LINESTRING (4.9057983 52.3596367, 4.9065016 52.3598273)",,,,,,
46333989,46334402,0,462887008,Huddekade,unclassified,30,False,5.971,"LINESTRING (4.9065016 52.3598273, 4.9065667 52.3598634)",,,,,,
46333989,46333772,0,742166008,Huddekade,unclassified,30,False,52.25,"LINESTRING (4.9065016 52.3598273, 4.9057983 52.3596367)",,,,,,
46334402,46333989,0,462887008,Huddekade,unclassified,30,False,5.971,"LINESTRING (4.9065667 52.3598634, 4.9065016 52.3598273)",,,,,,
46334402,4582142986,0,462887008,Huddekade,unclassified,30,False,35.817,"LINESTRING (4.9065667 52.3598634, 4.9069097 52.3601081)",,,,,,
46334874,3300743938,0,611905875,Eerste Weteringplantsoen,unclassified,50,False,2.905,"LINESTRING (4.8893089 52.3599618, 4.8892828 52.3599411)",,,,,,
46335977,4582142986,0,462887008,Huddekade,unclassified,30,False,4.565,"LINESTRING (4.9069497 52.3601411, 4.9069097 52.3601081)",,,,,,
46335977,4582142977,0,462887008,Huddekade,unclassified,30,False,3.871,"LINESTRING (4.9069497 52.3601411, 4.9069512 52.3601759)",,,,,,
46336659,4582142977,0,7370378,,unclassified,30,False,13.344,"LINESTRING (4.9068903 52.36029, 4.9069512 52.3601759)",,,,,,
46336659,46339231,0,7370482,Huddestraat,unclassified,30,False,63.641,"LINESTRING (4.9068903 52.36029, 4.9065931 52.3608328)",,,,,,
46338919,1623873374,0,740532123,Hobbemastraat,residential,50,True,57.927,"LINESTRING (4.8828332 52.3608203, 4.8831754 52.3603431)",,,,,,
46339231,3301285125,0,7370470,Sarphatistraat,tertiary,50,True,28.908,"LINESTRING (4.9065931 52.3608328, 4.9069967 52.3609155)",,,,1,,
46339231,46336659,0,7370482,Huddestraat,unclassified,30,False,63.641,"LINESTRING (4.9065931 52.3608328, 4.9068903 52.36029)",,,,,,
46340770,5821404667,0,466535310,Weteringschans,unclassified,30,True,5.588,"LINESTRING (4.8865977 52.3611301, 4.8865723 52.3610823)",,,,,,
46341077,3909607097,0,7389993,Lijnderdijk,tertiary,50,False,43.298,"LINESTRING (4.75532 52.3611864, 4.7554257 52.3615704)",,,,,,
46341077,1753159296,0,7389993,Lijnderdijk,tertiary,50,False,91.148,"LINESTRING (4.75532 52.3611864, 4.7550836 52.3603795)",,,,,,
46341565,46342030,0,7373756,Vondelstraat,residential,30,True,2.597,"LINESTRING (4.8741409 52.3614095, 4.8741326 52.3614323)",,,,,,
46341917,3844523801,0,466364890,,unclassified,30,False,6.388,"LINESTRING (4.8868805 52.3614277, 4.8869288 52.361477)",,,,,,
46341917,5824403657,0,466535311,Weteringschans,unclassified,30,True,4.697,"LINESTRING (4.8868805 52.3614277, 4.8868287 52.3613997)",,,,,,
46342030,344902597,0,521348528,Tweede Constantijn Huygensstraat,residential,30,True,36.841,"LINESTRING (4.8741326 52.3614323, 4.8739203 52.3617372)",,,,,,
46342032,281649518,0,740532123,Hobbemastraat,residential,50,True,47.299,"LINESTRING (4.8823722 52.3614511, 4.8826584 52.3610633)",,,,,,
46342898,5788202178,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,9.497,"LINESTRING (4.868161 52.3616819, 4.8681055 52.3617603)",,,,,,
46342898,5788202179,0,7373718,Eerste Helmersstraat,unclassified,30,True,9.159,"LINESTRING (4.868161 52.3616819, 4.8682843 52.3617153)",,,,,,
46343001,3844523815,0,381215103,Spiegelgracht,unclassified,30,False,7.398,"LINESTRING (4.8871133 52.361673, 4.8870571 52.361616)",,,,,,
46344974,46346839,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,58.17,"LINESTRING (4.8678393 52.3621295, 4.8675079 52.3626119)",,,,,,
46344974,5788202178,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,44.857,"LINESTRING (4.8678393 52.3621295, 4.8681055 52.3617603)",,,,,,
46345236,46345489,0,7373718,Eerste Helmersstraat,unclassified,30,True,24.237,"LINESTRING (4.8701769 52.3621991, 4.8705033 52.3622873)",,,,,,
46345489,2429982092,0,7373718,Eerste Helmersstraat,unclassified,30,True,19.771,"LINESTRING (4.8705033 52.3622873, 4.8707722 52.3623555)",,,,,,
46346234,46346468,0,7373718,Eerste Helmersstraat,unclassified,30,True,26.674,"LINESTRING (4.8710882 52.3624383, 4.8714474 52.3625354)",,,,,,
46346468,46348430,0,7373718,Eerste Helmersstraat,unclassified,30,True,132.049,"LINESTRING (4.8714474 52.3625354, 4.8732301 52.3630099)",,,,,,
46346839,46348779,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,57.318,"LINESTRING (4.8675079 52.3626119, 4.8671883 52.363089)",,,,,,
46346839,46344974,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,58.17,"LINESTRING (4.8675079 52.3626119, 4.8678393 52.3621295)",,,,,,
46348430,1838674609,0,7373702,Eerste Helmersstraat,unclassified,30,True,104.397,"LINESTRING (4.8732301 52.3630099, 4.8746668 52.3633442)",,,,1,,
46348779,46349438,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,20.028,"LINESTRING (4.8671883 52.363089, 4.8670766 52.3632557)",,,,,,
46348779,46346839,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,57.318,"LINESTRING (4.8671883 52.363089, 4.8675079 52.3626119)",,,,,,
46349438,46351147,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,44.223,"LINESTRING (4.8670766 52.3632557, 4.86683 52.3636238)",,,,,,
46349438,46348779,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,20.028,"LINESTRING (4.8670766 52.3632557, 4.8671883 52.363089)",,,,,,
46349603,4058914301,0,7045603,Pontanusstraat,unclassified,,False,3.188,"LINESTRING (4.9305103 52.363279, 4.930507 52.3633076)",,,,,,
46351147,451707275,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,4.433,"LINESTRING (4.86683 52.3636238, 4.8668053 52.3636607)",,,,,,
46351147,46349438,0,7373682,Nicolaas Beetsstraat,unclassified,30,False,44.223,"LINESTRING (4.86683 52.3636238, 4.8670766 52.3632557)",,,,,,
46352191,4058914301,0,7045603,Pontanusstraat,unclassified,,False,66.055,"LINESTRING (4.9304391 52.3639002, 4.930507 52.3633076)",,,,,,
46354085,1594656880,0,7373075,Nicolaas Beetsstraat,unclassified,30,True,56.366,"LINESTRING (4.8662686 52.364409, 4.8665903 52.3639417)",,,,,,
46355359,46365230,0,7389997,Lijnderdijk,tertiary,60,False,287.63,"LINESTRING (4.7562691 52.3645962, 4.7569851 52.3671457)",,,,,,
46355359,1753159411,0,387714957,Lijnderdijk,tertiary,60,False,105.491,"LINESTRING (4.7562691 52.3645962, 4.7560187 52.3636599)",,,,,,
46356515,46354085,0,7373075,Nicolaas Beetsstraat,unclassified,30,True,65.697,"LINESTRING (4.8658884 52.3649523, 4.8662686 52.364409)",,,,,,
46356609,4949634143,0,504863122,Mauritskade,primary,50,True,51.277,"LINESTRING (4.9251261 52.3649912, 4.9257163 52.3652789)",,,,,S100,
46357694,3177151794,0,7371502,Vijzelstraat,residential,50,True,38.045,"LINESTRING (4.8929636 52.3653224, 4.8930556 52.3656599)",,,,,,
46357840,46358230,0,7370760,Plantage Kerklaan,residential,50,False,29.865,"LINESTRING (4.910722 52.3652957, 4.9109382 52.3655296)",,,,,,
46357840,5828130093,0,32431444,Plantage Kerklaan,residential,50,False,9.175,"LINESTRING (4.910722 52.3652957, 4.9106557 52.3652238)",yes,,,,,
46358230,3781170084,0,7370760,Plantage Kerklaan,residential,50,False,91.538,"LINESTRING (4.9109382 52.3655296, 4.9116035 52.3662456)",,,,,,
46358230,46357840,0,7370760,Plantage Kerklaan,residential,50,False,29.865,"LINESTRING (4.9109382 52.3655296, 4.910722 52.3652957)",,,,,,
46365230,771511801,0,7389997,Lijnderdijk,tertiary,60,False,79.89,"LINESTRING (4.7569851 52.3671457, 4.7571814 52.3678541)",,,,,,
46365230,46355359,0,7389997,Lijnderdijk,tertiary,60,False,287.63,"LINESTRING (4.7569851 52.3671457, 4.7562691 52.3645962)",,,,,,
46365743,3781170131,0,610234786,Plantage Kerklaan,unclassified,50,True,6.776,"LINESTRING (4.9125213 52.3672709, 4.9124835 52.3672145)",,,,,,
46369106,3781170557,0,7370820,Plantage Kerklaan,unclassified,50,True,8.621,"LINESTRING (4.9132223 52.3680398, 4.9131667 52.3679701)",,,,,,
46377424,1753159697,0,7389998,Lijnderdijk,tertiary,60,False,93.728,"LINESTRING (4.7576963 52.3697074, 4.7579227 52.3705389)",,,,,,
46383713,1753159466,0,7389998,Lijnderdijk,tertiary,60,False,30.009,"LINESTRING (4.7580604 52.3710239, 4.758128 52.3712906)",,,,,,
46383713,1753159697,0,7389998,Lijnderdijk,tertiary,60,False,54.734,"LINESTRING (4.7580604 52.3710239, 4.7579227 52.3705389)",,,,,,
46385634,1753159466,0,7389998,Lijnderdijk,tertiary,60,False,15.959,"LINESTRING (4.7581532 52.3714333, 4.758128 52.3712906)",,,,,,
46385634,1676017861,0,7390003,Lijnderdijk,tertiary,30,False,10.427,"LINESTRING (4.7581532 52.3714333, 4.7581648 52.3715268)",,,,,,
46387895,4549582877,0,121378284,Osdorperweg,unclassified,30,False,47.51,"LINESTRING (4.7754214 52.3719323, 4.7759264 52.3716365)",,,,,,
46389716,46392272,0,7390003,Lijnderdijk,tertiary,30,False,49.315,"LINESTRING (4.7581818 52.372368, 4.7581551 52.3728112)",,,,,,
46389716,1069544529,0,7390003,Lijnderdijk,tertiary,30,False,40.61,"LINESTRING (4.7581818 52.372368, 4.7581873 52.3720028)",,,,,,
46390544,3176532012,0,7371649,Dam,unclassified,,False,54.751,"LINESTRING (4.8939491 52.3724832, 4.8931862 52.3726429)",,,,,,
46391778,1340954693,0,7371649,Dam,unclassified,,False,3.947,"LINESTRING (4.8930695 52.3726687, 4.8931236 52.3726557)",,,,,,
46392272,46389716,0,7390003,Lijnderdijk,tertiary,30,False,49.315,"LINESTRING (4.7581551 52.3728112, 4.7581818 52.372368)",,,,,,
46392272,1753159250,0,7390016,Lijnderdijk,tertiary,50,False,32.224,"LINESTRING (4.7581551 52.3728112, 4.7581199 52.3731002)",,,,,,
46396138,5359555350,0,173976311,Troelstralaan,tertiary,50,False,50.573,"LINESTRING (4.7457847 52.3736756, 4.7452252 52.3739759)",,,,,,
46396699,1753159768,0,7390016,Lijnderdijk,tertiary,50,False,30.355,"LINESTRING (4.7580077 52.3737847, 4.7579428 52.3740548)",,,,,,
46396699,1753159675,0,7390016,Lijnderdijk,tertiary,50,False,34.426,"LINESTRING (4.7580077 52.3737847, 4.7580638 52.373477)",,,,,,
46398921,1126224742,0,7386717,De Savornin Lohmanstraat,tertiary,50,False,10.411,"LINESTRING (4.811748 52.3742388, 4.811595 52.3742324)",,,,,,
46399060,2821156698,0,7386717,De Savornin Lohmanstraat,tertiary,50,False,70.959,"LINESTRING (4.81125 52.37427, 4.8102185 52.3743733)",,,,,,
46399060,1126224742,0,7386717,De Savornin Lohmanstraat,tertiary,50,False,23.79,"LINESTRING (4.81125 52.37427, 4.811595 52.3742324)",,,,,,
46399614,46400222,0,7386717,De Savornin Lohmanstraat,tertiary,50,False,77.823,"LINESTRING (4.81009 52.3743855, 4.8089575 52.3744942)",,,,,,
46399614,2821156698,0,7386717,De Savornin Lohmanstraat,tertiary,50,False,8.828,"LINESTRING (4.81009 52.3743855, 4.8102185 52.3743733)",,,,,,
