u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width
6083958296,386248,0,448515627,,False,Avenida Portugal,secondary,97.466,"LINESTRING (-70.6373947 -33.4437798, -70.63692829999999 -33.4445652)",4,,,
6096912127,252528796,0,41764798,,False,Avenida Portugal,secondary,80.727,"LINESTRING (-70.63540450000001 -33.447912, -70.63559650000001 -33.4472039)",4,,,
6096912127,388715,0,41764798,,False,Avenida Portugal,secondary,33.032,"LINESTRING (-70.63540450000001 -33.447912, -70.6353257 -33.4482017)",4,,,
6122049865,4401442551,0,445511085,,False,Almirante Latorre,secondary,53.855,"LINESTRING (-70.6647645 -33.4476738, -70.6647585 -33.4481581)",4,60,,
6122049865,6122049866,0,445511085,,False,Almirante Latorre,secondary,12.643,"LINESTRING (-70.6647645 -33.4476738, -70.6647634 -33.4475601)",4,60,,
6122049866,6122049865,0,445511085,,False,Almirante Latorre,secondary,12.643,"LINESTRING (-70.6647634 -33.4475601, -70.6647645 -33.4476738)",4,60,,
6122049866,6122049867,0,445511085,,False,Almirante Latorre,secondary,8.544,"LINESTRING (-70.6647634 -33.4475601, -70.66475250000001 -33.4474838)",4,60,,
6122049867,6122049866,0,445511085,,False,Almirante Latorre,secondary,8.544,"LINESTRING (-70.66475250000001 -33.4474838, -70.6647634 -33.4475601)",4,60,,
6122049867,4765531800,0,445511085,,False,Almirante Latorre,secondary,7.715,"LINESTRING (-70.66475250000001 -33.4474838, -70.6647372 -33.4474156)",4,60,,
6238611754,5664289140,0,448515627,,False,Avenida Portugal,secondary,23.973,"LINESTRING (-70.6403138 -33.4403789, -70.6405518 -33.440295)",4,,,
6238611754,143739662,0,448515627,,False,Avenida Portugal,secondary,73.677,"LINESTRING (-70.6403138 -33.4403789, -70.6398403 -33.4409108)",4,,,
6238611755,386244,0,448515627,,False,Avenida Portugal,secondary,17.467,"LINESTRING (-70.6377165 -33.4431573, -70.6378211 -33.4430267)",4,,,
6238611755,4392833157,0,448515627,,False,Avenida Portugal,secondary,46.395,"LINESTRING (-70.6377165 -33.4431573, -70.6375407 -33.4435479)",4,,,
7731096827,1900607688,0,179551969,,True,República,residential,57.958,"LINESTRING (-70.6672049 -33.4539848, -70.6673121 -33.4534713)",1,60,,
265687497,285738462,0,321238224,,False,Mapocho 42K,cycleway,121.464,"LINESTRING (-70.6529377 -33.4321534, -70.651672 -33.4324318)",,,,
265687497,1887421168,0,321238224,,False,Mapocho 42K,cycleway,13.863,"LINESTRING (-70.6529377 -33.4321534, -70.6530815 -33.4321196)",,,,
285738462,3306878384,0,321238224,,False,Mapocho 42K,cycleway,123.202,"LINESTRING (-70.651672 -33.4324318, -70.65039659999999 -33.4327396)",,,,
285738462,265687497,0,321238224,,False,Mapocho 42K,cycleway,121.464,"LINESTRING (-70.651672 -33.4324318, -70.6529377 -33.4321534)",,,,
285738830,285738836,0,456672273,,False,Ciclovía Parque Forestal,cycleway,10.794,"LINESTRING (-70.6389947 -33.4354328, -70.63888350000001 -33.4354613)",,,,1
285738830,5375551551,0,456672273,,False,Ciclovía Parque Forestal,cycleway,348.563,"LINESTRING (-70.6389947 -33.4354328, -70.64262479999999 -33.434627)",,,,1
285738836,3236925000,0,456672273,,False,Ciclovía Parque Forestal,cycleway,190.79,"LINESTRING (-70.63888350000001 -33.4354613, -70.636899 -33.4359101)",,,,1
285738836,285738830,0,456672273,,False,Ciclovía Parque Forestal,cycleway,10.794,"LINESTRING (-70.63888350000001 -33.4354613, -70.6389947 -33.4354328)",,,,1
462794127,4529241150,0,321238224,,False,Mapocho 42K,cycleway,18.406,"LINESTRING (-70.6480493 -33.4333464, -70.6478552 -33.4333805)",,,,
462794127,3306878504,0,321238224,,False,Mapocho 42K,cycleway,48.002,"LINESTRING (-70.6480493 -33.4333464, -70.6485479 -33.4332314)",,,,
462794274,3306878453,0,321238224,,False,Mapocho 42K,cycleway,14.696,"LINESTRING (-70.6487479 -33.4331708, -70.6485979 -33.4332132)",,,,
462794274,3344097482,0,321238224,,False,Mapocho 42K,cycleway,14.931,"LINESTRING (-70.6487479 -33.4331708, -70.6488798 -33.4330939)",,,,
512785038,2296016648,0,220490164,,False,,cycleway,66.745,"LINESTRING (-70.6529915 -33.4515759, -70.6537041 -33.4516584)",,,,
626082058,5375597087,0,353008506,,False,Ciclovía Alameda,cycleway,5.552,"LINESTRING (-70.6778463 -33.4506348, -70.6777945 -33.4506098)",,,,
626082060,6809887208,0,353008506,,False,Ciclovía Alameda,cycleway,81.903,"LINESTRING (-70.6755769 -33.4499663, -70.6764125 -33.4502039)",,,,
626082060,5375597092,0,353008506,,False,Ciclovía Alameda,cycleway,98.476,"LINESTRING (-70.6755769 -33.4499663, -70.67456369999999 -33.4497024)",,,,
626082061,5375597093,0,353008506,,False,Ciclovía Alameda,cycleway,21.135,"LINESTRING (-70.67423909999999 -33.4496732, -70.6744563 -33.4497305)",,,,
626082061,5375597094,0,353008506,,False,Ciclovía Alameda,cycleway,9.48,"LINESTRING (-70.67423909999999 -33.4496732, -70.67414309999999 -33.449644)",,,,
626082064,6809887235,0,353008506,,False,Ciclovía Alameda,cycleway,8.153,"LINESTRING (-70.667266 -33.4477113, -70.6673418 -33.4477484)",,,,
626082064,6285254277,0,353008506,,False,Ciclovía Alameda,cycleway,14.059,"LINESTRING (-70.667266 -33.4477113, -70.6671211 -33.4476743)",,,,
626082070,1071265875,0,353008506,,False,Ciclovía Alameda,cycleway,14.639,"LINESTRING (-70.6626061 -33.4465476, -70.6627589 -33.4465804)",,,,
626082070,1071265852,0,353008506,,False,Ciclovía Alameda,cycleway,8.472,"LINESTRING (-70.6626061 -33.4465476, -70.6625172 -33.4465302)",,,,
626082074,1071220666,0,547718581,,False,Ciclovía Alameda,cycleway,8.436,"LINESTRING (-70.66070790000001 -33.4464427, -70.6607951 -33.4464642)",,,,
626082074,7230200475,0,547718581,,False,Ciclovía Alameda,cycleway,10.271,"LINESTRING (-70.66070790000001 -33.4464427, -70.6606013 -33.4464178)",,,,
626082075,1071220650,0,547718582,,False,Ciclovía Alameda,cycleway,16.833,"LINESTRING (-70.6572984 -33.4455913, -70.6574736 -33.4456306)",,,,
626082075,1071220649,0,547718582,,False,Ciclovía Alameda,cycleway,4.952,"LINESTRING (-70.6572984 -33.4455913, -70.6572469 -33.4455796)",,,,
626082076,5375597112,0,547718582,,False,Ciclovía Alameda,cycleway,65.886,"LINESTRING (-70.65874119999999 -33.4456553, -70.65942200000001 -33.4458238)",,,,
626082076,5292080454,0,547718582,,False,Ciclovía Alameda,cycleway,14.254,"LINESTRING (-70.65874119999999 -33.4456553, -70.6585924 -33.4456234)",,,,
626082080,1071220638,0,547718579,,False,Ciclovía Alameda,cycleway,127.797,"LINESTRING (-70.65417119999999 -33.4446982, -70.655483 -33.4450486)",,,,
1060423252,6231484035,0,353008506,,False,Ciclovía Alameda,cycleway,12.875,"LINESTRING (-70.66831620000001 -33.4480598, -70.6684498 -33.4480911)",,,,
1060423252,5593434878,0,353008506,,False,Ciclovía Alameda,cycleway,11.174,"LINESTRING (-70.66831620000001 -33.4480598, -70.6681999 -33.4480337)",,,,
1070152541,5683038628,0,92188031,,False,Ciclovía Matta,cycleway,13.797,"LINESTRING (-70.6462597 -33.458947, -70.6461132 -33.4589256)",,,yes,
1070152541,1070152542,0,92188031,,False,Ciclovía Matta,cycleway,98.931,"LINESTRING (-70.6462597 -33.458947, -70.64729749999999 -33.4591518)",,,yes,
1070152543,1070152542,0,92188031,,False,Ciclovía Matta,cycleway,179.695,"LINESTRING (-70.6491712 -33.4595617, -70.64729749999999 -33.4591518)",,,yes,
1070152544,1070152550,0,92188031,,False,Ciclovía Matta,cycleway,109.262,"LINESTRING (-70.64326610000001 -33.4583224, -70.6421222 -33.4580884)",,,yes,
1070152544,4888513590,0,92188031,,False,Ciclovía Matta,cycleway,46.084,"LINESTRING (-70.64326610000001 -33.4583224, -70.64375029999999 -33.458415)",,,yes,
1070152545,4888513590,0,92188031,,False,Ciclovía Matta,cycleway,53.526,"LINESTRING (-70.6443161 -33.4585093, -70.64375029999999 -33.458415)",,,yes,
1070152545,5683038677,0,92188031,,False,Ciclovía Matta,cycleway,86.806,"LINESTRING (-70.6443161 -33.4585093, -70.64521379999999 -33.4587296)",,,yes,
1070152546,5683038677,0,92188031,,False,Ciclovía Matta,cycleway,10.088,"LINESTRING (-70.64531839999999 -33.4587544, -70.64521379999999 -33.4587296)",,,yes,
1070152546,5683038670,0,92188031,,False,Ciclovía Matta,cycleway,9.023,"LINESTRING (-70.64531839999999 -33.4587544, -70.6454116 -33.4587776)",,,yes,
1070152549,5879252951,0,92188031,,False,Ciclovía Matta,cycleway,33.985,"LINESTRING (-70.6409242 -33.4578335, -70.6405647 -33.4577747)",,,yes,
1070152549,1070152550,0,92188031,,False,Ciclovía Matta,cycleway,114.695,"LINESTRING (-70.6409242 -33.4578335, -70.6421222 -33.4580884)",,,yes,
1070152550,1070152549,0,92188031,,False,Ciclovía Matta,cycleway,114.695,"LINESTRING (-70.6421222 -33.4580884, -70.6409242 -33.4578335)",,,yes,
1070152550,1070152544,0,92188031,,False,Ciclovía Matta,cycleway,109.262,"LINESTRING (-70.6421222 -33.4580884, -70.64326610000001 -33.4583224)",,,yes,
1070152551,5879252928,0,92188031,,False,Ciclovía Matta,cycleway,11.697,"LINESTRING (-70.636938 -33.456996, -70.63681819999999 -33.4569632)",,,yes,
1070152551,5879252922,0,92188031,,False,Ciclovía Matta,cycleway,76.286,"LINESTRING (-70.636938 -33.456996, -70.6377334 -33.4571701)",,,yes,
1070152552,5879252934,0,92188031,,False,Ciclovía Matta,cycleway,4.788,"LINESTRING (-70.635848 -33.456755, -70.6358065 -33.4567294)",,,yes,
1070152552,5879252935,0,92188031,,False,Ciclovía Matta,cycleway,10.994,"LINESTRING (-70.635848 -33.456755, -70.63596579999999 -33.4567658)",,,yes,
1070152553,5879252944,0,92188031,,False,Ciclovía Matta,cycleway,4.846,"LINESTRING (-70.6343308 -33.4564648, -70.6342808 -33.4564522)",,,yes,
1070152553,4452175668,0,92188031,,False,Ciclovía Matta,cycleway,12.711,"LINESTRING (-70.6343308 -33.4564648, -70.6344673 -33.4564747)",,,yes,
1070152554,1070154757,0,92188031,,False,Ciclovía Matta,cycleway,13.896,"LINESTRING (-70.6307582 -33.4557045, -70.63061190000001 -33.4556777)",,,yes,
1070152554,1070152558,0,92188031,,False,Ciclovía Matta,cycleway,51.013,"LINESTRING (-70.6307582 -33.4557045, -70.63129410000001 -33.4558073)",,,yes,
1070152556,5879252937,0,92188031,,False,Ciclovía Matta,cycleway,25.014,"LINESTRING (-70.632154 -33.4559792, -70.6318912 -33.4559289)",,,yes,
1070152556,5879252943,0,92188031,,False,Ciclovía Matta,cycleway,30.553,"LINESTRING (-70.632154 -33.4559792, -70.6324762 -33.4560361)",,,yes,
1070152558,1070152554,0,92188031,,False,Ciclovía Matta,cycleway,51.013,"LINESTRING (-70.63129410000001 -33.4558073, -70.6307582 -33.4557045)",,,yes,
1070152558,5879252937,0,92188031,,False,Ciclovía Matta,cycleway,57.02,"LINESTRING (-70.63129410000001 -33.4558073, -70.6318912 -33.4559289)",,,yes,
1070154757,1262182617,0,92188031,,False,Ciclovía Matta,cycleway,64.616,"LINESTRING (-70.63061190000001 -33.4556777, -70.62993729999999 -33.4555331)",,,yes,
1070154757,1070152554,0,92188031,,False,Ciclovía Matta,cycleway,13.896,"LINESTRING (-70.63061190000001 -33.4556777, -70.6307582 -33.4557045)",,,yes,
1071220638,1071220644,0,547718578,,False,Ciclovía Alameda,cycleway,13.152,"LINESTRING (-70.655483 -33.4450486, -70.6555012 -33.4449313)",,,,
1071220638,626082080,0,547718579,,False,Ciclovía Alameda,cycleway,127.797,"LINESTRING (-70.655483 -33.4450486, -70.65417119999999 -33.4446982)",,,,
1071220644,1071220646,0,547718576,,False,Ciclovía Alameda,cycleway,10.243,"LINESTRING (-70.6555012 -33.4449313, -70.6556101 -33.4449464)",,,,
1071220644,1071220638,0,547718578,,False,Ciclovía Alameda,cycleway,13.152,"LINESTRING (-70.6555012 -33.4449313, -70.655483 -33.4450486)",,,,
1071220646,5943223883,0,547718575,,False,Ciclovía Alameda,cycleway,10.568,"LINESTRING (-70.6556101 -33.4449464, -70.65572210000001 -33.4449637)",,,,
1071220646,1071220644,0,547718576,,False,Ciclovía Alameda,cycleway,10.243,"LINESTRING (-70.6556101 -33.4449464, -70.6555012 -33.4449313)",,,,
1071220647,1071220649,0,547718574,,False,Ciclovía Alameda,cycleway,8.073,"LINESTRING (-70.65724659999999 -33.445507, -70.6572469 -33.4455796)",,,,
1071220647,6725292314,0,547718575,,False,Ciclovía Alameda,cycleway,11.963,"LINESTRING (-70.65724659999999 -33.445507, -70.6571563 -33.4454302)",,,,
1071220649,1071220647,0,547718574,,False,Ciclovía Alameda,cycleway,8.073,"LINESTRING (-70.6572469 -33.4455796, -70.65724659999999 -33.445507)",,,,
1071220649,626082075,0,547718582,,False,Ciclovía Alameda,cycleway,4.952,"LINESTRING (-70.6572469 -33.4455796, -70.6572984 -33.4455913)",,,,
1071220650,1071220651,0,547718582,,False,Ciclovía Alameda,cycleway,12.91,"LINESTRING (-70.6574736 -33.4456306, -70.6575385 -33.4455279)",,,,
1071220650,626082075,0,547718582,,False,Ciclovía Alameda,cycleway,16.833,"LINESTRING (-70.6574736 -33.4456306, -70.6572984 -33.4455913)",,,,
1071220651,1071220652,0,547718582,,False,Ciclovía Alameda,cycleway,80.31,"LINESTRING (-70.6575385 -33.4455279, -70.65837670000001 -33.4457081)",,,,
1071220651,1071220650,0,547718582,,False,Ciclovía Alameda,cycleway,12.91,"LINESTRING (-70.6575385 -33.4455279, -70.6574736 -33.4456306)",,,,
1071220652,1071220653,0,547718582,,False,Ciclovía Alameda,cycleway,15.411,"LINESTRING (-70.65837670000001 -33.4457081, -70.6584799 -33.4455995)",,,,
1071220652,1071220651,0,547718582,,False,Ciclovía Alameda,cycleway,80.31,"LINESTRING (-70.65837670000001 -33.4457081, -70.6575385 -33.4455279)",,,,
1071220653,5292080454,0,547718582,,False,Ciclovía Alameda,cycleway,10.771,"LINESTRING (-70.6584799 -33.4455995, -70.6585924 -33.4456234)",,,,
1071220653,1071220652,0,547718582,,False,Ciclovía Alameda,cycleway,15.411,"LINESTRING (-70.6584799 -33.4455995, -70.65837670000001 -33.4457081)",,,,
1071220656,1071220662,0,547718582,,False,Ciclovía Alameda,cycleway,40.216,"LINESTRING (-70.6605763 -33.4460403, -70.6605359 -33.4464004)",,,,
1071220656,5375597110,0,547718582,,False,Ciclovía Alameda,cycleway,22.264,"LINESTRING (-70.6605763 -33.4460403, -70.6603448 -33.4459876)",,,,
1071220662,7230200475,0,547718581,,False,Ciclovía Alameda,cycleway,6.369,"LINESTRING (-70.6605359 -33.4464004, -70.6606013 -33.4464178)",,,,
1071220662,1071220656,0,547718582,,False,Ciclovía Alameda,cycleway,40.216,"LINESTRING (-70.6605359 -33.4464004, -70.6605763 -33.4460403)",,,,
1071220666,5419066234,0,547718580,,False,Ciclovía Alameda,cycleway,10.324,"LINESTRING (-70.6607951 -33.4464642, -70.6608133 -33.4463726)",,,,
1071220666,626082074,0,547718581,,False,Ciclovía Alameda,cycleway,8.436,"LINESTRING (-70.6607951 -33.4464642, -70.66070790000001 -33.4464427)",,,,
1071220667,4452607418,0,353008506,,False,Ciclovía Alameda,cycleway,4.38,"LINESTRING (-70.6608269 -33.4463066, -70.6608722 -33.4463177)",,,,
1071220667,5419066234,0,547718580,,False,Ciclovía Alameda,cycleway,7.447,"LINESTRING (-70.6608269 -33.4463066, -70.6608133 -33.4463726)",,,,
1071265831,6023538736,0,353008506,,False,Ciclovía Alameda,cycleway,1.304,"LINESTRING (-70.6615453 -33.4464822, -70.661556 -33.4464898)",,,,
1071265831,4452607418,0,353008506,,False,Ciclovía Alameda,cycleway,65.075,"LINESTRING (-70.6615453 -33.4464822, -70.6608722 -33.4463177)",,,,
1071265833,6023538741,0,353008506,,False,Ciclovía Alameda,cycleway,1.688,"LINESTRING (-70.6615796 -33.4465305, -70.6615815 -33.4465456)",,,,
1071265833,6023538738,0,353008506,,False,Ciclovía Alameda,cycleway,1.588,"LINESTRING (-70.6615796 -33.4465305, -70.6615778 -33.4465163)",,,,
1071265839,6023538742,0,353008506,,False,Ciclovía Alameda,cycleway,10.118,"LINESTRING (-70.6617552 -33.4466786, -70.6618263 -33.4466096)",,,,
1071265839,4388066877,0,353008506,,False,Ciclovía Alameda,cycleway,9.856,"LINESTRING (-70.6617552 -33.4466786, -70.6616523 -33.4466566)",,,,
1071265845,1071265852,0,353008506,,False,Ciclovía Alameda,cycleway,19.906,"LINESTRING (-70.66240740000001 -33.446684, -70.6625172 -33.4465302)",,,,
1071265845,5375597106,0,353008506,,False,Ciclovía Alameda,cycleway,39.663,"LINESTRING (-70.66240740000001 -33.446684, -70.6619938 -33.4465938)",,,,
1071265852,626082070,0,353008506,,False,Ciclovía Alameda,cycleway,8.472,"LINESTRING (-70.6625172 -33.4465302, -70.6626061 -33.4465476)",,,,
1071265852,1071265845,0,353008506,,False,Ciclovía Alameda,cycleway,19.906,"LINESTRING (-70.6625172 -33.4465302, -70.66240740000001 -33.446684)",,,,
1071265875,1071265881,0,353008506,,False,Ciclovía Alameda,cycleway,16.06,"LINESTRING (-70.6627589 -33.4465804, -70.66283230000001 -33.4467112)",,,,
1071265875,626082070,0,353008506,,False,Ciclovía Alameda,cycleway,14.639,"LINESTRING (-70.6627589 -33.4465804, -70.6626061 -33.4465476)",,,,
1071265881,6497115725,0,353008506,,False,Ciclovía Alameda,cycleway,23.27,"LINESTRING (-70.66283230000001 -33.4467112, -70.663073 -33.44677)",,,,
1071265881,1071265875,0,353008506,,False,Ciclovía Alameda,cycleway,16.06,"LINESTRING (-70.66283230000001 -33.4467112, -70.6627589 -33.4465804)",,,,
1071265887,1071265898,0,353008506,,False,Ciclovía Alameda,cycleway,8.851,"LINESTRING (-70.6645547 -33.4471814, -70.66458419999999 -33.4472571)",,,,
1071265887,5873611218,0,353008506,,False,Ciclovía Alameda,cycleway,32.979,"LINESTRING (-70.6645547 -33.4471814, -70.6642109 -33.4471061)",,,,
1071265898,1857514321,0,353008506,,False,Ciclovía Alameda,cycleway,4.932,"LINESTRING (-70.66458419999999 -33.4472571, -70.6646351 -33.4472699)",,,,
1071265898,1071265887,0,353008506,,False,Ciclovía Alameda,cycleway,8.851,"LINESTRING (-70.66458419999999 -33.4472571, -70.6645547 -33.4471814)",,,,
1071265909,1071265911,0,353008506,,False,Ciclovía Alameda,cycleway,13.309,"LINESTRING (-70.66491809999999 -33.4473266, -70.6650023 -33.4472297)",,,,
1071265909,1857514325,0,353008506,,False,Ciclovía Alameda,cycleway,16.738,"LINESTRING (-70.66491809999999 -33.4473266, -70.6647423 -33.4472928)",,,,
1071265911,5375597105,0,353008506,,False,Ciclovía Alameda,cycleway,70.381,"LINESTRING (-70.6650023 -33.4472297, -70.6657311 -33.4474053)",,,,
1071265911,1071265909,0,353008506,,False,Ciclovía Alameda,cycleway,13.309,"LINESTRING (-70.6650023 -33.4472297, -70.66491809999999 -33.4473266)",,,,
1071265922,4401442549,0,353008506,,False,Ciclovía Alameda,cycleway,7.1,"LINESTRING (-70.6663344 -33.4476198, -70.666408 -33.4476373)",,,,
1071265922,5375597104,0,353008506,,False,Ciclovía Alameda,cycleway,46.201,"LINESTRING (-70.6663344 -33.4476198, -70.6658614 -33.4474899)",,,,
1071265948,6285254276,0,353008506,,False,Ciclovía Alameda,cycleway,1.24,"LINESTRING (-70.6665213 -33.4476314, -70.6665344 -33.4476292)",,,,
1071265948,6285254275,0,353008506,,False,Ciclovía Alameda,cycleway,1.346,"LINESTRING (-70.6665213 -33.4476314, -70.66650869999999 -33.4476374)",,,,
1071265973,5593434876,0,353008506,,False,Ciclovía Alameda,cycleway,16.498,"LINESTRING (-70.6674165 -33.4477849, -70.66758590000001 -33.44783)",,,,
1071265973,6809887235,0,353008506,,False,Ciclovía Alameda,cycleway,8.032,"LINESTRING (-70.6674165 -33.4477849, -70.6673418 -33.4477484)",,,,
1071266027,6285254281,0,353008506,,False,Ciclovía Alameda,cycleway,158.307,"LINESTRING (-70.670422 -33.4486344, -70.6720492 -33.4490628)",,,,
1071266027,5375597109,0,353008506,,False,Ciclovía Alameda,cycleway,7.199,"LINESTRING (-70.670422 -33.4486344, -70.67034750000001 -33.4486163)",,,,
1071266041,5895442451,0,353008506,,False,Ciclovía Alameda,cycleway,11.557,"LINESTRING (-70.6727388 -33.4491899, -70.67285630000001 -33.4492244)",,,,
1071266041,6285254282,0,353008506,,False,Ciclovía Alameda,cycleway,22.719,"LINESTRING (-70.6727388 -33.4491899, -70.67250730000001 -33.4491233)",,,,
1071266056,1071266059,0,353008506,,False,Ciclovía Alameda,cycleway,4.129,"LINESTRING (-70.6729182 -33.4492425, -70.67295369999999 -33.4492649)",,,,
1071266056,5895442451,0,353008506,,False,Ciclovía Alameda,cycleway,6.085,"LINESTRING (-70.6729182 -33.4492425, -70.67285630000001 -33.4492244)",,,,
1071266059,5375597095,0,353008506,,False,Ciclovía Alameda,cycleway,99.233,"LINESTRING (-70.67295369999999 -33.4492649, -70.6739669 -33.4495508)",,,,
