u,v,key,osmid,oneway,name,highway,length,geometry,lanes,access,maxspeed,bridge,tunnel,ref,junction
5187295106,276078279,0,535035601,True,Concha y Toro,residential,21.232,"LINESTRING (-70.6659164 -33.4455643, -70.6660297 -33.4457302)",,,,,,,
5187295106,5187303621,0,535035592,True,,residential,12.697,"LINESTRING (-70.6659164 -33.4455643, -70.6658944 -33.4455669, -70.66586580000001 -33.4455654, -70.6658393 -33.4455563, -70.66581770000001 -33.4455405, -70.6658035 -33.4455198)",,,,,,,roundabout
5187295115,5187295106,0,535035592,True,,residential,14.715,"LINESTRING (-70.6659595 -33.4454521, -70.665971 -33.4454807, -70.6659717 -33.4455047, -70.665963 -33.4455276, -70.6659459 -33.4455469, -70.6659164 -33.4455643)",,,,,,,roundabout
5187303621,276078284,0,25337515,False,Concha y Toro,residential,21.789,"LINESTRING (-70.6658035 -33.4455198, -70.6656108 -33.4456318)",,,,,,,
5187303621,5187295102,0,535035592,True,,residential,10.639,"LINESTRING (-70.6658035 -33.4455198, -70.665798 -33.4454963, -70.665802 -33.4454726, -70.66581499999999 -33.4454513, -70.6658355 -33.4454346)",,,,,,,roundabout
5218779951,265665147,0,441299703,False,Nataniel Cox,residential,85.115,"LINESTRING (-70.6491765 -33.4764626, -70.6491791 -33.4761695, -70.649181 -33.4761251, -70.6491864 -33.4760776, -70.64926579999999 -33.4757032)",,,,,,,
5220596192,5220596193,0,539518857,False,,residential,50.284,"LINESTRING (-70.667739 -33.4386284, -70.6676918 -33.4390789)",,,,,,,
5220596193,254346560,0,23486797,True,Catedral,secondary,72.849,"LINESTRING (-70.6676918 -33.4390789, -70.66847129999999 -33.439157)",2,,,,,,
5220596193,5220596192,0,539518857,False,,residential,50.284,"LINESTRING (-70.6676918 -33.4390789, -70.667739 -33.4386284)",,,,,,,
5262188201,3733178225,0,544354050,False,,unclassified,177.156,"LINESTRING (-70.6699321 -33.4278852, -70.6715677 -33.4272838, -70.6716801 -33.4272449)",,,,,,,
5262662112,253251131,0,146983139,True,Miraflores,unclassified,96.871,"LINESTRING (-70.6459136 -33.434843, -70.64589909999999 -33.4347806, -70.6458616 -33.4347485, -70.6458411 -33.4347335, -70.64581250000001 -33.4347162, -70.6457721 -33.4346906, -70.64574330000001 -33.4346709, -70.6457192 -33.4346519, -70.64569729999999 -33.434632, -70.64568149999999 -33.4346147, -70.6456546 -33.4345721, -70.6456369 -33.4345349, -70.6456112 -33.4344758, -70.64552190000001 -33.4343013, -70.6454559 -33.4340884)",2,,,,,,
5262662112,130020023,0,146983147,True,Ismael Valdés Vergara,secondary,152.147,"LINESTRING (-70.6459136 -33.434843, -70.6458226 -33.4348834, -70.6448142 -33.4353314, -70.6444663 -33.435486)",2,,,,,,
5262671811,3097474980,0,447719397,True,Enrique Mac Iver,secondary,39.774,"LINESTRING (-70.647676 -33.4341781, -70.64787339999999 -33.4338606)",2,,,,,,
5262671811,5262662112,0,450504288,True,Ismael Valdés Vergara,secondary,180.72,"LINESTRING (-70.647676 -33.4341781, -70.6473757 -33.4342517, -70.6471872 -33.4342961, -70.64700190000001 -33.434352, -70.6467387 -33.4344307, -70.64649919999999 -33.4345389, -70.6460271 -33.4347841, -70.6459136 -33.434843)",3,,,,,,
5265117122,5265117125,0,215339436,True,Fray Camilo Henríquez,residential,34.309,"LINESTRING (-70.63610420000001 -33.443354, -70.6362372 -33.4430661)",,,,,,,
5265117122,616733380,0,46049815,True,Viollier,residential,230.822,"LINESTRING (-70.63610420000001 -33.443354, -70.6359941 -33.4433275, -70.6337061 -33.4428019)",,,,,,,
5265117125,5265117126,0,544689108,False,,living_street,51.29,"LINESTRING (-70.6362372 -33.4430661, -70.6367568 -33.4432235)",,,,,,,
5265117125,586807299,0,215339436,True,Fray Camilo Henríquez,residential,53.07600000000001,"LINESTRING (-70.6362372 -33.4430661, -70.6363049 -33.4429091, -70.63644770000001 -33.4426224)",,,,,,,
5265117126,5265117125,0,544689108,False,,living_street,51.29,"LINESTRING (-70.6367568 -33.4432235, -70.6362372 -33.4430661)",,,,,,,
5268807077,4401442555,0,226389360,True,Avenida Libertador Bernardo O'Higgins,primary_link,52.32600000000001,"LINESTRING (-70.6663879 -33.4473642, -70.6664186 -33.4473888, -70.6664427 -33.447413, -70.6664538 -33.4474306, -70.6664657 -33.4474515, -70.6664718 -33.4474684, -70.66647690000001 -33.4474885, -70.666482 -33.4475191, -70.6664806 -33.4475387, -70.6664763 -33.4475586, -70.6664712 -33.4475737, -70.6664593 -33.4475916, -70.6664445 -33.4476106, -70.66642950000001 -33.447622, -70.666408 -33.4476373, -70.6663877 -33.4476485, -70.6663626 -33.4476565, -70.6662396 -33.4476949)",1,,,,,,
5268807077,6809871672,0,300267260,True,Avenida Libertador Bernardo O'Higgins,primary,99.507,"LINESTRING (-70.6663879 -33.4473642, -70.6665706 -33.4474198, -70.66739579999999 -33.4476701)",4,,,,,,
5268936004,5268936005,0,545128636,False,,living_street,29.838,"LINESTRING (-70.68946510000001 -33.4426558, -70.6892289 -33.4424737)",,,,,,,
5268936005,5268936004,0,545128636,False,,living_street,29.838,"LINESTRING (-70.6892289 -33.4424737, -70.68946510000001 -33.4426558)",,,,,,,
5268936005,5268936010,0,545128636,False,,living_street,45.369,"LINESTRING (-70.6892289 -33.4424737, -70.6891171 -33.4423954, -70.6890482 -33.442326, -70.68899740000001 -33.4422632, -70.6889618 -33.4422136, -70.6889061 -33.4421718)",,,,,,,
5268936005,5268936010,1,545128637,False,,living_street,70.18199999999999,"LINESTRING (-70.6892289 -33.4424737, -70.6892198 -33.4423917, -70.68921159999999 -33.4423552, -70.68921159999999 -33.4423187, -70.6892177 -33.4422746, -70.6892299 -33.4422254, -70.68924010000001 -33.4421813, -70.6892447 -33.4421554, -70.68924010000001 -33.4421283, -70.6889061 -33.4421718)",,,,,,,
5268936010,5268936015,0,545128636,False,,living_street,61.04900000000001,"LINESTRING (-70.6889061 -33.4421718, -70.68882050000001 -33.4421362, -70.68871059999999 -33.4420912, -70.6886683 -33.4420793, -70.68861630000001 -33.4420682, -70.68852680000001 -33.4420571, -70.68839060000001 -33.4420471, -70.6882768 -33.4420376)",,,,,,,
5268936010,5268936005,0,545128636,False,,living_street,45.369,"LINESTRING (-70.6889061 -33.4421718, -70.6889618 -33.4422136, -70.68899740000001 -33.4422632, -70.6890482 -33.442326, -70.6891171 -33.4423954, -70.6892289 -33.4424737)",,,,,,,
5268936010,5268936005,1,545128637,False,,living_street,70.18199999999999,"LINESTRING (-70.6889061 -33.4421718, -70.68924010000001 -33.4421283, -70.6892447 -33.4421554, -70.68924010000001 -33.4421813, -70.6892299 -33.4422254, -70.6892177 -33.4422746, -70.68921159999999 -33.4423187, -70.68921159999999 -33.4423552, -70.6892198 -33.4423917, -70.6892289 -33.4424737)",,,,,,,
5268936015,5268936010,0,545128636,False,,living_street,61.049000000000014,"LINESTRING (-70.6882768 -33.4420376, -70.68839060000001 -33.4420471, -70.68852680000001 -33.4420571, -70.68861630000001 -33.4420682, -70.6886683 -33.4420793, -70.68871059999999 -33.4420912, -70.68882050000001 -33.4421362, -70.6889061 -33.4421718)",,,,,,,
5272846298,4456592065,0,"[679088037, 629313159]",True,Santa Lucía,primary,110.751,"LINESTRING (-70.6446277 -33.4403154, -70.6446849 -33.4404102, -70.64474250000001 -33.4405434, -70.6447855 -33.4406766, -70.6448012 -33.4407741, -70.6448029 -33.4408165, -70.64479350000001 -33.4409474, -70.6447653 -33.4410739, -70.6446753 -33.4412697)",4,,,,,,
5300155267,253351430,0,300267261,True,Avenida Libertador Bernardo O'Higgins,primary,133.42,"LINESTRING (-70.655485 -33.4453032, -70.65412240000001 -33.4449198)",4,,,,,,
5300155267,5027727663,0,"[399499076, 629534342]",True,Lord Cochrane,tertiary,56.847,"LINESTRING (-70.655485 -33.4453032, -70.6555116 -33.4452388, -70.6556101 -33.4449464, -70.655619 -33.4448072)",2,,30,,,,
5300250129,476178061,0,"[626756852, 8000677, 626756846, 626756847]",True,Avenida Tupper,primary,476.19800000000004,"LINESTRING (-70.6601568 -33.4583822, -70.6600006 -33.4583702, -70.65807940000001 -33.4582135, -70.65801399999999 -33.4582148, -70.65794320000001 -33.4582188, -70.65787640000001 -33.4582312, -70.657822 -33.4582494, -70.6577676 -33.4582741, -70.6577173 -33.4583072, -70.6576594 -33.4583545, -70.6576168 -33.4584029, -70.6575837 -33.4584512, -70.6575601 -33.4585173, -70.6575541 -33.4585913, -70.6575565 -33.4586673, -70.657579 -33.458756, -70.6576299 -33.4588879, -70.65766309999999 -33.4589683, -70.65768559999999 -33.4590423, -70.6576974 -33.4590813, -70.65771100000001 -33.459126, -70.6577207 -33.4591727, -70.6577315 -33.4592597, -70.6577769 -33.4598096, -70.6577769 -33.4598678, -70.6577733 -33.4599537, -70.657765 -33.4600405, -70.6577473 -33.4601194, -70.65772010000001 -33.4601816, -70.65770000000001 -33.460222, -70.65765740000001 -33.4602812, -70.6575995 -33.4603404, -70.657535 -33.4604048)",3,,60,,,,
5357396556,253281837,0,23393715,True,Agustinas,secondary,83.643,"LINESTRING (-70.67393370000001 -33.4433698, -70.673041 -33.4432651)",3,,,,,,
5357396556,253281857,0,238513073,True,Libertad,residential,37.157,"LINESTRING (-70.67393370000001 -33.4433698, -70.6739568 -33.4430362)",2,,,,,,
5357794637,6231484046,0,675481988,True,,secondary,2.353,"LINESTRING (-70.6638837 -33.458607, -70.6638686 -33.45859)",,,20,,,,roundabout
5357935895,609289233,0,"[339635489, 448570630, 47911679]",True,Tupper,tertiary,334.255,"LINESTRING (-70.66041749999999 -33.4581386, -70.6604493 -33.4582243, -70.6604612 -33.4582549, -70.66047570000001 -33.4582786, -70.6605022 -33.458298, -70.66053119999999 -33.458307, -70.6605739 -33.4583163, -70.6607351 -33.458335, -70.6608335 -33.4583422, -70.6610199 -33.4583559, -70.6637229 -33.4584964, -70.6638808 -33.458495)",2,,60,,,,
5357935895,5300250129,0,555319206,True,Plaza Ercilla,primary,38.911,"LINESTRING (-70.66041749999999 -33.4581386, -70.66040719999999 -33.4581751, -70.66039379999999 -33.4582141, -70.66038229999999 -33.4582454, -70.6603678 -33.4582683, -70.660347 -33.4582906, -70.6603253 -33.4583073, -70.6603039 -33.4583214, -70.6602805 -33.4583351, -70.66024609999999 -33.4583521, -70.66020260000001 -33.4583678, -70.6601568 -33.4583822)",,,60,,,,
5362549030,254344951,0,23393724,True,García Reyes,residential,130.56,"LINESTRING (-70.67158139999999 -33.4394852, -70.67147199999999 -33.4406558)",2,,,,,,
5362549030,254346497,0,626802219,True,Catedral,secondary,83.865,"LINESTRING (-70.67158139999999 -33.4394852, -70.67247829999999 -33.4395784)",2,,,,,,
5362607476,4469072066,0,14421619,True,Grajales,residential,115.797,"LINESTRING (-70.6759393 -33.4540818, -70.6747342 -33.4538106)",2,,,,,,
5362607476,250932321,0,626774366,True,San Alfonso,residential,120.623,"LINESTRING (-70.6759393 -33.4540818, -70.6756915 -33.4551467)",2,,,,,,
5375628051,130334771,0,557385129,False,Merced,secondary,14.204,"LINESTRING (-70.6398499 -33.4368856, -70.6396969 -33.4368895)",5,,,,,,
5375628051,253251901,0,557385128,True,Monjitas,secondary,31.18,"LINESTRING (-70.6398499 -33.4368856, -70.6400941 -33.4368626, -70.6401843 -33.4368654)",2,,,,,,
5375628055,436064323,0,557385129,False,Merced,secondary,54.71,"LINESTRING (-70.6370411 -33.4368632, -70.6376307 -33.4368649)",5,,,,,,
5375628055,436064315,0,7981159,True,Irene Morales,secondary,45.792,"LINESTRING (-70.6370411 -33.4368632, -70.63690800000001 -33.4369143, -70.63685409999999 -33.4369282, -70.63679449999999 -33.4369707, -70.6367774 -33.4370127, -70.63674109999999 -33.4371419)",3,,,,,,
5418645738,264245444,0,683848753,False,Yungay,residential,96.93,"LINESTRING (-70.67975610000001 -33.4289603, -70.67871359999999 -33.4289063)",,,,,,,
5418645738,264246288,0,683848753,False,Yungay,residential,76.388,"LINESTRING (-70.67975610000001 -33.4289603, -70.6800176 -33.4289738, -70.6805777 -33.4290024)",,,,,,,
5418645749,264246288,0,38946343,True,Matucana,primary,7.917,"LINESTRING (-70.6805536 -33.4289341, -70.6805777 -33.4290024)",3,,,,,,
5419066246,253411525,0,447766844,True,General Bulnes,tertiary,67.06,"LINESTRING (-70.670102 -33.4411013, -70.6701796 -33.4405017)",2,,,,,,
5419066246,5419066247,0,562084737,False,Lucas Sierra,residential,40.22,"LINESTRING (-70.670102 -33.4411013, -70.6705319 -33.4411476)",,,,,,,
5419066247,5419066246,0,562084737,False,Lucas Sierra,residential,40.22,"LINESTRING (-70.6705319 -33.4411476, -70.670102 -33.4411013)",,,,,,,
5419066256,605145846,0,562084743,False,,living_street,62.706,"LINESTRING (-70.6658259 -33.4315251, -70.66584520000001 -33.4309614)",,,,,,,
5419366813,386344,0,562109577,True,Tucapel Jiménez,tertiary,131.02,"LINESTRING (-70.65895449999999 -33.4427631, -70.6591324 -33.4415942)",2,,,,,,
5419366813,3872878380,0,562109578,True,Moneda,unclassified,73.826,"LINESTRING (-70.65895449999999 -33.4427631, -70.65974300000001 -33.442852)",,,,,,,
5419366819,1597018428,0,201854688,False,,primary_link,102.623,"LINESTRING (-70.65725260000001 -33.4698138, -70.6572573 -33.4691168, -70.65725639999999 -33.4688909)",2,,,,,,
5419366819,253366596,0,448671321,True,,primary_link,26.291999999999998,"LINESTRING (-70.65725260000001 -33.4698138, -70.6572654 -33.4699017, -70.6572749 -33.4699362, -70.6572831 -33.4699511, -70.6572876 -33.4699596, -70.6573045 -33.4699791, -70.6573351 -33.4699966, -70.6573691 -33.470011)",2,,,,,,
5419366935,265665133,0,441301659,True,Roberto Espinoza,residential,140.113,"LINESTRING (-70.6511814 -33.470064, -70.6511165 -33.4713229)",,,,,,,
5419366935,265665143,0,509135664,True,Ñuble,secondary,99.931,"LINESTRING (-70.6511814 -33.470064, -70.6505228 -33.4699936, -70.6501128 -33.4699497)",2,,,,,,
5419412027,265687647,0,47879673,True,Mapocho,residential,139.62,"LINESTRING (-70.65751179999999 -33.4320676, -70.6590147 -33.4320083)",,,,,,,
5419412027,265687499,0,450504176,True,Amunátegui,tertiary,19.052,"LINESTRING (-70.65751179999999 -33.4320676, -70.657516 -33.4318963)",2,,,,,,
5419431460,386229,0,278765387,True,Avenida Manuel Rodríguez Norte,primary,19.595,"LINESTRING (-70.659408 -33.4395092, -70.65943179999999 -33.4393341)",3,,,,,,
5419431460,2970880237,0,"[584495178, 293481652, 293481653]",True,Compañía de Jesús,primary_link,72.417,"LINESTRING (-70.659408 -33.4395092, -70.6594539 -33.4394643, -70.6594946 -33.4394393, -70.6595379 -33.4394207, -70.6595578 -33.4394141, -70.65958070000001 -33.4394104, -70.6596261 -33.4394105, -70.6599355 -33.4394403, -70.6600372 -33.4394533, -70.6600557 -33.4394596, -70.6600777 -33.4394726, -70.6601143 -33.4395113)",1,,,yes,,,
5420440453,3577082428,0,278765387,True,Avenida Manuel Rodríguez Norte,primary,111.197,"LINESTRING (-70.659988 -33.4428808, -70.659824 -33.4421632, -70.6597701 -33.4418975)",3,,,,,,
5420440453,253281790,0,"[462225137, 562109578, 23393727]",True,Moneda,"['residential', 'unclassified']",66.798,"LINESTRING (-70.659988 -33.4428808, -70.660095 -33.4428917, -70.660656 -33.4429377, -70.6607041 -33.4429424)",,,,yes,,,
5420440454,386227,0,443094736,True,Catedral,secondary,122.951,"LINESTRING (-70.65826509999999 -33.4381107, -70.6589429 -33.4381861, -70.6595772 -33.4382646)",2,,,,,,
5420440454,386287,0,562255124,True,San Martín,tertiary,121.03999999999999,"LINESTRING (-70.65826509999999 -33.4381107, -70.6581899 -33.4386484, -70.6581139 -33.4391919)",2,designated,,,,,
5420440455,2969268287,0,443083832,True,Teatinos,secondary,127.18799999999999,"LINESTRING (-70.65491609999999 -33.4411707, -70.6548913 -33.4412558, -70.6547843 -33.4416944, -70.6546396 -33.4422139, -70.6546276 -33.4422649, -70.6546211 -33.4422876)",2,,,,,,
5420440455,386332,0,627916806,True,Agustinas,secondary,131.774,"LINESTRING (-70.65491609999999 -33.4411707, -70.6544427 -33.4411209, -70.65380089999999 -33.4410529, -70.65350720000001 -33.4410217)",3,,,,,,
5459651226,609297731,0,679219997,False,Tegualda,residential,27.856,"LINESTRING (-70.6759376 -33.4629271, -70.67586180000001 -33.4631695)",,,,,,,
5521670053,5726237677,0,"[449272168, 406512589, 575432413]",True,Autopista del Sol,motorway,810.2420000000001,"LINESTRING (-70.6806272 -33.4770127, -70.68006459999999 -33.4769914, -70.6791204 -33.4769646, -70.6787221 -33.4769579, -70.67836269999999 -33.4769545, -70.6780006 -33.4769556, -70.677617 -33.4769601, -70.67704999999999 -33.476969, -70.67647959999999 -33.476992, -70.6759642 -33.4770066, -70.675511 -33.4770064, -70.67511380000001 -33.4769664, -70.6737814 -33.4768327, -70.6734218 -33.4768049, -70.6731113 -33.4767952, -70.672369 -33.476823, -70.67190890000001 -33.4768357)",3,,"['100', '60']",,,78,
5546796424,253359434,0,23401446,True,Copiapó,tertiary,82.117,"LINESTRING (-70.6489739 -33.455396, -70.64811210000001 -33.4552275)",2,,,,,,
5546796424,253359452,0,579078004,False,Lincoyán Berrios,residential,156.229,"LINESTRING (-70.6489739 -33.455396, -70.6487636 -33.45679)",,,,,,,
5587003805,3306878389,0,7981317,True,San Antonio,primary,23.488,"LINESTRING (-70.6487212 -33.433093, -70.6487479 -33.4331708, -70.6487877 -33.4332968)",3,,,,,,
5587003807,265687494,0,556535045,True,Avenida Independencia,primary,102.54899999999998,"LINESTRING (-70.65307369999999 -33.4320939, -70.6530815 -33.4321196, -70.65310909999999 -33.4321929, -70.6532009 -33.4324314, -70.6532504 -33.43256, -70.6532601 -33.4325793, -70.6532732 -33.4326053, -70.6532879 -33.4326316, -70.6533074 -33.4326596, -70.6533329 -33.4326859, -70.6533658 -33.432711, -70.6534113 -33.4327373, -70.65345960000001 -33.4327598, -70.6535246 -33.4327749, -70.653648 -33.4327798)",,,,,,,
5587003808,3794770275,0,26103717,True,Avenida Independencia,primary,104.293,"LINESTRING (-70.6529288 -33.4321262, -70.6529377 -33.4321534, -70.6529762 -33.432278, -70.6530814 -33.4325835, -70.6530952 -33.4326124, -70.6531063 -33.4326356, -70.6531284 -33.4326675, -70.6531475 -33.4326967, -70.653175 -33.4327228, -70.6532148 -33.4327486, -70.653248 -33.4327641, -70.6533032 -33.4327867, -70.6533498 -33.4327977, -70.6535112 -33.432821)",,,,,,,
5587251397,253281798,0,146983148,True,Avenida Manuel Rodríguez Norte,primary,115.515,"LINESTRING (-70.6609122 -33.4335421, -70.66087469999999 -33.4337446, -70.6608425 -33.4339707, -70.66076959999999 -33.4345739)",3,,,,,,
5587251416,3127845630,0,"[254288850, 254288851]",True,Túnel Vivaceta,motorway_link,353.151,"LINESTRING (-70.66250549999999 -33.4296282, -70.6625444 -33.4297468, -70.6625658 -33.4298532, -70.6625806 -33.4299483, -70.66258329999999 -33.430068, -70.6625712 -33.430171, -70.6625511 -33.4302706, -70.6625068 -33.4303937, -70.6624559 -33.43049, -70.66239280000001 -33.4305706, -70.6622989 -33.430659, -70.6621957 -33.4307407, -70.66182550000001 -33.4310216, -70.6617263 -33.4310933, -70.66164449999999 -33.4311638, -70.66155999999999 -33.431241, -70.6614701 -33.4313361, -70.6613857 -33.4314458, -70.6613146 -33.4315365, -70.6612475 -33.4316338, -70.6611577 -33.4317715, -70.66107049999999 -33.4319248, -70.6608559 -33.4323154)","['1', '2']",,50,,yes,,
5587253298,3871410063,0,"[299493700, 383827118]",True,,motorway_link,117.62499999999999,"LINESTRING (-70.6622373 -33.4296562, -70.66219700000001 -33.4297569, -70.66215680000001 -33.4298509, -70.6621152 -33.429955, -70.66208709999999 -33.4300401, -70.6620629 -33.4301285, -70.6620482 -33.4302147, -70.6620348 -33.4302964, -70.66202970000001 -33.4304077, -70.66202629999999 -33.4305108, -70.6620374 -33.4306187, -70.66204949999999 -33.4306888)",2,,40,yes,,,
5597542102,5597542103,0,38946343,True,Matucana,primary,9.622,"LINESTRING (-70.67982480000001 -33.4278499, -70.6798951 -33.4279135)",3,,,,,,
5664289140,5054377948,0,60442721,True,Portugal,secondary,16.673,"LINESTRING (-70.6405518 -33.440295, -70.640716 -33.4402341)",2,,,,,,
5664289140,256040807,0,215936723,True,Avenida Libertador Bernardo O'Higgins,primary,135.691,"LINESTRING (-70.6405518 -33.440295, -70.6405129 -33.4402687, -70.6403617 -33.4401667, -70.6398329 -33.439798, -70.639433 -33.4395093)",4,,,,,,
