u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,width,bridge,access,service,tunnel,ref,est_width,area
21659595,21659596,0,4081735,True,Place Claude Bourdet,residential,30,22.134999999999998,"LINESTRING (2.3470729 48.8330037, 2.3471364 48.8328953, 2.3471826 48.8328182)",,,,,,,,,,
21659595,21659594,0,172857790,True,Place Claude Bourdet,residential,30,17.387,"LINESTRING (2.3470729 48.8330037, 2.3469673 48.832963, 2.3468679 48.8329247)",,,,,,,,,,
21659596,6193754797,0,172857789,True,Rue des Cordelières,residential,30,248.944,"LINESTRING (2.3471826 48.8328182, 2.347292 48.8328665, 2.3485042 48.8333759, 2.3485629 48.8334146, 2.3485822 48.8334318, 2.3486006 48.8334519, 2.3489498 48.8341696, 2.3489809 48.8342796, 2.3489805 48.8344398, 2.3489605 48.8345189)",,,,,,,,,,
21659597,245403975,0,172857785,True,Rue Corvisart,residential,30,76.488,"LINESTRING (2.3463329 48.8339996, 2.3463114 48.8340426, 2.3460453 48.8345733, 2.3460035 48.8346524)",,,,,,,,,,
21659597,245399630,0,172859125,True,Rue Magendie,residential,30,44.783,"LINESTRING (2.3463329 48.8339996, 2.3462673 48.8339842, 2.3458267 48.8338811, 2.3457564 48.8338647)",,,,,,,,,,
21659621,287541859,0,35098114,True,Rue Broca,residential,30,117.499,"LINESTRING (2.346704 48.8360726, 2.3466792 48.8360053, 2.3463893 48.8351806, 2.3463442 48.8350428)",,,,,,,,,,
21659621,21659624,0,172858059,True,Rue Saint-Hippolyte,residential,30,130.904,"LINESTRING (2.346704 48.8360726, 2.3467811 48.8360692, 2.3483671 48.835999, 2.3484885 48.8359936)",,,,,,,,,,
21659624,25033670,0,"[164010800, 172857787, 35097958, 35097959]",True,Rue Pascal,residential,30,193.061,"LINESTRING (2.3484885 48.8359936, 2.3485082 48.8360383, 2.3489013 48.8369066, 2.3489247 48.836955, 2.3489869 48.8370869, 2.349047 48.8372165, 2.3490664 48.8372559, 2.3492326 48.8376109, 2.3492562 48.8376546)",,,,,,,yes,,,
21659624,246144547,0,682389067,True,Rue Pascal,residential,30,39.352999999999994,"LINESTRING (2.3484885 48.8359936, 2.3483876 48.835794, 2.3483187 48.8356578)",,,,,,,,,,
21659628,21659629,0,4081712,True,Rue de la Collégiale,residential,30,48.215999999999994,"LINESTRING (2.3518716 48.8382256, 2.3519094 48.8381736, 2.3521197 48.8378849, 2.3521564 48.8378346)",,,,,,,,,,
21659629,1142990134,0,4081712,True,Rue de la Collégiale,residential,30,91.07499999999999,"LINESTRING (2.3521564 48.8378346, 2.3526032 48.8372282, 2.35262 48.8372054, 2.3527005 48.837098)",,,,,,,,,,
21659630,21659628,0,4081712,True,Rue de la Collégiale,residential,30,50.077000000000005,"LINESTRING (2.3515752 48.8386315, 2.3516121 48.8385832, 2.3518716 48.8382256)",,,,,,,,,,
21659630,17975522,0,100895617,True,Rue du Fer à Moulin,residential,30,123.33200000000001,"LINESTRING (2.3515752 48.8386315, 2.3529777 48.83888, 2.3530947 48.8388975, 2.3532045 48.8389144)",,,,,,,,,,
21659631,21659629,0,4081714,True,Rue Vésale,residential,30,127.104,"LINESTRING (2.3536838 48.8383786, 2.3536252 48.8383577, 2.3522316 48.8378614, 2.3521564 48.8378346)",,,,,,,,,,
21659758,17809572,0,"[4039588, 307051023]",False,"['Rue Censier', 'Rue de Mirbel']",residential,30,82.793,"LINESTRING (2.3539776 48.8406571, 2.3538964 48.8406372, 2.3534178 48.8405173, 2.3533866 48.8405125, 2.3533581 48.8405117, 2.3533367 48.8405133, 2.3533155 48.8405168, 2.3529083 48.8406048)",,,,,,,,,,
21659758,21659759,0,4039588,False,Rue Censier,residential,30,68.256,"LINESTRING (2.3539776 48.8406571, 2.3546891 48.8408458, 2.3548415 48.8408884)",,,,,,,,,,
21659758,17975524,0,4081779,True,Rue Santeuil,residential,30,168.397,"LINESTRING (2.3539776 48.8406571, 2.3540179 48.8405914, 2.3548207 48.8393222, 2.3548609 48.8392587)",,,,,,,,,,
21659759,21659758,0,4039588,False,Rue Censier,residential,30,68.256,"LINESTRING (2.3548415 48.8408884, 2.3546891 48.8408458, 2.3539776 48.8406571)",,,,,,,,,,
21659759,17809569,0,4039588,False,Rue Censier,residential,30,87.238,"LINESTRING (2.3548415 48.8408884, 2.3549607 48.8409155, 2.3557686 48.8411165, 2.3559577 48.8411637)",,,,,,,,,,
21659772,21659773,0,59853653,True,Rue Daubenton,residential,30,61.086999999999996,"LINESTRING (2.3538826 48.8413116, 2.3546013 48.8413924, 2.3547054 48.8414041)",,,,,,,,,,
21659773,549777227,0,22946745,False,Rue Georges Desplas,residential,30,98.035,"LINESTRING (2.3547054 48.8414041, 2.3547003 48.8414805, 2.3545324 48.8422069, 2.3545142 48.8422763)",,,,,,,,,,
21659773,21659759,0,22946771,True,Rue du Gril,residential,30,58.263000000000005,"LINESTRING (2.3547054 48.8414041, 2.3547112 48.8413352, 2.3548208 48.8409539, 2.3548415 48.8408884)",,,,,,,,,,
21659773,21659803,0,22946786,False,Rue Daubenton,residential,30,84.668,"LINESTRING (2.3547054 48.8414041, 2.3548011 48.8414173, 2.3557109 48.8415656, 2.3558292 48.8415849)",,,,,,,,,,
21659803,21659773,0,22946786,False,Rue Daubenton,residential,30,84.668,"LINESTRING (2.3558292 48.8415849, 2.3557109 48.8415656, 2.3548011 48.8414173, 2.3547054 48.8414041)",,,,,,,,,,
21659803,17809569,0,85076165,False,Rue Geoffroy Saint-Hilaire,residential,30,47.771,"LINESTRING (2.3558292 48.8415849, 2.3558457 48.8415309, 2.3559109 48.841317, 2.3559577 48.8411637)",,,,,,,,,,
21659803,6439759684,0,636628592,False,Rue Geoffroy Saint-Hilaire,residential,30,237.41499999999996,"LINESTRING (2.3558292 48.8415849, 2.3558089 48.8416433, 2.3557604 48.8417629, 2.3550618 48.8435773, 2.3550486 48.8436091, 2.3550344 48.843632, 2.3550187 48.8436514)",,,,,,,,,,
21659818,21659821,0,4081773,True,Rue Larrey,residential,30,38.49100000000001,"LINESTRING (2.3521901 48.843004, 2.352316 48.842999, 2.3526316 48.8429866, 2.3527152 48.8429841)",,,,,,,,,,
21659818,17809589,0,313695844,False,Rue Monge,secondary,30,26.237,"LINESTRING (2.3521901 48.843004, 2.3522166 48.8431798, 2.3522269 48.8432387)",,,,,,,,,,
21659818,21659819,0,313695844,False,Rue Monge,secondary,30,34.858000000000004,"LINESTRING (2.3521901 48.843004, 2.3521521 48.8427777, 2.3521367 48.8426925)",,,,,,,,,,
21659819,25034314,0,22880187,True,Place Monge,residential,30,49.346000000000004,"LINESTRING (2.3521367 48.8426925, 2.3520142 48.8426811, 2.3515583 48.8426681, 2.3514641 48.842666)",,,,,,,,,,
21659819,21659818,0,313695844,False,Rue Monge,secondary,30,34.858000000000004,"LINESTRING (2.3521367 48.8426925, 2.3521521 48.8427777, 2.3521901 48.843004)",,,,,,,,,,
21659819,549792392,0,313695844,False,Rue Monge,secondary,30,58.409,"LINESTRING (2.3521367 48.8426925, 2.3521211 48.8426062, 2.3520533 48.8421701)",,,,,,,,,,
21659820,549792393,0,4039514,True,Rue de la Clef,residential,30,56.75,"LINESTRING (2.3527018 48.8427176, 2.3526629 48.8422504, 2.3526594 48.842208)",,,,,,,,,,
21659820,21659819,0,4081775,True,Rue Dolomieu,residential,30,41.449,"LINESTRING (2.3527018 48.8427176, 2.3526272 48.8427143, 2.3522551 48.8426981, 2.3521367 48.8426925)",,,,,,,,,,
21659821,21659820,0,4039514,True,Rue de la Clef,residential,30,29.65,"LINESTRING (2.3527152 48.8429841, 2.3527116 48.8429124, 2.3527018 48.8427176)",,,,,,,,,,
21659821,549777113,0,4081773,True,Rue Larrey,residential,30,114.938,"LINESTRING (2.3527152 48.8429841, 2.352808 48.8429792, 2.3532658 48.8429555, 2.353346 48.8429516, 2.3534051 48.842933, 2.3534346 48.8429048, 2.353448 48.8428562, 2.3535723 48.8424241, 2.3535862 48.8423742)",,,,,,,,,,
21659826,933275665,0,237932372,False,Rue Monge,secondary,30,19.98,"LINESTRING (2.3514625 48.8400123, 2.3513606 48.8398456)",,,,,,,,,,
21659826,21659876,0,4217133,True,Rue Censier,residential,30,32.667,"LINESTRING (2.3514625 48.8400123, 2.3515503 48.8400009, 2.3516019 48.8400049, 2.3518743 48.8400951)",,,,,,,,,,
21659826,21659827,0,237932372,False,Rue Monge,secondary,30,54.004999999999995,"LINESTRING (2.3514625 48.8400123, 2.351537 48.8401456, 2.3515587 48.840186, 2.3515739 48.840212, 2.3516329 48.8403208, 2.3516566 48.8403633, 2.35171 48.8404698)",,,,,,,,,,
21659827,25033912,0,4217197,False,Rue Daubenton,residential,30,45.547,"LINESTRING (2.35171 48.8404698, 2.3516084 48.840494, 2.3515637 48.8405046, 2.3514942 48.8405128, 2.3514601 48.8405092, 2.3514301 48.8405015, 2.3511425 48.8403957)",,,,,,,,,,
21659827,17809588,0,237932372,False,Rue Monge,secondary,30,41.763999999999996,"LINESTRING (2.35171 48.8404698, 2.351778 48.8406077, 2.3518159 48.8406978, 2.3518265 48.8407214, 2.351846 48.8407647, 2.351859 48.8408315)",,,,,,,,,,
21659827,21659826,0,237932372,False,Rue Monge,secondary,30,54.005,"LINESTRING (2.35171 48.8404698, 2.3516566 48.8403633, 2.3516329 48.8403208, 2.3515739 48.840212, 2.3515587 48.840186, 2.351537 48.8401456, 2.3514625 48.8400123)",,,,,,,,,,
21659876,17975523,0,"[4217130, 17044021]",True,"['Rue Censier', 'Rue de la Clef']",residential,30,266.64000000000004,"LINESTRING (2.3518743 48.8400951, 2.3521049 48.8401386, 2.3525527 48.8402591, 2.3525716 48.8402671, 2.3527352 48.8403526, 2.3527711 48.8403665, 2.3530183 48.8404322, 2.3530487 48.8404397, 2.3530581 48.8404396, 2.3530699 48.8404356, 2.3530763 48.8404292, 2.3539313 48.839067, 2.3539596 48.839022)",,,,,,,,,,
21659876,17809572,0,313696549,True,Rue Censier,residential,30,95.205,"LINESTRING (2.3518743 48.8400951, 2.3520423 48.8402126, 2.3521616 48.8402955, 2.3527344 48.8405328, 2.3529083 48.8406048)",,,,,,,,,,
21660973,269903614,0,"[24792381, 24841527]",False,"['Rue Bayen', 'Place Boulnois']",residential,30,127.33900000000001,"LINESTRING (2.2947047 48.8796479, 2.2948231 48.8795336, 2.295369 48.8790065, 2.2954327 48.8790366, 2.2958246 48.8792221)",,,,,,,,,,
21660974,27235497,0,4472356,True,Rue Fourcroy,residential,30,71.554,"LINESTRING (2.2947949 48.8798337, 2.2950046 48.8798777, 2.2951702 48.879933, 2.2955819 48.880102, 2.295656 48.8801324)",,,,,,,,,,
21660975,27235497,0,4472359,True,Rue Saussier-Leroy,residential,30,58.80200000000001,"LINESTRING (2.2951726 48.880555, 2.2952911 48.8804514, 2.295381 48.8803728, 2.2956028 48.8801789, 2.295656 48.8801324)",,,,,,,,,,
21660976,273418095,0,25112694,False,Villa Niel,residential,30,50.112,"LINESTRING (2.2955218 48.8812718, 2.295705 48.8812721, 2.2962071 48.881273)",,,,,,,,,,
21660976,27235498,0,59846904,True,Rue Laugier,residential,30,113.425,"LINESTRING (2.2955218 48.8812718, 2.2956444 48.881166, 2.2964145 48.8805013, 2.296462 48.8804605)",,,,,,,,,,
21661003,27286714,0,4472353,True,Rue de Montenotte,residential,30,95.316,"LINESTRING (2.2957174 48.8783022, 2.2956336 48.8781794, 2.2951645 48.8775909, 2.2951235 48.8775394)",,,,,,,,,,
21732939,21732941,0,10817041,False,Rue Botzaris,unclassified,30,80.169,"LINESTRING (2.3812652 48.8777126, 2.3813007 48.877788, 2.3813824 48.8779311, 2.3814855 48.8780708, 2.3815346 48.8781329, 2.3817217 48.8783197, 2.3817553 48.8783533)",,,,,,,,,,
21732939,94128163,0,10817041,False,Rue Botzaris,unclassified,30,195.66,"LINESTRING (2.3812652 48.8777126, 2.381239 48.877636, 2.3812116 48.8775534, 2.3811753 48.8773626, 2.3811619 48.8772612, 2.3811533 48.8771346, 2.3811565 48.8769974, 2.3811632 48.8768872, 2.3811874 48.8767487, 2.381233 48.876582, 2.3812594 48.8765123, 2.3812988 48.8764081, 2.381371 48.8762506, 2.3813872 48.8762001, 2.3813181 48.8759806)",,,,,,,,,,
21732939,530229211,0,21798805,False,Rue Fessart,residential,30,101.27000000000001,"LINESTRING (2.3812652 48.8777126, 2.3813596 48.877671, 2.3822465 48.8772594, 2.3823967 48.8771876)",,,,,,,,,,
21732941,21733264,0,8059206,True,Rue du Plateau,residential,30,88.99000000000001,"LINESTRING (2.3817553 48.8783533, 2.3818821 48.8783386, 2.3828289 48.8782292, 2.3829538 48.8782147)",,,,,,,,,,
21732941,21732944,0,10817041,False,Rue Botzaris,unclassified,30,221.759,"LINESTRING (2.3817553 48.8783533, 2.3818451 48.8784127, 2.3818974 48.8784472, 2.3821508 48.878612, 2.3822713 48.8786786, 2.3825862 48.8788321, 2.3830741 48.8790165, 2.3832567 48.8790697, 2.3834994 48.8791356, 2.3836307 48.8791691, 2.3839138 48.8792289, 2.3843607 48.8793062)",,,,,,,,,,
21732941,21732939,0,10817041,False,Rue Botzaris,unclassified,30,80.169,"LINESTRING (2.3817553 48.8783533, 2.3817217 48.8783197, 2.3815346 48.8781329, 2.3814855 48.8780708, 2.3813824 48.8779311, 2.3813007 48.877788, 2.3812652 48.8777126)",,,,,,,,,,
21732944,21732945,0,10817041,False,Rue Botzaris,unclassified,30,7.732,"LINESTRING (2.3843607 48.8793062, 2.3844643 48.8793201)",,,,,,,,,,
21732944,21732947,0,8059208,True,Rue Hassard,residential,30,137.156,"LINESTRING (2.3843607 48.8793062, 2.3843417 48.8792311, 2.3840665 48.8781448, 2.3840525 48.8780895)",,,,,,,,,,
21732944,21732941,0,10817041,False,Rue Botzaris,unclassified,30,221.75900000000001,"LINESTRING (2.3843607 48.8793062, 2.3839138 48.8792289, 2.3836307 48.8791691, 2.3834994 48.8791356, 2.3832567 48.8790697, 2.3830741 48.8790165, 2.3825862 48.8788321, 2.3822713 48.8786786, 2.3821508 48.878612, 2.3818974 48.8784472, 2.3818451 48.8784127, 2.3817553 48.8783533)",,,,,,,,,,
21732945,21732944,0,10817041,False,Rue Botzaris,unclassified,30,7.732,"LINESTRING (2.3844643 48.8793201, 2.3843607 48.8793062)",,,,,,,,,,
21732945,394911227,0,8059198,True,Rue du Tunnel,residential,30,59.384,"LINESTRING (2.3844643 48.8793201, 2.3845463 48.8792536, 2.3846168 48.8791975, 2.3851199 48.8790196)",,,,,,,,,,
21732945,21732946,0,10817041,False,Rue Botzaris,unclassified,30,99.48599999999999,"LINESTRING (2.3844643 48.8793201, 2.3847072 48.879354, 2.3852318 48.8794237, 2.3856621 48.8794582, 2.3858045 48.8794696)",,,,,,,,,,
21732946,96143576,0,10817041,False,Rue Botzaris,unclassified,30,184.576,"LINESTRING (2.3858045 48.8794696, 2.385904 48.8794744, 2.386246 48.8795027, 2.3868038 48.8795223, 2.3872739 48.8795338, 2.3881846 48.8795279, 2.3883244 48.8795294)",,,,,,,,,,
21732946,21732945,0,10817041,False,Rue Botzaris,unclassified,30,99.486,"LINESTRING (2.3858045 48.8794696, 2.3856621 48.8794582, 2.3852318 48.8794237, 2.3847072 48.879354, 2.3844643 48.8793201)",,,,,,,,,,
21732947,21733264,0,53798369,True,Rue du Plateau,residential,30,81.54299999999999,"LINESTRING (2.3840525 48.8780895, 2.3839399 48.8781023, 2.3829538 48.8782147)",,,,,,,,,,
21732947,394910887,0,72072071,True,Rue du Plateau,residential,30,62.965,"LINESTRING (2.3840525 48.8780895, 2.3846943 48.8780203, 2.3849028 48.8780006)",,,,,,,,,,
21732948,530229211,0,21798805,False,Rue Fessart,residential,30,55.951,"LINESTRING (2.3830538 48.876935, 2.3829663 48.8769556, 2.3827726 48.8770151, 2.3824735 48.8771518, 2.3823967 48.8771876)",,,,,,,,,,
21732948,21732950,0,53798370,True,Rue Fessart,residential,30,62.93899999999999,"LINESTRING (2.3830538 48.876935, 2.3834735 48.8768504, 2.3838481 48.8767796, 2.3838788 48.8767739)",,,,,,,,,,
21732950,235012962,0,10816917,True,Rue Clavel,residential,30,113.693,"LINESTRING (2.3838788 48.8767739, 2.3836461 48.8762437, 2.3836094 48.8761438, 2.383541 48.8758628, 2.3835857 48.8757849)",,,,,,,,,,
21732950,21732951,0,53797029,True,Rue Fessart,residential,30,104.37100000000001,"LINESTRING (2.3838788 48.8767739, 2.3852038 48.8768039, 2.3853013 48.8768222)",,,,,,,,,,
21732951,96143370,0,8059213,True,Rue des Alouettes,residential,30,85.106,"LINESTRING (2.3853013 48.8768222, 2.385473 48.8775792)",,,,,,,,,,
21732953,21732955,0,8059213,True,Rue des Alouettes,residential,30,95.53399999999999,"LINESTRING (2.3855458 48.8779302, 2.385603 48.8782455, 2.3856994 48.8787834)",,,,,,,,,,
21732955,21732946,0,8059213,True,Rue des Alouettes,residential,30,76.68900000000001,"LINESTRING (2.3856994 48.8787834, 2.385796 48.8794042, 2.3858045 48.8794696)",,,,,,,,,,
21733264,530229211,0,42467760,True,Rue Préault,residential,30,121.28,"LINESTRING (2.3829538 48.8782147, 2.3829312 48.8781626, 2.3828955 48.8780905, 2.3826727 48.8776898, 2.3824868 48.8773614, 2.3824359 48.8772629, 2.3823967 48.8771876)",,,,,,,,,,
21988758,687994166,0,"[4263227, 173324822]",True,"['Rue du Mail', 'Rue des Petits Pères']","['residential', 'unclassified']",30,249.99699999999999,"LINESTRING (2.3439549 48.8673275, 2.3437779 48.86727, 2.3413404 48.8663285, 2.3412665 48.8663003, 2.3409615 48.8662706)",,,,,,alley,,,,
21988758,25581699,0,34681800,True,Rue Montmartre,tertiary,30,52.620000000000005,"LINESTRING (2.3439549 48.8673275, 2.3438596 48.8675563, 2.3437648 48.8677839)",,,,,,,,,,
21988758,25581700,0,555208904,False,Rue du Louvre,tertiary,30,63.188,"LINESTRING (2.3439549 48.8673275, 2.3439367 48.86725, 2.3438436 48.866764)",,,,,,,,,,
24558252,268105659,0,15803563,True,Rue du Caire,residential,30,42.198,"LINESTRING (2.3482529 48.8681431, 2.3487613 48.8680229, 2.3487958 48.8680147)",,,,,,alley,,,,
24558252,26039524,0,174769081,True,Rue d'Aboukir,residential,30,118.113,"LINESTRING (2.3482529 48.8681431, 2.3486217 48.8682509, 2.348668 48.8682648, 2.3496569 48.8685609, 2.3497241 48.868581)",,,,,,alley,,,,
24626513,24667530,0,14578315,False,Rue Jacques Hillairet,pedestrian,15,55.785,"LINESTRING (2.3883644 48.8430206, 2.3889782 48.8433181)",,,,,no,,,,,
24664155,257033087,0,3127185,False,Boulevard Diderot,secondary,30,112.943,"LINESTRING (2.3905698 48.8477817, 2.390387 48.8477607, 2.3890493 48.847607)",,,,,,,,,,
24664155,390034,0,3127185,False,Boulevard Diderot,secondary,30,169.313,"LINESTRING (2.3905698 48.8477817, 2.3907372 48.8478007, 2.391175 48.8478502, 2.3920682 48.8479514, 2.392275 48.8479748, 2.3926788 48.8480196, 2.3928506 48.8480382)",,,,,,,,,,
24666227,558984885,0,34683586,True,Rue de Picpus,residential,30,7.726,"LINESTRING (2.3944894 48.8462463, 2.3944322 48.8463047)",,,,,,,,,,
24666227,332483360,0,4236166,False,Rue du Sergent Bauchat,residential,30,382.94100000000003,"LINESTRING (2.3944894 48.8462463, 2.3944095 48.8461983, 2.3939127 48.8459571, 2.3935085 48.8457627, 2.3934232 48.8457219, 2.3933487 48.8456849, 2.3931203 48.8455736, 2.3926909 48.8453677, 2.3922674 48.8451646, 2.3915212 48.8448146, 2.3903615 48.8442469, 2.3902753 48.8442053)",,,,,,,,,,
24667178,368011,0,486671096,False,Place de la Nation,living_street,20,34.822,"LINESTRING (2.3950369 48.8475053, 2.3949704 48.8475362, 2.3948365 48.8476102, 2.3946869 48.847716)",,,,,,,,,,
24667178,368012,0,703451951,False,Place de la Nation,living_street,20,54.498999999999995,"LINESTRING (2.3950369 48.8475053, 2.395374 48.8473926, 2.3955894 48.8473519, 2.3956365 48.8473458, 2.39573 48.8473365)",,,,,,,,,,
24667523,25290282,0,55358929,False,Rue Antoine-Julien Hénard,residential,30,78.001,"LINESTRING (2.389771 48.8426225, 2.3897435 48.842561, 2.3894738 48.8420337, 2.3894356 48.8419567)",,,,,,,,,,
24667530,24626513,0,14578315,False,Rue Jacques Hillairet,pedestrian,15,55.785,"LINESTRING (2.3889782 48.8433181, 2.3883644 48.8430206)",,,,,no,,,,,
24667530,199627474,0,146903379,True,Rue Jacques Hillairet,living_street,20,146.67499999999998,"LINESTRING (2.3889782 48.8433181, 2.3897617 48.8436756, 2.3900161 48.8441867, 2.3900421 48.8442153, 2.3901007 48.8442487, 2.3901859 48.8442897)",,,,,,,,,,
24667604,25290283,0,55358929,False,Rue Antoine-Julien Hénard,residential,30,81.29,"LINESTRING (2.3890105 48.8411094, 2.3890652 48.8412083, 2.3893599 48.8418033)",,,,,,,,,,
24909739,306598642,0,23757980,True,Rue Mounet-Sully,unclassified,30,61.216,"LINESTRING (2.4054503 48.8489372, 2.405363 48.8490439, 2.4050739 48.8494288)",,,,,,,,,,
24909739,365131768,0,27933354,True,Rue Mounet-Sully,unclassified,30,118.42099999999999,"LINESTRING (2.4054503 48.8489372, 2.4055421 48.848817, 2.4056385 48.8487073, 2.4060125 48.8482706, 2.4061105 48.8482614, 2.4064675 48.8482278)",,,,,,,,,,
24909739,24909742,0,682936836,True,Rue de Lagny,residential,30,30.131999999999998,"LINESTRING (2.4054503 48.8489372, 2.4052897 48.8489349, 2.4050386 48.8489313)",,,,,,,,,,
24909742,24909744,0,537202153,True,Rue de Lagny,residential,30,52.548,"LINESTRING (2.4050386 48.8489313, 2.4046871 48.8489231, 2.4044498 48.8489176, 2.4043209 48.8489146)",,,,,,,,,,
24909744,257404414,0,23757957,True,Rue Lucien et Sacha Guitry,residential,30,107.82,"LINESTRING (2.4043209 48.8489146, 2.4043029 48.8488297, 2.4041297 48.8480103, 2.4041179 48.8479542)",,,,,,,,,,
24909744,24909749,0,537202153,True,Rue de Lagny,residential,30,113.641,"LINESTRING (2.4043209 48.8489146, 2.4041522 48.8489106, 2.4035264 48.8488961, 2.4028959 48.8488814, 2.4027688 48.8488784)",,,,,,,,,,
24909749,690202231,0,109400086,True,Rue de Lagny,residential,30,242.275,"LINESTRING (2.4027688 48.8488784, 2.4025196 48.848874, 2.4011668 48.8488542, 2.400131 48.848836, 2.3995311 48.8488337, 2.3994588 48.8488377)",,,,,,,,,,
24909749,60912639,0,233180657,False,Rue de Buzenval,residential,30,124.39600000000002,"LINESTRING (2.4027688 48.8488784, 2.4027323 48.8489677, 2.4026058 48.8492523, 2.402421 48.8496545, 2.4023328 48.8498531, 2.4022662 48.8499459)",,,,,,,,,,
24909781,24909788,0,196786479,True,Place Jacques Rueff,residential,30,97.95599999999999,"LINESTRING (2.2975681 48.8556922, 2.2977649 48.8557329, 2.29786 48.8557625, 2.2980587 48.8558508, 2.2982517 48.8559881, 2.2983674 48.8561215, 2.2984067 48.8561946, 2.2984464 48.8562912)",,,,,,,,,,
24909788,6448064269,0,15922735,True,Avenue Joseph Bouvard,residential,30,194.60100000000003,"LINESTRING (2.2984464 48.8562912, 2.2989281 48.8566178, 2.2991134 48.8567444, 2.2991572 48.8567722, 2.2996 48.8570717, 2.2999819 48.8573256, 2.3002006 48.857471, 2.3003055 48.8575428)",,,,,,,,,,
