u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,bridge,width,access,area,service
295792641,2399472172,0,"[352150369, 352150341, 27488390, 351524717, 352150350, 51357679, 352898288, 26987665, 352150352, 51357683, 352150357, 26987605, 51357688, 51357689, 352150362, 27016443]",,,"['cycleway', 'path']",,False,828.4390000000001,"LINESTRING (16.3735066 48.1490635, 16.3733677 48.1490489, 16.3732965 48.1490426, 16.3732487 48.1490275, 16.3732201 48.1489869, 16.3732158 48.148965, 16.3732236 48.1489426, 16.3732561 48.1489051, 16.3733205 48.1488637, 16.3733865 48.1488257, 16.3735647 48.1487599, 16.3736704 48.1487278, 16.3744578 48.1485453, 16.3745224 48.1485281, 16.3745535 48.1485156, 16.3745782 48.1485006, 16.3745911 48.1484784, 16.3745832 48.1484459, 16.3743421 48.1480068, 16.3742451 48.1479028, 16.3740371 48.1478271, 16.3736688 48.1477506, 16.37346 48.1477111, 16.3733312 48.1476726, 16.3732795 48.147645, 16.3730973 48.1475477, 16.3730406 48.1474978, 16.37301 48.1474521, 16.3730022 48.1474193, 16.3733289 48.1470211, 16.3733279 48.1469992, 16.37332 48.1469804, 16.373141 48.146836, 16.3730643 48.1467246, 16.3730246 48.1466029, 16.3730397 48.1464324, 16.3731412 48.1462644, 16.3731682 48.1461729, 16.3731616 48.146101, 16.3730588 48.1460086, 16.372948 48.1458597, 16.372876 48.1455229, 16.3729141 48.1454779, 16.3729209 48.1454399, 16.3728524 48.1453907, 16.3728419 48.1453669, 16.3728483 48.1453348, 16.3728278 48.1452868, 16.3727524 48.1452784, 16.3727418 48.1452589, 16.3727067 48.1451946, 16.372654 48.1451123, 16.3725288 48.1451077, 16.3723429 48.1451406, 16.3722716 48.1451195, 16.3716403 48.1436544, 16.3715894 48.1434964)",,,yes,,,,
295805940,305204797,0,"[217501265, 26987619, 27797622]",,Gadnergassenbrücke,unclassified,,False,413.97999999999985,"LINESTRING (16.424185 48.1516443, 16.4240372 48.1519077, 16.4238175 48.1521729, 16.4232118 48.1527508, 16.4231388 48.1528402, 16.4231613 48.1529112, 16.4232661 48.1529626, 16.4242112 48.1534138, 16.4243444 48.1535449, 16.424353 48.1537216, 16.4242811 48.1539515, 16.424122 48.1542405, 16.4239649 48.1543458, 16.4238079 48.1544008, 16.4236395 48.154408, 16.4234366 48.1543732)",,,yes,,,,
296355652,90389968,0,27036592,,Margarete-Seemann-Weg,path,,False,109.239,"LINESTRING (16.3047305 48.1650784, 16.3048622 48.1650218, 16.3052233 48.1649351, 16.3057187 48.1648676, 16.3060022 48.1647996, 16.3061185 48.1647681)",,,,,,,
301429922,1427842874,0,"[716889272, 27452482, 716889271]",,,path,,False,82.642,"LINESTRING (16.3113118 48.1485944, 16.3110521 48.1491627, 16.3109762 48.1492604, 16.3109442 48.1492931)",,building_passage,,,,,
304303267,293802326,0,27711421,,,path,,False,249.078,"LINESTRING (16.3504042 48.1552984, 16.3504149 48.1553116, 16.3504998 48.1554158, 16.3506195 48.1556033, 16.3507046 48.1557366, 16.3509347 48.1560971, 16.3510164 48.1562163, 16.3512017 48.1564869, 16.3514934 48.1569107, 16.3515665 48.1570059, 16.3517022 48.1572055, 16.3517933 48.157337)",,,,,,,
304303267,304303319,0,27711422,,,path,,False,241.56600000000003,"LINESTRING (16.3504042 48.1552984, 16.3504812 48.1552762, 16.350532 48.1552616, 16.3506643 48.1552263, 16.3507057 48.1552153, 16.3507321 48.1552083, 16.3507739 48.1551973, 16.3509502 48.1555042, 16.3511306 48.1557757, 16.3512615 48.1559728, 16.3513833 48.1561466, 16.3514407 48.1562284, 16.35158 48.1564272, 16.3517136 48.1566179, 16.3519061 48.1567711, 16.3521115 48.1568384)",,,,,,,
304303267,304303309,0,"[27711424, 591856050]",,,path,,False,791.5959999999999,"LINESTRING (16.3504042 48.1552984, 16.3501192 48.1548734, 16.3500723 48.1548028, 16.3499449 48.1546105, 16.3497813 48.1543594, 16.349721 48.1542927, 16.3496561 48.1542395, 16.3495679 48.1541972, 16.3494805 48.1541616, 16.3493453 48.1541323, 16.3492265 48.1541262, 16.3490875 48.1541452, 16.3490449 48.1541555, 16.3488542 48.1542097, 16.3488057 48.1542261, 16.3481835 48.154436, 16.3479741 48.1545036, 16.3472223 48.1547467, 16.3465129 48.1549711, 16.346225 48.1550621, 16.345913 48.155158, 16.3457966 48.1551938, 16.3453721 48.1553244, 16.3449886 48.1554473, 16.344884 48.1554807, 16.3447472 48.1555245, 16.3442422 48.1556861, 16.3439039 48.155795, 16.3437894 48.1558318, 16.3434561 48.1559412, 16.3433597 48.1559745, 16.343251 48.1560208, 16.3431805 48.1560713, 16.3431046 48.1561362, 16.3430519 48.1561972, 16.3430171 48.1562709, 16.3429984 48.156351, 16.342992 48.1564413, 16.3430317 48.1565397, 16.3431129 48.1566607, 16.3432027 48.1567902, 16.3433001 48.1569259, 16.3433775 48.1570414, 16.3434384 48.1571198)",,,,,,,
304303379,60739326,0,799439732,,,path,,False,61.831,"LINESTRING (16.3488224 48.15805, 16.3495992 48.1578483)",,,,,,,
304303379,304303332,0,"[27711427, 666425183]",,Friedrich-Adler-Weg,path,,False,300.529,"LINESTRING (16.3488224 48.15805, 16.3487879 48.1580628, 16.346636 48.1586995, 16.3464546 48.1587554, 16.3460416 48.1588825, 16.3456495 48.159033, 16.3452814 48.1591913, 16.3451688 48.1591844)",,,,,,,
304303379,304303332,1,"[666425184, 99806131, 799439732]",,Friedrich-Adler-Weg,"['cycleway', 'path']",,False,304.526,"LINESTRING (16.3488224 48.15805, 16.3488006 48.1580112, 16.348769 48.1580205, 16.3466112 48.1586588, 16.3464394 48.1587035, 16.346261 48.1587591, 16.3460131 48.1588363, 16.3456233 48.15898, 16.3451688 48.1591844)",,,,,,,
304311428,5275141437,0,545832163,,,footway,,False,39.80199999999999,"LINESTRING (16.3342231 48.1653875, 16.3342776 48.165408, 16.3344331 48.165408, 16.3345914 48.1654492, 16.3347399 48.1654539)",,,,,,,
305204797,295805940,0,"[217501265, 26987619, 27797622]",,Gadnergassenbrücke,unclassified,,False,413.97999999999996,"LINESTRING (16.4234366 48.1543732, 16.4236395 48.154408, 16.4238079 48.1544008, 16.4239649 48.1543458, 16.424122 48.1542405, 16.4242811 48.1539515, 16.424353 48.1537216, 16.4243444 48.1535449, 16.4242112 48.1534138, 16.4232661 48.1529626, 16.4231613 48.1529112, 16.4231388 48.1528402, 16.4232118 48.1527508, 16.4238175 48.1521729, 16.4240372 48.1519077, 16.424185 48.1516443)",,,yes,,,,
309434112,4685523910,0,176451810,,Radetzkyplatz,pedestrian,,False,67.23,"LINESTRING (16.3901733 48.2106058, 16.3902992 48.2107004, 16.3902714 48.2107264, 16.390249 48.2107488, 16.3901906 48.2107493, 16.39012 48.2107534, 16.390046 48.2107707, 16.3900256 48.2107816, 16.3899872 48.2108022, 16.3899564 48.2108356, 16.3899388 48.2108653, 16.3899293 48.2108985, 16.3899292 48.2109217, 16.3899369 48.2109376, 16.3898986 48.2109484, 16.3898361 48.2109593, 16.3898287 48.2109451)",,,,,,yes,
309434112,4685523910,1,176451810,,Radetzkyplatz,pedestrian,,False,76.21900000000001,"LINESTRING (16.3901733 48.2106058, 16.3900114 48.2104942, 16.3899721 48.2105268, 16.3899156 48.210562, 16.3898838 48.2105908, 16.3898915 48.2105948, 16.3898186 48.2106566, 16.3898125 48.2106537, 16.3897809 48.2106794, 16.3897563 48.2107685, 16.3897645 48.2107689, 16.389801 48.2108921, 16.3898287 48.2109451)",,,,,,yes,
309434112,4685523910,2,424474637,,Radetzkyplatz,pedestrian,,False,47.65,"LINESTRING (16.3901733 48.2106058, 16.3900419 48.2106702, 16.3899426 48.2107319, 16.389897 48.2107757, 16.3898729 48.2108132, 16.3898528 48.2108856, 16.3898287 48.2109451)",,,,,,,
316003910,648165,0,4579912,,,service,,False,130.586,"LINESTRING (16.2531229 48.2007488, 16.2530117 48.2008431, 16.2529702 48.2008825, 16.2529453 48.2011198, 16.253065 48.2016581, 16.2531692 48.201781, 16.2532465 48.2018205, 16.2532677 48.2018319)",,,,,,,
319441276,29055635,0,"[591851961, 23245910, 29043639]",,"['Paul-Katzberger-Gasse', 'Katzbergersteg']",path,,False,90.27899999999998,"LINESTRING (16.268936 48.1383272, 16.2688873 48.1386656, 16.2688766 48.1387206, 16.2688688 48.1387503, 16.2688521 48.1387787, 16.2687968 48.1388233, 16.2687524 48.1388666, 16.2687234 48.1389053, 16.2686996 48.138946, 16.268679 48.1389967, 16.268667 48.1390405, 16.2686587 48.1391017)",,,yes,3,,,
319462177,2205064075,0,210442951,,,footway,,False,177.376,"LINESTRING (16.3492495 48.1474494, 16.349185 48.1472728, 16.3494557 48.1471981, 16.3496284 48.1471504, 16.350171 48.1470007, 16.3502694 48.1469735, 16.3503602 48.1469324, 16.3504349 48.1469165, 16.3505472 48.1469067, 16.3508963 48.1468004, 16.3511363 48.1467342)",,,,,,,
319471091,3561312034,0,494852886,,,path,,False,1145.5120000000002,"LINESTRING (16.3507813 48.13643, 16.3506152 48.1364541, 16.350621 48.136466, 16.350847 48.1369041, 16.3510541 48.1373055, 16.3510759 48.1373479, 16.3510964 48.1373796, 16.3511298 48.1374311, 16.3518634 48.1387959, 16.3518864 48.1388376, 16.3520849 48.1392106, 16.3522039 48.13944, 16.3522522 48.13955, 16.3522911 48.1396538, 16.3523193 48.1397451, 16.3523474 48.1398767, 16.3523662 48.1399975, 16.3523756 48.1401452, 16.3523716 48.1402696, 16.3523421 48.1404799, 16.3523395 48.1404946, 16.3523205 48.1406022, 16.3523126 48.1406799, 16.3522965 48.1407779, 16.3522611 48.1410019, 16.3522267 48.14122, 16.3521865 48.1414741, 16.3521518 48.1416781, 16.3521489 48.1416952, 16.3521329 48.1418178, 16.3521225 48.1419525, 16.3521261 48.1420388, 16.3521342 48.1421766, 16.3521557 48.1423207, 16.352166 48.1423657, 16.3521865 48.1424558, 16.3522214 48.1425749, 16.3522938 48.1427619, 16.3523555 48.1428863, 16.3524789 48.1431127, 16.352493 48.1431385, 16.3526836 48.1434866, 16.3528643 48.1438199, 16.353311 48.1446393, 16.3534521 48.1448924, 16.3535782 48.1451361, 16.3538347 48.1455998, 16.3539559 48.145819, 16.3541266 48.1460981, 16.3541793 48.1462054)",,,,,,,
319836124,1112948734,0,"[126596709, 96058966, 515537543]",,,path,,False,28.492,"LINESTRING (16.3903177 48.1882736, 16.3903459 48.1882673, 16.3903916 48.1882591, 16.3904237 48.1882575, 16.390504 48.1882555, 16.3905653 48.1882554, 16.3906098 48.1882562, 16.3906987 48.1882575)",,,yes,,,,
319840204,4720214347,0,203814300,,,path,,False,27.353,"LINESTRING (16.3962412 48.186252, 16.3961308 48.186191, 16.3960884 48.1861609, 16.395974 48.1860829)",,,,,,,
319840204,944529377,0,"[265058777, 265058778, 444295143]",,,"['cycleway', 'path']",,False,289.33099999999996,"LINESTRING (16.3962412 48.186252, 16.3963241 48.1862603, 16.3963666 48.1862726, 16.396401 48.1862889, 16.3966881 48.186509, 16.3975002 48.1871546, 16.3976238 48.1872408, 16.3978015 48.1873503, 16.3985486 48.1879378, 16.3985854 48.1879689, 16.398686 48.1880538, 16.3987865 48.1881386, 16.3988294 48.1881748)",,,,,,,
319840204,1112948734,0,"[515537543, 515578678, 515537562, 29077340, 515537565, 515537566]",,,"['cycleway', 'path']",,False,486.79900000000004,"LINESTRING (16.3962412 48.186252, 16.3961851 48.1862567, 16.3961331 48.1862722, 16.3960939 48.186296, 16.3960363 48.1863405, 16.3958041 48.1865241, 16.3957117 48.1866019, 16.3954412 48.1868036, 16.3951678 48.1869867, 16.394917 48.1871372, 16.3948578 48.1871523, 16.3948214 48.1871604, 16.3947647 48.1871686, 16.3947277 48.1871804, 16.3944348 48.1873309, 16.3941318 48.1874773, 16.3938012 48.1876248, 16.3937627 48.1876516, 16.3937133 48.1876948, 16.3936107 48.1877403, 16.3934968 48.1877866, 16.3931739 48.1878974, 16.3928388 48.1879979, 16.3925853 48.1880608, 16.3923318 48.1881175, 16.3920642 48.1881711, 16.3918031 48.1882187, 16.3915488 48.1882487, 16.3914093 48.1882565, 16.3912919 48.1882603, 16.3911762 48.1882674, 16.3910838 48.1882473, 16.3909387 48.1882504, 16.3908043 48.188253, 16.3907422 48.1882632, 16.3906987 48.1882575)",,,,,,,
319840204,4720214350,0,"[777286744, 777286742, 777286743]",,,path,,False,18.413,"LINESTRING (16.3962412 48.186252, 16.3962347 48.1862223, 16.3962284 48.1861796, 16.3962201 48.1861302, 16.3962129 48.1860875)",,,,,,,
320482630,117790778,0,"[174693073, 682291779]",,Paul-Heyse-Gasse,path,,False,92.08,"LINESTRING (16.470971 48.1501406, 16.4709004 48.1501379, 16.47085 48.1501359, 16.4707659 48.1501548, 16.4703991 48.1502374, 16.4701647 48.1502902, 16.4700475 48.1503166, 16.4698391 48.1503118, 16.4697874 48.1502861)",,,,,,,
320942870,293302989,0,26741483,,Kellerberggasse,path,,False,276.17600000000004,"LINESTRING (16.3135227 48.1254657, 16.3135135 48.1255568, 16.3129455 48.1255964, 16.3127786 48.1256141, 16.3126468 48.1256294, 16.3118609 48.125744, 16.3115931 48.1257476, 16.3111099 48.1256952, 16.3109044 48.1257241, 16.3106714 48.1257695, 16.3104967 48.1258364, 16.3102767 48.1259396, 16.310147 48.1259723, 16.3100746 48.1259404)",,,,,,,
320995823,278811639,0,"[25577919, 712705293, 116631999]",,Traviatagasse,"['cycleway', 'path']",,False,790.2059999999999,"LINESTRING (16.3460191 48.141962, 16.346189 48.141961, 16.3464063 48.1418992, 16.3467016 48.1418212, 16.346928 48.1417623, 16.3474604 48.1416165, 16.3475719 48.1415874, 16.3478922 48.1415037, 16.3480726 48.1414503, 16.3481927 48.1414148, 16.3482651 48.1413916, 16.3481991 48.1413586, 16.3481557 48.141309, 16.3479931 48.1410431, 16.3478612 48.1407827, 16.3477269 48.140565, 16.3475119 48.1402293, 16.3473882 48.1400731, 16.3472901 48.1399824, 16.3471685 48.1398383, 16.3470215 48.1396109, 16.3469514 48.1394828, 16.3469007 48.1393443, 16.3467769 48.1391439, 16.3465889 48.1388205, 16.3464809 48.1385873, 16.3463129 48.138278, 16.3460934 48.1379762, 16.3459172 48.1377552, 16.345776 48.1375212, 16.3455752 48.1371901, 16.3454859 48.1369866, 16.3454886 48.1369377, 16.3455051 48.1369041, 16.3458904 48.1368379, 16.3462608 48.1367937, 16.3464022 48.1367881)",,,,,,,
321561436,431434720,0,29235606,,,path,,False,58.427,"LINESTRING (16.390519 48.156973, 16.3904933 48.1569228, 16.3903813 48.1566743, 16.3902397 48.1564835)",,,,,,,
321561436,2112570632,0,"[238759409, 352150371, 26986319]",,,"['cycleway', 'path']",,False,422.88599999999997,"LINESTRING (16.390519 48.156973, 16.390621 48.1569438, 16.3907479 48.1569096, 16.3908252 48.1568915, 16.3911585 48.1568282, 16.3917713 48.1568433, 16.3918674 48.1568469, 16.3919416 48.1568275, 16.3921843 48.156859, 16.3924043 48.1568792, 16.3925597 48.1569333, 16.3927701 48.1569911, 16.3928512 48.157003, 16.3928992 48.1570057, 16.3929439 48.1570014, 16.3929722 48.1569929, 16.3931367 48.1568617, 16.3934094 48.1566442, 16.3937885 48.1564632, 16.394053 48.1563739, 16.3942586 48.1563222, 16.3946275 48.1562565, 16.394723 48.156247, 16.3948019 48.1562426, 16.3949427 48.1562333, 16.3950745 48.156243, 16.395196 48.1562634, 16.395351 48.1562452, 16.3953175 48.1563189, 16.3952889 48.1563815, 16.3952467 48.1564874)",,,,,,,
321561436,417322173,0,238760570,,,path,,False,332.634,"LINESTRING (16.390519 48.156973, 16.3891274 48.1576364, 16.3880901 48.1581957, 16.38697 48.1587996)",,,,,,,
321719896,265870446,0,122302725,,,path,,False,43.846000000000004,"LINESTRING (16.4132235 48.2588844, 16.4132187 48.2589125, 16.4131839 48.2591164, 16.4131645 48.2592767)",,,,,,,
321923062,1452884966,0,29275727,,,path,,False,9.567,"LINESTRING (16.3859321 48.165967, 16.3860492 48.1659309)",,,,,,,
321923062,294235525,0,350352636,,,path,,False,274.857,"LINESTRING (16.3859321 48.165967, 16.3857343 48.1660139, 16.3856938 48.1660382, 16.3856529 48.1660599, 16.3855715 48.1661168, 16.3853563 48.1661876, 16.3851656 48.1662175, 16.384925 48.1662048, 16.3847405 48.1661741, 16.3845696 48.1661254, 16.3844973 48.1661001, 16.3844073 48.1660635, 16.384294 48.1660039, 16.3841942 48.1659506, 16.3841181 48.1659129, 16.3840007 48.1658566, 16.3838789 48.1658101, 16.38356 48.1656855, 16.3833301 48.1656342, 16.3826705 48.1655179, 16.3826485 48.1655727)",,,,,,,
321923062,6138183381,0,"[318785929, 26985875, 355162332, 26985847]",,,"['cycleway', 'path']",,False,706.5240000000001,"LINESTRING (16.3859321 48.165967, 16.3860197 48.1664289, 16.3860078 48.1664783, 16.3860432 48.1668254, 16.3860083 48.1668662, 16.3858007 48.1669526, 16.3852613 48.1672032, 16.3849921 48.1673592, 16.3847919 48.1674948, 16.3847169 48.1675754, 16.3846386 48.167699, 16.3843556 48.1679708, 16.3841732 48.1681772, 16.3839657 48.1683852, 16.3838009 48.1684842, 16.3835053 48.1686201, 16.3834223 48.168636, 16.3833229 48.1686369, 16.3832638 48.1686537, 16.383236 48.1686783, 16.383216 48.1687307, 16.3832102 48.1687474, 16.3831665 48.1688744, 16.3831255 48.1689649, 16.3830737 48.1690202, 16.3830601 48.1690362, 16.3828932 48.1692431, 16.3828676 48.1692778, 16.3827733 48.1693214, 16.3827472 48.1693157, 16.3826459 48.1692935, 16.382519 48.1692878, 16.382417 48.1692838, 16.3823858 48.1692921, 16.3823569 48.1693226, 16.3823612 48.1693818, 16.3823649 48.1694234, 16.3824761 48.1695124, 16.3824861 48.1695523, 16.3824708 48.1695852, 16.3818995 48.1702198, 16.3813708 48.1708071, 16.381349 48.1708354)",,,,,,,
321966580,1365635548,0,29277963,,,service,,False,31.776,"LINESTRING (16.4438291 48.2233407, 16.4440041 48.2233585, 16.444072 48.2234695, 16.4441201 48.2235052)",,,,,,,alley
322045081,322045626,0,29285011,,,path,,False,29.726,"LINESTRING (16.4543335 48.2347476, 16.454452 48.2348364, 16.4546691 48.2348703)",,,,,,,
322045626,298364325,0,27190489,,,path,,False,591.6949999999999,"LINESTRING (16.4546691 48.2348703, 16.454634 48.2348203, 16.4546157 48.2347614, 16.4546613 48.2346876, 16.4546433 48.2345896, 16.4545928 48.2344331, 16.4543744 48.233955, 16.4543315 48.2337921, 16.4540437 48.2331994, 16.4540102 48.2330629, 16.4540063 48.2329144, 16.4539764 48.2327769, 16.4539241 48.2326383, 16.4537832 48.2324075, 16.4537585 48.2323806, 16.453595 48.2321875, 16.4535348 48.2320738, 16.4533699 48.2316681, 16.4529497 48.2306453, 16.4529439 48.230574, 16.4529234 48.2305251, 16.4528807 48.2304976, 16.4528222 48.2305022, 16.4527673 48.2305161, 16.452722 48.2305877, 16.4526749 48.2306882, 16.4525837 48.2308014, 16.4524641 48.2309093, 16.4522282 48.231065)",,,,,,,
322045626,322045081,0,29285011,,,path,,False,29.726,"LINESTRING (16.4546691 48.2348703, 16.454452 48.2348364, 16.4543335 48.2347476)",,,,,,,
322045626,763635057,0,"[29285026, 61010024, 261922512, 261922513, 85429083]",,Ostbahnweg,path,,False,465.76300000000003,"LINESTRING (16.4546691 48.2348703, 16.45475 48.2348753, 16.4548228 48.2348624, 16.455414 48.234738, 16.4555436 48.2347393, 16.4556295 48.2348434, 16.4557008 48.2350069, 16.4557904 48.2350897, 16.4558333 48.2352237, 16.4558657 48.2353619, 16.4558879 48.2353863, 16.4559171 48.2353986, 16.4559437 48.2354003, 16.4559627 48.2353938, 16.4560783 48.2352781, 16.4565348 48.2350241, 16.4567597 48.2348556, 16.4568271 48.2347515, 16.4568552 48.2347225, 16.4569106 48.2347095, 16.4569634 48.2347197, 16.4570456 48.2347708, 16.4570904 48.2347993, 16.4573341 48.2346705, 16.4576187 48.2345693, 16.4587781 48.2342341, 16.4590635 48.2341707, 16.4594319 48.2340611)",,yes,yes,,,,
322755710,3415509898,0,334456386,,Strunzgasse,path,,False,88.795,"LINESTRING (16.4931182 48.2184676, 16.4927818 48.2177685, 16.4927057 48.2177288)",,,,,,,
330374237,274614263,0,"[513320504, 513320505, 30011108]",,Angelo-Soliman-Weg,footway,,False,65.068,"LINESTRING (16.3892942 48.2125454, 16.3892866 48.2128727, 16.389282 48.2130714, 16.3892806 48.2131305)",,yes,,,,,
331040122,61768711,0,382424780,,Wilfried-Kirchner-Weg,track,,False,106.47699999999999,"LINESTRING (16.3464104 48.1660848, 16.3463395 48.1660356, 16.3461784 48.1659188, 16.3460807 48.1658793, 16.3459376 48.165865, 16.3458006 48.1658853, 16.3455936 48.1659686, 16.3454911 48.1659975, 16.3454085 48.1659919, 16.345284 48.1659589, 16.3451743 48.1659174)",,,,,,,
331994257,544537020,0,43327455,,,footway,,False,21.701999999999998,"LINESTRING (16.3770978 48.2014417, 16.3771921 48.201404, 16.3773489 48.2013413)",,,,,,,
340894234,287751927,0,54979390,,Seeschlachtweg,path,,False,148.946,"LINESTRING (16.433483 48.1680313, 16.4336456 48.1680793, 16.4350859 48.1681829, 16.43535 48.1682033, 16.4354653 48.1682122)",,,,,,,
346935917,351142946,0,"[31028515, 438278190]",,Naturlehrpfad,track,,False,939.2420000000001,"LINESTRING (16.4304904 48.1643727, 16.4306023 48.1643065, 16.4306137 48.1642787, 16.430608 48.1641516, 16.4306262 48.1640581, 16.4306587 48.1640372, 16.4307151 48.1640364, 16.4308304 48.1640724, 16.4309818 48.1641101, 16.4312444 48.1641469, 16.4315079 48.1641379, 16.4317148 48.1641434, 16.4318285 48.1641425, 16.4319465 48.1641273, 16.4322477 48.1640587, 16.4324713 48.1639904, 16.4330248 48.1638223, 16.4337917 48.1635373, 16.4340952 48.1634159, 16.4341904 48.1633998, 16.434447 48.1633674, 16.4347332 48.1632755, 16.4350836 48.1631567, 16.43572 48.1629036, 16.4360893 48.1627483, 16.4364181 48.16259, 16.4366004 48.1625101, 16.4367726 48.1624449, 16.4368048 48.1624359, 16.4369 48.1623999, 16.4375199 48.1621874, 16.4379202 48.1621143, 16.4382344 48.1620139, 16.4384546 48.1619012, 16.4386115 48.1618462, 16.4387221 48.1617774, 16.4388441 48.161729, 16.4392478 48.1616508, 16.4396837 48.1614996, 16.4399445 48.16142, 16.4402724 48.1613565, 16.4405567 48.1613023, 16.4407029 48.1612581, 16.4412025 48.1611726, 16.4412522 48.161171, 16.4413192 48.1611782, 16.441402 48.1612463, 16.4414511 48.1612997, 16.4415225 48.1613162, 16.441541 48.1613172)",,,,,,,
