u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,tunnel,width,bridge,est_width,access
1230361396,1230360687,0,328158951,,,path,,False,53.082,"LINESTRING (9.094932200000001 48.7379411, 9.0955674 48.7377122)",,,,,,
1230361435,1104262651,0,328158950,,,path,,False,6.456,"LINESTRING (9.093258799999999 48.7388324, 9.093188899999999 48.7388677)",,,,,,
1230361435,5870485865,0,328158950,,,path,,False,5.699,"LINESTRING (9.093258799999999 48.7388324, 9.093287999999999 48.7387849)",,,,,,
1230671848,273095222,0,25091983,,,path,,False,14.532,"LINESTRING (9.165294299999999 48.8501299, 9.1654625 48.8501994)",,,,,,
1230671848,273095223,0,25091983,,,path,,False,22.959,"LINESTRING (9.165294299999999 48.8501299, 9.1650534 48.8499976)",,,,,,
1230671915,1230671923,0,53586377,,,path,,False,41.862,"LINESTRING (9.1632809 48.8512308, 9.1628104 48.851445)",,,3.3,,,
1230671915,244044005,0,53586377,,,path,,False,119.192,"LINESTRING (9.1632809 48.8512308, 9.1646204 48.8506208)",,,3.3,,,
1230671920,1585259990,0,53586377,,,path,,False,8.467,"LINESTRING (9.160611100000001 48.8524187, 9.160496500000001 48.8524081)",,,3.3,,,
1230671920,6012342252,0,53586377,,,path,,False,4.245,"LINESTRING (9.160611100000001 48.8524187, 9.1606691 48.8524176)",,,3.3,,,
1230671923,669930385,0,53586377,,,path,,False,36.759,"LINESTRING (9.1628104 48.851445, 9.1623822 48.8516179)",,,3.3,,,
1230671923,1230671915,0,53586377,,,path,,False,41.862,"LINESTRING (9.1628104 48.851445, 9.1632809 48.8512308)",,,3.3,,,
1236725908,413932555,0,8038911,,,path,,False,20.904,"LINESTRING (9.086880600000001 48.8062818, 9.087166 48.8062852)",,,3,,,
1236725908,3495291404,0,8038911,,,path,,False,26.65,"LINESTRING (9.086880600000001 48.8062818, 9.086517199999999 48.8062692)",,,3,,,
1236726081,4150440177,0,413789853,,,path,,False,16.463,"LINESTRING (9.0862243 48.806268, 9.086449099999999 48.8062689)",,,,,,
1236726081,3495291402,0,413789853,,,path,,False,10.971,"LINESTRING (9.0862243 48.806268, 9.0860769 48.8062504)",,,,,,
1236726102,60101171,0,124383891,,,path,,False,39.911,"LINESTRING (9.085967500000001 48.8047824, 9.0858793 48.8051366)",,,,,,
1236726102,60101172,0,124383891,,,path,,False,46.83,"LINESTRING (9.085967500000001 48.8047824, 9.086105 48.8043711)",,,,,,
1236726143,60101797,0,8038911,,,path,,False,17.295,"LINESTRING (9.0900903 48.8063268, 9.0903256 48.8063135)",,,3,,,
1236726143,4150512102,0,8038911,,,path,,False,27.437,"LINESTRING (9.0900903 48.8063268, 9.0897191 48.8063602)",,,3,,,
1236726154,1448935269,0,8038911,,,path,,False,5.924,"LINESTRING (9.089400700000001 48.8063738, 9.089481299999999 48.8063783)",,,3,,,
1236726154,60101870,0,8038911,,,path,,False,8.772,"LINESTRING (9.089400700000001 48.8063738, 9.0892929 48.8063394)",,,3,,,
1236726189,60101170,0,124383891,,,path,,False,30.603,"LINESTRING (9.0857913 48.8059185, 9.085808 48.8061935)",,,,,,
1236726189,255005706,0,124383891,,,path,,False,38.686,"LINESTRING (9.0857913 48.8059185, 9.0858335 48.8055717)",,,,,,
1236726221,60101870,0,8038911,,,path,,False,7.417,"LINESTRING (9.089192499999999 48.8063306, 9.0892929 48.8063394)",,,3,,,
1236726221,4150512099,0,8038911,,,path,,False,2.237,"LINESTRING (9.089192499999999 48.8063306, 9.089162099999999 48.8063286)",,,3,,,
1236726222,60101714,0,124383891,,,path,,False,15.482,"LINESTRING (9.085829 48.806361, 9.085845600000001 48.8064998)",,,,,,
1236726222,3495291403,0,124383891,,,path,,False,10.555,"LINESTRING (9.085829 48.806361, 9.0858171 48.8062664)",,,,,,
1236726237,4150512099,0,8038911,,,path,,False,29.002,"LINESTRING (9.088767000000001 48.8063108, 9.089162099999999 48.8063286)",,,3,,,
1236726237,413932552,0,8038911,,,path,,False,16.089,"LINESTRING (9.088767000000001 48.8063108, 9.0885476 48.8063033)",,,3,,,
1238558453,1431707023,0,365393223,,,path,,False,12.762,"LINESTRING (9.1406624 48.8109384, 9.140821799999999 48.810892)",,,3,,,
1238558453,2983479696,0,365393223,,,path,,False,24.791,"LINESTRING (9.1406624 48.8109384, 9.1403505 48.8110251)",,,3,,,
1238567631,5517266284,0,161981827,,,path,,False,6.922,"LINESTRING (9.1359203 48.7717442, 9.1359057 48.7716827)",,,2.5,,,
1242456297,3310659672,0,483122012,,,path,,False,16.739,"LINESTRING (9.180737000000001 48.7900722, 9.1807523 48.789922)",,,3,,,
1242456297,2907106464,0,483122012,,,path,,False,5.52,"LINESTRING (9.180737000000001 48.7900722, 9.1808044 48.7900944)",,,3,,,
1246933134,21097769,0,340398199,,,path,,False,6.988,"LINESTRING (9.2100118 48.7989287, 9.2100721 48.7989774)",,,4,,,
1246933134,3736799287,0,340398199,,,path,,False,3.495,"LINESTRING (9.2100118 48.7989287, 9.2099859 48.7989023)",,,4,,,
1247023957,1293711347,0,338679282,,,path,,False,14.417,"LINESTRING (9.1809599 48.8092338, 9.1810881 48.8093322)",,,3,,,
1247023957,2846244342,0,338679282,,,path,,False,15.862,"LINESTRING (9.1809599 48.8092338, 9.180800100000001 48.8091375)",,,3,,,
1247024360,2353978755,0,575925146,,,path,,False,10.735,"LINESTRING (9.184817900000001 48.8093439, 9.184694 48.8093955)",,,3.5,,,
1247024360,2353978730,0,575925146,,,path,,False,13.449,"LINESTRING (9.184817900000001 48.8093439, 9.184978299999999 48.809285)",,,3.5,,,
1247024786,2846229961,0,338679282,,,path,,False,10.387,"LINESTRING (9.1778719 48.8078997, 9.178005799999999 48.8079305)",,,3,,,
1247024786,2846229960,0,338679282,,,path,,False,15.344,"LINESTRING (9.1778719 48.8078997, 9.1776695 48.807864)",,,3,,,
1247024903,2846229968,0,338679282,,,path,,False,10.741,"LINESTRING (9.178563 48.8080853, 9.178686799999999 48.8081371)",,,3,,,
1247024903,2846229965,0,338679282,,,path,,False,6.839,"LINESTRING (9.178563 48.8080853, 9.178477600000001 48.8080604)",,,3,,,
1247024957,26789322,0,28939586,,,path,,False,5.09,"LINESTRING (9.1825185 48.8098221, 9.1825224 48.8098678)",,,,,,
1247024957,26789321,0,28939586,,,path,,False,3.715,"LINESTRING (9.1825185 48.8098221, 9.1825081 48.8097894)",,,,,,
1247025028,418068301,0,338679282,,,path,,False,23.92,"LINESTRING (9.1793862 48.8084485, 9.1796469 48.8085781)",,,3,,,
1247025028,2846229968,0,338679282,,,path,,False,61.824,"LINESTRING (9.1793862 48.8084485, 9.178686799999999 48.8081371)",,,3,,,
1247025804,5733793854,0,338679282,,,path,,False,64.288,"LINESTRING (9.1799122 48.8087073, 9.1806208 48.8090486)",,,3,,,
1247025804,418068301,0,338679282,,,path,,False,24.163,"LINESTRING (9.1799122 48.8087073, 9.1796469 48.8085781)",,,3,,,
1249188009,4361502825,0,36860346,,,path,,False,87.398,"LINESTRING (9.175099899999999 48.8050847, 9.174726400000001 48.8043382)",,,3,,,
1249188009,428580801,0,36860346,,,path,,False,8.325,"LINESTRING (9.175099899999999 48.8050847, 9.1751355 48.8051558)",,,3,,,
1249188168,428580801,0,36860346,,,path,,False,7.395,"LINESTRING (9.175165 48.8052194, 9.1751355 48.8051558)",,,3,,,
1249188168,5185801720,0,36860346,,,path,,False,7.429,"LINESTRING (9.175165 48.8052194, 9.175194599999999 48.8052833)",,,3,,,
1254559340,267200804,0,153455325,,,path,,False,6.333,"LINESTRING (9.179437399999999 48.8437139, 9.1793511 48.8437097)",,,2,,,
1254559340,267200811,0,153455325,,,path,,False,5.511,"LINESTRING (9.179437399999999 48.8437139, 9.1795045 48.8436914)",,,2,,,
1254559352,59721115,0,153455325,,,path,,False,20.801,"LINESTRING (9.1791006 48.8438099, 9.1788776 48.8439259)",,,2,,,
1254559352,59721114,0,153455325,,,path,,False,14.095,"LINESTRING (9.1791006 48.8438099, 9.1792034 48.8437027)",,,2,,,
1254603073,2335271992,0,56158918,,,path,,False,5.338,"LINESTRING (9.170955599999999 48.7790746, 9.1709415 48.7791217)",,,,,,
1254603073,2335271982,0,56158918,,,path,,False,7.586,"LINESTRING (9.170955599999999 48.7790746, 9.170978699999999 48.7790081)",,,,,,
1259352777,1259352861,0,24574477,,,path,,False,22.083,"LINESTRING (9.2350721 48.8104728, 9.235113699999999 48.8102761)",,,,,,
1259352777,267176667,0,24574477,,,path,,False,16.651,"LINESTRING (9.2350721 48.8104728, 9.235022900000001 48.810619)",,,,,,
1259352861,267176668,0,24574477,,,path,,False,22.544,"LINESTRING (9.235113699999999 48.8102761, 9.235102100000001 48.8100735)",,,,,,
1259352861,1259352777,0,24574477,,,path,,False,22.083,"LINESTRING (9.235113699999999 48.8102761, 9.2350721 48.8104728)",,,,,,
1264283713,4049166610,0,288983374,1,,service,,True,6.643,"LINESTRING (9.1443923 48.7745391, 9.144459899999999 48.7745789)",,,,,,no
1268693575,1831904044,0,269305839,,,path,,False,71.466,"LINESTRING (9.2582264 48.7760961, 9.2588729 48.7756149)",,,,,,
1268693575,1831904040,0,269305839,,,path,,False,26.703,"LINESTRING (9.2582264 48.7760961, 9.257952899999999 48.7762548)",,,,,,
1275727776,1348567665,0,349324784,,,path,,False,7.521,"LINESTRING (9.2178749 48.7867178, 9.217931099999999 48.7866612)",,,3,,,
1275727776,2946501114,0,840864562,,,path,,False,12.639,"LINESTRING (9.2178749 48.7867178, 9.2177788 48.7868122)",,,3,,,
1275767622,59720515,0,340337551,,,path,,False,43.734,"LINESTRING (9.224693800000001 48.7880444, 9.224275799999999 48.7883252)",,,,,2.3,
1275767622,339043130,0,340337551,,,path,,False,98.929,"LINESTRING (9.224693800000001 48.7880444, 9.2257576 48.7874964)",,,,,2.3,
1282100494,4417387510,0,23781136,,,path,,False,6.675,"LINESTRING (9.088141500000001 48.7342746, 9.088113399999999 48.7342175)",,,3.5,,,
1282100494,257673855,0,23781136,,,path,,False,34.736,"LINESTRING (9.088141500000001 48.7342746, 9.0883149 48.7345653)",,,3.5,,,
1282125879,1282126129,0,8038911,,,path,,False,5.581,"LINESTRING (9.092290999999999 48.8062752, 9.0923672 48.806276)",,,3,,,
1282125879,1282126026,0,8038911,,,path,,False,30.287,"LINESTRING (9.092290999999999 48.8062752, 9.091877500000001 48.8062703)",,,3,,,
1282125909,1282126045,0,8038911,,,path,,False,23.014,"LINESTRING (9.0935568 48.8062899, 9.093871 48.8062936)",,,3,,,
1282125909,4150576630,0,8038911,,,path,,False,16.495,"LINESTRING (9.0935568 48.8062899, 9.093331600000001 48.8062873)",,,3,,,
1282125950,60101798,0,8038911,,,path,,False,16.257,"LINESTRING (9.0909247 48.8062976, 9.091146500000001 48.8062917)",,,3,,,
1282125950,1511842411,0,8038911,,,path,,False,12.358,"LINESTRING (9.0909247 48.8062976, 9.090756799999999 48.8063087)",,,3,,,
1282126026,1282125879,0,8038911,,,path,,False,30.287,"LINESTRING (9.091877500000001 48.8062703, 9.092290999999999 48.8062752)",,,3,,,
1282126026,1181442528,0,8038911,,,path,,False,20.645,"LINESTRING (9.091877500000001 48.8062703, 9.0915956 48.8062696)",,,3,,,
1282126045,365670605,0,8038911,,,path,,False,6.067,"LINESTRING (9.093871 48.8062936, 9.0939538 48.8062955)",,,3,,,
1282126045,1282125909,0,8038911,,,path,,False,23.014,"LINESTRING (9.093871 48.8062936, 9.0935568 48.8062899)",,,3,,,
1282126047,4150576630,0,8038911,,,path,,False,30.682,"LINESTRING (9.092912699999999 48.8062824, 9.093331600000001 48.8062873)",,,3,,,
1282126047,1282126129,0,8038911,,,path,,False,39.955,"LINESTRING (9.092912699999999 48.8062824, 9.0923672 48.806276)",,,3,,,
1282126129,1282126047,0,8038911,,,path,,False,39.955,"LINESTRING (9.0923672 48.806276, 9.092912699999999 48.8062824)",,,3,,,
1282126129,1282125879,0,8038911,,,path,,False,5.581,"LINESTRING (9.0923672 48.806276, 9.092290999999999 48.8062752)",,,3,,,
1285602811,4423363696,0,444874451,,,path,,False,56.16,"LINESTRING (9.192169099999999 48.8072765, 9.191408600000001 48.8073415)",,,2.5,,,
1285602811,4423363695,0,444874451,,,path,,False,18.029,"LINESTRING (9.192169099999999 48.8072765, 9.1924131 48.8072549)",,,2.5,,,
1285603042,26789315,0,484178050,,,path,,False,15.365,"LINESTRING (9.1825396 48.8092179, 9.182726499999999 48.8091551)",,,3,,,
1285603042,2846244345,0,484178050,,,path,,False,7.619,"LINESTRING (9.1825396 48.8092179, 9.182455900000001 48.8092586)",,,3,,,
1285603044,2846244345,0,484178050,,,path,,False,9.006,"LINESTRING (9.182362899999999 48.8093116, 9.182455900000001 48.8092586)",,,3,,,
1285603044,26789316,0,484178050,,,path,,False,9.978,"LINESTRING (9.182362899999999 48.8093116, 9.1822822 48.8093839)",,,3,,,
1293711333,2846263282,0,36863772,,,path,,False,18.861,"LINESTRING (9.183101799999999 48.8105143, 9.183316700000001 48.8104208)",,,3,,,
1293711333,5525548454,0,36863772,,,path,,False,11.605,"LINESTRING (9.183101799999999 48.8105143, 9.1829717 48.8105739)",,,3,,,
1293711335,619525143,0,375975473,,,path,,False,6.018,"LINESTRING (9.1817139 48.8103763, 9.1817826 48.8103466)",,,3,,,
1293711335,262068233,0,375975474,,,path,,False,7.197,"LINESTRING (9.1817139 48.8103763, 9.181716399999999 48.810441)",,,3,,,
1293711335,1293711341,0,375975474,,,path,,False,6.093,"LINESTRING (9.1817139 48.8103763, 9.181638100000001 48.8103537)",,,3,,,
1293711339,1293711349,0,114544255,,,path,,False,14.397,"LINESTRING (9.181493100000001 48.8090106, 9.181328199999999 48.8089401)",,,,,,
1293711339,1293711380,0,114544255,,,path,,False,38.222,"LINESTRING (9.181493100000001 48.8090106, 9.181768 48.8093028)",,,,,,
1293711339,3627729777,0,357546513,,,path,,False,3.727,"LINESTRING (9.181493100000001 48.8090106, 9.181527000000001 48.8089856)",,,,,,
1293711341,1293711335,0,375975474,,,path,,False,6.093,"LINESTRING (9.181638100000001 48.8103537, 9.1817139 48.8103763)",,,3,,,
1293711341,1293711353,0,375975474,,,path,,False,7.011,"LINESTRING (9.181638100000001 48.8103537, 9.181549199999999 48.8103303)",,,3,,,
1293711344,2988670657,0,575925143,,,path,,False,42.227,"LINESTRING (9.183205600000001 48.8103203, 9.1836134 48.8100518)",,,3.5,,,
1293711344,5525548455,0,575925143,,,path,,False,21.688,"LINESTRING (9.183205600000001 48.8103203, 9.183020000000001 48.8104723)",,,3.5,,,
1293711347,1451547384,0,338679282,,,path,,False,16.258,"LINESTRING (9.1810881 48.8093322, 9.181201 48.8094581)",,,3,,,
1293711347,1247023957,0,338679282,,,path,,False,14.417,"LINESTRING (9.1810881 48.8093322, 9.1809599 48.8092338)",,,3,,,
1293711349,1293711339,0,114544255,,,path,,False,14.397,"LINESTRING (9.181328199999999 48.8089401, 9.181493100000001 48.8090106)",,,,,,
1293711353,1299531560,0,114805904,,,path,,False,7.152,"LINESTRING (9.181549199999999 48.8103303, 9.181460700000001 48.8103575)",,,3.5,,,
1293711353,1293711366,0,338679282,,,path,,False,80.993,"LINESTRING (9.181549199999999 48.8103303, 9.1812813 48.8096236)",,,3,,,
1293711353,1293711341,0,375975474,,,path,,False,7.011,"LINESTRING (9.181549199999999 48.8103303, 9.181638100000001 48.8103537)",,,3,,,
1293711354,2846244357,0,114173563,,,path,,False,14.031,"LINESTRING (9.18234 48.8100771, 9.1821927 48.8101578)",,,,,,
1293711354,2846244355,0,114173563,,,path,,False,13.618,"LINESTRING (9.18234 48.8100771, 9.1824592 48.8099831)",,,,,,
1293711365,3627729775,0,21644686,,,path,,False,22.503,"LINESTRING (9.1818697 48.8089954, 9.1815824 48.8089236)",,,,,,
1293711365,233202949,0,21644686,,,path,,False,26.507,"LINESTRING (9.1818697 48.8089954, 9.182186099999999 48.8091112)",,,,,,
1293711366,1293711353,0,338679282,,,path,,False,80.993,"LINESTRING (9.1812813 48.8096236, 9.181549199999999 48.8103303)",,,3,,,
1293711366,1451547392,0,338679282,,,path,,False,15.45,"LINESTRING (9.1812813 48.8096236, 9.1812244 48.8094898)",,,3,,,
1293711370,2846244343,0,21644686,,,path,,False,8.633,"LINESTRING (9.1824335 48.8091584, 9.182317599999999 48.8091442)",,,,,,
1293711370,233202937,0,21644686,,,path,,False,13.194,"LINESTRING (9.1824335 48.8091584, 9.1826135 48.8091636)",,,,,,
1293711380,3657662450,0,21644689,,,path,,False,7.66,"LINESTRING (9.181768 48.8093028, 9.1818472 48.8093478)",,,,,,
1293711380,1293711339,0,114544255,,,path,,False,38.222,"LINESTRING (9.181768 48.8093028, 9.181493100000001 48.8090106)",,,,,,
1293711380,233202844,0,114544255,,,path,,False,5.572,"LINESTRING (9.181768 48.8093028, 9.1817066 48.8093324)",,,,,,
1294131802,438157369,0,37455536,,,path,,False,3.27,"LINESTRING (9.163365900000001 48.7459954, 9.1633358 48.7460171)",,,3.3,,,
1294131802,1982040589,0,37455536,,,path,,False,44.211,"LINESTRING (9.163365900000001 48.7459954, 9.1637725 48.7457018)",,,3.3,,,
1296964619,811134860,0,67153297,,,path,,False,161.476,"LINESTRING (9.1882146 48.8288825, 9.1901188 48.8281494)",,,3,,,
1296964619,811135010,0,67153297,,,path,,False,14.553,"LINESTRING (9.1882146 48.8288825, 9.1880431 48.8289487)",,,3,,,
1297250961,268020230,0,24653235,,Julius-Bissier-Weg,path,,False,28.927,"LINESTRING (9.176088399999999 48.8021731, 9.1764592 48.8020835)",,,2.5,,,
1297250961,267970838,0,24653235,,Julius-Bissier-Weg,path,,False,25.724,"LINESTRING (9.176088399999999 48.8021731, 9.175751999999999 48.8022396)",,,2.5,,,
1297251060,267970839,0,24653235,,Julius-Bissier-Weg,path,,False,20.751,"LINESTRING (9.1768813 48.8019498, 9.1770604 48.8018052)",,,2.5,,,
1297251060,1794615389,0,24653235,,Julius-Bissier-Weg,path,,False,11.911,"LINESTRING (9.1768813 48.8019498, 9.1767474 48.8020106)",,,2.5,,,
1297297942,26789316,0,484178050,,,path,,False,5.386,"LINESTRING (9.182260599999999 48.8094302, 9.1822822 48.8093839)",,,3,,,
1297297942,26789317,0,484178050,,,path,,False,12.523,"LINESTRING (9.182260599999999 48.8094302, 9.182249799999999 48.8095426)",,,3,,,
1297297947,1297298026,0,580738975,,,path,,False,24.669,"LINESTRING (9.179316399999999 48.8139823, 9.179107200000001 48.8141562)",,,3.5,,,
1297297947,26789942,0,580738975,,,path,,False,58.999,"LINESTRING (9.179316399999999 48.8139823, 9.1797389 48.8135305)",,,3.5,,,
1297297967,243204271,0,114805912,,,path,,False,14.812,"LINESTRING (9.1798076 48.814013, 9.1798094 48.8138798)",,,3.5,,,
1297297967,243204270,0,114805912,,,path,,False,17.955,"LINESTRING (9.1798076 48.814013, 9.179824200000001 48.8141741)",,,3.5,,,
1297297975,319735173,0,444910369,,,path,,False,54.61,"LINESTRING (9.186428100000001 48.8081642, 9.187103 48.8079553)",,,2.2,,,
1297297975,318147894,0,444910369,,,path,,False,30.29,"LINESTRING (9.186428100000001 48.8081642, 9.186051600000001 48.808277)",,,2.2,,,
1297297978,243204270,0,114805912,,,path,,False,9.663,"LINESTRING (9.179855 48.8142586, 9.179824200000001 48.8141741)",,,3.5,,,
1297297978,243204269,0,114805912,,,path,,False,9.904,"LINESTRING (9.179855 48.8142586, 9.179928200000001 48.8143335)",,,3.5,,,
1297297981,3814470797,0,4388087,,,path,,False,6.057,"LINESTRING (9.184545399999999 48.8080805, 9.184603299999999 48.8080416)",,,3,,,
1297297981,26789800,0,4388087,,,path,,False,15.086,"LINESTRING (9.184545399999999 48.8080805, 9.184427599999999 48.8081918)",,,3,,,
1297297986,1141833038,0,121522619,,,path,,False,130.803,"LINESTRING (9.1816534 48.8117076, 9.1806886 48.8126976)",,,3.5,,,
1297297986,26789938,0,121522619,,,path,,False,27.28,"LINESTRING (9.1816534 48.8117076, 9.1818913 48.8115188)",,,3.5,,,
1297297988,243204272,0,121522619,,,path,,False,27.396,"LINESTRING (9.180485300000001 48.8128952, 9.1802578 48.8130908)",,,3.5,,,
1297297988,1141833038,0,121522619,,,path,,False,26.54,"LINESTRING (9.180485300000001 48.8128952, 9.1806886 48.8126976)",,,3.5,,,
1297298026,26789945,0,580738975,,,path,,False,35.697,"LINESTRING (9.179107200000001 48.8141562, 9.17886 48.8144329)",,,3.5,,,
1297298026,1297297947,0,580738975,,,path,,False,24.669,"LINESTRING (9.179107200000001 48.8141562, 9.179316399999999 48.8139823)",,,3.5,,,
1298265675,35627601,0,225378721,,,path,,False,6.671,"LINESTRING (9.189891100000001 48.8078155, 9.1898047 48.8077965)",,,2.5,,,
1298265675,3657648586,0,361265639,,,path,,False,6.142,"LINESTRING (9.189891100000001 48.8078155, 9.189941599999999 48.8077714)",,,3.3,,,
1298265675,4423458530,0,444883972,,,path,,False,6.126,"LINESTRING (9.189891100000001 48.8078155, 9.189861000000001 48.8078669)",,,1.8,,,
1299531452,2846244358,0,114805904,,,path,,False,51.151,"LINESTRING (9.18027 48.8104978, 9.180960499999999 48.8104283)",,,3.5,,,
1299531452,3793130358,0,176846657,,,path,,False,6.566,"LINESTRING (9.18027 48.8104978, 9.1801815 48.8105073)",,,,,,
1299531456,2283150536,0,176846657,,,path,,False,10.618,"LINESTRING (9.179809799999999 48.8105985, 9.1799322 48.8105473)",,,,,,
1299531540,3793130364,0,375975446,,,path,,True,15.49,"LINESTRING (9.179782100000001 48.8108496, 9.1795706 48.8108522)",,,,,,
1299531540,5558419372,0,580727977,,,path,,False,10.426,"LINESTRING (9.179782100000001 48.8108496, 9.179805399999999 48.8109421)",,,,,,
1299531548,243204268,0,114805912,,,path,,False,5.735,"LINESTRING (9.180088100000001 48.814389, 9.180013900000001 48.8143725)",,,3.5,,,
1299531548,3793130432,0,114805912,,,path,,False,5.393,"LINESTRING (9.180088100000001 48.814389, 9.1801601 48.8143788)",,,3.5,,,
